system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
00000000000000009e51_0,Artificial land,1,38043084,-1116,-8124,2297,7282,3104,-522,-3107,1556,5953,3151,LUCAS_point,0.9831819131161237,
00000000000000009e84_0,Artificial land,1,38323118,-3979,-9345,2804,2349,3151,-546,-2578,2453,4723,3265,LUCAS_point,0.9774750042842149,
00000000000000009e85_0,Artificial land,1,38823122,-1239,-4421,2669,3568,2364,-503,-2742,1360,5451,1565,LUCAS_point,0.9774040584702349,
00000000000000009ea7_0,Artificial land,1,38283050,2198,-13091,2617,-5957,1840,2213,-12789,1803,-5778,1658,LUCAS_point,0.9740025854731738,
00000000000000009ee4_0,Artificial land,1,38803122,2033,-11414,2074,-5616,2309,3123,-14037,1842,-4495,1817,LUCAS_point,0.9685664576968925,
00000000000000009f00_0,Artificial land,1,38683118,1830,-13977,2299,-7638,1787,5459,-9013,2250,-1651,1941,LUCAS_point,0.9663880736886237,
00000000000000009f19_0,Artificial land,1,38363108,-575652,-8082,2188,14,2172,2313,-11438,1981,-4945,2392,LUCAS_point,0.9639114444227304,
00000000000000009f36_0,Artificial land,1,38383088,2130,-6842,2095,-3212,1744,7795,-10343,1623,-1327,1937,LUCAS_point,0.9623992623230428,
00000000000000009f3e_0,Artificial land,1,38383030,2294,-10720,1643,-4672,2659,1397,-7677,2015,-5494,2053,LUCAS_point,0.9616823985428636,
00000000000000009f49_0,Artificial land,1,38403124,657,5356,2028,8151,2422,1405,-4983,3222,-3546,3348,LUCAS_point,0.9610072722414632,
00000000000000009f6b_0,Artificial land,1,38483156,2681,-11836,2390,-4414,2517,2997,-13903,2502,-4639,2550,LUCAS_point,0.9588134768599003,
00000000000000009fdd_0,Artificial land,1,39323136,1743,-9955,1740,-5712,1880,2457,-8231,2295,-3351,1847,LUCAS_point,0.9504122829355027,
00000000000000009fdf_0,Artificial land,1,39243094,3206,-4213,2400,-1314,2021,1690,-7010,1962,-4147,2065,LUCAS_point,0.9503626199421695,
00000000000000009fe8_0,Artificial land,1,38543158,-1363,-13790,1944,10116,2781,2127,-10533,1475,-4951,1626,LUCAS_point,0.9494323049915155,
0000000000000000a01e_0,Artificial land,1,38323050,-127521,-7458,2214,58,2496,5009,-9128,2873,-1822,2704,LUCAS_point,0.94611141201874,
0000000000000000a043_0,Artificial land,1,38423096,1236,-8632,2296,-6984,2216,2062,-9976,4986,-4838,3039,LUCAS_point,0.9434454584040747,
0000000000000000a068_0,Artificial land,1,38523106,1921,-13524,1715,-7040,1522,1599,-10868,13088,-6797,13798,LUCAS_point,0.941005188711737,
0000000000000000a094_0,Artificial land,1,38823028,1377,-7417,3075,-5387,2231,-13534,-11660,2118,862,3370,LUCAS_point,0.9385952254925132,
0000000000000000a0a2_0,Artificial land,1,39263146,-2207,-6064,2944,2748,2831,-18734,-7393,2685,395,1919,LUCAS_point,0.9372996268964011,
0000000000000000a0b3_0,Artificial land,1,38283044,1984,-12461,2390,-6281,2305,3409,-13982,2850,-4102,2886,LUCAS_point,0.9360487775979918,
0000000000000000a0d0_0,Artificial land,1,38923150,-1412,-3563,1712,2524,2139,-2395,-6398,17041,2672,19570,LUCAS_point,0.9341090720744997,
0000000000000000a0f4_0,Artificial land,1,39303136,1700,-8966,1996,-5273,1598,1241,-6025,2087,-4853,1703,LUCAS_point,0.9318457953035676,
0000000000000000a0fb_0,Artificial land,1,38843116,3131,-13925,2235,-4447,1930,3041,-10614,14866,-3491,17321,LUCAS_point,0.9315799113167534,
0000000000000000a11c_0,Artificial land,1,38823170,1599,-11064,2126,-6920,1942,1562,-11899,1939,-7619,1981,LUCAS_point,0.9298194599920943,
0000000000000000a128_0,Artificial land,1,38343110,1484,-10339,1690,-6965,1580,2643,-11159,1470,-4222,1543,LUCAS_point,0.9288574791481121,
0000000000000000a132_0,Artificial land,1,38063070,3980,-13080,2698,-3287,1585,2223,-10341,2203,-4652,2324,LUCAS_point,0.9283215019638111,
0000000000000000a13c_0,Artificial land,1,38523104,2317,-7458,2141,-3218,2406,15626,-7729,14027,-495,16089,LUCAS_point,0.9273102255105529,
0000000000000000a149_0,Artificial land,1,38063058,11446,-12082,2267,-1056,1913,2179,-11389,1782,-5228,2232,LUCAS_point,0.9265939257450622,
0000000000000000a15e_0,Artificial land,1,39023108,1537,-11012,1284,-7165,1648,1560,-6012,5306,-3854,4429,LUCAS_point,0.92545589294655,
0000000000000000a17c_0,Artificial land,1,39303106,-6428,-6429,2106,1000,3892,-2135,-6592,5333,3088,3140,LUCAS_point,0.9242230406059191,
0000000000000000a181_0,Artificial land,1,38223048,-10521,-11611,1738,1104,2455,-1273,-10837,1987,8510,5134,LUCAS_point,0.9240698843640021,
0000000000000000a18b_0,Artificial land,1,38343136,2446,-12787,2110,-5227,1693,1571,-9591,2658,-6107,2575,LUCAS_point,0.923209273354903,
0000000000000000a19f_0,Artificial land,1,39323130,-2765,-12334,2608,4461,5026,6268,-9774,3405,-1559,4088,LUCAS_point,0.9218245023054458,
0000000000000000a1a9_0,Artificial land,1,38382990,2199,-12633,2617,-5745,2238,1158,-12020,1307,-10381,1454,LUCAS_point,0.9211723359708514,
0000000000000000a1b0_0,Artificial land,1,38123104,3561,-6307,1406,-1771,1325,1252,-9279,2263,-7411,1637,LUCAS_point,0.9204771617271618,
0000000000000000a1d2_0,Artificial land,1,38303104,1504,-12845,2303,-8540,1693,1410,-16596,2341,-11774,2508,LUCAS_point,0.9183000109968306,
0000000000000000a1dd_0,Artificial land,1,38223056,1939,-14672,2912,-7568,3406,1515,-12965,3141,-8558,3058,LUCAS_point,0.9178282032059621,
0000000000000000a1e2_0,Artificial land,1,38903108,1686,-13931,1326,-8261,1671,2532,-10961,1276,-4329,1395,LUCAS_point,0.9175544564125552,
0000000000000000a1ec_0,Artificial land,1,38783172,1685,-8905,3039,-5284,2516,-6272,-12819,2602,2044,3102,LUCAS_point,0.9167406368835517,
0000000000000000a1ef_0,Artificial land,1,38843122,4632,-14568,2300,-3145,3476,-4874,-6351,2369,1303,4370,LUCAS_point,0.9167022087195882,
0000000000000000a202_0,Artificial land,1,37963094,-3958,-2339,8192,591,7042,2029,-8791,6544,-4332,8539,LUCAS_point,0.915876940568891,
0000000000000000a204_0,Artificial land,1,39343116,2178,-6985,2732,-3207,2274,2162,-10656,1837,-4929,1165,LUCAS_point,0.9158096747047525,
0000000000000000a23b_0,Artificial land,1,38183090,1977,-9478,1813,-4794,1757,1862,-8527,1869,-4579,1595,LUCAS_point,0.912050086134825,
0000000000000000a241_0,Artificial land,1,38083132,1631,-11601,2347,-7113,1540,1865,-6159,3961,-3302,1694,LUCAS_point,0.9116283176228097,
