system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
00000000000000000478_0,Artificial land,1,35402406,1648,-15854,1913,-9618,1948,1772,-16125,11965,-9100,14475,LUCAS_polygon,NA,
000000000000000000ff_0,Cropland,2,35642378,2020,-15605,3636,-7726,2703,2349,-16202,2651,-6898,2981,LUCAS_polygon,NA,
00000000000000000120_0,Cropland,2,35662276,1895,-18277,2980,-9646,2184,1948,-17975,2741,-9227,2594,LUCAS_polygon,NA,
0000000000000000015f_0,Cropland,2,36222454,1721,-16473,3033,-9571,1880,2047,-16136,3362,-7881,2643,LUCAS_polygon,NA,
0000000000000000023c_0,Cropland,2,36702280,1980,-17965,3224,-9074,2317,2294,-16164,3357,-7045,3464,LUCAS_polygon,NA,
0000000000000000031c_0,Cropland,2,36402326,1794,-15407,2974,-8587,2878,1816,-15235,2165,-8387,1951,LUCAS_polygon,NA,
000000000000000004c8_0,Cropland,2,36142378,1855,-17767,14111,-9580,17187,2173,-16111,2787,-7414,2765,LUCAS_polygon,NA,
0000000000000000052e_0,Cropland,2,35942394,1971,-17900,2901,-9081,2087,1747,-19445,3152,-11128,2901,LUCAS_polygon,NA,
00000000000000000598_0,Cropland,2,35182286,1807,-15983,2612,-8847,2245,1923,-16604,2419,-8635,2349,LUCAS_polygon,NA,
00000000000000000640_0,Cropland,2,35422408,2045,-16689,3055,-8160,3499,1803,-16687,12421,-9255,15026,LUCAS_polygon,NA,
00000000000000000676_0,Cropland,2,35422336,1830,-17465,3311,-9542,2155,1998,-17646,2529,-8832,2788,LUCAS_polygon,NA,
000000000000000006b6_0,Cropland,2,36222286,1767,-16802,3332,-9509,3018,1730,-17625,3131,-10189,3830,LUCAS_polygon,NA,
000000000000000006b7_0,Cropland,2,36522280,2112,-19290,4977,-9135,3584,3532,-16525,4018,-4678,3089,LUCAS_polygon,NA,
0000000000000000090b_0,Cropland,2,35782320,2384,-16596,3676,-6961,3540,2347,-16112,3212,-6865,2730,LUCAS_polygon,NA,
00000000000000000a16_0,Cropland,2,35382360,1765,-15926,2660,-9026,2015,1558,-16906,2764,-10853,1918,LUCAS_polygon,NA,
00000000000000000afe_0,Cropland,2,35822398,1735,-18600,2912,-10721,3325,1634,-18988,3151,-11622,3387,LUCAS_polygon,NA,
00000000000000000b4c_0,Cropland,2,36742266,2194,-16142,2371,-7359,2461,1720,-18141,11487,-10549,14109,LUCAS_polygon,NA,
00000000000000000b88_0,Cropland,2,35222352,1616,-15169,2299,-9385,2280,1676,-14492,2512,-8646,2410,LUCAS_polygon,NA,
00000000000000000bc7_0,Cropland,2,36242288,1906,-17054,3840,-8948,3474,1789,-18520,2528,-10350,2441,LUCAS_polygon,NA,
00000000000000000ef0_0,Cropland,2,36422330,2206,-16294,2770,-7387,4176,1690,-17050,2395,-10087,3048,LUCAS_polygon,NA,
00000000000000000f33_0,Cropland,2,35702432,1664,-17372,3294,-10442,3524,1885,-18497,3055,-9815,4251,LUCAS_polygon,NA,
00000000000000000f37_0,Cropland,2,35562448,2103,-15495,2910,-7368,3430,1754,-16510,2595,-9412,3140,LUCAS_polygon,NA,
00000000000000000fcd_0,Cropland,2,36422392,1799,-17436,3505,-9691,3423,1823,-17796,3349,-9761,2875,LUCAS_polygon,NA,
00000000000000000fce_0,Cropland,2,36402344,1714,-17353,2166,-10127,2764,1633,-15150,3253,-9277,2999,LUCAS_polygon,NA,
00000000000000001007_0,Cropland,2,36582344,1730,-13929,2025,-8054,2177,1659,-13998,2061,-8439,1834,LUCAS_polygon,NA,
0000000000000000101a_0,Cropland,2,35782284,2028,-16273,2521,-8022,2388,2018,-15688,3456,-7774,2613,LUCAS_polygon,NA,
0000000000000000102a_0,Cropland,2,37002404,1557,-19629,3463,-12603,2290,1556,-18315,3439,-11770,2379,LUCAS_polygon,NA,
00000000000000001077_0,Cropland,2,35962314,1655,-16980,3964,-10262,2451,1756,-16469,4287,-9378,2436,LUCAS_polygon,NA,
00000000000000001401_0,Cropland,2,35562422,1973,-16409,2515,-8317,3360,1722,-16890,2877,-9809,3285,LUCAS_polygon,NA,
00000000000000001402_0,Cropland,2,35902322,1849,-18663,2766,-10094,3507,1684,-17718,3365,-10520,3254,LUCAS_polygon,NA,
00000000000000001533_0,Cropland,2,35702280,1536,-17600,4046,-11456,1975,1427,-18510,3521,-12970,2169,LUCAS_polygon,NA,
00000000000000001564_0,Cropland,2,35842448,1918,-16475,2430,-8589,2334,1696,-16875,2683,-9948,2448,LUCAS_polygon,NA,
0000000000000000157c_0,Cropland,2,36482268,2064,-18426,2950,-8929,2395,2230,-17235,3428,-7728,3121,LUCAS_polygon,NA,
000000000000000015a5_0,Cropland,2,35562364,1878,-18113,2663,-9644,2709,1616,-18556,2745,-11484,2912,LUCAS_polygon,NA,
000000000000000015d0_0,Cropland,2,35422414,1874,-14590,2656,-7787,2670,1969,-15161,14031,-7701,15708,LUCAS_polygon,NA,
00000000000000001692_0,Cropland,2,36462340,2083,-16678,3359,-8006,3737,1608,-17402,3517,-10824,3333,LUCAS_polygon,NA,
00000000000000001928_0,Cropland,2,35402322,1789,-15974,2258,-8931,2020,1591,-15050,2574,-9462,2825,LUCAS_polygon,NA,
0000000000000000197b_0,Cropland,2,36222326,1846,-16186,3213,-8768,2264,1697,-17732,2597,-10452,2718,LUCAS_polygon,NA,
00000000000000001a3a_0,Cropland,2,36122434,1826,-19560,13600,-10710,17109,1916,-17905,3481,-9347,2417,LUCAS_polygon,NA,
00000000000000001b52_0,Cropland,2,35382454,1707,-15659,2466,-9171,2265,1535,-16762,2558,-10921,2229,LUCAS_polygon,NA,
00000000000000001b91_0,Cropland,2,35782450,1652,-19466,2607,-11784,2128,1488,-19572,3761,-13151,2246,LUCAS_polygon,NA,
00000000000000001dc9_0,Cropland,2,36102404,1743,-16911,3246,-9703,2974,1892,-17005,2993,-8989,3217,LUCAS_polygon,NA,
00000000000000001e05_0,Cropland,2,36022412,1919,-17765,4139,-9259,2974,1951,-16457,3445,-8434,3149,LUCAS_polygon,NA,
00000000000000001e98_0,Cropland,2,36762268,2119,-18701,3130,-8824,2848,1759,-19462,3363,-11066,3064,LUCAS_polygon,NA,
00000000000000001edc_0,Cropland,2,35782318,1874,-17744,2836,-9468,4054,1781,-16592,3316,-9315,3113,LUCAS_polygon,NA,
00000000000000001f2a_0,Cropland,2,35722404,1767,-17195,2454,-9730,3282,1692,-17444,2585,-10309,2389,LUCAS_polygon,NA,
00000000000000001f46_0,Cropland,2,35862368,2179,-17866,4669,-8200,3274,2211,-17491,4077,-7910,3382,LUCAS_polygon,NA,
0000000000000000201e_0,Cropland,2,36922338,1855,-19516,4783,-10522,2400,1831,-18006,12049,-9832,14950,LUCAS_polygon,NA,
000000000000000022dc_0,Cropland,2,35522420,2146,-18316,3605,-8533,2752,2171,-16945,3876,-7804,2329,LUCAS_polygon,NA,
00000000000000002323_0,Cropland,2,36242402,1695,-17114,3011,-10095,1897,1676,-17553,3588,-10474,2444,LUCAS_polygon,NA,
00000000000000002366_0,Cropland,2,35402448,1893,-15196,2088,-8029,2405,1592,-15801,2603,-9926,1784,LUCAS_polygon,NA,
000000000000000023c2_0,Cropland,2,36142410,1716,-18751,13854,-10927,16480,1572,-16502,3062,-10497,3255,LUCAS_polygon,NA,
000000000000000023c3_0,Cropland,2,36862336,2072,-17864,4082,-8623,3085,2143,-19001,3806,-8869,3369,LUCAS_polygon,NA,
000000000000000023d9_0,Cropland,2,35642432,2121,-14997,3195,-7072,3583,2114,-15996,3730,-7568,2745,LUCAS_polygon,NA,
0000000000000000242b_0,Cropland,2,35702370,1796,-19179,4190,-10678,2536,2017,-18432,4012,-9139,2364,LUCAS_polygon,NA,
00000000000000002502_0,Cropland,2,36042400,1821,-18571,4105,-10197,4313,1747,-17035,3823,-9752,3966,LUCAS_polygon,NA,
000000000000000027a6_0,Cropland,2,35662420,2015,-17507,3662,-8690,3663,1905,-15525,3288,-8149,3145,LUCAS_polygon,NA,
000000000000000027f8_0,Cropland,2,36702298,1736,-15632,2502,-9002,2939,1675,-16322,3163,-9745,2641,LUCAS_polygon,NA,
0000000000000000298b_0,Cropland,2,35922382,2225,-17519,2949,-7873,2633,1862,-17478,2786,-9385,3146,LUCAS_polygon,NA,
00000000000000002a67_0,Cropland,2,35742342,2135,-19284,5116,-9031,3080,2132,-17972,4341,-8429,3106,LUCAS_polygon,NA,
00000000000000002bb8_0,Cropland,2,36002252,1692,-14454,2132,-8543,1934,1699,-15999,2136,-9418,1854,LUCAS_polygon,NA,
00000000000000002c67_0,Cropland,2,36602312,1877,-15972,2491,-8509,2556,1554,-15870,3136,-10213,3657,LUCAS_polygon,NA,
00000000000000002d2d_0,Cropland,2,35282296,1734,-16998,2247,-9804,1816,1599,-16591,2413,-10373,2296,LUCAS_polygon,NA,
00000000000000002d57_0,Cropland,2,35982280,1976,-14418,3178,-7297,2442,1848,-16127,2974,-8725,2434,LUCAS_polygon,NA,
00000000000000002db7_0,Cropland,2,35582344,1737,-14910,2442,-8585,1817,1629,-16100,2124,-9881,1897,LUCAS_polygon,NA,
00000000000000003058_0,Cropland,2,36542288,1929,-17890,3400,-9273,3550,1811,-17636,3182,-9736,2594,LUCAS_polygon,NA,
0000000000000000311e_0,Cropland,2,36322396,2054,-19087,2571,-9292,2319,1973,-17642,3088,-8940,3360,LUCAS_polygon,NA,
00000000000000003137_0,Cropland,2,35102290,1684,-18039,2427,-10713,1895,1642,-18266,2908,-11123,2275,LUCAS_polygon,NA,
0000000000000000315b_0,Cropland,2,35982460,1818,-16832,3203,-9256,2799,1750,-15400,3132,-8802,2462,LUCAS_polygon,NA,
00000000000000003166_0,Cropland,2,35882320,1947,-17560,4292,-9018,3069,2204,-17896,2550,-8119,2928,LUCAS_polygon,NA,
00000000000000003209_0,Cropland,2,36742258,1700,-17587,2848,-10344,2706,1652,-18686,2969,-11310,3312,LUCAS_polygon,NA,
0000000000000000326c_0,Cropland,2,36102368,1618,-16394,2460,-10135,2505,1806,-16159,2747,-8949,2938,LUCAS_polygon,NA,
000000000000000032b6_0,Cropland,2,35882338,1599,-17072,2529,-10678,3228,1664,-17157,3112,-10311,4259,LUCAS_polygon,NA,
000000000000000033c1_0,Cropland,2,36322288,2123,-16539,3070,-7791,3086,1721,-16314,2290,-9482,2565,LUCAS_polygon,NA,
000000000000000034f3_0,Cropland,2,35742354,2439,-16276,4140,-6674,2913,2009,-17128,3627,-8526,2718,LUCAS_polygon,NA,
00000000000000003635_0,Cropland,2,36462386,1735,-14688,2572,-8465,1885,1744,-16258,2296,-9324,1890,LUCAS_polygon,NA,
00000000000000003696_0,Cropland,2,35122294,1480,-16458,2841,-11119,2702,1696,-16969,3148,-10006,3636,LUCAS_polygon,NA,
000000000000000036b2_0,Cropland,2,35942308,1912,-17352,4152,-9077,3725,2092,-16753,4384,-8008,3632,LUCAS_polygon,NA,
000000000000000036dc_0,Cropland,2,35662284,1523,-17536,2551,-11511,2313,1694,-16981,2811,-10023,2129,LUCAS_polygon,NA,
0000000000000000380b_0,Cropland,2,36262376,1529,-14065,1965,-9198,1563,1727,-16514,2263,-9561,2396,LUCAS_polygon,NA,
00000000000000003835_0,Cropland,2,35562382,1665,-17597,3015,-10570,2439,2025,-16784,3122,-8287,2461,LUCAS_polygon,NA,
00000000000000003958_0,Cropland,2,36502284,2913,-16208,3116,-5564,3304,2093,-15204,3143,-7266,2666,LUCAS_polygon,NA,
00000000000000003a66_0,Cropland,2,35682434,1852,-17434,3188,-9412,3291,1601,-17443,3359,-10892,3181,LUCAS_polygon,NA,
00000000000000003ae2_0,Cropland,2,35202318,1648,-17586,2733,-10669,2481,1522,-15609,2792,-10256,2590,LUCAS_polygon,NA,
00000000000000003c1b_0,Cropland,2,35562378,2310,-15161,5236,-6565,4143,2268,-16189,4212,-7138,3470,LUCAS_polygon,NA,
00000000000000003c29_0,Cropland,2,36462264,1862,-16581,3266,-8907,2922,1733,-15352,3150,-8861,2259,LUCAS_polygon,NA,
00000000000000003c4d_0,Cropland,2,35542358,2164,-15574,2345,-7198,2906,1700,-17297,2627,-10177,2399,LUCAS_polygon,NA,
00000000000000003c88_0,Cropland,2,35202314,1703,-15151,2585,-8896,2003,1716,-15868,2605,-9246,1838,LUCAS_polygon,NA,
00000000000000003cce_0,Cropland,2,36702424,1554,-20442,2912,-13157,1908,1599,-19892,3115,-12439,2014,LUCAS_polygon,NA,
00000000000000003cd9_0,Cropland,2,35462290,1844,-15631,2553,-8478,1865,1808,-15070,2480,-8337,2130,LUCAS_polygon,NA,
00000000000000003f3d_0,Cropland,2,35762368,1880,-17868,2345,-9505,3210,1821,-16861,2865,-9260,2952,LUCAS_polygon,NA,
00000000000000004076_0,Cropland,2,35942326,2020,-15699,3284,-7771,2540,2091,-16675,2846,-7976,2440,LUCAS_polygon,NA,
