system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
00000000000000009e39_0,Artificial land,1,27161994,1892,-10154,1682,-5367,2988,-3366,-5585,2224,1659,2311,LUCAS_point,0.9877887502887504,
00000000000000009eb3_0,Artificial land,1,27462004,2316,-13673,2629,-5903,2188,2354,-10667,2935,-4531,2960,LUCAS_point,0.9729579746356062,
00000000000000009f6e_0,Artificial land,1,28521918,1713,-8307,5186,-4850,1753,3508,-7159,2491,-2041,2162,LUCAS_point,0.9585909454288571,
00000000000000009fee_0,Artificial land,1,28121918,2117,-6127,5419,-2894,2620,3153,-6292,1797,-1995,1838,LUCAS_point,0.949118376542157,
0000000000000000a013_0,Artificial land,1,28262100,2701,-9428,5173,-3491,2622,1608,-12926,1859,-8038,1633,LUCAS_point,0.9468386617794873,
0000000000000000a0bf_0,Artificial land,1,27322036,1821,-11533,2651,-6334,2340,-4754,-11685,3746,2458,5418,LUCAS_point,0.9353032107848347,
0000000000000000a0cb_0,Artificial land,1,27522086,-33499,-10902,2099,325,3195,2051,-12223,3241,-5959,1676,LUCAS_point,0.9346009783831609,
0000000000000000a0ff_0,Artificial land,1,27422086,3954,-12426,3178,-3143,2195,1793,-12839,2351,-7162,2136,LUCAS_point,0.9314475506480655,
0000000000000000a1af_0,Artificial land,1,26821932,9000,-10996,1676,-1222,1051,4211,-10054,1489,-2388,2010,LUCAS_point,0.9207612580175002,
0000000000000000a267_0,Artificial land,1,28521920,3279,-8886,5224,-2710,1887,1478,-8514,1696,-5761,2055,LUCAS_point,0.9092638766588483,
0000000000000000a280_0,Artificial land,1,27262072,1799,-14024,2016,-7794,2911,1769,-14108,1931,-7975,2203,LUCAS_point,0.9078480215195746,
0000000000000000a29e_0,Artificial land,1,27061986,1524,-10149,2023,-6658,1925,1834,-11337,4848,-6181,5547,LUCAS_point,0.9055441242900976,
0000000000000000a302_0,Artificial land,1,27261992,2717,-12489,2657,-4596,2309,1951,-13082,2216,-6705,2138,LUCAS_point,0.898523381345962,
0000000000000000a30a_0,Artificial land,1,27101896,3507,-17081,5108,-4870,2903,1586,-13272,3114,-8368,1991,LUCAS_point,0.8978556986162419,
0000000000000000a34e_0,Artificial land,1,27542084,2358,-9166,2621,-3887,3180,-2633,-7324,8727,2781,6874,LUCAS_point,0.8936631704635556,
0000000000000000a4c0_0,Artificial land,1,28421860,1195,-8998,4926,-7532,1634,1836,-11080,1724,-6034,1630,LUCAS_point,0.8679737395788846,
0000000000000000a4c6_0,Artificial land,1,27302092,1641,-11754,2133,-7162,2266,1475,-13649,2335,-9251,2173,LUCAS_point,0.8676074160813716,
0000000000000000a4f1_0,Artificial land,1,27522110,1506,-16597,2535,-11023,2964,9263,-12316,1978,-1330,2458,LUCAS_point,0.8642634455253051,
0000000000000000a4fd_0,Artificial land,1,28501974,2088,-11496,4834,-5505,2107,2166,-13691,2384,-6319,1783,LUCAS_point,0.8636691571541484,
0000000000000000a561_0,Artificial land,1,28322032,1287,-12809,4589,-9954,1331,2521,-14835,1724,-5884,1473,LUCAS_point,0.8567628195871053,
0000000000000000a563_0,Artificial land,1,27101972,1600,-10972,2520,-6858,1842,1885,-5588,2496,-2964,3324,LUCAS_point,0.856690990825779,
0000000000000000a593_0,Artificial land,1,27262048,3081,-15019,1995,-4874,1841,1878,-10585,2276,-5636,2540,LUCAS_point,0.853520088353515,
0000000000000000a59a_0,Artificial land,1,28541918,1329,-12838,4569,-9657,2135,2698,-6452,2659,-2392,2401,LUCAS_point,0.8532604223413047,
00000000000000008cef_0,Shrubland,4,28842032,1608,-14667,2001,-9119,1897,1754,-16641,13177,-9489,15652,LUCAS_point,0.6023004547113205,
00000000000000008d2b_0,Shrubland,4,28401974,1676,-15080,4617,-9000,1970,2066,-17364,2066,-8403,2307,LUCAS_point,0.592990717990718,
00000000000000008d84_0,Shrubland,4,28602086,1715,-17017,4495,-9921,2065,1780,-17073,2572,-9590,1878,LUCAS_point,0.5821894584073719,
