system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
00000000000000009f81_0,Artificial land,1,36962850,1799,-11992,3997,-6664,2231,1779,-13393,2776,-7530,2135,LUCAS_point,0.9573795650421038,
00000000000000009fb0_0,Artificial land,1,37502872,-2312,-8031,2158,3474,1926,2465,-10920,2850,-4430,2537,LUCAS_point,0.95365407698848,
00000000000000009fe4_0,Artificial land,1,36782918,-4971,-10581,2716,2128,3335,2009,-14021,1941,-6980,1276,LUCAS_point,0.9497760336961754,
00000000000000009fef_0,Artificial land,1,35922814,-2660,-5664,1896,2129,2200,2290,-12848,1973,-5610,1553,LUCAS_point,0.9490783834162442,
00000000000000009ff1_0,Artificial land,1,36702954,2982,-12774,1819,-4284,1995,2915,-10914,1983,-3745,2566,LUCAS_point,0.948819034645228,
00000000000000009ff8_0,Artificial land,1,37162788,1836,-9207,2162,-5015,1441,1448,-4573,4644,-3160,1987,LUCAS_point,0.9486140891628696,
0000000000000000a054_0,Artificial land,1,36862886,1270,-11434,2181,-9004,1755,-181874,-8797,6878,48,7706,LUCAS_point,0.9425122675122675,
0000000000000000a078_0,Artificial land,1,37482872,6537,-13101,13995,-2004,17576,-7341,-12129,3302,1652,3301,LUCAS_point,0.9400250138431631,
0000000000000000a095_0,Artificial land,1,36862948,2191,-10074,1941,-4598,2346,1887,-11036,2184,-5850,1666,LUCAS_point,0.9385882049296683,
0000000000000000a0e2_0,Artificial land,1,36782960,2147,-17572,2836,-8183,2874,2269,-12832,2366,-5654,2598,LUCAS_point,0.9330557397245459,
0000000000000000a100_0,Artificial land,1,37442886,2196,-9842,3972,-4481,2315,5392,-12779,1779,-2370,1992,LUCAS_point,0.9314269833890212,
0000000000000000a159_0,Artificial land,1,37522882,1664,-10695,2060,-6427,2402,1479,-16228,2497,-10971,2302,LUCAS_point,0.9259184347797493,
0000000000000000a188_0,Artificial land,1,37302908,9554,-12522,1743,-1311,2062,1640,-12506,1912,-7624,1991,LUCAS_point,0.9234657317613505,
0000000000000000a194_0,Artificial land,1,36842878,2033,-10367,1822,-5098,2608,4807,-10508,2793,-2186,2906,LUCAS_point,0.9228539424037558,
0000000000000000a1eb_0,Artificial land,1,35982880,1673,-9597,17417,-5738,19009,3837,-12778,2132,-3330,2976,LUCAS_point,0.9169210755848131,
0000000000000000a262_0,Artificial land,1,37162794,-1574,-14599,2558,9274,4603,4175,-13829,2814,-3313,3968,LUCAS_point,0.9095209201526312,
0000000000000000a297_0,Artificial land,1,36762918,1567,-10971,1708,-6999,1470,1732,-14254,2566,-8230,1738,LUCAS_point,0.906111116555083,
0000000000000000a2df_0,Artificial land,1,36822950,4919,-11598,2685,-2358,2892,9764,-8617,2582,-883,2410,LUCAS_point,0.9014108628961264,
0000000000000000a333_0,Artificial land,1,37162910,-216,-1490,2308,6889,3208,1230,-8406,2508,-6835,2984,LUCAS_point,0.8954642662090654,
0000000000000000a409_0,Artificial land,1,36902718,5537,-13573,2113,-2452,1263,2309,-12062,1802,-5224,2324,LUCAS_point,0.8815125117699488,
0000000000000000a40b_0,Artificial land,1,35882822,-3736,-5811,2984,1556,3372,-8758,-10656,3210,1217,2936,LUCAS_point,0.8814543268938254,
0000000000000000a40e_0,Artificial land,1,37462882,2361,-11617,2058,-4920,1783,10699,-5663,5535,-529,4768,LUCAS_point,0.8812975241742844,
0000000000000000a423_0,Artificial land,1,37542902,1907,-11549,1927,-6056,1739,4656,-13900,2245,-2985,2649,LUCAS_point,0.8801001187793853,
0000000000000000a443_0,Artificial land,1,36702960,5662,-13294,2519,-2348,2130,2958,-16280,1870,-5504,2259,LUCAS_point,0.8775175317238577,
