system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
00000000000000009e2b_0,Artificial land,1,46082274,2654,-9795,2097,-3691,2363,-6536,-8008,1626,1225,1623,LUCAS_point,0.9939170506912443,
00000000000000009e67_0,Artificial land,1,46422186,-2306,-8671,2519,3760,2285,2765,-9822,2303,-3552,2973,LUCAS_point,0.9802724358974358,
00000000000000009f27_0,Artificial land,1,46062248,3865,-5981,1598,-1548,1257,-1394,-4213,1237,3022,1497,LUCAS_point,0.9634093921168224,
00000000000000009f51_0,Artificial land,1,46402208,97845,-6394,2642,-65,2347,1321,-7773,1662,-5884,1723,LUCAS_point,0.9606519511870497,
00000000000000009fd1_0,Artificial land,1,46242252,-3925,-14545,1803,3706,1643,5199,-11814,1917,-2272,2380,LUCAS_point,0.9509914048692041,
00000000000000009ff4_0,Artificial land,1,46182246,2910,-10721,2197,-3684,3113,1329,-14248,1565,-10723,1785,LUCAS_point,0.9487535934904356,
0000000000000000a03e_0,Artificial land,1,46382214,22631,-13842,1907,-612,1963,-2498,-6809,1691,2725,2037,LUCAS_point,0.943877154436365,
0000000000000000a0a9_0,Artificial land,1,46402210,10932,-16551,1727,-1514,1762,3170,-10350,1182,-3265,1402,LUCAS_point,0.9367168000215214,
0000000000000000a0ea_0,Artificial land,1,46102272,-25477,-14157,3050,556,6191,1478,-14698,2648,-9945,2536,LUCAS_point,0.932652890062146,
0000000000000000a0f3_0,Artificial land,1,46142268,7230,-11121,1370,-1538,2505,2411,-4006,1513,-1661,1544,LUCAS_point,0.9319007357994084,
0000000000000000a1aa_0,Artificial land,1,47402350,1757,-12255,1895,-6975,1843,3020,-11477,2026,-3800,3364,LUCAS_point,0.9210561305064578,
0000000000000000a327_0,Artificial land,1,46222200,1671,-10154,2629,-6078,1520,3249,-9168,1935,-2822,981,LUCAS_point,0.8961574864961414,
0000000000000000a380_0,Artificial land,1,46422188,-86235,-14351,2372,166,2119,1466,-17435,1871,-11893,2272,LUCAS_point,0.8904274973392621,
0000000000000000a402_0,Artificial land,1,46042250,3369,-10038,2676,-2980,2957,2573,-11865,1894,-4611,1795,LUCAS_point,0.882116438307287,
