system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
00000000000000009e6c_0,Artificial land,1,41222742,1952,-11030,1935,-5650,2072,2581,-10262,2510,-3975,4680,LUCAS_point,0.9800290235774107,
00000000000000009e87_0,Artificial land,1,41562860,2626,-10902,2687,-4151,1901,-378,-4464,3326,11819,1739,LUCAS_point,0.9773755503335764,
00000000000000009e8c_0,Artificial land,1,40782724,2056,-12180,1994,-5924,1528,1539,-6400,2241,-4159,1444,LUCAS_point,0.9769863694863695,
00000000000000009e9e_0,Artificial land,1,41342722,-1947,-9595,2750,4927,2738,1588,-12861,1633,-8097,1808,LUCAS_point,0.9750480014278353,
00000000000000009ea1_0,Artificial land,1,41102746,2043,-11496,5003,-5628,6105,2505,-9324,4323,-3723,3117,LUCAS_point,0.9746235172255927,
00000000000000009f29_0,Artificial land,1,41742856,2266,-13208,2732,-5829,1918,3312,-15083,2405,-4555,3811,LUCAS_point,0.963346339902305,
00000000000000009f83_0,Artificial land,1,41422924,1743,-14200,2062,-8146,2084,3530,-13770,10240,-3901,13122,LUCAS_point,0.9573314365685418,
00000000000000009fa6_0,Artificial land,1,40922910,5861,-11862,2461,-2024,2917,6158,-9972,2498,-1619,2113,LUCAS_point,0.9547060123784261,
00000000000000009fc0_0,Artificial land,1,41602834,-157,297,3879,-1887,4623,-1710,-5640,2523,3298,3487,LUCAS_point,0.9525000541254411,
00000000000000009fca_0,Artificial land,1,41182780,7276,-11592,1978,-1593,2143,-5357,-13455,1890,2512,2344,LUCAS_point,0.9515899532038186,
00000000000000009feb_0,Artificial land,1,42262920,2419,-12912,1367,-5338,1590,2309,-11521,2265,-4989,2105,LUCAS_point,0.9493586033033319,
00000000000000009ff0_0,Artificial land,1,41062906,2085,-9704,2988,-4653,2226,1741,-16354,1952,-9392,2000,LUCAS_point,0.9490218529101115,
0000000000000000a093_0,Artificial land,1,41542834,1234,-14678,2346,-11894,2724,2876,-11596,2212,-4032,2636,LUCAS_point,0.9386175359389645,
0000000000000000a0ad_0,Artificial land,1,41322840,1548,-14089,2003,-9104,2199,1708,-12088,1879,-7077,1328,LUCAS_point,0.9365603580545768,
0000000000000000a0dd_0,Artificial land,1,41562720,14190,-8982,3119,-633,2163,-5546,-9786,2116,1765,2186,LUCAS_point,0.9332848053600444,
0000000000000000a0e5_0,Artificial land,1,41742812,-28511,-9854,2165,346,3532,6305,-10099,1968,-1602,1869,LUCAS_point,0.9329623415301028,
0000000000000000a122_0,Artificial land,1,41122920,2932,-13778,1816,-4699,1963,-906,-9836,2086,10857,3813,LUCAS_point,0.9293778895516637,
0000000000000000a151_0,Artificial land,1,41582832,13631,-9830,1820,-721,2024,7830,-15153,1954,-1935,2614,LUCAS_point,0.9262794059307342,
0000000000000000a15f_0,Artificial land,1,42242910,1360,-14136,2028,-10397,2266,7568,-15376,2424,-2032,1903,LUCAS_point,0.9253938352495152,
0000000000000000a173_0,Artificial land,1,41422812,1910,-12853,2687,-6730,1758,2872,-12160,3929,-4233,5298,LUCAS_point,0.9245706398907618,
0000000000000000a174_0,Artificial land,1,41562848,-5529,-13708,1648,2479,2706,2958,-9706,2020,-3282,1717,LUCAS_point,0.9245488688178947,
0000000000000000a187_0,Artificial land,1,41522834,1844,-10322,1828,-5597,1852,3166,-10220,1831,-3228,2511,LUCAS_point,0.923589564347748,
0000000000000000a18e_0,Artificial land,1,40882778,1896,-9241,1955,-4874,1925,1381,-9822,1735,-7111,1726,LUCAS_point,0.9232023472266724,
0000000000000000a190_0,Artificial land,1,42062774,6284,-13674,3160,-2176,3157,6944,-14277,2115,-2056,7756,LUCAS_point,0.9231702859231137,
0000000000000000a1b2_0,Artificial land,1,41502830,3292,-16291,2064,-4948,2906,1909,-15801,2287,-8277,2318,LUCAS_point,0.9204184034060194,
0000000000000000a1be_0,Artificial land,1,42122890,2026,-10448,1556,-5156,3177,2266,-15141,1938,-6683,1638,LUCAS_point,0.9197914733248495,
0000000000000000a1fc_0,Artificial land,1,40842732,1553,-12149,1909,-7822,1628,1859,-12549,2112,-6750,1936,LUCAS_point,0.9161445226985588,
0000000000000000a22e_0,Artificial land,1,41442924,1769,-14710,2928,-8315,5065,-11963,-11139,2004,931,2273,LUCAS_point,0.9128387952730058,
0000000000000000a22f_0,Artificial land,1,42382920,1855,-10147,3468,-5471,2403,2871,-10789,2799,-3758,2503,LUCAS_point,0.9128141515708312,
0000000000000000a270_0,Artificial land,1,41902914,4323,-13600,1731,-3146,2403,2242,-13394,1782,-5973,2016,LUCAS_point,0.9089948348480607,
0000000000000000a271_0,Artificial land,1,41182778,6718,-15711,2244,-2339,2231,1759,-13910,2275,-7907,2287,LUCAS_point,0.9088896837083142,
0000000000000000a28a_0,Artificial land,1,41302754,5397,-15086,2101,-2796,2390,1601,-12279,2023,-7669,2326,LUCAS_point,0.9072590803572822,
0000000000000000a2c6_0,Artificial land,1,41522832,-5603,-15537,2808,2773,2370,-7481,-7238,1850,968,2837,LUCAS_point,0.902821056111903,
0000000000000000a2f8_0,Artificial land,1,41942920,2132,-16584,2266,-7780,1717,1985,-16138,2023,-8131,2101,LUCAS_point,0.8994665142585209,
0000000000000000a33a_0,Artificial land,1,41582852,2095,-13546,1983,-6465,2470,2052,-14603,2135,-7116,2072,LUCAS_point,0.8949690442798595,
0000000000000000a3c4_0,Artificial land,1,41202740,1957,-13644,2171,-6972,2183,2251,-12017,3520,-5338,2993,LUCAS_point,0.8864862472849009,
0000000000000000a3c9_0,Artificial land,1,40822716,1862,-19940,3141,-10707,2355,2568,-13389,1814,-5213,2234,LUCAS_point,0.8860782129324328,
0000000000000000a3cf_0,Artificial land,1,41082738,4384,-13100,4771,-2988,5950,2721,-15210,2056,-5591,1532,LUCAS_point,0.8853540741601803,
0000000000000000a3dd_0,Artificial land,1,42462856,2655,-8527,2351,-3212,2025,3342,-11083,2270,-3316,1624,LUCAS_point,0.884503479184288,
0000000000000000a432_0,Artificial land,1,41042746,2824,-10941,1947,-3874,1416,2351,-11514,3184,-4898,1978,LUCAS_point,0.8786386387692562,
0000000000000000a44e_0,Artificial land,1,42182894,8615,-9697,1736,-1126,1524,2299,-10406,1562,-4526,1935,LUCAS_point,0.8769028855430219,
0000000000000000a47f_0,Artificial land,1,40842734,-2486,-5081,1378,2044,1410,2221,-10689,2412,-4812,1862,LUCAS_point,0.8725652612753676,
0000000000000000a497_0,Artificial land,1,41522828,2153,-12282,2581,-5706,1955,1722,-12209,1712,-7091,2361,LUCAS_point,0.8711404506398088,
0000000000000000a4f7_0,Artificial land,1,42142910,2003,-11378,1723,-5680,1462,3470,-17932,2427,-5168,1828,LUCAS_point,0.8639443447199215,
0000000000000000a510_0,Artificial land,1,42462884,1980,-11616,1773,-5868,1638,-3625,-11474,9537,3165,14525,LUCAS_point,0.8619411829859178,
0000000000000000a57a_0,Artificial land,1,41942726,1946,-15330,2108,-7876,2512,1301,-10928,2304,-8400,2053,LUCAS_point,0.8549822569824403,
0000000000000000a598_0,Artificial land,1,41142776,1593,-11657,1997,-7319,1578,1311,-9646,11636,-7360,12166,LUCAS_point,0.8533172828209254,
0000000000000000a5e5_0,Artificial land,1,41642834,3059,-13291,1774,-4345,2300,2254,-15123,1881,-6711,2344,LUCAS_point,0.8487646710689073,
0000000000000000a649_0,Artificial land,1,41582728,2372,-11532,2663,-4861,2072,1734,-12367,2357,-7134,2325,LUCAS_point,0.8431609021801596,
0000000000000000a66d_0,Artificial land,1,42282904,1526,-16783,2346,-10999,2380,1521,-17105,2470,-11243,2502,LUCAS_point,0.8397406266485213,
0000000000000000669e_0,Woodland,3,40782752,1677,-14703,2056,-8768,1913,1918,-12409,2176,-6469,1742,LUCAS_point,1,
000000000000000066a5_0,Woodland,3,40802706,1575,-14991,2458,-9519,2461,1616,-14202,2417,-8790,1886,LUCAS_point,1,
000000000000000066a6_0,Woodland,3,40802736,1755,-13452,2107,-7664,1940,1618,-13203,2216,-8158,1917,LUCAS_point,1,
000000000000000066a7_0,Woodland,3,40802750,1573,-13150,1885,-8360,5561,1623,-14507,2413,-8937,2028,LUCAS_point,1,
000000000000000066a8_0,Woodland,3,40802762,1730,-13512,2213,-7811,2014,2155,-12853,2248,-5963,1881,LUCAS_point,1,
000000000000000066a9_0,Woodland,3,40802782,1712,-15340,2107,-8960,1644,1827,-13748,2104,-7524,1913,LUCAS_point,1,
000000000000000066aa_0,Woodland,3,40802804,1684,-12171,2070,-7225,1583,1724,-15050,2492,-8730,2075,LUCAS_point,1,
000000000000000066ab_0,Woodland,3,40802808,1760,-13377,2285,-7600,1792,1691,-15006,2011,-8872,1741,LUCAS_point,1,
000000000000000066ac_0,Woodland,3,40802810,2233,-11415,2158,-5113,2314,1488,-16314,2058,-10964,1880,LUCAS_point,1,
000000000000000066af_0,Woodland,3,40822700,1607,-13388,2041,-8329,1764,1556,-14771,2129,-9496,2016,LUCAS_point,1,
000000000000000066b0_0,Woodland,3,40822778,1761,-13768,2141,-7818,2297,1596,-16120,2242,-10101,2090,LUCAS_point,1,
000000000000000066b1_0,Woodland,3,40822780,1763,-13557,2347,-7690,1755,2063,-11579,2065,-5612,1949,LUCAS_point,1,
000000000000000066b2_0,Woodland,3,40822788,1736,-15190,1779,-8751,2042,2464,-11576,1870,-4698,1903,LUCAS_point,1,
000000000000000066b3_0,Woodland,3,40822794,1691,-13118,2615,-7756,2206,1765,-11971,2641,-6782,1931,LUCAS_point,1,
000000000000000066b4_0,Woodland,3,40822798,1762,-14342,2367,-8141,2014,1812,-15110,2277,-8339,2214,LUCAS_point,1,
000000000000000066b5_0,Woodland,3,40822800,1746,-13781,2291,-7895,1862,1671,-13386,2278,-8012,1724,LUCAS_point,1,
000000000000000066b6_0,Woodland,3,40822802,1852,-11810,2189,-6378,1885,1692,-14544,2245,-8595,1625,LUCAS_point,1,
000000000000000066b7_0,Woodland,3,40822810,1718,-13904,2222,-8092,1721,1678,-16292,2097,-9712,1907,LUCAS_point,1,
000000000000000066b8_0,Woodland,3,40822812,1738,-13921,1876,-8011,1811,1653,-14065,2021,-8510,1825,LUCAS_point,1,
000000000000000066b9_0,Woodland,3,40822818,1577,-13399,1869,-8498,1625,1788,-14214,2354,-7951,2098,LUCAS_point,1,
000000000000000066ba_0,Woodland,3,40822848,1745,-12057,2229,-6908,2518,1544,-15100,9803,-9778,11278,LUCAS_point,1,
000000000000000066bb_0,Woodland,3,40842752,1731,-13295,1967,-7682,2125,1538,-13541,1929,-8804,2226,LUCAS_point,1,
000000000000000066bc_0,Woodland,3,40842788,1557,-14427,1962,-9264,2221,2009,-12173,2021,-6060,2064,LUCAS_point,1,
000000000000000066bd_0,Woodland,3,40842804,1740,-13066,2095,-7507,1426,1687,-13780,2284,-8167,1784,LUCAS_point,1,
000000000000000066be_0,Woodland,3,40842806,1651,-13642,2328,-8264,1574,1717,-14330,1819,-8346,1459,LUCAS_point,1,
