system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
00000000000000009e33_0,Artificial land,1,39342450,4486,-11831,1934,-2637,1692,-4244,-10536,2329,2483,2795,LUCAS_point,0.9902428171878973,
00000000000000009e4a_0,Artificial land,1,39282670,1926,-11141,1823,-5784,2110,1751,-10390,2072,-5932,1616,LUCAS_point,0.9839181286549707,
00000000000000009eb5_0,Artificial land,1,39202534,1490,-11234,2559,-7537,1746,1753,-13531,2063,-7718,2303,LUCAS_point,0.9728123960159752,
00000000000000009eba_0,Artificial land,1,39382530,-7170,-13999,2269,1953,1680,-1662,-9902,1728,5957,1244,LUCAS_point,0.9719124279023849,
00000000000000009f03_0,Artificial land,1,39202528,2425,-11844,2219,-4883,1910,-150905,-7816,1540,52,1815,LUCAS_point,0.965728357370972,
00000000000000009f22_0,Artificial land,1,39122520,5,40,3502,8031,2398,2287,-16641,3739,-7276,4350,LUCAS_point,0.9635755910755911,
00000000000000009f48_0,Artificial land,1,39222526,1503,-11528,2475,-7671,2003,1424,-10611,1885,-7452,1956,LUCAS_point,0.9610310617788153,
00000000000000009f52_0,Artificial land,1,39262532,2959,-10216,1549,-3452,1980,1967,-12814,1964,-6515,1917,LUCAS_point,0.960617605373875,
00000000000000009f69_0,Artificial land,1,39522510,-12667,-5723,1765,452,2729,2206,-10782,2415,-4888,1991,LUCAS_point,0.9588500624476234,
00000000000000009f75_0,Artificial land,1,39242522,4922,-8423,2926,-1711,2569,2817,-4880,4168,-1732,4416,LUCAS_point,0.9583322977978388,
00000000000000009f82_0,Artificial land,1,39342538,21381,-14171,1932,-663,1699,3567,-7936,1428,-2225,2324,LUCAS_point,0.9573675572144071,
00000000000000009f8a_0,Artificial land,1,39302670,-14770,-6754,2876,457,2925,-9273,-12072,1238,1302,1308,LUCAS_point,0.9568515298567507,
00000000000000009ff7_0,Artificial land,1,39742484,2771,-8473,5637,-3058,6421,2453,-8180,4687,-3335,4284,LUCAS_point,0.9486344949830386,
0000000000000000a007_0,Artificial land,1,39582552,48415,-12691,1242,-262,1999,3488,-11313,2307,-3244,2121,LUCAS_point,0.9478829346417816,
0000000000000000a05f_0,Artificial land,1,39822458,3890,-11035,1803,-2837,2870,7109,-12736,2311,-1792,3294,LUCAS_point,0.941858664798331,
0000000000000000a084_0,Artificial land,1,39862458,1609,-9444,1652,-5868,1862,1606,-11199,1998,-6973,2297,LUCAS_point,0.9393118686868687,
0000000000000000a088_0,Artificial land,1,40422512,1861,-13555,1887,-7285,1735,4411,-10573,1314,-2397,2623,LUCAS_point,0.9391392482855898,
0000000000000000a163_0,Artificial land,1,39242520,2230,-13671,2100,-6132,2093,1491,-13650,1939,-9157,2082,LUCAS_point,0.9251391956479711,
0000000000000000a19c_0,Artificial land,1,39702490,2968,-11502,1985,-3876,2389,3755,-13723,2484,-3654,2366,LUCAS_point,0.9222468289028392,
0000000000000000a1cb_0,Artificial land,1,39142536,2974,-12177,1937,-4095,2121,1778,-9135,2258,-5138,2660,LUCAS_point,0.9189310882915535,
0000000000000000a1f7_0,Artificial land,1,39182518,4509,-6575,2681,-1458,2754,3973,-9727,2788,-2449,1807,LUCAS_point,0.9164235033082726,
0000000000000000a219_0,Artificial land,1,39162556,2232,-12218,2312,-5475,1762,1755,-12851,2346,-7323,2357,LUCAS_point,0.9142112552130308,
0000000000000000a21d_0,Artificial land,1,39822464,2329,-13690,1825,-5878,1851,5421,-13746,2171,-2536,2431,LUCAS_point,0.91392087725377,
0000000000000000a22b_0,Artificial land,1,39142454,2492,-11030,2411,-4426,3279,4035,-14846,2192,-3680,2124,LUCAS_point,0.9131714772872014,
0000000000000000a3ec_0,Artificial land,1,39022474,1602,-10642,1872,-6641,2387,6694,-12896,2312,-1927,3793,LUCAS_point,0.88348821735011,
0000000000000000a454_0,Artificial land,1,39522578,2822,-13693,2076,-4852,2617,1760,-11680,2397,-6635,1737,LUCAS_point,0.8762133518535957,
0000000000000000a4a1_0,Artificial land,1,39242530,4610,-15104,2100,-3276,1701,-2825,-7944,6196,2812,7024,LUCAS_point,0.870324984198156,
0000000000000000a4d5_0,Artificial land,1,40382512,1917,-15423,3724,-8046,2629,1495,-13740,2387,-9192,1762,LUCAS_point,0.866283090174933,
0000000000000000a50b_0,Artificial land,1,40142546,1890,-11914,2232,-6303,4572,1607,-10866,2854,-6762,3733,LUCAS_point,0.8622240227732281,
0000000000000000a580_0,Artificial land,1,39882460,1842,-19273,2005,-10465,2046,1944,-12506,1872,-6432,1392,LUCAS_point,0.8547763874978253,
0000000000000000a63f_0,Artificial land,1,39642558,3247,-12015,2195,-3700,2421,-679,-10839,1817,15962,7119,LUCAS_point,0.8437093908860641,
0000000000000000a664_0,Artificial land,1,39782674,1723,-11559,2336,-6709,1802,1345,-14158,1887,-10524,1709,LUCAS_point,0.8402365930608938,
000000000000000063ef_0,Woodland,3,38882460,1801,-13785,2033,-7655,2025,1815,-15159,12379,-8353,14590,LUCAS_point,1,
000000000000000063f6_0,Woodland,3,38902462,1689,-12402,2343,-7343,1654,1491,-14412,2597,-9663,2292,LUCAS_point,1,
000000000000000063f9_0,Woodland,3,38922442,1663,-15528,2269,-9335,1884,1651,-14931,2232,-9045,2030,LUCAS_point,1,
00000000000000006412_0,Woodland,3,39042580,1847,-11836,2047,-6408,1869,1422,-16148,2411,-11357,2281,LUCAS_point,1,
00000000000000006413_0,Woodland,3,39042656,1678,-12902,2221,-7691,1879,1748,-14677,2027,-8398,2021,LUCAS_point,1,
00000000000000006416_0,Woodland,3,39062670,1824,-12837,2262,-7037,1936,1717,-14582,1824,-8493,1899,LUCAS_point,1,
0000000000000000641e_0,Woodland,3,39082592,1568,-15446,2895,-9849,2132,1866,-13134,2210,-7041,1997,LUCAS_point,1,
00000000000000006422_0,Woodland,3,39122442,1565,-14343,1892,-9166,1976,1578,-14714,2101,-9322,1828,LUCAS_point,1,
00000000000000006423_0,Woodland,3,39122674,1906,-12857,2047,-6745,1703,1686,-15385,2433,-9125,2118,LUCAS_point,1,
00000000000000006430_0,Woodland,3,39182618,1701,-13471,2642,-7922,1770,1913,-12728,1928,-6652,1520,LUCAS_point,1,
00000000000000006431_0,Woodland,3,39182664,1594,-13394,2265,-8405,1748,1711,-13107,1924,-7659,1606,LUCAS_point,1,
0000000000000000643a_0,Woodland,3,39202600,2007,-12984,2026,-6471,2376,1434,-14127,13537,-9849,15357,LUCAS_point,1,
0000000000000000643b_0,Woodland,3,39202632,1957,-13955,2525,-7131,1866,1769,-14381,2373,-8128,2077,LUCAS_point,1,
0000000000000000645b_0,Woodland,3,39322626,1672,-13153,1993,-7867,1731,1693,-13944,2633,-8237,2046,LUCAS_point,1,
0000000000000000645c_0,Woodland,3,39322656,1573,-12684,2231,-8065,2170,1772,-14314,13457,-8079,15301,LUCAS_point,1,
0000000000000000646c_0,Woodland,3,39362660,1842,-13882,2179,-7536,1751,1669,-13399,2056,-8028,1785,LUCAS_point,1,
00000000000000006475_0,Woodland,3,39382492,1828,-13508,1939,-7389,1698,1715,-13891,1933,-8101,1707,LUCAS_point,1,
00000000000000006476_0,Woodland,3,39382646,1948,-11807,1952,-6060,1717,1775,-14501,2199,-8170,2532,LUCAS_point,1,
00000000000000006482_0,Woodland,3,39402550,1673,-11274,1948,-6740,2302,1600,-13875,2365,-8673,2023,LUCAS_point,1,
00000000000000006483_0,Woodland,3,39402624,1697,-13616,2455,-8023,1694,1758,-12729,2160,-7241,1790,LUCAS_point,1,
00000000000000006488_0,Woodland,3,39422466,1725,-14157,2012,-8206,1544,1751,-13203,2476,-7539,2002,LUCAS_point,1,
00000000000000006489_0,Woodland,3,39422626,1802,-12029,1997,-6675,1878,1648,-13523,2285,-8204,1722,LUCAS_point,1,
0000000000000000648a_0,Woodland,3,39422644,1619,-14061,1835,-8686,2231,1957,-12396,2686,-6333,1995,LUCAS_point,1,
00000000000000006496_0,Woodland,3,39442628,1817,-12231,2355,-6731,1589,1738,-14270,1948,-8212,1856,LUCAS_point,1,
0000000000000000649e_0,Woodland,3,39462668,1836,-12356,1962,-6731,2087,1704,-13366,2224,-7846,2123,LUCAS_point,1,
000000000000000064a3_0,Woodland,3,39482668,1723,-12981,2291,-7536,1382,1716,-13984,2147,-8149,2062,LUCAS_point,1,
000000000000000064cb_0,Woodland,3,39562678,1652,-13883,2049,-8403,1594,1626,-14042,2276,-8636,2070,LUCAS_point,1,
000000000000000064d2_0,Woodland,3,39582664,1577,-13592,2175,-8618,1758,1594,-13402,2502,-8409,1790,LUCAS_point,1,
000000000000000064d3_0,Woodland,3,39582666,1619,-12905,2264,-7972,2135,1597,-14091,2005,-8826,1751,LUCAS_point,1,
000000000000000064d4_0,Woodland,3,39582670,1629,-12844,2293,-7885,1814,1779,-13514,2179,-7596,1817,LUCAS_point,1,
000000000000000064d5_0,Woodland,3,39582672,1773,-12863,1800,-7256,2139,1639,-13603,2219,-8300,2110,LUCAS_point,1,
000000000000000064ea_0,Woodland,3,39642442,1811,-13930,2058,-7694,1811,2079,-12958,1927,-6234,1840,LUCAS_point,1,
000000000000000064f0_0,Woodland,3,39662680,1690,-14087,9770,-8335,11296,1646,-12783,2165,-7766,2042,LUCAS_point,1,
000000000000000064f8_0,Woodland,3,39682450,1709,-14668,2420,-8585,1779,2054,-13276,2286,-6464,2130,LUCAS_point,1,
000000000000000064f9_0,Woodland,3,39682542,1763,-13626,2426,-7731,1778,1866,-13585,2332,-7280,1883,LUCAS_point,1,
00000000000000006503_0,Woodland,3,39722528,2050,-11926,2128,-5819,2054,1913,-12830,2636,-6706,1889,LUCAS_point,1,
0000000000000000650e_0,Woodland,3,39742442,1838,-13048,2058,-7098,2084,1683,-15231,2394,-9047,1739,LUCAS_point,1,
0000000000000000650f_0,Woodland,3,39742682,1708,-12928,2248,-7570,1881,1744,-13791,2009,-7909,2046,LUCAS_point,1,
00000000000000006516_0,Woodland,3,39762558,1708,-13743,2066,-8044,1806,1720,-14849,2197,-8631,1647,LUCAS_point,1,
00000000000000006530_0,Woodland,3,39842566,1937,-12346,1852,-6374,1964,1801,-12577,2206,-6985,1918,LUCAS_point,1,
00000000000000006531_0,Woodland,3,39842670,1660,-14100,2006,-8495,1797,1835,-13733,1963,-7484,1929,LUCAS_point,1,
00000000000000006535_0,Woodland,3,39862570,1665,-14321,2127,-8601,2122,2028,-12591,2405,-6208,2208,LUCAS_point,1,
00000000000000006536_0,Woodland,3,39862676,1756,-13670,2133,-7784,1612,1691,-13700,2116,-8102,1831,LUCAS_point,1,
0000000000000000653c_0,Woodland,3,39882600,1650,-12833,1939,-7778,1887,1755,-12732,2338,-7254,2053,LUCAS_point,1,
0000000000000000653d_0,Woodland,3,39882642,1687,-13401,2067,-7941,1891,1765,-13962,2297,-7912,2120,LUCAS_point,1,
00000000000000006543_0,Woodland,3,39902674,1647,-13055,2182,-7924,2019,1649,-14197,2147,-8610,1846,LUCAS_point,1,
0000000000000000654d_0,Woodland,3,39922598,1520,-13862,2109,-9119,2000,1812,-13350,1917,-7366,2091,LUCAS_point,1,
0000000000000000654e_0,Woodland,3,39922660,1896,-12108,2244,-6388,1989,1681,-14459,2103,-8603,1921,LUCAS_point,1,
00000000000000006553_0,Woodland,3,39942672,1692,-12336,1999,-7292,1822,1663,-13677,2601,-8223,1778,LUCAS_point,1,
0000000000000000655b_0,Woodland,3,39962490,1828,-12835,2161,-7020,2635,2038,-13753,1827,-6749,1791,LUCAS_point,1,
0000000000000000655c_0,Woodland,3,39962588,1778,-13069,2221,-7349,2208,1684,-14933,2318,-8865,1826,LUCAS_point,1,
00000000000000006565_0,Woodland,3,39982504,1648,-14326,2308,-8691,2195,1683,-13592,8947,-8075,10061,LUCAS_point,1,
00000000000000006566_0,Woodland,3,39982618,1592,-14693,2294,-9230,1902,1940,-13411,2093,-6912,1983,LUCAS_point,1,
00000000000000006567_0,Woodland,3,39982646,1676,-13018,2225,-7769,1975,1726,-13312,2730,-7715,1884,LUCAS_point,1,
00000000000000006568_0,Woodland,3,39982648,1625,-14083,1972,-8669,1946,1784,-13091,2428,-7337,1782,LUCAS_point,1,
0000000000000000656e_0,Woodland,3,40002480,1870,-13737,2661,-7347,2046,1898,-13143,1540,-6924,1797,LUCAS_point,1,
0000000000000000656f_0,Woodland,3,40002648,1648,-13049,1898,-7920,1836,1662,-13017,2167,-7830,1821,LUCAS_point,1,
00000000000000006578_0,Woodland,3,40022524,1709,-14975,2897,-8760,2081,1660,-15736,9416,-9482,10575,LUCAS_point,1,
00000000000000006579_0,Woodland,3,40022604,1764,-12976,2069,-7355,1960,1574,-16180,2313,-10279,2040,LUCAS_point,1,
0000000000000000657a_0,Woodland,3,40022606,2188,-11592,2229,-5297,2193,1757,-14392,2717,-8190,1831,LUCAS_point,1,
0000000000000000657b_0,Woodland,3,40022634,1725,-13420,2105,-7779,1889,1877,-13270,2038,-7068,1786,LUCAS_point,1,
00000000000000006581_0,Woodland,3,40042472,1557,-14849,1987,-9535,1933,1825,-14214,2056,-7790,1836,LUCAS_point,1,
00000000000000006582_0,Woodland,3,40042620,1728,-15150,2100,-8770,1774,1667,-13815,2025,-8286,2074,LUCAS_point,1,
00000000000000006583_0,Woodland,3,40042622,1761,-14594,1868,-8289,1733,1598,-15493,2078,-9697,2244,LUCAS_point,1,
00000000000000006584_0,Woodland,3,40042638,1761,-12669,2174,-7194,2086,1699,-13862,2407,-8159,1894,LUCAS_point,1,
00000000000000006585_0,Woodland,3,40042652,1719,-14013,2053,-8150,1816,1695,-14082,2140,-8306,2211,LUCAS_point,1,
00000000000000006589_0,Woodland,3,40062600,1741,-13181,2330,-7571,1888,1757,-12913,2038,-7351,1916,LUCAS_point,1,
0000000000000000658a_0,Woodland,3,40062614,2160,-11341,2206,-5251,2193,1687,-14589,2028,-8646,1800,LUCAS_point,1,
00000000000000006590_0,Woodland,3,40082600,2005,-12703,1923,-6336,1818,1770,-15280,2399,-8633,2134,LUCAS_point,1,
00000000000000006591_0,Woodland,3,40082660,1623,-13845,2264,-8532,2045,1723,-14585,2385,-8465,1954,LUCAS_point,1,
0000000000000000659c_0,Woodland,3,40102588,2241,-12580,2099,-5614,2321,1591,-16494,2188,-10366,2240,LUCAS_point,1,
000000000000000065a4_0,Woodland,3,40122638,1696,-13845,2450,-8164,1790,1751,-12651,2460,-7223,1873,LUCAS_point,1,
000000000000000065aa_0,Woodland,3,40142648,1681,-13566,2203,-8071,2024,1748,-14700,2285,-8409,1837,LUCAS_point,1,
000000000000000065ab_0,Woodland,3,40142652,1660,-13534,2024,-8152,1732,1844,-13783,2100,-7474,1840,LUCAS_point,1,
000000000000000065b1_0,Woodland,3,40162532,1722,-13557,2054,-7873,1886,1623,-13815,1595,-8515,1968,LUCAS_point,1,
000000000000000065b2_0,Woodland,3,40162642,1826,-14287,1767,-7824,1979,1966,-12220,2090,-6217,1857,LUCAS_point,1,
000000000000000065b7_0,Woodland,3,40182610,1628,-14642,1932,-8993,1892,1894,-13558,1963,-7160,2060,LUCAS_point,1,
000000000000000065b8_0,Woodland,3,40182644,1688,-13552,2219,-8030,2020,1750,-14462,2239,-8265,1945,LUCAS_point,1,
000000000000000065c1_0,Woodland,3,40222612,1665,-14862,1808,-8927,1840,1802,-14262,8320,-7912,9736,LUCAS_point,1,
000000000000000065c2_0,Woodland,3,40222644,1760,-14799,2292,-8409,1864,1613,-14296,2249,-8863,2092,LUCAS_point,1,
000000000000000065c3_0,Woodland,3,40222652,1656,-13533,2202,-8172,1647,1609,-13923,2370,-8652,1797,LUCAS_point,1,
000000000000000065cc_0,Woodland,3,40242612,1852,-13318,2081,-7193,1851,1905,-14475,9162,-7598,9879,LUCAS_point,1,
000000000000000065d4_0,Woodland,3,40262618,1757,-14064,1929,-8006,2017,1765,-14199,7416,-8043,9668,LUCAS_point,1,
000000000000000065d5_0,Woodland,3,40262654,1870,-13916,2228,-7443,2011,1940,-12044,2308,-6209,1877,LUCAS_point,1,
000000000000000065d6_0,Woodland,3,40262660,1744,-14230,2097,-8159,1760,1786,-14676,2135,-8216,2065,LUCAS_point,1,
000000000000000065f5_0,Woodland,3,40342634,1755,-15219,2260,-8671,1819,1700,-15637,2518,-9199,1994,LUCAS_point,1,
000000000000000065f6_0,Woodland,3,40342644,1854,-13009,1842,-7017,1736,1555,-17863,10554,-11488,10756,LUCAS_point,1,
000000000000000065f7_0,Woodland,3,40342674,1732,-12980,2040,-7492,1802,1557,-15597,2184,-10018,1948,LUCAS_point,1,
00000000000000006605_0,Woodland,3,40382522,1878,-12373,2175,-6590,2055,1584,-13618,2606,-8599,1911,LUCAS_point,1,
00000000000000006606_0,Woodland,3,40382646,1846,-13631,2385,-7382,1863,1560,-14088,1966,-9029,1804,LUCAS_point,1,
00000000000000006607_0,Woodland,3,40382664,1830,-12678,1996,-6928,1669,1620,-14193,11310,-8762,11517,LUCAS_point,1,
00000000000000006619_0,Woodland,3,40422648,1543,-15967,1960,-10351,1922,1679,-13512,2150,-8050,1784,LUCAS_point,1,
00000000000000006620_0,Woodland,3,40442670,1808,-13938,2222,-7709,1681,1795,-14300,2386,-7967,2064,LUCAS_point,1,
00000000000000006627_0,Woodland,3,40462654,1682,-14241,1950,-8468,2266,1813,-14156,2317,-7809,1904,LUCAS_point,1,
0000000000000000662c_0,Woodland,3,40482670,1735,-14381,2162,-8289,2099,1772,-14264,2230,-8052,2525,LUCAS_point,1,
0000000000000000662d_0,Woodland,3,40482678,1730,-12505,2029,-7227,1915,1706,-14284,1909,-8374,1699,LUCAS_point,1,
00000000000000006644_0,Woodland,3,40562660,1756,-13716,2391,-7810,2336,1661,-15503,2134,-9333,1805,LUCAS_point,1,
00000000000000006645_0,Woodland,3,40562670,1720,-14986,2288,-8713,2018,1933,-12011,1879,-6213,2078,LUCAS_point,1,
00000000000000006646_0,Woodland,3,40562678,1684,-14978,2457,-8893,1995,1578,-16371,2214,-10372,2088,LUCAS_point,1,
0000000000000000664d_0,Woodland,3,40582672,1754,-15260,2292,-8702,1930,1721,-13858,1998,-8051,2177,LUCAS_point,1,
00000000000000006666_0,Woodland,3,40642660,1707,-14321,2286,-8392,1799,1962,-13956,2037,-7115,1556,LUCAS_point,1,
00000000000000006667_0,Woodland,3,40642664,1696,-15713,2074,-9262,2153,1784,-12896,2545,-7227,1801,LUCAS_point,1,
00000000000000006674_0,Woodland,3,40682670,1945,-12547,2012,-6451,1923,1654,-14930,2294,-9026,1870,LUCAS_point,1,
00000000000000007c54_0,Woodland,3,39682640,1656,-13028,11305,-7866,11813,1849,-13794,2402,-7460,1966,LUCAS_point,0.9979166666666667,
00000000000000007cbd_0,Woodland,3,39202568,1587,-14229,2263,-8968,2008,1851,-12581,1940,-6796,1747,LUCAS_point,0.9978260869565218,
00000000000000007cbe_0,Woodland,3,39302652,1664,-12315,2347,-7399,1809,1654,-14121,13313,-8538,15441,LUCAS_point,0.9978260869565218,
00000000000000007cc5_0,Woodland,3,39802498,1510,-13356,1982,-8847,2027,2073,-11692,2342,-5641,1768,LUCAS_point,0.9978260869565218,
00000000000000008e1f_0,Shrubland,4,40182484,1435,-18386,4092,-12813,3645,1488,-17116,5063,-11505,3168,LUCAS_point,0.56172840309252,
00000000000000009063_0,Shrubland,4,40642524,1781,-16537,4171,-9283,3450,1372,-19392,8925,-14130,10211,LUCAS_point,0.5017142824881398,
000000000000000083d6_0,Grassland,5,39082684,1479,-18573,3514,-12557,2363,1484,-19376,2574,-13057,1876,LUCAS_point,0.9975,
00000000000000008490_0,Grassland,5,39022654,1481,-20364,4336,-13747,2540,1530,-19332,2913,-12638,2627,LUCAS_point,0.9944055944055944,
000000000000000085e4_0,Grassland,5,39742676,1575,-19015,2684,-12069,2029,1543,-20316,2942,-13171,2056,LUCAS_point,0.989329354930378,
