system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
00000000000000008b59_0,Shrubland,4,45664766,1644,-18391,5215,-11188,3778,1573,-18379,4373,-11682,3196,LUCAS_point,0.679528626026128,
00000000000000008b64_0,Shrubland,4,45444740,1548,-18837,4817,-12169,3382,1638,-18571,3575,-11335,3306,LUCAS_point,0.67519511959801,
00000000000000008c24_0,Shrubland,4,45384738,1713,-18328,4308,-10697,3352,1462,-17865,4731,-12218,3257,LUCAS_point,0.6366841347003839,
00000000000000008c49_0,Shrubland,4,45404704,1709,-20877,4818,-12215,3202,1717,-19222,3671,-11198,2899,LUCAS_point,0.6290808086680195,
00000000000000008ca7_0,Shrubland,4,45404750,1583,-19473,4236,-12301,3068,1650,-18068,4204,-10949,3092,LUCAS_point,0.6142726237878151,
00000000000000008cdb_0,Shrubland,4,45484716,1542,-18802,3727,-12197,3104,1708,-18711,3306,-10956,2639,LUCAS_point,0.6053782699304984,
00000000000000008ce0_0,Shrubland,4,45424750,1455,-19589,3559,-13464,3168,1665,-16929,4264,-10167,3125,LUCAS_point,0.6041711875204845,
00000000000000008cf1_0,Shrubland,4,45444706,1458,-19637,5472,-13468,3419,1564,-20570,4447,-13155,2841,LUCAS_point,0.6019867978148107,
00000000000000008d5d_0,Shrubland,4,45344772,1459,-24345,4923,-16681,3379,1752,-15932,4355,-9095,3270,LUCAS_point,0.5860573897291165,
00000000000000008dc5_0,Shrubland,4,45404788,1814,-20603,5005,-11355,3128,1652,-21815,4993,-13202,3243,LUCAS_point,0.5732485969482873,
00000000000000008deb_0,Shrubland,4,45704796,1517,-17557,3928,-11574,3097,1539,-17031,3919,-11069,3475,LUCAS_point,0.5688603521992616,
00000000000000008e48_0,Shrubland,4,45484766,1579,-18103,2678,-11467,2476,1902,-18593,3333,-9778,3101,LUCAS_point,0.5566091034978117,
00000000000000008e8e_0,Shrubland,4,45364720,1911,-21144,5070,-11066,3321,1635,-22084,4524,-13503,3225,LUCAS_point,0.5492488076654337,
00000000000000008ef1_0,Shrubland,4,45824768,1538,-16627,4266,-10811,2953,1638,-16874,4515,-10301,2912,LUCAS_point,0.5373147220183748,
00000000000000008f4a_0,Shrubland,4,45564680,1519,-19279,4249,-12691,3524,1993,-16294,4342,-8174,3216,LUCAS_point,0.5285103226279697,
00000000000000008f72_0,Shrubland,4,45704694,1445,-19906,4245,-13779,3577,2954,-14669,3543,-4966,3501,LUCAS_point,0.5241076105681675,
00000000000000008f98_0,Shrubland,4,45324718,1476,-21846,5689,-14800,2985,1539,-20011,3747,-12999,2884,LUCAS_point,0.5200511421715078,
00000000000000008fc0_0,Shrubland,4,45464696,1761,-18788,3631,-10669,2873,1551,-18928,4017,-12203,3045,LUCAS_point,0.516747606131353,
00000000000000008fe7_0,Shrubland,4,45404752,1843,-20825,3976,-11298,2745,1500,-20921,3840,-13948,2980,LUCAS_point,0.5125918955291549,
00000000000000007d21_0,Bare land,6,45684818,1711,-23644,4569,-13822,3217,2126,-23713,5304,-11155,3102,LUCAS_point,0.7597112436349326,
00000000000000007d2b_0,Bare land,6,45364772,2206,-23290,3186,-10556,2382,1909,-21421,3096,-11224,2037,LUCAS_point,0.7506944257779702,
00000000000000007d33_0,Bare land,6,45284686,1904,-20941,5480,-10999,3172,2062,-20678,4268,-10030,3296,LUCAS_point,0.7337315348951685,
00000000000000007d37_0,Bare land,6,45744730,1690,-22836,3982,-13514,2324,1766,-23382,4611,-13243,2193,LUCAS_point,0.7301816946425419,
00000000000000007d42_0,Bare land,6,45724830,1898,-21731,4513,-11447,2889,1735,-24579,4766,-14165,2868,LUCAS_point,0.7153905085361634,
00000000000000007d53_0,Bare land,6,45704822,2178,-18870,4448,-8663,4286,2164,-18875,6199,-8721,4094,LUCAS_point,0.6949110725309211,
00000000000000007d8e_0,Bare land,6,45384720,1802,-25561,5844,-14188,2680,1976,-23025,4008,-11651,3127,LUCAS_point,0.6463744721892282,
00000000000000007d95_0,Bare land,6,45364728,1542,-22923,6332,-14863,3372,2018,-19262,3947,-9545,3215,LUCAS_point,0.6413087804533156,
00000000000000007d98_0,Bare land,6,45404764,2385,-21935,4057,-9197,3051,1651,-24799,4858,-15022,2867,LUCAS_point,0.6388899186341885,
00000000000000007d9a_0,Bare land,6,45664688,1763,-19882,4570,-11280,2490,1874,-18095,3537,-9658,2345,LUCAS_point,0.6378995748303558,
00000000000000007db5_0,Bare land,6,45324722,1877,-23573,5907,-12561,3654,2253,-20119,4749,-8930,3607,LUCAS_point,0.6146011966793701,
00000000000000007dd8_0,Bare land,6,45844730,1721,-20054,3261,-11653,2719,2156,-17187,2710,-7972,2148,LUCAS_point,0.5838933853226492,
00000000000000007ddc_0,Bare land,6,45284678,1779,-27086,6049,-15226,3589,2383,-20075,4919,-8425,3277,LUCAS_point,0.5774551837051837,
00000000000000007dde_0,Bare land,6,45324780,1820,-23497,5445,-12911,3981,1925,-21569,4953,-11204,2802,LUCAS_point,0.5770628884402091,
00000000000000007de2_0,Bare land,6,45404770,2166,-22812,4491,-10530,2707,1657,-24089,4446,-14535,2608,LUCAS_point,0.5750880500880501,
00000000000000007df5_0,Bare land,6,45784810,1819,-22433,6049,-12332,2266,1614,-23313,5024,-14443,3173,LUCAS_point,0.5466868338687003,
00000000000000007dfc_0,Bare land,6,45484692,1686,-22690,3617,-13462,2612,1601,-24862,4146,-15529,2647,LUCAS_point,0.5404739096011844,
00000000000000007e19_0,Bare land,6,45404768,2138,-22308,3329,-10435,2574,1514,-25681,5400,-16968,2403,LUCAS_point,0.5163111760475653,
00000000000000007e1b_0,Bare land,6,45444678,2492,-21701,3670,-8709,2606,1635,-24701,5768,-15111,2282,LUCAS_point,0.5152097297149075,
00000000000000007e2f_0,Bare land,6,45844736,1560,-22349,4312,-14330,2769,1543,-24196,5421,-15680,2631,LUCAS_point,0.495069163473633,
00000000000000007e4e_0,Bare land,6,45384750,1834,-20562,3130,-11211,2589,1620,-22700,3392,-14009,2412,LUCAS_point,0.47641071637278387,
00000000000000007e53_0,Bare land,6,45444760,2504,-20205,3786,-8069,3086,1582,-24189,5484,-15291,3339,LUCAS_point,0.4724655085170386,
00000000000000007e5e_0,Bare land,6,45824684,1904,-18693,3885,-9817,2980,1631,-20616,10175,-12640,11013,LUCAS_point,0.4623489371303421,
00000000000000007e67_0,Bare land,6,45584776,3552,-15414,3647,-4339,2911,1458,-27066,5299,-18566,3330,LUCAS_point,0.4554301948051948,
00000000000000007e87_0,Bare land,6,45784694,-1469,-5025,2615,3422,2675,1586,-20295,2858,-12798,1910,LUCAS_point,0.4297984908523168,
00000000000000007e9c_0,Bare land,6,45564730,1494,-21406,4490,-14329,3220,1707,-19686,3736,-11531,2664,LUCAS_point,0.4117717936784874,
00000000000000007e9f_0,Bare land,6,45704712,1925,-18332,2814,-9522,2184,1628,-21218,3275,-13032,2418,LUCAS_point,0.4104172385879703,
00000000000000007eaa_0,Bare land,6,45324712,2184,-18368,4572,-8409,2837,1586,-19560,3493,-12336,2240,LUCAS_point,0.4025827106130212,
00000000000000007ebd_0,Bare land,6,45464788,2534,-19698,3220,-7773,2210,1600,-22959,3832,-14347,2489,LUCAS_point,0.38711204485857553,
00000000000000007ef0_0,Bare land,6,45284688,2403,-15755,3813,-6556,8824,1583,-21799,4440,-13775,2209,LUCAS_point,0.344943223092003,
00000000000000007f11_0,Bare land,6,45524704,1729,-20148,4787,-11650,3422,1703,-20703,4201,-12159,3173,LUCAS_point,0.3273270526517599,
00000000000000007f3c_0,Bare land,6,45564782,1738,-18805,3298,-10818,3294,1473,-21076,5339,-14307,3048,LUCAS_point,0.2947185114175961,
00000000000000007f98_0,Bare land,6,45344724,1812,-21922,3981,-12096,2319,1536,-23715,4791,-15435,2518,LUCAS_point,0.24324565973953452,
00000000000000007fcb_0,Bare land,6,45564774,1773,-21671,3209,-12223,2482,1601,-18469,3058,-11532,2400,LUCAS_point,0.22380057667613193,
00000000000000007fdd_0,Bare land,6,45524696,1533,-21537,4435,-14052,3334,1790,-19190,3159,-10722,2097,LUCAS_point,0.2152653525504633,
0000000000000000804d_0,Bare land,6,45524784,8168,-11717,2929,-1435,2652,1481,-18309,4076,-12363,2730,LUCAS_point,0.1654753767602065,
00000000000000008056_0,Bare land,6,45764792,1421,-20946,3543,-14745,2671,2332,-16981,3135,-7282,2732,LUCAS_point,0.1587826231389069,
0000000000000000809a_0,Bare land,6,45624748,1376,-20755,3732,-15080,2764,1999,-16565,3364,-8285,2381,LUCAS_point,0.13725373627607812,
00000000000000008136_0,Bare land,6,45544750,1749,-19101,3033,-10918,2430,1575,-19095,3181,-12126,2770,LUCAS_point,0.08392732823299306,
00000000000000008222_0,Bare land,6,45704764,1620,-17590,3072,-10855,2594,1771,-16938,3113,-9564,2872,LUCAS_point,0.034281209382015836,
000000000000000097c9_0,Wetland,8,45564698,1864,-20853,3870,-11188,3453,1861,-19941,3752,-10717,2842,LUCAS_point,0.8714425957012607,
00000000000000009822_0,Wetland,8,45884682,1755,-20169,3573,-11489,3380,1775,-22413,3725,-12630,11462,LUCAS_point,0.8560420914249515,
000000000000000099db_0,Wetland,8,45664716,2026,-22418,4313,-11065,3355,1703,-20450,3683,-12011,3246,LUCAS_point,0.7602262869324818,
00000000000000009a4a_0,Wetland,8,45764764,1620,-19345,4963,-11940,3496,1635,-19574,4559,-11970,3008,LUCAS_point,0.7331040957230552,
00000000000000009add_0,Wetland,8,45784758,1600,-20711,3416,-12941,2887,1748,-20102,3373,-11503,2776,LUCAS_point,0.6923079798468665,
00000000000000009b34_0,Wetland,8,45784752,1517,-18726,3390,-12344,2492,1651,-18543,3139,-11235,2889,LUCAS_point,0.6723960210016051,
00000000000000009b9e_0,Wetland,8,45724758,1597,-21034,4313,-13172,3501,1621,-21839,5062,-13470,2672,LUCAS_point,0.6383916711113252,
00000000000000009bed_0,Wetland,8,45664680,1722,-20950,3528,-12166,3641,2043,-21141,4267,-10350,3677,LUCAS_point,0.6166194243023512,
00000000000000009bfd_0,Wetland,8,45704750,1584,-19700,3510,-12433,3161,1728,-20191,4065,-11685,2761,LUCAS_point,0.6126923890430274,
00000000000000009c0f_0,Wetland,8,45724756,1805,-18881,4218,-10459,3103,1652,-20793,4072,-12585,3236,LUCAS_point,0.6052075523274468,
00000000000000009c23_0,Wetland,8,45704784,1674,-20543,4460,-12270,3340,1682,-21148,4517,-12575,3356,LUCAS_point,0.5995960531254649,
00000000000000009c68_0,Wetland,8,45724784,1560,-20438,4038,-13103,2939,1602,-20409,5662,-12743,3211,LUCAS_point,0.5788064100755597,
00000000000000009c78_0,Wetland,8,45804682,1656,-19410,4959,-11724,3840,1809,-19330,5077,-10684,2747,LUCAS_point,0.5739176439589815,
00000000000000009c7f_0,Wetland,8,45464688,1631,-19307,4385,-11836,2869,1627,-19442,3828,-11951,2830,LUCAS_point,0.5708526825039871,
00000000000000009cee_0,Wetland,8,45744708,1773,-19661,3869,-11086,2650,1659,-19326,3199,-11648,2612,LUCAS_point,0.5420038601814169,
00000000000000009d81_0,Wetland,8,45764760,1388,-26170,4625,-18853,3093,1770,-18654,4390,-10539,2855,LUCAS_point,0.5023582963595579,
00000000000000009da6_0,Wetland,8,45604706,1527,-19918,3988,-13045,2591,1527,-19203,3470,-12575,2692,LUCAS_point,0.4910012536549762,
00000000000000009dc0_0,Wetland,8,45764714,1556,-19591,3444,-12590,2602,1673,-19853,4576,-11867,2882,LUCAS_point,0.48431572405823764,
00000000000000009dca_0,Wetland,8,45724716,1687,-21179,3878,-12557,2735,1561,-20652,3698,-13226,2874,LUCAS_point,0.48156151799649416,
00000000000000009deb_0,Wetland,8,45404696,1776,-20131,4385,-11336,2899,1543,-19581,3599,-12692,2917,LUCAS_point,0.47235973216312876,
00000000000000000224_0,Woodland,3,45444780,1617,-16040,2620,-9918,2164,1611,-17447,2779,-10830,2542,LUCAS_polygon,NA,
00000000000000000cb5_0,Woodland,3,45604678,2149,-14966,2686,-6963,2470,1644,-16831,2716,-10239,2383,LUCAS_polygon,NA,
00000000000000000de8_0,Woodland,3,45864696,1672,-14030,2256,-8390,2056,1770,-14861,7960,-8395,12083,LUCAS_polygon,NA,
00000000000000001ae7_0,Woodland,3,45664744,1725,-15457,2338,-8961,2114,2070,-13458,2278,-6503,2456,LUCAS_polygon,NA,
0000000000000000206b_0,Woodland,3,45544744,1790,-14159,2483,-7910,2266,1668,-15605,2200,-9354,2190,LUCAS_polygon,NA,
00000000000000002e35_0,Woodland,3,45724726,1789,-14703,2433,-8218,2082,1733,-15535,2671,-8965,2223,LUCAS_polygon,NA,
00000000000000003a63_0,Woodland,3,45564752,2174,-13507,2363,-6214,2477,1558,-16939,2558,-10870,1995,LUCAS_polygon,NA,
00000000000000003f73_0,Woodland,3,45604732,1707,-16200,2394,-9492,1956,1991,-13991,2085,-7026,2065,LUCAS_polygon,NA,
00000000000000004258_0,Woodland,3,45764748,1679,-14741,2410,-8780,2013,1733,-15401,2349,-8885,1856,LUCAS_polygon,NA,
