system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
00000000000000009e45_0,Artificial land,1,30962166,1333,-14378,1802,-10790,2013,-11962,-9281,3717,776,4569,LUCAS_point,0.9850594227504245,
00000000000000009eb4_0,Artificial land,1,30122182,4312,-8570,1318,-1987,1186,8619,-11892,1956,-1380,2967,LUCAS_point,0.9728225177710063,
00000000000000009f07_0,Artificial land,1,30482298,4590,-12460,2770,-2714,3453,2351,-11042,2820,-4696,3218,LUCAS_point,0.965425407925408,
00000000000000009f88_0,Artificial land,1,31022174,2573,-12645,1581,-4914,1783,2773,-5055,2532,-1823,2970,LUCAS_point,0.9569358910892736,
00000000000000009fb6_0,Artificial land,1,31182222,2313,-10463,2596,-4523,2329,1680,-12782,1641,-7607,1807,LUCAS_point,0.9533449986755507,
0000000000000000a010_0,Artificial land,1,30162118,8503,-12790,1501,-1504,2052,8294,-14103,2242,-1700,1913,LUCAS_point,0.9473128902760017,
0000000000000000a08d_0,Artificial land,1,31222212,862,-9329,1806,-10821,1761,-15652,-3232,1573,206,1377,LUCAS_point,0.9388620034630222,
0000000000000000a091_0,Artificial land,1,30482296,3923,-11289,2646,-2878,1678,-4806,-8049,1937,1675,1565,LUCAS_point,0.9387116682846514,
0000000000000000a19b_0,Artificial land,1,30502298,10550,-5706,1797,-541,1987,7433,-13580,2785,-1827,1897,LUCAS_point,0.9223908118025765,
0000000000000000a1a2_0,Artificial land,1,31222216,1269,-12448,1736,-9809,1441,1594,-9071,1919,-5693,1624,LUCAS_point,0.9216099462405644,
0000000000000000a306_0,Artificial land,1,31002180,1867,-8050,3527,-4311,3643,2089,-9875,1954,-4728,1492,LUCAS_point,0.8983007829983637,
0000000000000000a338_0,Artificial land,1,30062122,7630,-2788,2268,-365,1723,2151,-8016,1045,-3727,1280,LUCAS_point,0.8952380433788971,
0000000000000000a41f_0,Artificial land,1,30462286,2034,-15074,2189,-7411,2417,1565,-15033,2022,-9607,2334,LUCAS_point,0.8803321521163022,
0000000000000000a456_0,Artificial land,1,30462298,1984,-12215,2180,-6158,1517,2270,-13113,1741,-5777,3155,LUCAS_point,0.8759772829509671,
0000000000000000a596_0,Artificial land,1,30642106,1741,-11604,1895,-6666,2003,1627,-10988,2042,-6752,1906,LUCAS_point,0.8533671308884201,
0000000000000000a698_0,Artificial land,1,30122114,1957,-14249,1783,-7281,1893,2258,-13513,1715,-5985,2418,LUCAS_point,0.8365173614740885,
00000000000000006078_0,Woodland,3,31302288,1478,-14191,2001,-9600,1873,1530,-14738,2002,-9630,1876,LUCAS_point,1,
00000000000000006079_0,Woodland,3,31322280,1441,-14499,1930,-10065,2141,1521,-14410,2121,-9473,1648,LUCAS_point,1,
00000000000000008acc_0,Shrubland,4,30222296,1422,-18812,3025,-13229,2161,1497,-20563,2697,-13735,2197,LUCAS_point,0.7229547914491896,
00000000000000008b11_0,Shrubland,4,29742256,1659,-17513,3432,-10558,1547,1493,-19242,2950,-12887,2455,LUCAS_point,0.6968657676978198,
00000000000000008b17_0,Shrubland,4,29802256,1558,-17960,2093,-11527,1818,1456,-18326,2919,-12588,1584,LUCAS_point,0.6946637527863458,
