system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
00000000000000008c44_0,Shrubland,4,44584426,1438,-18794,3155,-13067,3155,1545,-16397,3247,-10613,2220,LUCAS_point,0.6294504492788696,
00000000000000008dcc_0,Shrubland,4,44624458,1544,-22005,4250,-14253,2695,1821,-18633,3650,-10230,2161,LUCAS_point,0.5724094954794421,
00000000000000008e95_0,Shrubland,4,44924438,1501,-17907,5307,-11928,3141,1808,-16902,7302,-9349,8422,LUCAS_point,0.5482533539850613,
00000000000000008fc9_0,Shrubland,4,44624436,1473,-19864,4418,-13490,2843,1617,-18445,3693,-11410,2537,LUCAS_point,0.5156946452670137,
00000000000000009034_0,Shrubland,4,44844448,1716,-21862,2998,-12738,2476,2042,-17169,2629,-8407,2468,LUCAS_point,0.5050557162469801,
0000000000000000903c_0,Shrubland,4,44624440,1751,-18461,2829,-10544,2562,1729,-17614,3908,-10188,2123,LUCAS_point,0.5044965377612814,
0000000000000000903e_0,Shrubland,4,44784484,1481,-20233,5632,-13664,3706,2640,-18292,3518,-6929,3104,LUCAS_point,0.5042035933428769,
0000000000000000907c_0,Shrubland,4,44864528,1561,-18113,6824,-11600,7590,1962,-17709,3531,-9028,3242,LUCAS_point,0.49958728988107715,
000000000000000090ca_0,Shrubland,4,44304480,1634,-18669,2831,-11423,2709,1665,-20287,4086,-12183,2929,LUCAS_point,0.49101246065505333,
00000000000000007d54_0,Bare land,6,44824534,1967,-18426,6135,-9365,8088,2097,-21520,3710,-10261,3043,LUCAS_point,0.6933510705841073,
00000000000000007d67_0,Bare land,6,44504444,1631,-22937,4477,-14065,2627,1779,-21119,6167,-11873,2459,LUCAS_point,0.6793684906912898,
00000000000000007d6f_0,Bare land,6,44404430,1728,-22186,3734,-12840,2185,1747,-22491,3417,-12878,11182,LUCAS_point,0.6722656694754248,
00000000000000007d79_0,Bare land,6,44344454,1817,-22327,4420,-12289,3412,2060,-21828,5360,-10597,2843,LUCAS_point,0.6677718513645288,
00000000000000007d81_0,Bare land,6,44344422,1868,-21213,3555,-11357,2629,1746,-23682,8780,-13566,10705,LUCAS_point,0.6612383006480055,
00000000000000007dc2_0,Bare land,6,44584520,1757,-20989,3855,-11945,2230,1641,-21158,4172,-12891,11109,LUCAS_point,0.6076125628757207,
00000000000000007ddb_0,Bare land,6,44344446,1683,-22139,4887,-13157,1890,1759,-22301,4049,-12677,2425,LUCAS_point,0.5775035412619924,
00000000000000007de6_0,Bare land,6,44644426,1711,-23264,4441,-13600,3070,1902,-21941,4541,-11536,2250,LUCAS_point,0.564439466182085,
00000000000000007e00_0,Bare land,6,44504526,1852,-19927,4581,-10758,2483,2933,-16569,4149,-5649,2607,LUCAS_point,0.5358815005873829,
00000000000000007e08_0,Bare land,6,44804528,1805,-20530,4917,-11374,7618,1584,-20877,4102,-13181,2749,LUCAS_point,0.5302038693571874,
00000000000000007e0a_0,Bare land,6,44484448,1712,-20181,4672,-11791,3289,1941,-21836,5069,-11249,9033,LUCAS_point,0.5290989361713045,
00000000000000007e0e_0,Bare land,6,44904550,1835,-21663,5848,-11809,2963,1647,-21411,4953,-12999,2263,LUCAS_point,0.5221279788729001,
00000000000000007e2b_0,Bare land,6,44764544,1530,-23915,6157,-15629,7339,1850,-23324,5079,-12605,3581,LUCAS_point,0.5030741159909022,
00000000000000007e3e_0,Bare land,6,44864440,1667,-22347,3174,-13406,2373,1923,-21878,4075,-11374,2243,LUCAS_point,0.4888099733767473,
00000000000000007e50_0,Bare land,6,44724458,1585,-22060,3418,-13920,2120,2153,-20010,3601,-9296,2406,LUCAS_point,0.47559349306838544,
00000000000000007e55_0,Bare land,6,44764484,2578,-16512,4487,-6406,2971,2773,-15988,4893,-5765,2861,LUCAS_point,0.4716173042643631,
00000000000000007e5b_0,Bare land,6,44724426,1718,-20251,2838,-11791,2556,1664,-22222,4684,-13355,2159,LUCAS_point,0.4641511266511267,
00000000000000007e5c_0,Bare land,6,44504452,1438,-25421,4319,-17675,3227,9426,-11295,2451,-1198,2818,LUCAS_point,0.46360141908417274,
00000000000000007e63_0,Bare land,6,44804534,2110,-17161,4310,-8134,8186,1661,-21065,4992,-12682,3349,LUCAS_point,0.45875180545194894,
00000000000000007e66_0,Bare land,6,44684430,3248,-15552,2974,-4789,2366,1689,-22776,3894,-13485,2454,LUCAS_point,0.45637915961445374,
00000000000000007e86_0,Bare land,6,44504446,1683,-19613,4422,-11654,3023,1608,-21530,5835,-13388,2382,LUCAS_point,0.43007532621347466,
00000000000000007e92_0,Bare land,6,44524434,1438,-24712,5383,-17183,3313,4054,-18147,4714,-4476,3244,LUCAS_point,0.41701256183053986,
00000000000000007e99_0,Bare land,6,44464452,1658,-22037,4148,-13294,2463,1649,-20073,4539,-12172,12010,LUCAS_point,0.4149496435204239,
00000000000000007e9d_0,Bare land,6,44884540,1677,-21027,3676,-12538,2580,1680,-19526,3636,-11623,2366,LUCAS_point,0.4107523286576371,
00000000000000007ea0_0,Bare land,6,44384442,1597,-21347,3788,-13363,2258,1743,-21577,9606,-12378,10988,LUCAS_point,0.4091930264839857,
00000000000000007ea2_0,Bare land,6,44564446,1952,-19933,5050,-10213,5453,1580,-20825,3593,-13177,2503,LUCAS_point,0.4084281134629475,
00000000000000007eaf_0,Bare land,6,44444430,1662,-20933,3486,-12595,1979,1784,-19892,4681,-11148,8669,LUCAS_point,0.4007941854881583,
00000000000000007eb7_0,Bare land,6,44604520,1531,-21941,3200,-14336,2186,1740,-18251,3071,-10490,11900,LUCAS_point,0.3914413209607718,
00000000000000007eba_0,Bare land,6,44684428,3360,-17574,2818,-5231,2768,1557,-23316,3969,-14974,2308,LUCAS_point,0.39040951364696774,
00000000000000007ec2_0,Bare land,6,44464440,1437,-22954,4748,-15975,2778,1594,-20899,5798,-13108,8687,LUCAS_point,0.3832618844639305,
00000000000000007ec3_0,Bare land,6,44644432,2865,-18235,2577,-6364,2881,1632,-23083,3732,-14143,2339,LUCAS_point,0.3828531168606743,
00000000000000007ec6_0,Bare land,6,44504430,1683,-21168,3518,-12574,2697,1563,-22320,6338,-14279,2858,LUCAS_point,0.3788868641946617,
00000000000000007ece_0,Bare land,6,44404426,2073,-19239,3573,-9280,3572,1891,-20161,4866,-10659,12150,LUCAS_point,0.3735977233169418,
00000000000000007ecf_0,Bare land,6,44944436,1805,-22197,5349,-12296,3176,1547,-20910,4674,-13519,2532,LUCAS_point,0.3724874664157012,
00000000000000007ed2_0,Bare land,6,44624430,1667,-20310,4526,-12183,2391,1680,-21093,4936,-12558,2566,LUCAS_point,0.3708943084929927,
00000000000000007ed3_0,Bare land,6,44364460,2132,-17457,3824,-8188,2905,1775,-19637,4723,-11062,3122,LUCAS_point,0.37069785446487197,
00000000000000007ed4_0,Bare land,6,44484432,1478,-22642,5078,-15320,3268,1915,-21642,5796,-11300,3027,LUCAS_point,0.3706785320965993,
00000000000000007ed7_0,Bare land,6,44564526,1439,-21933,5050,-15243,2462,2224,-17187,8348,-7729,12368,LUCAS_point,0.36800119155382316,
00000000000000007edb_0,Bare land,6,44504520,3052,-14905,4843,-4883,2717,1722,-20619,3598,-11974,2929,LUCAS_point,0.36467040199971507,
00000000000000007edd_0,Bare land,6,44624452,2137,-18118,3019,-8477,2363,1654,-21404,4009,-12940,3561,LUCAS_point,0.36367140985949037,
00000000000000007ee5_0,Bare land,6,44464428,1475,-20953,3577,-14207,2390,1537,-20709,5072,-13472,2559,LUCAS_point,0.3540187797441586,
00000000000000007ee6_0,Bare land,6,44824552,1878,-18915,4555,-10072,3694,1661,-20121,4781,-12114,3131,LUCAS_point,0.3537879514865194,
00000000000000007ee7_0,Bare land,6,44644492,1658,-21333,4696,-12871,2449,1583,-19595,4544,-12380,2703,LUCAS_point,0.35330489550662936,
00000000000000007eee_0,Bare land,6,44604446,1539,-23721,5704,-15414,2677,2144,-21190,3476,-9883,2040,LUCAS_point,0.3460696572461278,
00000000000000007efa_0,Bare land,6,44324486,1778,-19442,3957,-10934,3215,1672,-21392,3890,-12791,2814,LUCAS_point,0.3407125803614237,
00000000000000007f01_0,Bare land,6,44804556,3080,-18918,3515,-6143,2312,1389,-22745,3922,-16376,2765,LUCAS_point,0.33716814938638306,
00000000000000007f15_0,Bare land,6,44704544,1659,-21884,5585,-13189,2532,1698,-20455,6205,-12047,2432,LUCAS_point,0.32459597586757466,
00000000000000007f19_0,Bare land,6,44584434,1727,-20129,8846,-11652,10799,1776,-19361,2777,-10902,1890,LUCAS_point,0.3194730663884179,
00000000000000007f1f_0,Bare land,6,44564544,2110,-18230,3809,-8640,2936,2147,-16276,4012,-7581,3009,LUCAS_point,0.3126619735613544,
00000000000000007f33_0,Bare land,6,44424424,1997,-17147,3847,-8587,3607,1561,-21179,5750,-13570,8583,LUCAS_point,0.29808177818284426,
00000000000000007f3a_0,Bare land,6,44344424,1679,-22383,4572,-13328,2474,1681,-22125,9568,-13164,10704,LUCAS_point,0.296511853313636,
00000000000000007f58_0,Bare land,6,44824544,1838,-20579,5107,-11194,3113,1564,-20633,4758,-13191,2846,LUCAS_point,0.27880660759259007,
00000000000000007f5b_0,Bare land,6,44564520,2733,-12158,3750,-4448,2870,1623,-16809,2942,-10358,11528,LUCAS_point,0.27841000282176753,
00000000000000007f6d_0,Bare land,6,44564518,1462,-22086,3990,-15110,2984,1606,-20347,3548,-12672,10838,LUCAS_point,0.27172936249316226,
00000000000000007f73_0,Bare land,6,44604436,1496,-23100,5558,-15441,2636,3447,-17775,3192,-5157,2422,LUCAS_point,0.26654900052215486,
00000000000000007f76_0,Bare land,6,44344482,1482,-20349,4516,-13730,3236,1603,-19860,3835,-12386,2995,LUCAS_point,0.26611853538682806,
00000000000000007f79_0,Bare land,6,44584530,1420,-21032,2946,-14811,3166,1615,-19631,8918,-12158,11630,LUCAS_point,0.26527792328829336,
00000000000000007f7b_0,Bare land,6,44444502,1741,-21118,5328,-12131,5105,1629,-20562,3649,-12623,2742,LUCAS_point,0.2641956218807377,
00000000000000007f7c_0,Bare land,6,44504432,1750,-19601,3508,-11200,2703,1706,-18931,4150,-11098,2077,LUCAS_point,0.26266467976527225,
00000000000000007f88_0,Bare land,6,44264472,1657,-22029,3982,-13296,2453,1553,-23932,3642,-15408,2327,LUCAS_point,0.25601303625485083,
00000000000000007f8f_0,Bare land,6,44404462,1456,-19938,3528,-13690,2937,1727,-19390,2867,-11228,2390,LUCAS_point,0.25011341215708516,
00000000000000007f90_0,Bare land,6,44784432,2555,-15664,3248,-6131,2218,1709,-20876,2887,-12215,2260,LUCAS_point,0.2501008245745088,
00000000000000007f93_0,Bare land,6,44544522,1530,-21072,3524,-13768,2462,1515,-18379,11021,-12133,11131,LUCAS_point,0.24769610514900176,
00000000000000007f9b_0,Bare land,6,44384422,1512,-19577,4742,-12947,3151,1462,-19213,3172,-13144,11114,LUCAS_point,0.24260827294882797,
00000000000000007fb7_0,Bare land,6,44584526,1483,-20675,3757,-13945,2231,1544,-19855,5487,-12858,11241,LUCAS_point,0.23031452943379055,
00000000000000007fbb_0,Bare land,6,44464434,1616,-20400,4540,-12625,2494,1679,-18630,3974,-11095,1966,LUCAS_point,0.22879209710092063,
00000000000000007fc0_0,Bare land,6,44304498,1596,-20180,3414,-12641,2307,2072,-19414,3128,-9370,2389,LUCAS_point,0.22635131715204074,
00000000000000007fc6_0,Bare land,6,44264474,1495,-20126,4737,-13463,2897,1708,-18481,4833,-10818,3072,LUCAS_point,0.22507082116626942,
00000000000000007fc7_0,Bare land,6,44724538,1539,-21088,4874,-13706,2637,1946,-18115,3542,-9307,1895,LUCAS_point,0.22483036659507247,
00000000000000007fda_0,Bare land,6,44444436,1560,-19161,3579,-12279,2276,1703,-19775,3068,-11613,8561,LUCAS_point,0.21545010015317545,
