system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
0000000000000000a618_0,Artificial land,1,56502706,2204,-10042,1850,-4557,2156,2526,-8406,1624,-3327,2168,LUCAS_point,0.8458663788836203,
0000000000000000a653_0,Artificial land,1,57202652,3413,-14434,2184,-4229,1964,2194,-8576,2312,-3910,1977,LUCAS_point,0.8425227612297674,
000000000000000080f3_0,Bare land,6,56602672,1807,-22453,5826,-12425,3680,1600,-22815,5439,-14262,3931,LUCAS_point,0.11051223268965205,
00000000000000008228_0,Bare land,6,57402630,1646,-21783,2987,-13237,2183,1597,-21771,4064,-13630,2415,LUCAS_point,0.03314541270847774,
00000000000000008341_0,Bare land,6,57122646,1620,-13217,1823,-8156,1736,2161,-14642,1806,-6775,1762,LUCAS_point,0.0025,
00000000000000009268_0,Water,7,58002618,1706,-33411,7719,-19585,5603,1554,-32100,7273,-20658,5650,LUCAS_point,0.9545699803819249,
0000000000000000928b_0,Water,7,58002614,1708,-32198,7870,-18848,5848,1621,-31190,6732,-19242,5702,LUCAS_point,0.9452243233493234,
000000000000000092a5_0,Water,7,56342718,1437,-28691,6592,-19969,2931,1614,-32271,7274,-19996,3561,LUCAS_point,0.9341021819847303,
000000000000000092cf_0,Water,7,58062614,1676,-31489,6449,-18792,4550,1682,-31648,8090,-18811,5419,LUCAS_point,0.9161350875133156,
000000000000000092df_0,Water,7,57462644,1522,-29430,5974,-19336,3419,1371,-29744,7381,-21698,6050,LUCAS_point,0.909834899005345,
00000000000000009367_0,Water,7,56482690,1613,-24598,5574,-15252,5199,1681,-26757,8650,-15919,3472,LUCAS_point,0.8168877164095393,
00000000000000009393_0,Water,7,57202650,1253,-25314,4181,-20200,2646,1363,-26209,4983,-19233,2899,LUCAS_point,0.7751222259629219,
0000000000000000941d_0,Water,7,56562746,1462,-24218,4401,-16561,3944,1323,-24275,7065,-18354,4250,LUCAS_point,0.6223195823178291,
00000000000000009494_0,Water,7,56802654,1319,-23205,4506,-17591,2348,1338,-25560,4910,-19096,2908,LUCAS_point,0.4485433746551144,
0000000000000000949c_0,Water,7,56842816,1469,-15203,2549,-10350,2477,1370,-20068,3433,-14652,2607,LUCAS_point,0.44076768002212596,
000000000000000094a7_0,Water,7,57062730,1748,-26101,7112,-14933,4237,1785,-26673,6718,-14942,5867,LUCAS_point,0.42538677878777365,
000000000000000094bd_0,Water,7,57062732,1568,-19405,3274,-12374,2567,1749,-20803,4244,-11892,4339,LUCAS_point,0.39785794714587286,
000000000000000094d7_0,Water,7,57062722,1630,-19564,2322,-12003,2405,1571,-20451,4081,-13016,4116,LUCAS_point,0.36996962042468956,
000000000000000094e6_0,Water,7,56502674,1997,-21856,4534,-10944,2714,1933,-22111,3236,-11441,2267,LUCAS_point,0.33868801817623717,
00000000000000009518_0,Water,7,57182636,1381,-18109,3803,-13115,3288,1588,-19602,5736,-12344,4816,LUCAS_point,0.2873977930485142,
00000000000000009519_0,Water,7,57142684,1600,-22308,2969,-13946,2941,1662,-18973,3781,-11414,3036,LUCAS_point,0.28455753540118867,
00000000000000009b14_0,Wetland,8,58142620,1517,-15095,2632,-9951,2533,1466,-16252,2898,-11089,2485,LUCAS_point,0.6793170627824362,
0000000000000000003f_0,Cropland,2,56722600,1673,-18832,4825,-11255,3095,1735,-19112,4929,-11015,2905,LUCAS_polygon,NA,
00000000000000000089_0,Cropland,2,56662648,1738,-20305,4002,-11684,3037,1637,-19560,3720,-11951,3071,LUCAS_polygon,NA,
000000000000000000b5_0,Cropland,2,56822664,2080,-19276,8490,-9267,10778,1905,-20439,3537,-10731,2984,LUCAS_polygon,NA,
0000000000000000013b_0,Cropland,2,56502640,1820,-17949,4363,-9861,2644,1952,-18927,3826,-9698,2456,LUCAS_polygon,NA,
0000000000000000017d_0,Cropland,2,56582680,1668,-17807,3844,-10676,3232,1692,-18105,4311,-10698,2811,LUCAS_polygon,NA,
00000000000000000209_0,Cropland,2,56802630,2148,-19288,3937,-8981,3673,2035,-19791,5446,-9725,3201,LUCAS_polygon,NA,
00000000000000000309_0,Cropland,2,57022774,1879,-19140,5866,-10187,3010,1894,-19700,5013,-10403,2727,LUCAS_polygon,NA,
0000000000000000032c_0,Cropland,2,56822748,1933,-18965,5752,-9811,3159,1982,-20402,5544,-10293,5146,LUCAS_polygon,NA,
000000000000000007db_0,Cropland,2,57702610,1684,-19813,4222,-11765,2864,1700,-20936,3594,-12316,2843,LUCAS_polygon,NA,
00000000000000000901_0,Cropland,2,56962736,1681,-21210,5694,-12621,3736,2068,-22393,5453,-10829,4695,LUCAS_polygon,NA,
00000000000000000973_0,Cropland,2,56462638,1847,-19054,4441,-10313,3083,1975,-19524,4733,-9887,2485,LUCAS_polygon,NA,
00000000000000000af2_0,Cropland,2,56622736,1931,-19129,3735,-9907,3502,1705,-18845,4855,-11053,4772,LUCAS_polygon,NA,
00000000000000000b71_0,Cropland,2,57142692,1885,-20689,4134,-10976,3140,1925,-20447,4150,-10624,3190,LUCAS_polygon,NA,
00000000000000000bc6_0,Cropland,2,56022800,1872,-18798,3512,-10043,2643,1970,-16365,3662,-8306,3379,LUCAS_polygon,NA,
00000000000000000bea_0,Cropland,2,56982774,1710,-19046,3775,-11135,2575,2050,-18040,3440,-8800,2885,LUCAS_polygon,NA,
00000000000000000c66_0,Cropland,2,56482612,1804,-19793,5857,-10971,2883,1800,-19887,6753,-11047,2967,LUCAS_polygon,NA,
00000000000000000cae_0,Cropland,2,57222636,1951,-18793,3837,-9634,3252,2147,-18647,4259,-8684,3526,LUCAS_polygon,NA,
00000000000000000ddd_0,Cropland,2,56682726,1889,-18908,2848,-10008,2685,1703,-19330,4975,-11348,4439,LUCAS_polygon,NA,
00000000000000000e13_0,Cropland,2,56582600,1830,-20886,4468,-11413,2922,1753,-19074,3960,-10880,2554,LUCAS_polygon,NA,
00000000000000000ebd_0,Cropland,2,56222738,1951,-18227,3678,-9344,3313,2008,-19178,4506,-9549,2700,LUCAS_polygon,NA,
000000000000000010fa_0,Cropland,2,56582712,1840,-18301,5166,-9944,3539,2094,-18681,5010,-8922,3874,LUCAS_polygon,NA,
00000000000000001133_0,Cropland,2,56082778,1703,-18468,4699,-10846,3299,1943,-17250,4185,-8878,2898,LUCAS_polygon,NA,
00000000000000001134_0,Cropland,2,56502772,1985,-19810,4673,-9978,2845,2000,-19626,4778,-9813,3841,LUCAS_polygon,NA,
0000000000000000137e_0,Cropland,2,57022742,1697,-18259,3826,-10756,3170,1924,-18482,4998,-9609,4763,LUCAS_polygon,NA,
00000000000000001413_0,Cropland,2,56642794,1734,-20797,3997,-11992,3021,1776,-20838,3538,-11736,2799,LUCAS_polygon,NA,
000000000000000014d1_0,Cropland,2,56702632,1749,-20184,3790,-11541,3372,1518,-20073,5269,-13224,2919,LUCAS_polygon,NA,
000000000000000014d8_0,Cropland,2,56422764,1679,-20353,8500,-12124,10814,1559,-20409,4488,-13095,2430,LUCAS_polygon,NA,
00000000000000001506_0,Cropland,2,56442738,1543,-16898,2477,-10954,1905,2042,-16283,2557,-7974,1972,LUCAS_polygon,NA,
00000000000000001671_0,Cropland,2,55982810,1966,-18246,4388,-9281,3060,2153,-17415,4440,-8089,2597,LUCAS_polygon,NA,
00000000000000001716_0,Cropland,2,57842608,1819,-20932,5813,-11509,3606,2146,-20642,4985,-9618,3562,LUCAS_polygon,NA,
00000000000000001865_0,Cropland,2,56582658,1612,-19196,3470,-11906,2047,1629,-19366,4593,-11889,2498,LUCAS_polygon,NA,
000000000000000019e0_0,Cropland,2,56842706,1712,-17776,3467,-10385,2709,1555,-18340,3610,-11796,2819,LUCAS_polygon,NA,
000000000000000019e4_0,Cropland,2,56262720,2062,-17309,3815,-8394,2830,1836,-17420,3913,-9487,2571,LUCAS_polygon,NA,
00000000000000001a35_0,Cropland,2,56162800,1554,-20533,4087,-13212,2821,1597,-20656,4512,-12931,2656,LUCAS_polygon,NA,
00000000000000001aa8_0,Cropland,2,56742674,2030,-18932,11217,-9324,13721,1872,-18224,4297,-9735,2592,LUCAS_polygon,NA,
00000000000000001d2f_0,Cropland,2,56762654,1670,-17555,2973,-10513,2272,1571,-16945,2764,-10783,2777,LUCAS_polygon,NA,
00000000000000001d3d_0,Cropland,2,56662782,1755,-18320,3712,-10439,2397,1754,-19516,4451,-11123,2944,LUCAS_polygon,NA,
00000000000000001e16_0,Cropland,2,56562674,1652,-18771,3893,-11363,2744,1533,-20433,4394,-13328,2776,LUCAS_polygon,NA,
00000000000000001faf_0,Cropland,2,57002728,1802,-20097,4731,-11156,3148,1771,-19048,5341,-10757,4504,LUCAS_polygon,NA,
0000000000000000205d_0,Cropland,2,58002656,1830,-20134,6285,-11000,3581,1671,-20069,6840,-12013,3989,LUCAS_polygon,NA,
000000000000000020fd_0,Cropland,2,56562588,1888,-19604,4145,-10381,2692,1845,-20010,4543,-10843,3168,LUCAS_polygon,NA,
00000000000000002218_0,Cropland,2,57322638,1762,-18132,2669,-10289,2353,1759,-18195,2990,-10341,2531,LUCAS_polygon,NA,
00000000000000002228_0,Cropland,2,56442678,1596,-20523,4503,-12858,2674,1681,-21034,5314,-12513,2220,LUCAS_polygon,NA,
00000000000000002270_0,Cropland,2,56102776,1721,-17541,3849,-10190,3339,1872,-18533,5016,-9898,3920,LUCAS_polygon,NA,
00000000000000002294_0,Cropland,2,56622714,1751,-20427,9454,-11665,10871,1756,-19542,4859,-11131,4253,LUCAS_polygon,NA,
000000000000000022c7_0,Cropland,2,56262790,1768,-17550,4689,-9927,3240,1935,-18352,3916,-9486,2895,LUCAS_polygon,NA,
000000000000000022fd_0,Cropland,2,56622718,1835,-18572,4364,-10120,2775,1851,-20002,4843,-10805,4646,LUCAS_polygon,NA,
00000000000000002304_0,Cropland,2,56582726,2071,-20693,5295,-9991,2602,1952,-19940,5116,-10214,2843,LUCAS_polygon,NA,
000000000000000023ce_0,Cropland,2,56322690,1793,-18068,3532,-10079,2823,1860,-19128,4176,-10285,3078,LUCAS_polygon,NA,
000000000000000024e1_0,Cropland,2,56182820,1673,-19268,9686,-11520,11086,1961,-19165,4610,-9773,3604,LUCAS_polygon,NA,
00000000000000002505_0,Cropland,2,56402708,1792,-18709,3943,-10443,2569,1707,-19109,3957,-11193,2976,LUCAS_polygon,NA,
00000000000000002537_0,Cropland,2,56942644,1681,-21993,4664,-13080,2708,1677,-22563,4100,-13456,2688,LUCAS_polygon,NA,
00000000000000002639_0,Cropland,2,56442756,1611,-23642,8981,-14676,10102,1554,-22622,6353,-14561,2992,LUCAS_polygon,NA,
00000000000000002703_0,Cropland,2,56342818,1630,-17387,4976,-10666,2921,1564,-18250,3619,-11665,3088,LUCAS_polygon,NA,
0000000000000000284d_0,Cropland,2,56582774,1722,-17645,3205,-10245,2929,1735,-18377,4868,-10591,3649,LUCAS_polygon,NA,
0000000000000000289b_0,Cropland,2,56482644,1734,-19321,4420,-11143,3266,1658,-19427,4227,-11714,3526,LUCAS_polygon,NA,
000000000000000028da_0,Cropland,2,57562634,1814,-18345,2714,-10115,2530,1622,-19663,2962,-12125,3183,LUCAS_polygon,NA,
000000000000000029dc_0,Cropland,2,56942762,1926,-19646,3460,-10199,2693,1882,-20306,4279,-10788,3252,LUCAS_polygon,NA,
00000000000000002a8a_0,Cropland,2,56062794,1654,-18288,2641,-11054,2648,1711,-17656,2955,-10317,2980,LUCAS_polygon,NA,
00000000000000002aeb_0,Cropland,2,56222820,2266,-18340,4157,-8094,2759,1942,-17805,3305,-9170,3043,LUCAS_polygon,NA,
00000000000000002b47_0,Cropland,2,57062620,2387,-19899,5416,-8337,3625,1973,-20601,5145,-10439,3970,LUCAS_polygon,NA,
00000000000000002b9a_0,Cropland,2,56662716,1926,-19275,6287,-10008,3308,1823,-19827,5362,-10879,4638,LUCAS_polygon,NA,
00000000000000002c3f_0,Cropland,2,56922732,1806,-18673,4895,-10340,2819,1883,-18880,4639,-10026,4633,LUCAS_polygon,NA,
00000000000000002c53_0,Cropland,2,56222810,1660,-22538,10072,-13574,10486,1659,-20477,4873,-12341,2563,LUCAS_polygon,NA,
00000000000000002cb9_0,Cropland,2,56842734,1861,-18230,3186,-9796,1769,1483,-20096,4121,-13547,3953,LUCAS_polygon,NA,
00000000000000002d6f_0,Cropland,2,56482692,1656,-16327,2512,-9858,2247,1640,-17213,3193,-10499,2349,LUCAS_polygon,NA,
00000000000000002f8a_0,Cropland,2,56722766,1516,-16011,4255,-10564,2621,1736,-17021,3844,-9803,2794,LUCAS_polygon,NA,
00000000000000003048_0,Cropland,2,56522794,1737,-18805,3205,-10829,2604,1774,-18678,4100,-10528,3082,LUCAS_polygon,NA,
000000000000000030c9_0,Cropland,2,57742630,1686,-18377,2811,-10901,3025,1687,-18267,3490,-10825,2824,LUCAS_polygon,NA,
00000000000000003110_0,Cropland,2,56442598,1727,-21417,5202,-12401,2441,1450,-20131,4982,-13888,2427,LUCAS_polygon,NA,
00000000000000003204_0,Cropland,2,56822818,1675,-20304,3229,-12120,3061,1738,-20336,4646,-11700,3132,LUCAS_polygon,NA,
000000000000000032a0_0,Cropland,2,56422790,2016,-19777,3616,-9811,2667,2061,-19406,4228,-9417,2925,LUCAS_polygon,NA,
000000000000000032ce_0,Cropland,2,57142682,1960,-19161,3464,-9774,2523,1932,-18316,4308,-9482,2781,LUCAS_polygon,NA,
0000000000000000332b_0,Cropland,2,56942666,1921,-21000,4359,-10931,2544,2170,-19912,3266,-9175,2587,LUCAS_polygon,NA,
00000000000000003476_0,Cropland,2,56542734,1974,-19550,9422,-9903,11440,1869,-19498,4175,-10432,3141,LUCAS_polygon,NA,
00000000000000003603_0,Cropland,2,56622828,1860,-17562,3103,-9440,2631,1739,-18389,2727,-10572,2393,LUCAS_polygon,NA,
0000000000000000360a_0,Cropland,2,56642736,1910,-19567,5008,-10246,3275,1882,-19681,5284,-10455,4809,LUCAS_polygon,NA,
0000000000000000372d_0,Cropland,2,56382794,1986,-17187,3786,-8653,3228,2050,-17122,3914,-8354,2496,LUCAS_polygon,NA,
00000000000000003732_0,Cropland,2,56202768,1764,-18114,3887,-10268,2938,1984,-18999,3834,-9576,2621,LUCAS_polygon,NA,
000000000000000037fc_0,Cropland,2,56142754,1696,-17795,3874,-10496,3052,1665,-18800,4144,-11289,3407,LUCAS_polygon,NA,
00000000000000003ae9_0,Cropland,2,56202764,1859,-16649,3310,-8955,3008,1922,-17443,3605,-9075,2611,LUCAS_polygon,NA,
00000000000000003b82_0,Cropland,2,56262774,1738,-20039,4295,-11532,3248,1903,-19705,4197,-10355,3329,LUCAS_polygon,NA,
00000000000000003b9a_0,Cropland,2,56582824,1768,-16786,2488,-9496,2165,1706,-16698,2700,-9790,2272,LUCAS_polygon,NA,
00000000000000003bb6_0,Cropland,2,56902716,2060,-20845,5005,-10121,3295,2184,-21061,5893,-9642,4810,LUCAS_polygon,NA,
00000000000000003ca4_0,Cropland,2,56122756,1935,-19306,3353,-9977,2509,1871,-19748,4316,-10555,3009,LUCAS_polygon,NA,
00000000000000003ca7_0,Cropland,2,56702810,1939,-18538,3017,-9559,2934,1858,-19556,4055,-10525,2718,LUCAS_polygon,NA,
00000000000000003eb8_0,Cropland,2,56922692,1824,-18857,7413,-10338,3473,1827,-20452,4933,-11195,2986,LUCAS_polygon,NA,
00000000000000004008_0,Cropland,2,56722646,1686,-17557,3380,-10411,2574,1794,-18291,4315,-10197,2737,LUCAS_polygon,NA,
000000000000000041c2_0,Cropland,2,57082654,1948,-20307,4541,-10426,3298,2151,-18744,4753,-8713,3550,LUCAS_polygon,NA,
000000000000000041c3_0,Cropland,2,57162612,1622,-20191,4455,-12448,3270,1589,-19275,4565,-12133,3569,LUCAS_polygon,NA,
00000000000000004256_0,Cropland,2,57582636,1705,-19846,3821,-11638,3607,1799,-20601,3660,-11450,3415,LUCAS_polygon,NA,
0000000000000000433e_0,Cropland,2,56162792,1722,-17579,4515,-10208,2546,2022,-17810,3885,-8808,2634,LUCAS_polygon,NA,
00000000000000004352_0,Cropland,2,56722770,1696,-17255,2614,-10171,1837,1524,-18137,2527,-11898,1928,LUCAS_polygon,NA,
00000000000000004389_0,Cropland,2,56402702,1822,-19066,3712,-10463,3067,1815,-19406,3309,-10692,2765,LUCAS_polygon,NA,
000000000000000044b5_0,Cropland,2,56682730,2039,-18511,6131,-9078,2711,1944,-19684,5346,-10123,4670,LUCAS_polygon,NA,
000000000000000044f6_0,Cropland,2,56902748,1735,-20005,3620,-11531,2751,1786,-20766,5049,-11625,4283,LUCAS_polygon,NA,
00000000000000004619_0,Cropland,2,56902752,1752,-18785,3817,-10720,3394,2105,-19593,4800,-9308,3207,LUCAS_polygon,NA,
000000000000000046a9_0,Cropland,2,56722664,2395,-19600,4860,-8185,4304,2199,-19834,4503,-9019,3224,LUCAS_polygon,NA,
000000000000000047a6_0,Cropland,2,57102632,1484,-19639,4046,-13229,3047,1597,-19772,3815,-12383,2800,LUCAS_polygon,NA,
000000000000000047fd_0,Cropland,2,56902744,1856,-19720,3888,-10628,3148,1752,-19488,4983,-11121,4412,LUCAS_polygon,NA,
0000000000000000c29d_0,Cropland,2,56662746,1620,-19743,4086,-12187,2988,1646,-19755,5329,-11999,4504,LUCAS_polygon,NA,
0000000000000000c3b7_0,Cropland,2,56642790,1798,-19558,3434,-10875,2433,1812,-20065,4066,-11074,2579,LUCAS_polygon,NA,
0000000000000000c60f_0,Cropland,2,56982602,1761,-17824,3986,-10119,2835,1911,-17812,4028,-9319,3072,LUCAS_polygon,NA,
0000000000000000c772_0,Cropland,2,56282800,1763,-19471,9851,-11043,11299,1671,-18245,3117,-10921,2405,LUCAS_polygon,NA,
0000000000000000c87f_0,Cropland,2,56662792,1828,-18833,2964,-10302,2543,1751,-18812,3658,-10741,2858,LUCAS_polygon,NA,
0000000000000000c885_0,Cropland,2,56362744,1931,-17784,4349,-9208,3667,2291,-18678,4311,-8153,2645,LUCAS_polygon,NA,
0000000000000000ca2f_0,Cropland,2,56142820,1523,-20528,4451,-13483,2632,1624,-22066,4103,-13590,2786,LUCAS_polygon,NA,
0000000000000000caad_0,Cropland,2,57042762,1778,-19590,5277,-11016,4126,2191,-19771,5057,-9024,3709,LUCAS_polygon,NA,
0000000000000000cb5e_0,Cropland,2,56442808,1934,-19788,2738,-10231,3301,1869,-20063,3645,-10732,3411,LUCAS_polygon,NA,
0000000000000000cb76_0,Cropland,2,56362798,1733,-16505,4584,-9523,3047,1944,-17710,3793,-9109,2525,LUCAS_polygon,NA,
0000000000000000cbee_0,Cropland,2,56862808,1737,-21454,4299,-12350,2346,1672,-21376,5113,-12785,2798,LUCAS_polygon,NA,
0000000000000000cc00_0,Cropland,2,56302778,1836,-14762,2134,-8042,2327,1687,-14512,2364,-8604,1621,LUCAS_polygon,NA,
0000000000000000ceac_0,Cropland,2,56582806,1965,-20217,4291,-10288,2853,1670,-20720,4623,-12405,2492,LUCAS_polygon,NA,
0000000000000000cf78_0,Cropland,2,56962782,1733,-20272,5093,-11695,3371,1935,-20218,5569,-10450,3261,LUCAS_polygon,NA,
0000000000000000d06d_0,Cropland,2,56042802,1748,-17808,4099,-10185,2659,2088,-18152,3149,-8692,2782,LUCAS_polygon,NA,
0000000000000000d124_0,Cropland,2,56602650,1644,-19458,3313,-11837,2918,1523,-18909,4257,-12418,2951,LUCAS_polygon,NA,
0000000000000000d13b_0,Cropland,2,56782764,1847,-17437,4397,-9439,2596,1877,-18336,3865,-9768,3153,LUCAS_polygon,NA,
