system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
00000000000000009e91_0,Artificial land,1,35683354,3395,-11224,2211,-3306,3368,-2769,-11018,3286,3979,6582,LUCAS_point,0.9760497835497836,
00000000000000009ee0_0,Artificial land,1,35943306,-3329,-9604,2399,2885,5346,2950,-13277,2748,-4500,2541,LUCAS_point,0.9692490832564362,
00000000000000009ef4_0,Artificial land,1,35663424,2350,-16069,1929,-6839,2309,2021,-13773,2293,-6814,3762,LUCAS_point,0.9670653403101221,
00000000000000009ef9_0,Artificial land,1,36423456,-3609,-7550,1818,2092,3356,4754,-12278,2863,-2583,3024,LUCAS_point,0.9666403087443218,
00000000000000009f1e_0,Artificial land,1,35063396,2465,-14640,2278,-5940,2315,30005,-14520,2628,-484,4094,LUCAS_point,0.9637744436506046,
00000000000000009f3d_0,Artificial land,1,35523476,1965,-14508,3166,-7382,3102,1790,-15610,2690,-8721,2651,LUCAS_point,0.9617764590790907,
00000000000000009f3f_0,Artificial land,1,35763372,2781,-7579,1516,-2725,1988,3787,-9294,2563,-2454,2541,LUCAS_point,0.9615613451589061,
00000000000000009f63_0,Artificial land,1,35103334,1763,-15166,2108,-8604,1740,2802,-12919,13914,-4611,16915,LUCAS_point,0.959062957385538,
00000000000000009f71_0,Artificial land,1,36063276,4943,-9649,1790,-1952,2484,3075,-8528,2512,-2773,2735,LUCAS_point,0.9584918694124044,
00000000000000009fa0_0,Artificial land,1,35223330,4408,-16068,2220,-3645,2979,2908,-12087,2316,-4156,2812,LUCAS_point,0.9555324599657722,
00000000000000009fb9_0,Artificial land,1,35103338,4404,-10433,1916,-2369,1879,2089,-10331,14701,-4944,16794,LUCAS_point,0.9531677066336887,
0000000000000000a006_0,Artificial land,1,35463300,3135,-13602,2031,-4338,2005,1985,-13085,1792,-6590,2641,LUCAS_point,0.9479179305959492,
0000000000000000a012_0,Artificial land,1,35223324,1728,-11523,1890,-6668,2435,2305,-10158,1794,-4407,1583,LUCAS_point,0.9469344479453174,
0000000000000000a086_0,Artificial land,1,35863436,1540,-6187,1436,-4018,1605,2432,-10792,1963,-4438,2335,LUCAS_point,0.9392095467007651,
0000000000000000a08b_0,Artificial land,1,35743380,2267,-13134,1906,-5793,1952,1054,-7365,3066,-6986,2245,LUCAS_point,0.9389587760460862,
0000000000000000a0a8_0,Artificial land,1,35663336,1540,-11888,2655,-7718,2638,1721,-8277,3920,-4809,5818,LUCAS_point,0.9369429566832017,
0000000000000000a0bd_0,Artificial land,1,35223442,-9085,-10064,3546,1108,3150,-23181,-5400,2506,233,3023,LUCAS_point,0.935343567251462,
0000000000000000a0ca_0,Artificial land,1,35163368,-31960,-14763,2619,462,3511,2215,-14552,2722,-6570,3832,LUCAS_point,0.9346117781834606,
0000000000000000a0df_0,Artificial land,1,34943266,1086,-6714,2142,-6184,1566,2290,-13414,2330,-5857,2020,LUCAS_point,0.9332299823916478,
0000000000000000a141_0,Artificial land,1,36063250,3700,-14976,2223,-4048,2260,1437,-10916,14263,-7599,15023,LUCAS_point,0.9271794827429839,
0000000000000000a154_0,Artificial land,1,35523472,1435,-11381,3228,-7928,2110,-3887,-14944,1814,3845,1573,LUCAS_point,0.9261674341453753,
0000000000000000a197_0,Artificial land,1,35083342,1909,-12949,2545,-6781,5641,4435,-11968,3388,-2698,6408,LUCAS_point,0.9226842878923428,
0000000000000000a21b_0,Artificial land,1,36103228,2239,-16120,2298,-7200,1917,1453,-15510,3245,-10673,3292,LUCAS_point,0.9139549799904809,
0000000000000000a258_0,Artificial land,1,35603422,1760,-12893,1995,-7325,1894,1506,-9250,2198,-6143,1827,LUCAS_point,0.9102386136424104,
0000000000000000a277_0,Artificial land,1,35423482,2012,-14201,2395,-7058,2267,877,-7580,3755,-8644,2037,LUCAS_point,0.9086258249430393,
0000000000000000a27e_0,Artificial land,1,35723474,-11809,-12094,2633,1024,5156,1770,-15248,2232,-8614,2012,LUCAS_point,0.908025557460542,
0000000000000000a2d2_0,Artificial land,1,35203448,2190,-12450,2602,-5685,2487,7341,-14489,2258,-1974,3078,LUCAS_point,0.9018557938602271,
0000000000000000a2d5_0,Artificial land,1,35683340,2306,-13235,2367,-5738,2719,1957,-17645,1690,-9018,2061,LUCAS_point,0.9018056401489943,
0000000000000000a2fb_0,Artificial land,1,36063396,1298,-17389,2553,-13393,2407,-620,-3077,3702,4965,2303,LUCAS_point,0.8991943027633142,
0000000000000000a309_0,Artificial land,1,35703444,1823,-15781,2635,-8656,1894,2239,-15689,2761,-7006,2018,LUCAS_point,0.8981054804059898,
