system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
00000000000000009e27_0,Artificial land,1,46861986,2526,-11162,1712,-4419,1696,8516,-7599,4224,-892,4564,LUCAS_point,0.9949689440993789,
00000000000000009e28_0,Artificial land,1,46861984,8029,-11434,2092,-1424,2550,2306,-12473,3934,-5409,4660,LUCAS_point,0.9948701298701299,
00000000000000009e37_0,Artificial land,1,46901988,2366,-12881,2190,-5444,1848,2200,-12899,3663,-5864,4220,LUCAS_point,0.9894882201917994,
00000000000000009e49_0,Artificial land,1,46282046,2210,-10211,1780,-4621,1609,2391,-12946,1982,-5415,1889,LUCAS_point,0.9839196180659595,
00000000000000009e60_0,Artificial land,1,46922132,2521,-9180,1754,-3641,2093,11567,-11176,2175,-966,2310,LUCAS_point,0.9811134342094094,
00000000000000009e73_0,Artificial land,1,47701958,1977,-10851,1752,-5488,1759,4052,-10610,2486,-2618,2307,LUCAS_point,0.9795189124600889,
00000000000000009e78_0,Artificial land,1,47101976,12676,-13288,1683,-1048,1550,4011,-7662,4872,-1910,4603,LUCAS_point,0.9787759952465835,
00000000000000009e82_0,Artificial land,1,46861988,-11183,-13020,1762,1164,2010,3282,-12204,3738,-3719,5258,LUCAS_point,0.9777769749407124,
00000000000000009e9f_0,Artificial land,1,46702018,1495,-8867,15467,-5930,15975,-2543,-6985,1898,2747,2378,LUCAS_point,0.9748826458936573,
00000000000000009eb2_0,Artificial land,1,47321962,1862,-11442,2037,-6147,2519,2424,-11308,1255,-4665,915,LUCAS_point,0.9729931606930393,
00000000000000009ebe_0,Artificial land,1,47021992,-3985,-11094,2125,2784,1833,2902,-14312,3901,-4931,5098,LUCAS_point,0.9717139316864245,
00000000000000009f24_0,Artificial land,1,46342166,1897,-10949,2554,-5771,2240,2814,-13652,2304,-4851,1987,LUCAS_point,0.963504037864503,
00000000000000009f2c_0,Artificial land,1,46862136,1256,-9235,1741,-7350,1936,1569,-13163,1827,-8392,2103,LUCAS_point,0.9632523681515617,
00000000000000009f35_0,Artificial land,1,46842006,4588,-10962,2228,-2389,2624,31489,-11594,3006,-368,2646,LUCAS_point,0.9624116286190589,
00000000000000009f3b_0,Artificial land,1,46901984,2667,-14964,1810,-5612,1293,1693,-10807,3901,-6384,4199,LUCAS_point,0.9620749127746636,
00000000000000009f41_0,Artificial land,1,47021966,4214,-10277,2380,-2439,2023,2025,-9758,3953,-4818,4167,LUCAS_point,0.961445146959558,
00000000000000009f59_0,Artificial land,1,46781982,2685,-11868,10836,-4420,12036,2542,-10778,3613,-4240,2370,LUCAS_point,0.9597973648844894,
00000000000000009f86_0,Artificial land,1,46802010,3876,-13222,2043,-3411,2286,2059,-14124,2815,-6860,2167,LUCAS_point,0.9570223795645747,
00000000000000009f93_0,Artificial land,1,46802000,-125943,-12503,2254,99,1545,1585,-9136,1771,-5765,2765,LUCAS_point,0.9565499198532161,
00000000000000009f97_0,Artificial land,1,46821982,4409,-14242,2418,-3230,2380,2452,-14386,3624,-5867,4330,LUCAS_point,0.9559875304781346,
00000000000000009fdb_0,Artificial land,1,47061970,3049,-13268,1614,-4352,2021,1926,-9408,3755,-4886,4381,LUCAS_point,0.9504275580999719,
00000000000000009ff2_0,Artificial land,1,46961974,1784,-14436,2151,-8091,2064,8316,-12488,4495,-1502,5596,LUCAS_point,0.9487900576162562,
00000000000000009ffc_0,Artificial land,1,47401962,1763,-14321,2010,-8123,2084,1782,-13216,1987,-7417,2232,LUCAS_point,0.9483757406714879,
00000000000000009ffe_0,Artificial land,1,46841994,2644,-15006,2041,-5675,2092,2158,-9679,3857,-4486,1817,LUCAS_point,0.9482878174341589,
0000000000000000a023_0,Artificial land,1,47121980,1657,-12769,1836,-7708,1922,1625,-9604,3933,-5910,4404,LUCAS_point,0.9457348901098901,
0000000000000000a037_0,Artificial land,1,46821992,2587,-13493,1482,-5216,1588,3269,-9637,4010,-2948,2066,LUCAS_point,0.9442775807265067,
0000000000000000a03f_0,Artificial land,1,47941944,15577,-8399,3225,-539,3930,1678,-13383,1532,-7976,1922,LUCAS_point,0.9436754881666573,
0000000000000000a047_0,Artificial land,1,47362076,3468,-10938,1358,-3154,1982,2510,-9464,1366,-3771,1668,LUCAS_point,0.9432480875882444,
0000000000000000a079_0,Artificial land,1,46881986,18808,-8388,1637,-446,2126,2135,-8858,3882,-4149,4390,LUCAS_point,0.9400231496143782,
0000000000000000a080_0,Artificial land,1,46262180,1798,-10151,1943,-5647,1990,1860,-12099,1797,-6506,2126,LUCAS_point,0.939623148554282,
0000000000000000a081_0,Artificial land,1,47022128,-23730,-13458,2263,567,2713,3422,-10713,2113,-3131,2070,LUCAS_point,0.9395657456326082,
0000000000000000a0ab_0,Artificial land,1,46622164,2112,-15527,1831,-7352,2092,1380,-16935,3509,-12275,3340,LUCAS_point,0.9365770680433396,
0000000000000000a0b4_0,Artificial land,1,46422178,4774,-14942,1900,-3130,1668,3130,-11389,1712,-3638,1979,LUCAS_point,0.9360439366911665,
0000000000000000a0b5_0,Artificial land,1,46522024,2020,-14475,2065,-7165,1704,4131,-17916,10175,-4337,13885,LUCAS_point,0.9358251904154486,
0000000000000000a0bb_0,Artificial land,1,46842122,1872,-14517,1891,-7754,1761,2061,-15587,3632,-7562,4305,LUCAS_point,0.9355719534746507,
