system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
00000000000000009f60_0,Artificial land,1,44343594,3134,-15211,1980,-4853,1721,1814,-13028,1848,-7181,1677,LUCAS_point,0.9594857678752065,
00000000000000009ff3_0,Artificial land,1,44943660,2395,-11013,2254,-4597,2488,-1721,-3832,3973,2226,2675,LUCAS_point,0.9487667961703655,
0000000000000000a025_0,Artificial land,1,44363594,1928,-15338,2886,-7957,2923,2558,-15483,2568,-6052,4214,LUCAS_point,0.9456525788230284,
0000000000000000a0fa_0,Artificial land,1,44603444,8262,-8344,2677,-1010,2300,2355,-8408,2273,-3570,1909,LUCAS_point,0.9315910726394597,
0000000000000000a162_0,Artificial land,1,45223626,10117,-11200,1898,-1107,3209,1911,-8301,15967,-4343,17586,LUCAS_point,0.9252520000233415,
0000000000000000a1bd_0,Artificial land,1,44443582,-8815,-10671,2141,1211,3193,-2963,-13486,2421,4551,3617,LUCAS_point,0.9198652399242344,
0000000000000000a1e7_0,Artificial land,1,45283642,-2333,-4425,1594,1897,2748,-1006,-8641,6416,8590,13621,LUCAS_point,0.9173143153047725,
0000000000000000a1f9_0,Artificial land,1,45323674,4249,-13281,2536,-3126,3386,2003,-15356,6886,-7667,10202,LUCAS_point,0.916366393060546,
0000000000000000a21e_0,Artificial land,1,44743626,3916,-5181,3258,-1323,3489,1775,-16447,2966,-9266,2188,LUCAS_point,0.9138794726091214,
0000000000000000a25a_0,Artificial land,1,44383612,2480,-6937,2527,-2797,2111,-4295,-8309,3030,1935,2710,LUCAS_point,0.9101256762744503,
0000000000000000a27c_0,Artificial land,1,45163636,1410,-9287,2283,-6584,1596,1554,-11827,2126,-7610,2630,LUCAS_point,0.908222699221241,
0000000000000000a2c4_0,Artificial land,1,44543610,10162,-9266,2451,-912,2323,2021,-6105,4936,-3020,4479,LUCAS_point,0.902833461947689,
0000000000000000a35f_0,Artificial land,1,44903662,1728,-18134,14035,-10494,16681,3948,-12338,2796,-3125,2674,LUCAS_point,0.8928078599590228,
0000000000000000a3d9_0,Artificial land,1,44003596,-803,-7675,2215,9558,7862,5453,-12376,2651,-2270,2432,LUCAS_point,0.8845701213443149,
0000000000000000a569_0,Artificial land,1,45163614,2008,-15723,2534,-7831,1833,2561,-15866,2335,-6195,2160,LUCAS_point,0.8562711716018628,
0000000000000000a57e_0,Artificial land,1,44463638,-5540,-9109,1935,1644,2509,30292,-10932,3390,-361,3581,LUCAS_point,0.8548330690260303,
0000000000000000a611_0,Artificial land,1,44723618,2806,-14161,2059,-5046,2839,2057,-13671,2044,-6647,2404,LUCAS_point,0.846349663710901,
00000000000000006b6f_0,Woodland,3,44423604,1786,-13648,2200,-7644,1984,1682,-15315,1866,-9103,1990,LUCAS_point,1,
00000000000000006b70_0,Woodland,3,44423648,1588,-14335,1925,-9025,1845,1674,-12814,2125,-7655,1878,LUCAS_point,1,
