system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
000000000000000112d8_0,Artificial land,1,47524070,1578,-22027,4212,-13957,3352,1650,-21464,4560,-13005,2379,LUCAS_polygon,NA,
00000000000000000047_0,Cropland,2,46563946,1606,-19023,3068,-11841,7954,1579,-18586,4215,-11768,2601,LUCAS_polygon,NA,
000000000000000005b4_0,Cropland,2,46524158,1665,-20103,4145,-12078,3978,1816,-19640,6184,-10815,4182,LUCAS_polygon,NA,
000000000000000009a0_0,Cropland,2,46684034,1507,-17972,3699,-11922,3403,1591,-18432,3398,-11588,2923,LUCAS_polygon,NA,
00000000000000000a9b_0,Cropland,2,46823954,1867,-17552,2871,-9403,2639,1578,-17780,2889,-11268,2959,LUCAS_polygon,NA,
00000000000000000aee_0,Cropland,2,46924050,2079,-18906,3902,-9092,3216,1876,-18498,4133,-9861,3156,LUCAS_polygon,NA,
0000000000000000105e_0,Cropland,2,47184004,1517,-19060,2723,-12561,2132,1560,-18178,2774,-11653,2379,LUCAS_polygon,NA,
000000000000000015c0_0,Cropland,2,47284158,1721,-15624,5549,-9077,4094,1858,-16317,6493,-8781,3231,LUCAS_polygon,NA,
00000000000000001725_0,Cropland,2,46764024,1461,-18469,2675,-12645,2330,1503,-18830,3119,-12531,2542,LUCAS_polygon,NA,
00000000000000001b05_0,Cropland,2,46544064,1808,-18853,5158,-10427,3570,1779,-19142,3500,-10762,3713,LUCAS_polygon,NA,
00000000000000001bd3_0,Cropland,2,46724010,1848,-21369,6584,-11565,4002,1690,-21451,5643,-12694,3640,LUCAS_polygon,NA,
00000000000000001f8c_0,Cropland,2,47684004,1444,-19842,2849,-13739,2410,1449,-20090,3163,-13860,2799,LUCAS_polygon,NA,
00000000000000001fba_0,Cropland,2,47184076,1628,-19932,4103,-12240,2496,1653,-21052,3805,-12738,2559,LUCAS_polygon,NA,
000000000000000028d4_0,Cropland,2,46983962,1468,-19511,3100,-13290,2269,1538,-19642,4655,-12773,9209,LUCAS_polygon,NA,
00000000000000002b21_0,Cropland,2,47604114,1817,-19001,4913,-10457,3186,1586,-18687,4405,-11782,2904,LUCAS_polygon,NA,
00000000000000002c20_0,Cropland,2,46504048,1558,-18240,2866,-11705,2395,1576,-16994,2972,-10782,2276,LUCAS_polygon,NA,
00000000000000002c5b_0,Cropland,2,47664038,1660,-18921,3538,-11401,2882,1688,-18577,3703,-11008,3195,LUCAS_polygon,NA,
000000000000000031c4_0,Cropland,2,47404112,1753,-19750,4135,-11267,3026,1632,-18648,3934,-11427,2712,LUCAS_polygon,NA,
00000000000000003493_0,Cropland,2,47464176,1830,-19798,4798,-10818,3359,1714,-20406,4307,-11903,3298,LUCAS_polygon,NA,
