system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
00000000000000009f62_0,Artificial land,1,34923482,-2995,-9217,3369,3077,3416,-9484,-8454,7097,891,10592,LUCAS_point,0.9592176661990491,
00000000000000009f72_0,Artificial land,1,34623446,-51079,-13804,1615,270,1592,-3220,-10525,1860,3268,2031,LUCAS_point,0.9584281652563511,
00000000000000009fd3_0,Artificial land,1,35183478,-42038,-7829,2411,186,3331,5191,-8644,2033,-1665,2440,LUCAS_point,0.9509298384488138,
0000000000000000a062_0,Artificial land,1,34683428,8633,-8410,1300,-974,1883,-2535,-7956,2330,3138,1511,LUCAS_point,0.941339091034213,
0000000000000000a06b_0,Artificial land,1,35063444,-40937,-5340,2794,130,2324,2723,-10294,3571,-3781,3410,LUCAS_point,0.9408526789118894,
0000000000000000a11b_0,Artificial land,1,34943452,1820,-14755,2319,-8109,2316,5576,-10650,1859,-1910,2416,LUCAS_point,0.9298466627878392,
0000000000000000a157_0,Artificial land,1,35123456,2035,-13624,2047,-6694,2281,2202,-16844,1961,-7650,1705,LUCAS_point,0.9260634229666185,
0000000000000000a1ac_0,Artificial land,1,33723262,1549,-11877,1870,-7669,1790,1919,-14908,2057,-7771,2093,LUCAS_point,0.9209565243984961,
0000000000000000a217_0,Artificial land,1,34903480,1425,-13957,2491,-9795,2172,1998,-15619,2239,-7819,2498,LUCAS_point,0.9142470111213439,
0000000000000000a287_0,Artificial land,1,34663452,1716,-7775,2372,-4532,1984,-14471,-8227,1749,569,1839,LUCAS_point,0.9075429411640054,
0000000000000000a2aa_0,Artificial land,1,34683446,1153,-8139,1223,-7057,2234,1574,-11145,1638,-7080,1574,LUCAS_point,0.9043738462503138,
0000000000000000a2e1_0,Artificial land,1,34743254,2026,-6669,2670,-3292,2101,6529,-10511,1621,-1610,2109,LUCAS_point,0.9013675808161102,
0000000000000000a3e4_0,Artificial land,1,34723480,1779,-11862,13327,-6669,15244,1568,-13614,2018,-8681,1567,LUCAS_point,0.884027326450827,
0000000000000000a3e7_0,Artificial land,1,35123444,3620,-6726,3326,-1858,2575,9596,-7900,3210,-823,3375,LUCAS_point,0.8839123809387147,
0000000000000000a4a3_0,Artificial land,1,34703438,2876,-12480,12801,-4339,16030,1938,-13766,1487,-7102,2169,LUCAS_point,0.8700944774681185,
0000000000000000a4b3_0,Artificial land,1,34583446,2776,-9489,1544,-3418,1649,1723,-13829,2080,-8025,1892,LUCAS_point,0.8687337960078275,
0000000000000000a4c1_0,Artificial land,1,34683436,1246,-17091,1823,-13716,1697,2068,-14906,2952,-7208,3363,LUCAS_point,0.8679597789869962,
0000000000000000a573_0,Artificial land,1,35083444,5518,-10193,2022,-1847,2145,2780,-11195,2042,-4027,2088,LUCAS_point,0.8554243577303922,
0000000000000000a621_0,Artificial land,1,34863456,19228,-11146,3916,-580,2920,2521,-14584,1531,-5786,3221,LUCAS_point,0.8455782333400698,
0000000000000000609f_0,Woodland,3,34123350,1556,-13451,2016,-8643,1958,1643,-13905,2016,-8465,2019,LUCAS_point,1,
000000000000000060b5_0,Woodland,3,34523264,1754,-14096,2421,-8037,2204,1797,-15007,2931,-8350,2174,LUCAS_point,1,
00000000000000008c2c_0,Shrubland,4,34303400,1518,-16144,2169,-10635,2241,1341,-18906,2248,-14093,2178,LUCAS_point,0.6352230142230142,
00000000000000008d94_0,Shrubland,4,34263392,1404,-18149,2533,-12925,2156,1501,-18145,2845,-12087,2110,LUCAS_point,0.5808228940244181,
00000000000000008fd5_0,Shrubland,4,34163412,1433,-15535,2195,-10844,1816,1452,-16670,2151,-11484,2135,LUCAS_point,0.5145243478939131,
0000000000000000902b_0,Shrubland,4,34123380,1420,-18063,3007,-12722,2204,1460,-20039,3322,-13727,2051,LUCAS_point,0.505902238556541,
