system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
00000000000000008b81_0,Shrubland,4,46524894,1340,-20559,8467,-15348,6880,2578,-13074,3700,-5072,3389,LUCAS_point,0.6680393359214573,
00000000000000008c9d_0,Shrubland,4,45964750,1527,-21249,4380,-13915,3095,1595,-17357,6076,-10880,11343,LUCAS_point,0.6158054335974247,
00000000000000008cd9_0,Shrubland,4,46104824,1514,-18844,5378,-12443,3897,1753,-15113,4632,-8623,12670,LUCAS_point,0.6056561124742281,
00000000000000008d7f_0,Shrubland,4,46444912,1305,-18636,6426,-14285,7293,2062,-15037,4065,-7292,2921,LUCAS_point,0.5824795022652952,
00000000000000008e17_0,Shrubland,4,46124902,1494,-20794,3133,-13914,2235,1795,-18118,3957,-10094,2760,LUCAS_point,0.5627260469531331,
00000000000000008eef_0,Shrubland,4,46124842,1716,-17395,3345,-10139,2471,1559,-17327,3015,-11112,11575,LUCAS_point,0.5376945834607125,
00000000000000008f2c_0,Shrubland,4,46464858,1352,-24531,5551,-18139,4235,5394,-13179,3547,-2443,3338,LUCAS_point,0.5313930669623269,
00000000000000008f42_0,Shrubland,4,46004762,1597,-17784,2876,-11138,8544,1530,-18539,3054,-12116,10759,LUCAS_point,0.5292923241583383,
00000000000000008f5d_0,Shrubland,4,46144904,1964,-19440,3823,-9897,2750,1587,-21373,5911,-13465,2552,LUCAS_point,0.525811880502283,
00000000000000008fe2_0,Shrubland,4,46184882,1432,-18301,3412,-12781,2930,1412,-18640,3361,-13197,10951,LUCAS_point,0.5131058436233138,
00000000000000009048_0,Shrubland,4,45944836,1448,-19011,4033,-13131,2639,1629,-17963,3161,-11029,2422,LUCAS_point,0.5034565470904513,
00000000000000007ce9_0,Bare land,6,45944768,1889,-22288,4553,-11799,2424,1949,-25080,8012,-12868,10955,LUCAS_point,0.8471178821178822,
00000000000000007cfd_0,Bare land,6,45904812,2008,-21888,7359,-10899,8608,1829,-24295,5513,-13286,2829,LUCAS_point,0.811248772863643,
00000000000000007d01_0,Bare land,6,45964860,1882,-22056,3461,-11720,2793,1935,-22571,3388,-11664,2195,LUCAS_point,0.8005720255981252,
00000000000000007d02_0,Bare land,6,45864802,1768,-22751,5133,-12868,7654,2099,-23691,4789,-11288,3247,LUCAS_point,0.7988534966233166,
00000000000000007d08_0,Bare land,6,45864808,2013,-21442,6023,-10654,8993,1841,-23549,4861,-12790,3721,LUCAS_point,0.7856903048373367,
00000000000000007d0f_0,Bare land,6,45784830,2152,-20112,3922,-9346,8094,1956,-20831,3258,-10651,2662,LUCAS_point,0.7770644560118245,
00000000000000007d1c_0,Bare land,6,46004924,2255,-22896,2985,-10153,2152,2340,-22372,4173,-9560,3181,LUCAS_point,0.7641610982278058,
00000000000000007d2e_0,Bare land,6,45804812,1716,-21038,5339,-12257,2164,1855,-22821,4848,-12300,3072,LUCAS_point,0.7485979778188835,
00000000000000007d3d_0,Bare land,6,46264914,1464,-22407,4776,-15307,2809,2100,-19185,3586,-9137,10530,LUCAS_point,0.7236215626774573,
00000000000000007d58_0,Bare land,6,46084854,1841,-21809,5619,-11846,3520,1789,-22540,9405,-12600,11077,LUCAS_point,0.6882905268980686,
00000000000000007d5d_0,Bare land,6,46444896,2551,-12379,5449,-4853,9012,1822,-14143,4611,-7762,3874,LUCAS_point,0.6872848941598941,
00000000000000007d64_0,Bare land,6,45924844,1933,-21223,5091,-10981,2729,1560,-21327,5011,-13667,2938,LUCAS_point,0.6832550550233477,
00000000000000007d70_0,Bare land,6,46064810,1647,-23985,5549,-14565,2699,1643,-23957,6659,-14582,10561,LUCAS_point,0.6720195428828292,
00000000000000007d75_0,Bare land,6,45824802,1807,-21891,3000,-12117,2089,2346,-19574,2850,-8344,2530,LUCAS_point,0.6699324722075034,
00000000000000007d76_0,Bare land,6,46504906,1789,-23545,7063,-13164,7762,2239,-20865,2988,-9319,2057,LUCAS_point,0.6690432027863426,
