system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000008447_0,Grassland,5,32923136,1168000,2501000,2963000,996000,929000,147,-373,-449,-308,-211,-54,759,538,421,596,735,815,573,639,7,455,2954000,669000,LUCAS_point,1822000,896000,0.9949874686716792,
0000000000000000862d_0,Grassland,5,32943272,1203500,2945500,3625500,1034500,985500,98,-395,-423,-364,-300,-23,629,601,473,699,769,820,703,739,7,475,3627500,632000,LUCAS_point,2056000,928000,0.988732498886855,
0000000000000000891f_0,Grassland,5,32743120,1196000,2873000,3551000,1065000,995000,125,-394,-441,-356,-263,384,702,580,455,672,724,791,629,680,59,640,3388000,624000,LUCAS_point,1986000,977000,0.9799425799425799,
0000000000000000898f_0,Grassland,5,32923132,1203500,3131500,3897500,1016500,952500,127,-426,-493,-389,-331,100,738,663,412,712,756,837,683,670,28,692,3812500,627500,LUCAS_point,2162000,989000,0.9785600283276429,
000000000000000089c5_0,Grassland,5,32923274,1230500,3139000,3965500,1029000,979500,89,-385,-429,-347,-316,-112,694,640,472,714,780,825,707,757,12,508,3879500,623000,LUCAS_point,2054000,916500,0.9779867092963593,
00000000000000008a16_0,Grassland,5,32883136,1263000,3104000,3769000,1046000,1003000,97,-404,-474,-335,-230,172,729,655,471,698,744,809,731,691,44,664,3855000,665000,LUCAS_point,2011000,891000,0.9771920421998617,
0000000000000000940a_0,Water,7,32943160,619000,703000,730000,925000,639000,236,-111,-240,165,423,673,39,-38,-116,53,133,241,97,104,147,-55,515000,478000,LUCAS_point,506000,323000,0.6440977710762138,
00000000000000009445_0,Water,7,32383120,442000,530500,543500,958500,676500,131,124,32,259,342,656,123,48,-96,113,203,342,80,214,165,51,494500,420000,LUCAS_point,396000,208000,0.5554432785412672,
000000000000000058a4_0,Cropland,2,32423108,1171000,2152000,2553000,1159500,986500,246,-383,-443,-183,-105,233,666,275,205,334,621,706,269,293,52,345,2565500,894500,LUCAS_polygon,1429500,820500,NA,
0000000000000000b3d6_0,Cropland,2,32863156,962000,1709000,1875000,1081000,863000,299,-320,-435,-249,-189,613,654,217,3,262,676,836,223,735,73,230,1858000,714000,LUCAS_polygon,1412000,767000,NA,
000000000000000057d4_0,Woodland,3,32863142,944500,2055000,2470000,983000,799000,176,-427,-448,-360,-195,281,443,410,135,587,780,824,625,793,21,406,2496000,587500,LUCAS_polygon,1719500,728000,NA,
00000000000000004ae1_0,Grassland,5,32363112,1252000,3091500,3719000,1055000,1020500,186,-430,-477,-366,-304,-31,839,507,351,693,806,858,697,501,49,756,3817500,672500,LUCAS_polygon,2147000,1020000,NA,
00000000000000004c33_0,Grassland,5,32743140,1049000,1973000,2303000,1039000,856000,130,-413,-454,-340,-51,750,333,328,-48,489,624,762,521,682,42,319,2444000,686000,LUCAS_polygon,1779000,916000,NA,
00000000000000004c9d_0,Grassland,5,32923162,1117000,2534000,3131000,998000,925000,130,-382,-444,-316,-216,171,658,508,273,630,715,813,703,700,12,494,3143000,617000,LUCAS_polygon,1735000,771000,NA,
000000000000000050cd_0,Grassland,5,32783148,1137000,2570000,3217000,1056500,952500,182,-412,-507,-318,-207,344,730,434,299,639,778,836,750,438,14,626,3134500,612500,LUCAS_polygon,1803000,820500,NA,
0000000000000000546a_0,Grassland,5,32583118,1172500,2397000,3004500,1077000,992000,179,-423,-494,-371,-295,591,762,464,197,551,726,792,533,513,54,625,3116500,722000,LUCAS_polygon,2166000,1050500,NA,
00000000000000005613_0,Grassland,5,32503132,1106000,2648000,3180000,1031000,935000,150,-389,-460,-293,-216,305,714,542,364,650,786,841,609,680,32,649,3216000,609000,LUCAS_polygon,1742000,800000,NA,
00000000000000005636_0,Grassland,5,32463108,1318000,3103500,3708500,1074500,1013500,185,-435,-494,-341,-251,370,788,492,305,600,777,845,482,541,19,609,3794500,668000,LUCAS_polygon,1880000,861000,NA,
000000000000000056b1_0,Grassland,5,32703126,1307000,3075000,3591000,1064000,978000,195,-407,-497,-356,-191,399,734,447,109,630,756,841,447,519,24,555,3482000,696000,LUCAS_polygon,2034000,874000,NA,
000000000000000056c7_0,Grassland,5,32683134,1549000,3125000,3562000,1194000,1187000,212,-446,-488,-357,-134,503,726,302,136,556,660,793,561,385,18,505,3589000,932000,LUCAS_polygon,2616000,1274000,NA,
0000000000000000583a_0,Grassland,5,32683146,1281500,2725000,3300000,1073500,1003500,145,-468,-540,-412,-78,550,631,477,117,598,684,784,664,579,20,465,3399500,689000,LUCAS_polygon,2528500,1152000,NA,
000000000000000059c1_0,Grassland,5,32423114,1306000,2640000,3206000,1055000,998000,140,-412,-489,-379,-254,655,625,494,158,575,672,698,667,575,41,411,3011000,719000,LUCAS_polygon,2223000,1128000,NA,
0000000000000000ab0b_0,Grassland,5,32683128,1172000,2428000,2951000,1066000,1011000,148,-346,-415,-303,-216,-20,736,519,386,657,747,814,547,576,30,620,3267000,672000,LUCAS_polygon,1814000,904000,NA,
0000000000000000ab82_0,Grassland,5,32623128,1116000,2509000,3088000,1058000,959000,123,-357,-420,-279,-163,48,703,530,401,639,681,729,628,633,7,658,2959000,679000,LUCAS_polygon,1633000,773000,NA,
0000000000000000ad6b_0,Grassland,5,33083184,1179000,2782500,3364500,1001000,938500,166,-404,-528,-349,-217,173,723,580,413,669,781,815,781,611,25,657,3450000,627000,LUCAS_polygon,1890500,833500,NA,
