system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
000000000000000002a8_0,Woodland,3,50005182,985000,1724000,2017000,1313000,1096000,129,-190,-255,530,655,767,124,91,10,181,584,659,367,613,25,23,2006000,894000,LUCAS_polygon,607000,407000,NA,
0000000000000000036f_0,Woodland,3,50085170,979000,1608500,1845000,1149500,905000,195,-258,-351,272,714,850,70,55,-2,232,456,501,248,469,35,28,1888000,733000,LUCAS_polygon,691500,510000,NA,
0000000000000000040f_0,Woodland,3,50265206,1455000,2171000,2541000,1472000,1204000,132,-240,-336,209,682,825,71,73,-14,277,572,673,433,652,39,104,2493000,1121000,LUCAS_polygon,858000,560000,NA,
00000000000000001c68_0,Woodland,3,51245080,1004000,2422000,2932000,1112000,804000,133,-330,-362,-73,548,778,30,56,-39,337,741,781,328,769,29,67,2948000,618000,LUCAS_polygon,1199000,572000,NA,
00000000000000002e4b_0,Woodland,3,50685036,1061000,1914000,2241000,1309000,1017000,177,-347,-417,108,700,827,76,79,-10,422,551,632,484,580,77,104,2192000,873000,LUCAS_polygon,1097000,658000,NA,
00000000000000003482_0,Woodland,3,50285214,1862500,2294000,2688000,1732000,1369000,279,-394,-454,286,723,912,37,37,-29,101,391,426,378,393,22,63,2509000,1332500,LUCAS_polygon,1318500,1090500,NA,
000000000000000034eb_0,Woodland,3,50165166,881000,1532000,1748000,1587000,1044000,166,-253,-318,454,722,836,104,88,20,218,479,563,289,523,31,52,1759000,731000,LUCAS_polygon,513000,342000,NA,
00000000000000003874_0,Woodland,3,50585140,941000,1690000,1923000,1177000,873500,188,-322,-413,11,606,778,152,152,74,379,473,529,454,473,24,137,1825000,685500,LUCAS_polygon,1048000,616000,NA,
00000000000000003cf6_0,Woodland,3,50505168,803000,1740000,2044000,1223000,825000,106,-136,-241,344,694,816,50,49,-16,189,621,688,316,648,98,26,2021000,560000,LUCAS_polygon,715000,391000,NA,
00000000000000003f61_0,Woodland,3,50685018,915000,2054000,2382000,1192500,924500,138,-182,-277,370,653,863,121,104,50,323,659,721,438,704,46,58,2507500,741500,LUCAS_polygon,739500,429500,NA,
000000000000000043dc_0,Woodland,3,51065058,1078500,2284000,2689000,1161000,924500,127,-299,-352,131,618,809,81,83,-3,373,641,693,510,652,22,68,2671500,668000,LUCAS_polygon,1181000,658000,NA,
00000000000000004846_0,Woodland,3,50225104,1032000,2040000,2237000,1234000,936000,169,-260,-365,95,671,801,58,57,-34,263,481,568,351,520,28,37,1884000,719000,LUCAS_polygon,785000,512000,NA,
00000000000000004850_0,Woodland,3,51265074,1110000,2168000,2579000,1149000,898000,137,-341,-396,-162,602,792,85,86,39,490,636,667,527,646,45,106,2426000,727000,LUCAS_polygon,1496000,722000,NA,
0000000000000000d9a7_0,Woodland,3,50405140,1145500,1834000,2118500,1222500,924500,220,-365,-473,30,681,940,24,33,-75,330,469,522,465,429,18,62,2072500,763500,LUCAS_polygon,1292500,851000,NA,
0000000000000000e3c6_0,Woodland,3,50205196,1210000,2373000,2823000,1417000,1136000,139,-273,-343,178,663,838,37,37,-28,226,661,740,351,676,47,38,2740000,933000,LUCAS_polygon,1034000,601000,NA,
0000000000000000ed8c_0,Woodland,3,50405152,970000,2542500,3060500,1176500,869500,114,-297,-370,-150,543,769,67,76,-6,491,695,769,508,740,14,105,2913000,666500,LUCAS_polygon,1198000,581000,NA,
0000000000000000fbba_0,Woodland,3,50385232,849000,1619000,1882000,1346000,903000,152,-181,-330,346,651,770,131,123,36,227,473,595,299,540,46,49,1736000,650000,LUCAS_polygon,737000,394000,NA,
0000000000000000fc97_0,Woodland,3,50345130,956000,1686000,1942000,1281500,968500,141,-149,-272,179,622,720,165,157,76,316,559,649,409,618,29,123,1835500,739500,LUCAS_polygon,729500,396000,NA,
0000000000000000ffdc_0,Woodland,3,50505018,945333,2236667,2707000,1154500,839833,95,-276,-330,-27,473,594,179,178,71,420,697,764,450,729,46,122,2525250,629333,LUCAS_polygon,961500,504143,NA,
000000000000000100e3_0,Woodland,3,50685054,1078000,2217000,2598000,1406000,1095000,137,-224,-324,419,694,820,105,102,34,347,617,724,470,698,28,97,2574000,843000,LUCAS_polygon,716000,483000,NA,
00000000000000010138_0,Woodland,3,50705044,1331000,2496000,2965000,1556000,1127000,161,-342,-412,190,784,932,10,17,-60,305,608,676,500,639,19,35,2928000,960000,LUCAS_polygon,1120000,741000,NA,
00000000000000010250_0,Woodland,3,50045170,899500,1765000,2055000,1319500,915500,127,-164,-274,345,722,804,88,50,-62,227,597,656,354,628,71,11,2150000,643500,LUCAS_polygon,712500,412500,NA,
000000000000000105f7_0,Woodland,3,51105052,859000,1564000,1788000,1158000,857000,161,-263,-340,393,567,708,215,193,71,322,517,553,420,531,23,182,1795000,640000,LUCAS_polygon,897000,464000,NA,
00000000000000010688_0,Woodland,3,50625170,1060750,2206000,2510500,1167500,920250,116,-266,-324,-159,548,711,157,158,60,546,624,663,600,633,36,158,2329250,660250,LUCAS_polygon,1159333,544042,NA,
00000000000000010787_0,Woodland,3,50685028,828500,1591500,1833000,1062500,818000,112,-164,-285,192,613,724,166,164,91,337,560,622,464,590,23,85,1788000,592500,LUCAS_polygon,698500,404500,NA,
00000000000000010a75_0,Woodland,3,50665032,955000,1673000,1948000,1280000,924000,149,-242,-353,172,560,704,178,186,106,321,531,578,435,563,26,189,1839000,706000,LUCAS_polygon,743000,521000,NA,
00000000000000010f4b_0,Woodland,3,50025210,1209000,1830500,2139000,1632000,1185500,166,-279,-332,116,670,777,49,52,-19,175,534,632,311,605,38,55,1980000,1029000,LUCAS_polygon,760000,538000,NA,
00000000000000010fc3_0,Woodland,3,50565094,1128500,2212833,2642833,1261333,990500,157,-330,-401,-194,613,849,31,40,-35,373,658,728,386,693,42,24,2704667,867500,LUCAS_polygon,1338000,736833,NA,
00000000000000010fd6_0,Woodland,3,49985224,1146000,2181500,2579000,1300000,976250,175,-378,-435,-137,589,786,7,11,-44,312,611,696,363,664,26,30,2562000,881000,LUCAS_polygon,1300000,787333,NA,
00000000000000000db7_0,Wetland,8,50705050,2260000,2583000,2749000,2653000,2029000,204,-327,-444,480,745,909,8,8,-55,92,476,561,247,527,42,24,2755000,2176000,LUCAS_polygon,1213000,866000,NA,
