system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
0000000000000000a1a1_0,Artificial land,1,45063938,1083500,1163000,1220000,1337500,1165500,163,-125,-187,-67,53,601,80,5,-75,57,87,116,-11,71,18,-50,1252000,1127000,LUCAS_point,1426500,1237000,0.9218003965993731,
00000000000000006a94_0,Woodland,3,43943970,698000,1647000,1988000,917000,704000,71,-158,-198,-109,-20,354,531,472,315,612,656,692,612,663,22,340,2004000,466000,LUCAS_point,896000,401000,1,
00000000000000006a95_0,Woodland,3,43943990,672500,1558000,1877500,897000,706000,66,-101,-131,-47,208,662,585,523,149,600,633,674,566,644,33,214,1913500,464000,LUCAS_point,768500,338000,1,
00000000000000006aa1_0,Woodland,3,43983982,683500,1809500,2273000,898000,688500,82,-123,-158,-95,75,499,602,503,241,650,710,743,608,710,24,290,2219500,439500,LUCAS_point,812500,352000,1,
00000000000000006aa6_0,Woodland,3,44003972,648000,1560000,1930000,891000,677000,71,-83,-122,-37,164,611,589,506,284,620,657,693,620,662,19,421,1971000,422000,LUCAS_point,719000,312000,1,
00000000000000006ab2_0,Woodland,3,44043976,715000,1570000,1866000,878500,709500,69,-203,-226,-92,254,558,490,371,231,559,621,650,559,635,12,231,1790000,471500,LUCAS_point,909000,410000,1,
00000000000000006ab6_0,Woodland,3,44063956,652000,1519000,1895000,894000,676000,67,-166,-205,-68,171,543,574,459,270,605,652,705,600,665,24,410,1776000,426000,LUCAS_point,751000,343000,1,
00000000000000006acd_0,Woodland,3,44103964,654500,1539000,1947000,873000,674000,85,-104,-139,-55,345,599,574,409,216,591,647,673,528,651,15,349,1829500,434500,LUCAS_point,730000,323000,1,
00000000000000006adc_0,Woodland,3,44143936,770500,1969500,2449500,931500,732000,83,-190,-215,-123,80,510,553,451,220,664,722,774,653,725,28,226,2356500,462500,LUCAS_point,930500,410000,1,
00000000000000006ae5_0,Woodland,3,44163962,694000,1490000,1797000,918000,690000,92,-190,-242,-87,255,708,480,297,45,548,628,685,345,643,26,95,1728000,454000,LUCAS_point,845000,402000,1,
00000000000000006af2_0,Woodland,3,44203982,680000,1558500,1755500,874500,686500,82,-175,-230,-98,181,650,467,343,124,527,673,705,446,685,30,124,1780000,466000,LUCAS_point,852500,395000,1,
00000000000000006af3_0,Woodland,3,44204048,726000,1652000,1993000,896000,704000,76,-188,-226,-76,263,529,523,483,284,595,668,710,590,668,36,284,2099000,453000,LUCAS_point,856000,404000,1,
00000000000000006afb_0,Woodland,3,44223940,652000,1406000,1717000,915000,688000,64,-124,-154,-54,155,539,458,438,143,548,626,681,531,645,14,268,1596000,432000,LUCAS_point,757000,345000,1,
