system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
0000000000000000ea0d_0,Artificial land,1,45603716,1418000,1608000,1707000,1344000,1146000,262,-204,-224,-159,94,831,121,80,6,116,147,182,155,94,101,33,1596000,1221000,LUCAS_polygon,1481000,1112000,NA,
0000000000000000f887_0,Artificial land,1,46003848,1698000,1875500,1997500,1490500,1380000,285,-245,-328,-206,136,790,96,28,-52,69,108,162,54,84,77,37,1891500,1589500,LUCAS_polygon,2023000,1530500,NA,
000000000000000004ad_0,Cropland,2,46303848,1197000,2832000,3432000,1030000,939000,220,-424,-496,-374,-259,816,537,416,9,570,724,826,558,635,30,52,3343000,710000,LUCAS_polygon,2020000,955000,NA,
00000000000000001502_0,Cropland,2,45683682,1324000,2190500,2421500,1251000,1098500,347,-433,-502,-317,-183,256,181,162,90,191,482,810,190,374,7,153,2453000,1118500,LUCAS_polygon,2152000,1332000,NA,
00000000000000001a53_0,Cropland,2,45963764,1347000,2198000,2567000,1162000,1079000,236,-425,-445,-385,-249,772,385,236,13,374,491,585,544,304,21,13,2632000,1009000,LUCAS_polygon,2291000,1542000,NA,
00000000000000001e51_0,Cropland,2,45403916,1251000,1972000,2394000,1159000,1028000,362,-437,-519,-382,-295,808,167,175,-14,283,464,756,340,555,44,19,2411000,981000,LUCAS_polygon,2189000,1329000,NA,
0000000000000000233a_0,Cropland,2,46023744,1488000,2542000,3064000,1134000,1088000,223,-475,-500,-444,184,669,379,328,30,400,563,643,596,477,57,32,3042000,1104000,LUCAS_polygon,2760000,1634000,NA,
00000000000000002d62_0,Cropland,2,46563928,1612000,2566000,2958000,1330000,1274000,292,-357,-414,-293,462,898,149,137,-14,296,461,727,708,413,31,110,2911000,1264000,LUCAS_polygon,1922000,1011000,NA,
0000000000000000314f_0,Cropland,2,46163928,1640000,2916000,3355000,1216000,1208000,325,-349,-435,-147,54,832,542,211,-18,335,627,780,305,337,9,443,3276000,1115000,LUCAS_polygon,1481000,765000,NA,
00000000000000003304_0,Cropland,2,45403784,1159500,2562000,3129000,1086000,977000,246,-454,-521,-324,278,844,628,336,18,509,655,834,568,426,38,51,3001500,745000,LUCAS_polygon,1852000,899000,NA,
00000000000000003bd5_0,Cropland,2,45363910,1161000,2277000,2841000,1170000,1002000,363,-411,-557,-228,136,869,190,147,-13,286,639,823,340,672,12,41,2931000,921000,LUCAS_polygon,1483000,957000,NA,
0000000000000000c3de_0,Cropland,2,45983928,1508000,2812500,3288500,1189500,1128000,321,-321,-407,-189,21,849,443,144,-26,413,634,782,401,440,16,10,3068000,993500,LUCAS_polygon,1489500,830500,NA,
0000000000000000c440_0,Cropland,2,45603684,1127000,2324500,2712500,1037500,932000,188,-403,-479,-330,-139,679,641,353,130,549,700,791,608,542,51,130,2701000,667500,LUCAS_polygon,1832000,826000,NA,
0000000000000000c85d_0,Cropland,2,46043760,1182000,1910500,2280500,1117500,959000,331,-440,-473,-381,-220,757,233,179,12,278,521,751,172,511,20,279,2352500,931500,LUCAS_polygon,2030000,1339000,NA,
