system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
000000000000000073f9_0,Woodland,3,47664154,752500,1649500,2039000,896500,699000,88,-247,-278,-172,-55,499,519,494,252,551,618,673,550,623,25,244,1864500,479500,LUCAS_point,990500,446500,1,
00000000000000007401_0,Woodland,3,47684142,620000,1403000,1785000,867500,653000,69,-72,-124,30,368,607,557,524,228,614,644,671,617,647,38,255,1618000,400000,LUCAS_point,586500,252500,1,
00000000000000007402_0,Woodland,3,47684150,722000,1502500,1838000,933000,708000,90,-202,-251,-100,102,368,522,443,329,547,594,644,545,604,25,295,1613500,450500,LUCAS_point,845000,374000,1,
00000000000000007406_0,Woodland,3,47704102,727000,1751000,2144000,932000,704000,70,-183,-230,-124,228,428,554,427,303,565,654,722,562,687,65,361,1990000,479000,LUCAS_point,867000,411000,1,
00000000000000007407_0,Woodland,3,47704104,746500,1758000,2074000,955000,732000,78,-195,-251,-138,272,571,568,500,239,612,673,732,581,689,25,313,2149500,482500,LUCAS_point,856500,400500,1,
0000000000000000740d_0,Woodland,3,47724084,740000,1561000,1897000,966000,754000,82,-197,-223,-114,289,498,522,436,187,548,600,640,493,617,12,355,1889000,511000,LUCAS_point,953000,414000,1,
0000000000000000740e_0,Woodland,3,47724088,635000,1405000,1654000,940000,693000,81,-35,-92,97,328,623,557,439,211,557,678,742,455,715,28,324,1792000,457000,LUCAS_point,574000,241000,1,
00000000000000007415_0,Woodland,3,47744114,713000,1539000,1807000,946000,706000,81,-228,-255,-95,228,613,504,412,198,535,659,716,467,659,42,341,1751000,498000,LUCAS_point,840000,418000,1,
00000000000000007416_0,Woodland,3,47744140,761500,1603500,1884500,942000,766500,118,-234,-272,-111,300,654,451,336,172,519,640,659,580,642,19,172,2023000,565500,LUCAS_point,969500,494000,1,
0000000000000000741c_0,Woodland,3,47764096,721500,1601000,1912000,927500,693500,99,-199,-222,-112,258,501,480,407,230,552,638,689,475,664,15,250,1736500,459500,LUCAS_point,846500,384000,1,
00000000000000007421_0,Woodland,3,47784084,666000,1262000,1505000,968000,703000,102,-118,-170,-33,266,504,478,353,192,486,544,612,460,567,30,199,1429000,478500,LUCAS_point,722500,339000,1,
00000000000000007422_0,Woodland,3,47784098,690000,1473000,1773500,913500,694000,122,-135,-169,-57,240,522,572,401,228,533,606,650,422,626,34,184,1698000,449000,LUCAS_point,750000,358000,1,
00000000000000007423_0,Woodland,3,47784108,654000,1328500,1559000,909000,681500,88,-122,-157,-5,306,616,528,442,258,532,576,624,472,587,18,257,1588500,449500,LUCAS_point,698500,333000,1,
00000000000000007429_0,Woodland,3,47804094,774500,1500500,1741000,945000,747000,161,-247,-281,-142,381,542,470,312,235,479,534,585,446,546,23,312,1744000,549000,LUCAS_point,1032500,536000,1,
0000000000000000742a_0,Woodland,3,47804098,735000,1533000,1786500,914000,700500,125,-200,-241,-121,205,495,499,362,191,505,568,611,434,582,21,289,1579000,480500,LUCAS_point,904500,422500,1,
0000000000000000742b_0,Woodland,3,47804100,665000,1343500,1562000,900000,698000,76,-136,-166,-33,267,616,529,400,152,518,581,625,440,595,13,208,1559000,456000,LUCAS_point,706000,353000,1,
0000000000000000742c_0,Woodland,3,47804106,690000,1443000,1721000,905000,679000,70,-166,-198,-74,206,533,508,437,263,520,581,643,475,588,10,323,1633000,469000,LUCAS_point,778000,368000,1,
0000000000000000742d_0,Woodland,3,47804120,717500,1652000,2069500,937500,740500,108,-188,-221,-107,203,501,555,499,231,578,637,668,601,638,35,307,2064500,499000,LUCAS_point,899000,421000,1,
0000000000000000742e_0,Woodland,3,47804128,681000,1369500,1608000,896500,689000,102,-149,-186,-18,307,754,527,451,169,563,614,653,574,633,23,211,1667000,470000,LUCAS_point,750500,350000,1,
00000000000000007435_0,Woodland,3,47824010,747000,1324500,1547000,996500,740000,106,-214,-266,-122,147,515,434,352,152,440,493,534,442,463,21,242,1431500,523000,LUCAS_point,943500,465000,1,
00000000000000007436_0,Woodland,3,47824028,739500,1643500,1988500,910000,738000,121,-224,-245,-190,91,446,424,328,199,484,662,689,377,652,22,190,1913000,530000,LUCAS_point,1065500,467500,1,
00000000000000007437_0,Woodland,3,47824036,720500,1533000,1815000,883000,701500,79,-206,-236,-147,115,447,508,416,272,521,597,658,460,617,21,390,1720500,450000,LUCAS_point,980000,449000,1,
00000000000000007438_0,Woodland,3,47824134,708000,1419000,1664000,895000,701000,63,-147,-176,-62,185,535,510,416,212,527,626,650,439,632,18,303,1567000,456000,LUCAS_point,779000,375000,1,
00000000000000007439_0,Woodland,3,47824136,803500,1788500,2187000,875500,692000,102,-290,-320,-223,212,522,518,391,228,569,675,730,592,686,27,304,1944500,453000,LUCAS_point,991500,471000,1,
0000000000000000743f_0,Woodland,3,47844066,530000,1102000,1319000,868000,622000,57,-5,-24,158,416,651,465,358,123,455,576,630,366,610,29,103,1145000,380000,LUCAS_point,473000,206000,1,
00000000000000007440_0,Woodland,3,47844088,616000,1209000,1433000,911000,690000,118,-94,-125,4,211,616,516,371,233,516,560,619,467,581,26,233,1440000,456000,LUCAS_point,685000,310000,1,
00000000000000007441_0,Woodland,3,47844094,725000,1701000,2113000,937000,704000,140,-166,-216,-78,350,535,565,389,148,565,663,716,487,696,76,353,1901000,444000,LUCAS_point,835000,353000,1,
00000000000000007442_0,Woodland,3,47844174,704000,1598000,1907000,923000,699000,72,-208,-240,-139,204,401,495,357,202,522,630,696,439,649,25,220,1792000,457000,LUCAS_point,932000,423000,1,
00000000000000007446_0,Woodland,3,47864060,653000,1452000,1733000,957000,697000,52,-80,-119,-22,113,453,546,515,335,584,661,687,592,670,29,508,1942000,458000,LUCAS_point,728000,327000,1,
00000000000000007447_0,Woodland,3,47864062,705000,1575000,1904000,930000,742000,82,-202,-239,-128,165,466,529,490,314,563,630,683,537,643,20,403,1981000,508000,LUCAS_point,951000,428000,1,
00000000000000007448_0,Woodland,3,47864072,613000,1261000,1529000,943000,694000,110,-101,-127,-24,195,507,529,462,221,521,595,647,447,593,29,193,1519000,463000,LUCAS_point,701000,317000,1,
00000000000000007449_0,Woodland,3,47864120,765000,1767000,2113000,901000,716000,94,-196,-235,-144,-23,396,560,473,362,567,634,668,577,638,11,332,2127000,502000,LUCAS_point,996000,450000,1,
0000000000000000744a_0,Woodland,3,47864128,660500,1350500,1582000,885000,680500,78,-94,-156,34,338,675,496,460,231,538,666,718,497,706,19,136,1532000,434500,LUCAS_point,603000,271000,1,
0000000000000000744e_0,Woodland,3,47884088,751500,1471000,1756500,960000,725000,109,-247,-276,-203,96,476,493,393,216,492,586,652,456,602,25,181,1722000,512000,LUCAS_point,1032500,519000,1,
0000000000000000744f_0,Woodland,3,47884092,643500,1406500,1703000,914000,667000,67,-142,-174,-84,165,469,543,433,275,543,605,647,509,610,25,275,1543000,445500,LUCAS_point,788000,342500,1,
