system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009e55_0,Artificial land,1,44383844,1309000,1665000,1841000,1579000,1459000,87,-161,-183,-138,-104,239,60,37,-52,63,88,124,62,67,80,-52,1614000,1420000,LUCAS_point,1934000,1546000,0.9827948068500394,
00000000000000009ffd_0,Artificial land,1,44403850,1323000,1527000,1637000,1649000,1464000,101,-49,-106,2,46,207,42,7,-31,35,53,85,2,46,179,24,1606000,1540000,LUCAS_point,1530000,1226000,0.9483639490871156,
0000000000000000a06c_0,Artificial land,1,44963734,1138000,1505000,1648000,1290500,1061000,141,-279,-347,-239,-130,221,119,97,46,135,227,374,115,188,74,69,1665000,1124500,LUCAS_point,1737500,1460500,0.9408135055086274,
0000000000000000a0db_0,Artificial land,1,44703758,1589000,1716000,1810000,1495000,1277000,143,-208,-241,-156,-74,485,49,6,-107,32,50,95,29,30,65,-56,1511000,1398000,LUCAS_point,1890000,1576000,0.9333090576501277,
0000000000000000a1ed_0,Artificial land,1,44303848,1487000,1551500,1654500,1590500,1410500,76,-130,-165,-106,-53,20,26,2,-40,16,26,73,-18,9,6,-2,1494000,1416000,LUCAS_point,1783000,1640000,0.9167339297366541,
0000000000000000a214_0,Artificial land,1,44303846,1154500,1211500,1249500,1405500,1194000,120,-45,-61,-21,54,313,7,-39,-131,-17,6,35,-31,-18,11,-131,1081000,1133000,LUCAS_point,1245000,1051500,0.9144170120378811,
0000000000000000a29f_0,Artificial land,1,44403848,1460000,1556000,1670000,1537000,1378000,137,-160,-215,-119,-79,436,33,9,-99,25,41,79,11,31,30,-105,1472000,1425000,LUCAS_point,1842000,1651000,0.905377918129161,
0000000000000000a2cc_0,Artificial land,1,44383840,1392000,1499000,1561000,1568000,1349000,110,-73,-100,-50,52,390,17,-13,-83,10,32,71,-12,13,16,-77,1376000,1324000,LUCAS_point,1463000,1329000,0.902282404285538,
0000000000000000a364_0,Artificial land,1,44383846,1438500,1850000,2040000,1282500,1110000,103,-280,-306,-240,-195,-62,232,107,18,267,337,453,260,304,136,98,1881500,1104000,LUCAS_point,1853500,1424500,0.89260305439773,
0000000000000000a3e9_0,Artificial land,1,44463850,1003000,1316000,1442000,1204000,1023000,132,-130,-183,-79,241,455,68,23,-157,89,297,390,25,297,37,-52,1284000,861000,LUCAS_point,1197000,966000,0.8837965608470827,
0000000000000000a40c_0,Artificial land,1,44583782,1246500,1395500,1500500,1457000,1164500,193,-162,-213,-107,30,575,51,1,-93,39,52,72,4,42,68,-37,1186000,1095000,LUCAS_point,1424000,1225500,0.8814412782559634,
0000000000000000a434_0,Artificial land,1,44403844,1319000,2104000,2449500,1204000,1183000,138,-353,-410,-304,-179,322,191,102,6,201,252,353,128,237,144,84,2666500,1644000,LUCAS_point,2198000,1556500,0.8786052394689737,
0000000000000000a466_0,Artificial land,1,44723758,1605000,1776500,1943000,1647500,1536500,119,-129,-154,-104,113,341,70,34,-43,65,76,93,35,69,191,-27,1925000,1688500,LUCAS_point,1938000,1613000,0.8746916221906311,
0000000000000000a4fa_0,Artificial land,1,44323850,1225000,1337000,1421000,1370000,1154000,144,-171,-256,-69,45,424,91,-8,-156,46,114,139,-9,75,34,-76,1298000,1123000,LUCAS_point,1398000,1141000,0.8638781033856273,
0000000000000000a514_0,Artificial land,1,44343864,1570000,2033000,2246000,1362000,1200000,111,-306,-341,-274,-145,257,173,117,29,214,265,281,198,256,115,33,2030000,1274000,LUCAS_point,2154000,1537000,0.8615750183182034,
0000000000000000a527_0,Artificial land,1,44963698,1323500,1672500,1926500,1427500,1232500,125,-283,-323,-227,-115,240,183,134,80,162,193,264,153,164,76,117,1837500,1292500,LUCAS_point,2041000,1532500,0.860425611083935,
0000000000000000a601_0,Artificial land,1,45263692,2556000,2777000,2908000,2739000,2569000,198,28,-57,68,334,662,23,1,-16,23,57,75,37,22,61,20,2788500,2646500,LUCAS_point,2253000,1587500,0.8468978085457546,
0000000000000000a680_0,Artificial land,1,44343852,1829000,1966000,2066000,1972000,1771000,91,-40,-81,13,68,152,35,0,-32,20,43,70,6,20,33,-12,1930000,1856000,LUCAS_point,1828000,1575000,0.8381715082783572,
00000000000000006ae4_0,Woodland,3,44163880,717000,1843500,2301500,959500,730500,74,-101,-148,-63,21,324,540,539,306,665,703,736,679,689,51,407,2283500,465000,LUCAS_point,798500,348500,1,
00000000000000006aec_0,Woodland,3,44183906,650000,1786500,2175000,883000,667500,107,-200,-235,-142,-14,371,474,435,197,646,729,757,470,731,33,197,2082500,412000,LUCAS_point,881500,365500,1,
00000000000000006b38_0,Woodland,3,44323862,681000,1548000,1866000,952000,741000,61,-113,-142,-66,27,278,534,517,375,589,617,662,572,635,15,430,1883000,481000,LUCAS_point,793000,362000,1,
00000000000000006b71_0,Woodland,3,44423884,564000,1245000,1500000,879000,626000,67,-19,-41,20,394,651,546,351,103,573,629,695,415,629,16,113,1411000,391000,LUCAS_point,552000,239000,1,
00000000000000006b72_0,Woodland,3,44423908,680000,1744000,2221000,871000,668000,70,-117,-187,-32,193,522,584,489,253,628,703,761,572,707,31,290,2002000,405000,LUCAS_point,735000,323000,1,
00000000000000006b8c_0,Woodland,3,44463918,761000,1711000,2060000,904000,735000,73,-189,-223,-143,136,442,548,474,166,620,667,703,620,680,23,221,2070000,470000,LUCAS_point,914000,434000,1,
00000000000000006b99_0,Woodland,3,44483830,703000,1535500,1865000,927000,729500,78,-197,-236,-113,6,374,493,407,297,593,655,695,524,655,28,346,1931500,512000,LUCAS_point,904500,398500,1,
00000000000000006b9a_0,Woodland,3,44483912,659000,1552000,1796000,885000,697000,83,-120,-163,-30,172,453,528,460,326,616,700,731,606,703,43,297,1923000,421000,LUCAS_point,730000,330000,1,
00000000000000006ba7_0,Woodland,3,44503840,692000,1584000,1910000,915000,714000,74,-178,-225,-123,-14,504,514,473,213,592,639,686,605,638,17,268,1929000,487000,LUCAS_point,883000,403000,1,
00000000000000006ba8_0,Woodland,3,44503896,685500,1661000,1992000,852500,697000,65,-198,-219,-135,75,540,580,444,238,636,705,747,548,710,18,303,2071000,423500,LUCAS_point,936500,388500,1,
00000000000000006bb5_0,Woodland,3,44523834,607500,1389000,1649500,930500,714000,104,-114,-159,-41,258,485,490,371,113,545,624,647,503,628,29,244,1681000,473000,LUCAS_point,745500,331000,1,
00000000000000006bc7_0,Woodland,3,44563830,663000,1584000,2026000,905000,704000,77,-143,-183,-87,120,466,533,459,132,569,676,701,507,676,12,130,1902000,469000,LUCAS_point,837000,352000,1,
00000000000000006bc8_0,Woodland,3,44563878,720500,1653000,2037000,895500,702500,98,-217,-265,-195,102,547,455,405,210,577,683,714,530,694,28,210,2012000,492000,LUCAS_point,984500,432000,1,
00000000000000006bde_0,Woodland,3,44583830,735500,1572500,1865000,910000,715000,88,-214,-258,-82,215,641,465,334,121,516,633,678,448,644,36,183,1749000,482000,LUCAS_point,866000,399000,1,
00000000000000006bdf_0,Woodland,3,44583850,609000,1527000,1818000,829000,625000,68,-136,-195,-63,301,485,578,381,178,601,681,722,391,676,38,180,1742000,385000,LUCAS_point,733000,309000,1,
00000000000000006bed_0,Woodland,3,44603834,596000,1425000,1732000,912000,665000,59,-61,-96,18,190,484,544,504,388,596,661,695,565,662,18,246,1736000,406000,LUCAS_point,659000,275000,1,
00000000000000006bee_0,Woodland,3,44603852,583500,1357500,1707500,876500,653000,61,-27,-70,37,267,577,546,441,243,637,667,703,557,666,19,341,1806500,417500,LUCAS_point,597000,244000,1,
00000000000000006bef_0,Woodland,3,44603878,583000,1216500,1413000,953000,680000,68,-98,-138,9,365,559,501,324,82,493,582,623,422,567,36,90,1399500,438000,LUCAS_point,704500,327000,1,
00000000000000006bf0_0,Woodland,3,44603884,604000,1485000,1808000,855000,661000,64,-82,-115,6,237,532,599,426,218,617,660,696,469,658,14,319,1661000,401000,LUCAS_point,689000,278000,1,
00000000000000006bf1_0,Woodland,3,44603898,740000,1548000,1864000,904000,693000,77,-223,-245,-141,91,307,537,486,383,573,624,683,509,621,28,430,1766000,449000,LUCAS_point,959000,425000,1,
