system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000008b59_0,Shrubland,4,45664766,4029000,3810000,4013000,4400000,3044000,209,-393,-455,639,812,914,-19,-26,-84,23,571,661,-14,587,15,-26,2943000,2808000,LUCAS_point,1033000,747000,0.679528626026128,
00000000000000008b64_0,Shrubland,4,45444740,5344000,5322000,5251000,5990000,4959000,209,-356,-478,638,804,898,-31,-32,-88,-8,404,663,253,448,69,-10,5112000,5324000,LUCAS_point,1207000,850000,0.67519511959801,
00000000000000008c24_0,Shrubland,4,45384738,3148000,3303000,3369000,3424500,2954500,178,-336,-434,678,815,915,-19,-22,-99,3,583,719,73,638,113,-18,3232500,3005500,LUCAS_point,1019500,765000,0.6366841347003839,
00000000000000008c49_0,Shrubland,4,45404704,2958000,3037000,2945000,4235500,3333500,208,-382,-521,641,794,922,-19,-25,-107,10,410,640,-19,446,6,-3,3185000,3123500,LUCAS_point,907000,946000,0.6290808086680195,
00000000000000008ca7_0,Shrubland,4,45404750,6754000,6885000,6873500,7637500,7133500,152,-408,-479,622,770,890,-13,-17,-87,26,604,739,28,658,4,20,6816500,7636000,LUCAS_point,1917500,1235500,0.6142726237878151,
00000000000000008cdb_0,Shrubland,4,45484716,4528500,4453500,4460000,5418000,4195000,196,-393,-457,699,790,908,-18,-21,-69,3,535,600,7,591,5,-23,4101500,4250500,LUCAS_point,831000,761000,0.6053782699304984,
00000000000000008ce0_0,Shrubland,4,45424750,4568000,4765000,4631500,4554000,3644500,173,-152,-485,612,733,878,-26,-38,-84,0,483,633,-19,587,13,-24,3521500,3688000,LUCAS_point,912000,726500,0.6041711875204845,
00000000000000008cf1_0,Shrubland,4,45444706,2578000,2817000,2821000,4345000,2953000,189,-73,-439,661,863,935,-38,-65,-193,-20,357,662,15,503,7,-112,2954000,2996000,LUCAS_point,673000,522000,0.6019867978148107,
00000000000000008d5d_0,Shrubland,4,45344772,5711000,5717000,5615000,5916000,4587000,207,-400,-442,641,803,899,-11,-13,-81,4,597,698,1,644,4,-5,4825000,4755000,LUCAS_point,1290000,835000,0.5860573897291165,
00000000000000008d67_0,Shrubland,4,45864730,2778000,3074000,3202000,3508000,2853000,154,-335,-411,481,824,923,-13,-25,-89,22,604,699,24,662,24,-50,3335000,2685000,LUCAS_point,963000,723000,0.5850599674967996,
00000000000000008dc5_0,Shrubland,4,45404788,6056500,6101000,6021500,6667500,5271500,202,-440,-489,674,797,925,-7,-10,-114,27,579,658,9,622,4,27,5625000,5808000,LUCAS_point,1358000,1052000,0.5732485969482873,
00000000000000008deb_0,Shrubland,4,45704796,2767000,2644000,3077000,4886000,3348000,205,-372,-433,762,878,914,-34,-76,-168,-34,560,659,-97,631,9,-51,2900000,2959000,LUCAS_point,705000,635000,0.5688603521992616,
00000000000000008e48_0,Shrubland,4,45484766,2930000,2933500,3159500,4384000,3324500,147,-277,-370,696,835,904,-23,-36,-106,-6,566,680,-78,621,13,-28,3468500,3079500,LUCAS_point,1076500,586500,0.5566091034978117,
00000000000000008e8e_0,Shrubland,4,45364720,7265000,7135500,7021500,7908500,6874500,226,-346,-500,620,767,924,-15,-15,-69,21,336,590,-8,472,11,32,6643500,7564000,LUCAS_point,1789000,1308500,0.5492488076654337,
00000000000000008ef1_0,Shrubland,4,45824768,3101500,3459500,3744000,3960000,3069500,241,-241,-409,712,837,919,-25,-33,-87,3,435,694,4,567,8,-18,3655000,3183000,LUCAS_point,634000,519000,0.5373147220183748,
00000000000000008f4a_0,Shrubland,4,45564680,5283000,5647500,5536000,5965500,5505500,244,-459,-533,619,754,915,-5,0,-79,31,530,666,70,616,42,27,5899000,5835500,LUCAS_point,1424500,1094000,0.5285103226279697,
00000000000000008f72_0,Shrubland,4,45704694,5431000,5436000,5488500,5802500,5753500,151,137,-414,726,815,931,-38,-44,-87,11,214,731,46,521,11,42,5604000,6097500,LUCAS_point,820000,572000,0.5241076105681675,
00000000000000008f98_0,Shrubland,4,45324718,3204000,3375000,3239000,4641000,3613000,174,-361,-432,706,853,938,-32,-53,-210,-24,586,668,-12,648,7,-47,3120000,3410500,LUCAS_point,897500,644000,0.5200511421715078,
00000000000000008fc0_0,Shrubland,4,45464696,3699000,4267000,4629000,3413500,2754500,210,-413,-493,305,742,893,2,3,-46,179,499,632,278,542,48,22,4062500,2927000,LUCAS_point,1101000,841500,0.516747606131353,
00000000000000008fe7_0,Shrubland,4,45404752,4439500,4459000,4610500,4566000,3985000,203,-472,-514,601,778,915,-8,-13,-71,19,552,641,16,597,18,10,4095500,4190500,LUCAS_point,1208500,1029500,0.5125918955291549,
00000000000000007d21_0,Bare land,6,45684818,3275000,3116000,3067000,4798000,3277000,411,-396,-420,665,784,934,-25,-53,-108,16,189,221,7,189,19,-76,2745000,3180000,LUCAS_point,1279000,1146000,0.7597112436349326,
00000000000000007d2b_0,Bare land,6,45364772,3839000,3751000,3711000,4939000,3872000,372,-429,-472,582,795,900,-13,-20,-54,18,333,369,-5,340,7,-19,3830000,3840000,LUCAS_point,1494000,1295000,0.7506944257779702,
00000000000000007d33_0,Bare land,6,45284686,4214000,4250500,3939000,5210000,4361000,277,-54,-421,759,840,926,-34,-61,-109,-31,193,378,-43,260,7,-85,3933500,4362500,LUCAS_point,682500,580000,0.7337315348951685,
00000000000000007d37_0,Bare land,6,45744730,3661000,3532000,3483000,3207000,2640000,330,-440,-472,465,768,885,-7,-18,-47,7,368,392,18,377,47,-46,3005000,2842000,LUCAS_point,1168000,1062000,0.7301816946425419,
00000000000000007d42_0,Bare land,6,45724830,4411500,4387500,4309000,5270000,4346500,327,-472,-538,653,804,953,-52,-48,-111,0,412,496,-6,445,35,-12,3742500,4261000,LUCAS_point,1177000,1047500,0.7153905085361634,
00000000000000007d8e_0,Bare land,6,45384720,5867000,5843000,5838000,6498000,5391000,267,-416,-520,657,778,931,-10,-12,-90,19,398,523,213,477,25,0,5538000,5791000,LUCAS_point,1146000,1058000,0.6463744721892282,
00000000000000007d95_0,Bare land,6,45364728,6712000,6837000,6554000,6664000,5698000,238,625,-128,728,837,919,-31,-77,-100,-21,-8,115,-66,-18,10,-4,5812000,6236000,LUCAS_point,817000,706000,0.6413087804533156,
00000000000000007d98_0,Bare land,6,45404764,5001500,4806500,4637500,5993500,4716500,281,-466,-514,675,829,865,-13,-27,-87,-6,459,516,-26,471,5,-11,4421000,5015500,LUCAS_point,1033500,923000,0.6388899186341885,
00000000000000007d9a_0,Bare land,6,45664688,2169500,2225500,2231000,3596000,2447500,303,27,-366,768,898,956,-63,-106,-244,-55,141,320,-77,277,11,-120,1982500,1980000,LUCAS_point,429000,333000,0.6378995748303558,
00000000000000007db5_0,Bare land,6,45324722,4495500,4514000,4578500,5198500,4697000,242,-464,-522,644,787,962,-29,-29,-103,6,488,570,2,528,6,11,4443500,4815000,LUCAS_point,1317000,1105500,0.6146011966793701,
00000000000000007dd8_0,Bare land,6,45844730,5133500,5410500,5290000,5377500,4815500,338,-448,-472,522,801,931,9,1,-52,66,353,438,5,410,32,35,4880000,5254000,LUCAS_point,2009500,1698000,0.5838933853226492,
00000000000000007ddc_0,Bare land,6,45284678,8557000,8540000,8579000,7823000,7132000,321,596,-516,698,793,925,-16,-14,-94,-1,37,346,0,298,5,17,8037000,8192000,LUCAS_point,1193000,1082000,0.5774551837051837,
00000000000000007dde_0,Bare land,6,45324780,4330000,4401000,4223000,5652000,4448000,260,-346,-467,731,858,938,-32,-59,-99,-14,400,535,42,483,3,-19,4179000,4627000,LUCAS_point,937000,751000,0.5770628884402091,
00000000000000007de2_0,Bare land,6,45404770,5375000,5303000,5240000,6256000,4771000,237,-231,-504,713,810,881,-13,-29,-108,-9,357,511,-9,477,2,-27,4827000,5187000,LUCAS_point,744000,699000,0.5750880500880501,
00000000000000007df5_0,Bare land,6,45784810,5368000,5443000,5378000,6250000,4651000,225,106,-478,724,866,941,-32,-64,-102,7,179,547,7,478,8,-52,5016000,5122000,LUCAS_point,934000,755000,0.5466868338687003,
00000000000000007dfc_0,Bare land,6,45484692,2499500,2494500,2758500,3976500,2952000,263,-313,-517,571,832,918,-29,-42,-167,-26,368,497,92,393,77,-94,2625000,2921500,LUCAS_point,642000,581500,0.5404739096011844,
00000000000000007e19_0,Bare land,6,45404768,5093500,5111500,5094500,6076000,4976000,248,-473,-510,652,774,855,12,-8,-73,20,431,507,2,497,3,18,4937500,5076500,LUCAS_point,1374000,1174500,0.5163111760475653,
00000000000000007e1b_0,Bare land,6,45444678,3558000,3386000,3313000,2528000,2216000,250,-481,-506,88,724,843,25,23,-5,125,433,501,28,450,73,25,3005000,2611000,LUCAS_point,1387000,1274000,0.5152097297149075,
00000000000000007e2f_0,Bare land,6,45844736,1715000,2037500,2364500,3450000,2241500,245,-343,-459,732,881,956,-46,-82,-246,-35,420,540,-74,501,5,-218,2339500,1604000,LUCAS_point,542500,477000,0.495069163473633,
00000000000000007e4e_0,Bare land,6,45384750,4970000,4931000,4865000,5875000,4832000,259,-467,-501,612,757,860,-6,-10,-37,34,493,579,15,512,29,12,4628000,4987000,LUCAS_point,1426000,1280000,0.47641071637278387,
00000000000000007e53_0,Bare land,6,45444760,7100500,7245500,7171500,7323500,6330500,270,-531,-575,615,840,960,-11,-14,-101,25,531,604,23,559,3,30,6743000,7029000,LUCAS_point,1756500,1466000,0.4724655085170386,
00000000000000007e5e_0,Bare land,6,45824684,3483000,3635500,3662500,4736000,3410500,267,-375,-448,697,828,956,-13,-20,-87,8,335,531,84,440,19,-52,3440500,3261500,LUCAS_point,864000,767000,0.4623489371303421,
00000000000000007e67_0,Bare land,6,45584776,5770000,5782000,5513000,5583000,4779000,255,372,-317,758,853,885,-43,-66,-143,-24,115,250,-71,212,16,-27,4845000,5076000,LUCAS_point,830000,604000,0.4554301948051948,
00000000000000007e87_0,Bare land,6,45784694,1558000,1992000,2281000,2746000,1932000,383,-419,-459,402,728,811,22,14,-25,42,253,347,35,314,16,26,2448000,1665000,LUCAS_point,1826000,1699000,0.4297984908523168,
00000000000000007e9c_0,Bare land,6,45564730,3967000,3938500,3892000,5060500,3949500,240,-424,-537,711,789,930,-5,-18,-82,32,476,580,-29,546,7,-18,3557000,3980500,LUCAS_point,1233000,1118000,0.4117717936784874,
00000000000000007e9f_0,Bare land,6,45704712,3422000,3292000,3613000,3186000,2702500,264,-475,-511,415,773,879,9,7,-25,101,475,586,113,555,46,38,3347500,2935000,LUCAS_point,1456000,1171500,0.4104172385879703,
00000000000000007eaa_0,Bare land,6,45324712,5508000,5657500,5532500,5859500,5076000,354,-392,-483,689,804,896,-8,-13,-69,25,288,369,15,348,4,21,5189000,5459000,LUCAS_point,1599000,1515000,0.4025827106130212,
00000000000000007ebd_0,Bare land,6,45464788,3464000,3457000,3346000,5291000,3719000,249,-426,-455,603,761,849,0,3,-50,42,491,522,129,506,47,16,2834000,3602000,LUCAS_point,1223000,1124000,0.38711204485857553,
00000000000000007ef0_0,Bare land,6,45284688,1597000,2790000,3205000,1344000,1205000,252,-474,-508,-203,677,786,19,35,-50,361,482,543,51,497,33,53,3218000,1141000,LUCAS_point,2206000,1636000,0.344943223092003,
00000000000000007f11_0,Bare land,6,45524704,4988000,5082000,5110500,5057500,4472500,219,-395,-435,509,758,911,-8,-8,-42,17,508,696,-2,626,53,11,4738500,4848000,LUCAS_point,1472500,1036000,0.3273270526517599,
00000000000000007f3c_0,Bare land,6,45564782,3019000,3583000,3496500,3712000,3065000,179,-380,-469,483,780,880,-8,-19,-81,15,488,637,0,582,45,-6,3285500,3318500,LUCAS_point,1121500,865500,0.2947185114175961,
00000000000000007f46_0,Bare land,6,45524762,4479000,4529000,4418000,5591000,4017000,221,-361,-428,692,811,903,-35,-44,-91,-9,496,595,-31,538,4,-22,4050000,4326000,LUCAS_point,986500,791000,0.28870978917882945,
00000000000000007f98_0,Bare land,6,45344724,2985000,2902000,2776000,4110000,3238000,208,-360,-449,504,788,895,-38,-48,-94,29,517,585,57,539,28,-85,2437000,2835000,LUCAS_point,887000,613000,0.24324565973953452,
00000000000000007fcb_0,Bare land,6,45564774,1224000,2198000,2565000,1384000,1126000,238,-400,-442,145,660,793,18,18,-31,252,419,489,120,434,45,55,2338500,1086000,LUCAS_point,1467500,1116000,0.22380057667613193,
00000000000000007fdd_0,Bare land,6,45524696,1166000,2309000,2750000,1216000,969000,227,-447,-492,177,747,895,-1,5,-17,333,516,602,175,494,76,13,2774000,840000,LUCAS_point,1167000,1050000,0.2152653525504633,
0000000000000000804d_0,Bare land,6,45524784,3546000,4094000,3979000,3482000,2898000,192,-424,-460,359,775,859,15,11,-54,91,566,685,23,622,25,29,3635000,2952000,LUCAS_point,1371000,986000,0.1654753767602065,
00000000000000008056_0,Bare land,6,45764792,1643000,2364000,2759000,2115000,1613000,211,-432,-478,519,724,861,41,21,-57,57,473,551,39,519,24,34,2666000,1564000,LUCAS_point,1133000,1086000,0.1587826231389069,
0000000000000000809a_0,Bare land,6,45624748,4692000,5563500,5527000,4967500,4587000,187,-188,-518,620,775,867,-10,-5,-69,38,473,681,0,645,14,50,5723000,5130000,LUCAS_point,1663500,1073500,0.13725373627607812,
00000000000000008136_0,Bare land,6,45544750,3867000,3784000,3672000,4457000,3651000,222,-408,-438,518,818,883,6,-6,-55,29,467,594,29,568,21,-11,3334000,3724000,LUCAS_point,1260000,844000,0.08392732823299306,
00000000000000008222_0,Bare land,6,45704764,2483500,3183000,3176500,3393000,2968500,192,-426,-454,303,712,865,8,12,-90,152,594,643,172,607,63,76,3814500,2989000,LUCAS_point,1739000,1052500,0.034281209382015836,
000000000000000097c9_0,Wetland,8,45564698,1720000,2966500,3552000,1295000,1107000,165,-376,-434,76,709,879,9,9,-56,101,536,615,100,583,72,14,3632000,1071000,LUCAS_point,1258000,843500,0.8714425957012607,
00000000000000009822_0,Wetland,8,45884682,2619000,2815000,3188000,2395000,2176000,215,-361,-441,421,733,936,4,-5,-70,79,414,563,138,515,43,2,3014000,2308500,LUCAS_point,1216500,962000,0.8560420914249515,
000000000000000099db_0,Wetland,8,45664716,5618000,5764500,5819000,5329500,4589000,174,-352,-396,634,781,919,3,-5,-75,26,453,628,209,614,11,25,5465000,5191000,LUCAS_point,1310000,934500,0.7602262869324818,
00000000000000009a4a_0,Wetland,8,45764764,961500,1595000,1827500,1109000,803500,373,-490,-541,-145,753,900,0,-4,-91,178,362,434,137,406,87,34,1551500,739500,LUCAS_point,1483500,1082000,0.7331040957230552,
