system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000007753_0,Woodland,3,51045002,738000,1671000,1957500,1117000,770000,96,-168,-246,336,557,677,295,241,119,364,612,653,427,631,44,138,1857000,531500,LUCAS_point,665500,351500,1,
00000000000000007885_0,Woodland,3,51844816,817000,1890500,2277500,970000,781000,102,-235,-286,-51,548,732,263,227,145,552,676,710,566,689,44,154,2373000,545500,LUCAS_point,902000,439500,1,
0000000000000000815e_0,Bare land,6,50505000,1111500,1679500,1859500,1284500,1005000,335,-396,-440,-162,644,849,70,78,1,277,333,354,315,338,57,106,1721000,907000,LUCAS_point,1371000,1115500,0.0742355854961967,
000000000000000081c3_0,Bare land,6,50964900,1575000,2009500,2267500,1484500,1517500,297,-256,-296,-100,682,871,63,73,-15,139,171,257,147,166,59,91,2477500,1777500,LUCAS_point,1320500,1097500,0.05339505813293548,
00000000000000009191_0,Water,7,51764844,411500,447500,437000,1017500,634000,184,598,285,673,802,922,-24,-79,-241,-20,17,131,-164,-12,10,16,355500,424000,LUCAS_point,136500,90500,0.9914809751651857,
0000000000000000919d_0,Water,7,51624906,403000,374000,384000,968500,634000,161,631,490,726,787,928,-56,-163,-239,-119,-51,34,-210,-114,33,23,314500,412000,LUCAS_point,120000,81000,0.9895299145299146,
0000000000000000926f_0,Water,7,51404864,320000,318000,307000,921500,595000,231,702,579,771,838,943,-62,-190,-235,-138,-86,-1,-205,-148,30,-70,253000,347000,LUCAS_point,106000,77000,0.95350462945221,
000000000000000092b7_0,Water,7,51644812,355000,392000,388000,916000,584000,168,577,365,673,756,919,-33,-44,-180,2,28,59,-151,21,86,26,350000,366000,LUCAS_point,119000,81000,0.9277112010796221,
000000000000000092ba_0,Water,7,51245002,576000,702000,755000,1136000,800000,180,512,224,606,740,925,-16,-73,-216,-13,24,114,-144,10,23,-35,580000,574000,LUCAS_point,237000,154000,0.9268240093240093,
000000000000000092bc_0,Water,7,50844966,366000,392000,381000,935500,620500,166,668,505,736,788,926,-41,-130,-237,-68,-2,28,-217,-70,11,23,324000,401500,LUCAS_point,112000,81000,0.9261911954904536,
00000000000000009345_0,Water,7,51484872,418000,482000,502500,932500,606000,186,464,254,569,738,936,-53,-104,-139,-9,28,137,-105,33,73,28,454000,389000,LUCAS_point,195000,119500,0.8457356714768177,
00000000000000009356_0,Water,7,51344904,390000,410500,418500,914000,604000,190,423,248,569,764,906,-48,-135,-215,-75,-6,33,-147,-73,125,-19,341500,409000,LUCAS_point,199500,108500,0.8312092887729786,
0000000000000000941e_0,Water,7,52004790,500000,578500,587000,1024500,715500,142,452,279,574,676,902,-14,-30,-145,28,63,193,-30,69,162,42,596000,481500,LUCAS_point,256500,148000,0.6215599595628059,
00000000000000009478_0,Water,7,51344880,550000,650000,707000,928000,657000,169,200,64,501,741,935,-34,-74,-111,38,248,449,-70,248,181,-87,791000,486000,LUCAS_point,325000,176000,0.48196165669349766,
0000000000000000948c_0,Water,7,50684966,542400,667667,798200,1108667,752000,175,116,-58,343,709,902,14,17,-60,132,264,387,148,293,144,36,1037500,533167,LUCAS_point,530500,307000,0.45916943144771466,
00000000000000009530_0,Water,7,51204824,763000,1249000,1402000,957000,834000,109,-3,-94,181,517,860,107,52,-47,372,551,613,442,577,137,35,1947000,625000,LUCAS_point,723000,422000,0.2658903640826475,
00000000000000009531_0,Wetland,8,52004802,1645500,2487250,3058333,1071000,977800,110,-138,-220,36,640,929,13,18,-59,489,583,616,506,589,29,19,3313000,909000,LUCAS_point,1069000,616000,0.9975609756097561,
00000000000000009539_0,Wetland,8,51364782,1646500,2649000,3288000,1101000,1026500,153,-326,-463,-236,697,933,32,20,-55,490,530,576,494,536,21,20,3532500,1054500,LUCAS_point,1400000,853500,0.991243890518084,
00000000000000009540_0,Wetland,8,51664828,1379000,2119000,2602000,1030000,951000,151,-129,-284,-32,732,914,17,21,-63,420,555,580,480,562,15,21,2743000,850000,LUCAS_point,994000,618000,0.9882991331221072,
00000000000000009549_0,Wetland,8,51324932,1121000,1571000,1900000,1097000,869000,198,-162,-411,55,690,942,17,16,-64,263,421,477,247,434,21,16,2080500,857500,LUCAS_point,955000,654000,0.986210990806579,
00000000000000009556_0,Wetland,8,51205000,830500,1295000,1522500,1145500,806000,261,-328,-422,7,687,932,14,17,-82,126,435,471,123,447,29,28,1573500,674500,LUCAS_point,1123500,739000,0.9827054951292756,
00000000000000009557_0,Wetland,8,51004976,807000,1275000,1520000,1019000,764000,257,-345,-461,-90,718,943,10,15,-80,240,464,533,265,508,39,25,1586000,573000,LUCAS_point,1119000,761000,0.9821955271047726,
00000000000000009562_0,Wetland,8,50904982,753000,1063000,1223667,1043000,767167,292,-382,-470,-10,712,849,6,13,-73,188,404,474,190,455,26,22,1262000,625000,LUCAS_point,1091750,796500,0.978931682867458,
00000000000000009567_0,Wetland,8,51324990,788000,1108500,1282500,1176000,854500,318,-412,-563,-40,695,945,11,12,-86,211,421,471,239,436,12,25,1373000,689000,LUCAS_point,1116000,901000,0.9779301357606878,
00000000000000009574_0,Wetland,8,51264916,1031000,1527000,1869000,1083000,879000,168,-198,-318,44,595,938,20,24,-60,270,473,503,292,478,26,27,1945000,766000,LUCAS_point,1117500,635500,0.9752100027631943,
00000000000000009595_0,Wetland,8,51144880,936000,1269000,1512500,1019500,779000,277,-274,-480,135,694,943,11,5,-70,130,334,401,147,357,37,15,1335000,670000,LUCAS_point,933000,645000,0.968847621972622,
0000000000000000959a_0,Wetland,8,51204782,1694500,2646500,3202500,1108500,1047000,160,-343,-473,-278,579,933,424,17,-60,447,502,547,338,514,21,10,3342500,1080500,LUCAS_point,1611500,942000,0.9680442364652891,
0000000000000000959e_0,Wetland,8,50784968,1642000,2533500,3058000,1142000,1043000,145,-212,-343,-62,706,934,4,17,-74,382,515,549,474,519,21,24,3198500,1046500,LUCAS_point,1233000,746500,0.9675641819065247,
000000000000000095a4_0,Wetland,8,51444808,1909500,2899000,3488500,1094500,977500,101,-132,-223,108,669,908,25,25,-49,429,521,557,409,526,11,21,3493000,1044000,LUCAS_point,920500,606500,0.9658735933735934,
000000000000000095ac_0,Wetland,8,51124862,1642000,2555000,3052000,1110000,982000,180,-293,-444,-213,697,941,18,25,-67,383,505,549,258,521,31,30,3067000,1010000,LUCAS_point,1489000,907000,0.9644091689560774,
000000000000000095b3_0,Wetland,8,50764982,1330000,2003000,2393000,1197000,996000,198,-310,-472,-112,703,908,4,14,-49,359,472,509,364,488,26,32,2619000,957000,LUCAS_point,1379000,832000,0.9634016035564024,
000000000000000095b4_0,Wetland,8,51484920,1145000,1683500,2043500,1043500,823500,222,-284,-473,-126,666,938,19,24,-72,344,436,474,161,438,68,30,1955500,802500,LUCAS_point,1147000,696500,0.9633678769930479,
000000000000000095bc_0,Wetland,8,51684830,1413000,2278000,2751000,1105000,968000,162,-258,-339,-105,627,907,17,21,-58,385,523,555,418,533,20,22,2826000,949000,LUCAS_point,1282000,825000,0.9618645949172234,
000000000000000095bd_0,Wetland,8,50705006,1695000,2680000,3235000,1286000,1001000,115,-121,-255,24,759,908,2,7,-73,405,539,587,463,561,54,15,3388000,1042000,LUCAS_point,1041000,642000,0.9617897674349287,
000000000000000095bf_0,Wetland,8,51044846,1703000,2612000,3080000,1163000,1120000,180,-351,-465,-245,617,889,21,21,-43,395,452,512,381,452,16,25,3167000,1205000,LUCAS_point,1580000,1026000,0.9616806022967769,
000000000000000095cb_0,Wetland,8,51964820,1593000,2350500,2877000,1048500,893000,104,-118,-209,40,610,931,28,29,-55,425,516,563,458,533,33,32,2931000,925500,LUCAS_point,999000,577500,0.9589935064935065,
000000000000000095d1_0,Wetland,8,51124772,1753500,2801000,3367000,1077000,1000000,158,-375,-487,-267,578,925,229,26,-53,489,524,575,489,511,17,26,3418000,1064500,LUCAS_point,1440000,828500,0.9577512303374373,
000000000000000095d6_0,Wetland,8,51784866,1568500,2378500,2853000,1107000,1008500,159,-240,-453,-101,693,947,11,16,-59,391,484,549,415,512,21,18,3014000,1086000,LUCAS_point,1133000,755000,0.9573502943818408,
000000000000000095d8_0,Wetland,8,51024870,846250,1196000,1485667,1008500,785500,172,-191,-285,-33,685,889,23,21,-75,317,451,502,367,461,47,21,1712000,691250,LUCAS_point,920500,588500,0.9573371977459852,
000000000000000095e8_0,Wetland,8,50904862,976500,1512500,1817000,1013500,782000,237,-341,-405,-167,660,891,14,17,-44,255,441,513,284,486,13,27,1864000,668000,LUCAS_point,1188500,801000,0.9552345341123334,
