system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
0000000000000000005a_0,Cropland,2,48063322,1035000,1893000,2201000,1075000,908000,352,-355,-392,-287,-213,-136,695,157,137,404,679,795,567,156,57,388,2117000,737500,LUCAS_polygon,1602500,1041000,NA,
000000000000000000ea_0,Cropland,2,48563202,1631000,2039000,2339000,1447000,1312000,259,-350,-382,-318,-258,228,163,124,40,162,356,661,119,552,7,146,2292000,1428000,LUCAS_polygon,2644000,1856000,NA,
000000000000000003aa_0,Cropland,2,47463226,1400000,1989000,2274000,1224000,1095000,319,-411,-457,-326,-215,-35,684,172,139,258,528,768,162,203,30,452,2161000,982000,LUCAS_polygon,2021000,1310000,NA,
00000000000000000496_0,Cropland,2,47723198,1235000,2059000,2324000,1101000,1020000,166,-398,-427,-352,-299,141,471,325,243,451,542,736,429,640,59,304,2363000,856000,LUCAS_polygon,2157000,1384000,NA,
00000000000000000569_0,Cropland,2,48163204,1241000,1965000,2228000,1252000,1077000,316,-381,-451,-315,-199,-47,708,171,125,346,621,768,522,161,27,381,2317000,991000,LUCAS_polygon,1858000,986000,NA,
00000000000000000604_0,Cropland,2,48023380,1369000,2245000,2547000,1210000,1106000,256,-377,-411,-325,-251,-89,555,156,124,349,555,668,290,161,16,447,2537000,1035000,LUCAS_polygon,2147000,1418000,NA,
000000000000000006ad_0,Cropland,2,47843296,1203500,1868000,2201000,1242500,1058500,250,-402,-428,-375,-289,225,683,233,172,305,631,757,263,255,60,299,2127500,1000500,LUCAS_polygon,2071000,1390500,NA,
0000000000000000078c_0,Cropland,2,47263246,1141000,1840000,2086500,1228000,965000,380,-456,-494,-299,-224,-98,779,177,59,340,657,812,393,176,13,332,2162000,869000,LUCAS_polygon,2088500,1446500,NA,
00000000000000000838_0,Cropland,2,47983414,1494000,2124000,2390000,1270000,1192000,275,-398,-453,-370,-328,-200,356,139,116,221,414,733,181,157,32,368,2339000,1276000,LUCAS_polygon,2535000,1813000,NA,
00000000000000000888_0,Cropland,2,47763266,1264000,2002000,2366000,1201000,1058000,284,-370,-472,-292,-234,48,589,167,22,304,517,763,443,159,44,247,2151000,950000,LUCAS_polygon,1888000,1163000,NA,
00000000000000000983_0,Cropland,2,48483260,1508500,2228500,2628500,1359500,1293000,200,-368,-397,-340,-312,222,272,198,134,314,402,543,197,383,49,252,2502500,1330500,LUCAS_polygon,2611000,1795500,NA,
000000000000000009e7_0,Cropland,2,48403270,1203000,1753000,1950500,1257000,1099000,228,-356,-391,-304,-257,79,354,194,131,314,400,731,273,350,61,181,1991500,1035000,LUCAS_polygon,2118500,1518000,NA,
00000000000000000a18_0,Cropland,2,48563304,1639500,2538500,2857000,1328000,1275000,358,-343,-384,-284,-54,263,641,178,97,317,636,786,149,317,22,508,2684500,1263500,LUCAS_polygon,2085000,1417000,NA,
00000000000000000a68_0,Cropland,2,48383344,1743500,2315000,2627500,1409500,1372000,190,-370,-437,-341,-292,118,206,197,91,268,396,502,413,298,37,219,2654000,1409500,LUCAS_polygon,2742000,1859000,NA,
00000000000000000adb_0,Cropland,2,48563236,1153000,2172000,2424000,1194000,1067000,301,-366,-441,-296,-223,181,702,197,160,262,673,789,223,200,35,72,2391000,953000,LUCAS_polygon,1916000,1246000,NA,
00000000000000000af7_0,Cropland,2,48003198,1353000,1820000,2114000,1231000,1114000,233,-357,-440,-333,-288,74,556,136,116,210,395,728,127,304,61,158,1939000,1077000,LUCAS_polygon,2331000,1572000,NA,
00000000000000000ba6_0,Cropland,2,48343420,1468000,1780000,2029000,1328000,1222000,202,-379,-425,-307,-198,94,204,117,18,147,208,560,126,149,11,147,1912000,1273000,LUCAS_polygon,2361000,1757000,NA,
00000000000000000ba9_0,Cropland,2,47803200,1260000,1977000,2180000,1217000,1043000,266,-345,-384,-297,-219,-64,590,189,137,326,598,748,726,166,35,346,2124000,848000,LUCAS_polygon,1718000,941000,NA,
00000000000000000c34_0,Cropland,2,47723238,1359000,1961000,2200500,1244500,1106000,346,-397,-483,-311,-238,-12,732,148,116,302,613,800,229,150,15,360,2156000,1051000,LUCAS_polygon,2151000,1335500,NA,
00000000000000000cb4_0,Cropland,2,47503270,1481000,2620000,2914000,1359000,1250000,339,-348,-382,-300,-194,-41,141,128,88,185,633,771,198,712,6,107,2866000,1328000,LUCAS_polygon,2348000,1814000,NA,
00000000000000000db9_0,Cropland,2,47123332,1234000,1933000,2204500,1178500,1006500,261,-415,-477,-349,-278,-139,610,216,158,275,586,695,268,287,17,254,2181500,990500,LUCAS_polygon,2193500,1452000,NA,
00000000000000000e1f_0,Cropland,2,48083324,1304000,1732000,1942000,1250000,1135000,237,-388,-408,-357,-295,-160,386,127,98,265,411,623,237,279,10,109,1937000,1175000,LUCAS_polygon,2362000,1727000,NA,
00000000000000000eae_0,Cropland,2,47623224,1321000,2282500,2628000,1222500,1096000,253,-372,-405,-295,-228,-116,667,166,133,495,603,745,461,170,74,603,2831500,893000,LUCAS_polygon,2012500,1286000,NA,
00000000000000000f0f_0,Cropland,2,48263382,1317000,1809500,2027500,1222000,1083500,331,-400,-444,-361,-151,310,291,219,127,280,431,688,669,240,17,190,2008500,1080500,LUCAS_polygon,2397000,1718000,NA,
