system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
0000000000000000a014_0,Artificial land,1,56981496,1905500,2113000,2295500,1710500,1579000,99,-205,-250,-185,-142,-21,102,30,15,51,85,122,25,48,89,51,1907500,1664250,LUCAS_point,2354000,1904833,0.9468309947576363,
0000000000000000a389_0,Artificial land,1,57001500,2062500,2381000,2631500,1960000,1978000,127,-183,-234,-150,-39,257,86,45,-39,69,94,116,51,72,80,57,2605000,2164000,LUCAS_point,2587250,2034000,0.8900433811324471,
0000000000000000a3bd_0,Artificial land,1,56801462,1762000,2371000,2597500,2021500,1973000,82,-132,-232,-79,-8,93,123,72,24,120,156,214,122,84,71,153,2692000,2156000,LUCAS_point,2452000,1719000,0.8869009285112656,
00000000000000008a44_0,Shrubland,4,58021496,1687000,2032000,2255000,1337000,1327000,82,-383,-404,-362,-299,-227,273,158,138,172,273,315,157,164,9,286,2208000,1496000,LUCAS_point,2766000,1998000,0.7984781420662487,
00000000000000008a7f_0,Shrubland,4,56821454,1296208,1496500,1649500,1203000,1100333,108,-377,-391,-358,-314,-119,207,91,75,111,240,317,93,94,9,278,1523500,1199375,LUCAS_point,2336083,1526000,0.7601216294519896,
00000000000000008a96_0,Shrubland,4,56741454,2244500,2680800,2998000,1500333,1646333,49,-417,-433,-405,-392,-274,182,143,125,162,197,240,152,147,39,228,3029833,2186333,LUCAS_point,3944500,2774200,0.7426549421822518,
00000000000000008aca_0,Shrubland,4,57981498,1435000,1805000,1992000,1230000,1144000,122,-399,-414,-368,-331,-117,330,175,138,205,334,427,151,191,13,403,1909000,1205000,LUCAS_point,2623000,1825000,0.7238693985752809,
00000000000000008acd_0,Shrubland,4,58621542,1739500,2037500,2216500,1411167,1405000,85,-346,-354,-330,-283,-57,215,103,-1,122,209,263,100,112,14,226,2114000,1570833,LUCAS_point,2751500,1994500,0.7226929058431348,
00000000000000008ace_0,Shrubland,4,58081498,1492000,1668500,1829500,1297000,1214500,58,-366,-375,-347,-318,-156,137,87,57,108,135,173,87,92,8,140,1720000,1403500,LUCAS_point,2523000,1869000,0.7225510449938055,
00000000000000008adb_0,Shrubland,4,56741456,1900000,2356250,2614000,1406000,1428500,69,-415,-431,-393,-327,-225,231,176,147,200,231,311,175,182,24,269,2475500,1594500,LUCAS_point,3256000,2288750,0.7185742877693342,
00000000000000008af3_0,Shrubland,4,56841458,1909250,2242000,2491333,1438750,1511000,103,-360,-375,-341,-283,-227,207,99,81,122,216,336,102,101,7,266,2447000,1827500,LUCAS_point,3127000,2275500,0.7066915217199847,
00000000000000008af4_0,Shrubland,4,57261470,1103000,1430000,1580000,1149000,1010000,85,-320,-331,-285,-177,74,269,163,51,184,228,360,172,186,22,133,1663000,995000,LUCAS_point,1854000,1247000,0.7060369705635129,
00000000000000008b35_0,Shrubland,4,56781450,2081333,2374167,2576500,1579000,1591417,68,-357,-362,-346,-322,-105,121,88,72,97,140,227,88,90,9,208,2518250,2004750,LUCAS_point,3258333,2447675,0.6890822021559563,
00000000000000008b69_0,Shrubland,4,57881498,1390000,1685000,1873000,1233000,1148000,94,-405,-427,-381,-301,-206,301,140,86,170,258,334,130,143,10,278,1867000,1269000,LUCAS_point,2619000,1858000,0.6741614156611738,
00000000000000008bd1_0,Shrubland,4,57281474,1957000,2298000,2545000,1545000,1576000,95,-381,-392,-372,-361,-54,254,131,113,141,184,387,134,140,11,232,2417000,1770000,LUCAS_point,3412000,2593000,0.6510636165892854,
00000000000000008bd6_0,Shrubland,4,57681484,1296000,1627000,1812500,1215000,1125500,85,-306,-311,-288,-213,-38,244,206,173,227,263,349,226,217,24,332,1817000,1130500,LUCAS_point,2032500,1386500,0.6503612134323489,
00000000000000008be5_0,Shrubland,4,57381498,1492000,1927500,2120000,1364500,1310000,105,-331,-340,-306,38,194,233,126,54,187,217,267,122,185,22,87,2113500,1373500,LUCAS_point,2494500,1792000,0.6465374893667517,
00000000000000008beb_0,Shrubland,4,56721498,1437250,1850333,2085250,1269000,1209500,101,-395,-411,-372,-323,-158,296,165,138,222,303,363,199,164,11,334,2001000,1260667,LUCAS_point,2640500,1718000,0.6457415107415108,
00000000000000008c05_0,Shrubland,4,56781454,1618000,1980000,2181000,1326000,1285000,116,-335,-361,-323,-266,-207,217,157,128,181,294,499,158,167,25,411,2146000,1441500,LUCAS_point,2563000,1771400,0.6421336377586377,
00000000000000008c59_0,Shrubland,4,58101516,1800000,2014000,2184000,1548000,1506000,59,-314,-322,-299,-253,-132,116,66,-25,80,105,133,70,68,28,102,2047000,1715000,LUCAS_point,2803000,2155000,0.6267110713788594,
00000000000000008c74_0,Shrubland,4,58601538,1703200,2041750,2231200,1459000,1429333,70,-296,-319,-269,-210,-99,200,130,56,144,198,268,135,135,26,211,2198500,1622143,LUCAS_point,2551500,1943800,0.6227498172646032,
00000000000000008c9b_0,Shrubland,4,57301482,1875000,2346500,2607500,1470000,1497000,75,-374,-395,-358,-341,-268,311,158,140,207,257,342,156,183,23,240,2570500,1684000,LUCAS_point,3151500,2286500,0.6160711262254039,
00000000000000008ca0_0,Shrubland,4,57761490,1638000,2066000,2284000,1313000,1308000,120,-349,-371,-320,-294,113,414,149,72,220,350,442,162,161,16,279,2328000,1410000,LUCAS_point,2449000,1638000,0.6156096944821374,
00000000000000008cba_0,Shrubland,4,58621540,2249500,2518000,2709875,1609000,1689333,58,-369,-381,-360,-336,-170,158,77,59,90,147,201,81,80,5,160,2596000,2002625,LUCAS_point,3559200,2834000,0.6105451693130985,
00000000000000008cc8_0,Shrubland,4,58581536,2372667,2804667,3073000,1587200,1674500,41,-382,-397,-374,-361,-296,201,132,117,145,200,267,127,139,13,245,2859500,2058000,LUCAS_point,3652000,2558000,0.6081950540554356,
00000000000000008cd2_0,Shrubland,4,57141490,1931000,2364000,2622000,1580000,1611000,99,-369,-390,-353,-320,-162,265,153,131,175,257,351,158,159,18,291,2659000,1837000,LUCAS_point,3416000,2405000,0.6072020945806202,
