system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000004a32_0,Cropland,2,32502918,913000,2773000,3760000,952000,847000,270,-363,-468,-337,-271,376,757,477,67,741,766,789,436,766,19,711,3664000,567000,LUCAS_polygon,1586000,740000,NA,
00000000000000005959_0,Cropland,2,32482916,1218000,3020000,3204000,985000,951000,280,-349,-483,-297,-232,644,815,263,56,518,825,844,830,245,51,312,2902000,875000,LUCAS_polygon,1753000,753000,NA,
0000000000000000af05_0,Cropland,2,32442922,812000,1644000,1898000,959000,798000,414,-484,-569,-301,-252,924,247,247,-168,552,786,814,476,806,47,646,1866000,618000,LUCAS_polygon,1386000,593000,NA,
0000000000000000b794_0,Cropland,2,32382924,1368000,1819500,2051000,1116000,1052000,328,-500,-518,-374,-323,81,244,229,129,255,652,797,250,714,66,247,2103000,1125500,LUCAS_polygon,2531500,1534500,NA,
0000000000000000b7ac_0,Cropland,2,32562928,1014000,2505500,3243000,1036500,920000,359,-379,-487,-292,-143,466,194,202,139,656,769,816,584,809,25,679,3101000,666000,LUCAS_polygon,1480500,624000,NA,
0000000000000000bd7a_0,Cropland,2,32362912,1130500,2427500,3230000,1110500,985000,308,-386,-444,-348,-279,376,227,198,158,620,747,793,198,779,40,673,3153000,735000,LUCAS_polygon,1834500,1028000,NA,
0000000000000000bd7f_0,Cropland,2,32582936,1302000,2473000,3147000,1072000,997000,319,-426,-452,-339,-299,-206,173,197,148,535,739,755,353,750,25,654,2859000,817000,LUCAS_polygon,1888000,967000,NA,
0000000000000000bece_0,Cropland,2,32402926,958500,1985500,2253000,1024500,861000,371,-473,-538,-353,-311,0,233,216,179,484,736,775,183,753,65,631,2132000,638000,LUCAS_polygon,1732500,932500,NA,
000000000000000052c1_0,Woodland,3,32462910,835000,2216000,2895000,862000,775000,78,-340,-385,-303,-162,156,753,539,304,746,787,828,730,798,37,460,2922000,462000,LUCAS_polygon,1407000,614000,NA,
00000000000000005770_0,Woodland,3,32542918,762500,1931000,2630500,893000,743000,85,-355,-410,-303,-177,299,731,470,184,723,749,784,699,760,33,470,2768500,470000,LUCAS_polygon,1394500,648500,NA,
00000000000000005598_0,Grassland,5,32502912,1189500,2789500,3486500,1037500,998000,139,-454,-483,-379,-317,-87,694,562,430,633,709,797,576,581,47,738,3404000,710000,LUCAS_polygon,2196500,1069000,NA,
0000000000000000b3a4_0,Grassland,5,32462928,1088500,2761500,3392000,1042500,930000,210,-440,-475,-356,-264,381,830,478,314,638,745,845,640,427,54,603,3375000,622500,LUCAS_polygon,1983000,981500,NA,
0000000000000000b9d8_0,Grassland,5,32542926,1236000,3148000,3949000,993000,995000,187,-419,-472,-330,-289,691,789,564,335,733,794,820,708,513,44,775,3834000,588000,LUCAS_polygon,2001000,928000,NA,
0000000000000000bfe2_0,Grassland,5,32382880,1271000,2492000,2932000,1119000,1009000,105,-396,-414,-353,-309,-241,620,483,365,587,620,714,456,583,56,615,2978000,821000,LUCAS_polygon,2144000,1185000,NA,
