system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
000000000000000095fb_0,Wetland,8,51265082,1026000,1434000,1666000,1284000,922000,255,-302,-343,-148,703,949,-10,9,-92,215,432,480,239,452,19,31,1603000,880000,LUCAS_point,1298000,741000,0.9521885891580288,
00000000000000009707_0,Wetland,8,51385048,1619000,2721000,3277000,1129000,1026000,130,-307,-421,-146,572,914,10,18,-76,414,549,586,449,555,9,20,3407000,1031000,LUCAS_point,1480000,856000,0.9054775305274656,
000000000000000097e4_0,Wetland,8,51445056,1539000,2667000,3183000,1227000,1122000,160,-350,-424,-182,626,946,7,20,-72,357,585,604,249,585,22,22,3273000,1019000,LUCAS_point,1547000,890000,0.8670880758479076,
00000000000000009878_0,Wetland,8,51485036,1378000,1907000,2215000,1369000,1085000,235,-378,-483,55,663,921,14,17,-62,166,432,486,227,444,28,14,2214000,1124000,LUCAS_point,1455000,1054000,0.8390107487881355,
000000000000000098ad_0,Wetland,8,51505066,1468500,2744500,3196000,1174500,989000,149,-352,-405,67,669,941,-9,10,-64,336,605,655,423,636,39,4,3248000,884500,LUCAS_point,1233000,783000,0.8257946509391704,
00000000000000009a04_0,Wetland,8,51465040,1573000,2538000,2889000,1359000,1126000,190,-374,-457,-72,629,941,-10,13,-72,282,508,542,293,519,36,17,2910000,1137000,LUCAS_point,1555000,1123000,0.7501289317418349,
00000000000000009ae1_0,Wetland,8,51425034,1705000,3001000,3527000,1385000,1251000,155,-319,-397,325,731,944,4,23,-61,152,563,613,412,590,58,34,3454000,1394000,LUCAS_point,1284000,873000,0.6919205214448796,
00000000000000009b4a_0,Wetland,8,51545068,1573000,2839000,3324000,1210000,1112000,172,-326,-351,-277,680,945,-10,18,-59,348,634,662,318,640,36,19,3431000,1107000,LUCAS_point,1727000,945000,0.6649061331472178,
00000000000000009bf7_0,Wetland,8,51585070,1232000,2223500,2543000,1267000,979000,219,-398,-482,-130,768,938,2,9,-76,359,593,624,387,612,41,11,2511500,829000,LUCAS_point,1479000,851000,0.6135412828399558,
00000000000000009c38_0,Wetland,8,51445050,1211000,2520000,2921000,1161000,1002000,147,-370,-402,-220,623,939,-5,18,-81,412,683,708,446,685,22,32,3114000,852000,LUCAS_point,1497000,760000,0.5945986957437073,
00000000000000009d32_0,Wetland,8,51245094,1388000,2215000,2626000,1258000,1055000,162,-311,-359,-182,658,929,29,34,-66,318,565,634,478,603,73,53,2613000,883000,LUCAS_point,1426000,792000,0.5228857447564226,
00000000000000009d5d_0,Wetland,8,51525050,1210000,2468500,2936333,1165000,934667,162,-359,-394,-191,581,931,20,30,-53,409,670,697,400,681,28,36,2929000,807000,LUCAS_point,1455000,804000,0.5124996681195382,
000000000000000039ed_0,Woodland,3,51545074,1284000,2552750,3028250,1252000,982500,164,-383,-435,58,720,911,2,7,-76,303,683,744,280,718,31,-3,3069000,835500,LUCAS_polygon,1091000,662600,NA,
