system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009e4f_0,Artificial land,1,42162420,1955500,2156500,2347000,1799500,1815500,50,-139,-187,-106,-69,-7,23,11,-54,37,62,93,28,60,58,0,2101000,1877000,LUCAS_point,2253000,1932500,0.9832262582452336,
00000000000000009ea5_0,Artificial land,1,41642402,1401000,1726000,1837000,1472000,1395000,116,-156,-187,-133,-109,-18,71,20,-58,76,109,132,83,105,81,-20,1635000,1349000,LUCAS_point,1745000,1348000,0.974304250774839,
0000000000000000a05a_0,Artificial land,1,41622408,1467000,1908000,2144000,1275000,1161800,112,-389,-418,-365,-331,-228,141,116,50,159,202,239,174,177,89,83,1801000,1253500,LUCAS_point,2489000,1970250,0.9421241210336393,
0000000000000000a075_0,Artificial land,1,41782398,1793067,2002200,2209333,1879000,1830800,136,-254,-276,-215,-140,158,81,44,-21,83,106,148,54,107,34,27,2314143,1937750,LUCAS_point,2824667,2684500,0.9402241118727941,
0000000000000000a0a4_0,Artificial land,1,41002294,1643667,2098000,2292000,1342000,1243000,76,-378,-415,-338,-307,-122,113,110,92,117,146,224,142,115,68,131,2035000,1541000,LUCAS_point,2487000,2152000,0.937238888071548,
0000000000000000a0e7_0,Artificial land,1,40762284,1415500,1694000,1845500,1482500,1399000,69,-260,-280,-236,-174,-98,200,122,97,161,200,245,151,180,111,113,2176000,1505000,LUCAS_point,2227500,1776500,0.9329238940790798,
0000000000000000a0ee_0,Artificial land,1,41222358,2317000,2601000,2718000,1891000,1723500,69,-198,-234,-160,-121,17,-6,-10,-34,16,40,70,23,26,28,-16,2412000,2267000,LUCAS_point,2389000,2136667,0.9324604632284648,
0000000000000000a102_0,Artificial land,1,41002292,1798750,2061500,2226667,1395857,1362714,105,-370,-418,-325,-292,-198,83,70,24,79,93,110,81,79,77,78,2400500,2015000,LUCAS_point,2771500,2492333,0.931347915183067,
0000000000000000a183_0,Artificial land,1,42382368,1619000,2056500,2315500,1780000,1728500,106,-205,-248,-165,-114,387,150,104,-4,126,141,168,125,139,126,114,2402500,1841500,LUCAS_point,2331500,1837000,0.9239459163630366,
0000000000000000a1ee_0,Artificial land,1,41502400,1580000,1696000,1788000,1665000,1547000,90,-114,-138,-92,-57,18,32,-5,-33,11,34,80,-5,18,10,2,1627000,1577000,LUCAS_point,1854000,1561000,0.9167137137877819,
