system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000008924_0,Grassland,5,35304016,1249000,3050000,3695000,1075000,1013000,87,-368,-403,-310,-152,488,654,511,105,653,749,813,558,738,63,517,3728000,667000,LUCAS_point,1947000,834000,0.9799097284641077,
00000000000000009318_0,Water,7,35684074,491000,481500,490500,955500,647000,152,416,231,560,640,783,52,-97,-165,-52,25,122,-92,-14,52,-89,436000,469500,LUCAS_point,181500,88000,0.8823592619987762,
0000000000000000b032_0,Shrubland,4,35744056,1108000,1858500,2148500,1091500,871000,102,-376,-438,-262,-127,235,392,375,238,458,567,634,512,565,13,286,2289000,750500,LUCAS_polygon,1490000,780000,NA,
0000000000000000bcda_0,Shrubland,4,35684050,1528000,2915500,3406500,1160000,1105000,90,-408,-427,-377,-296,339,468,456,254,604,649,673,597,649,35,322,3510500,858500,LUCAS_polygon,2359000,1089500,NA,
00000000000000004ad8_0,Grassland,5,35624068,1289000,3004000,3318000,1040000,1007000,91,-345,-365,-295,-131,346,587,463,241,650,753,765,517,753,35,421,3213000,671000,LUCAS_polygon,1845000,870000,NA,
00000000000000004de4_0,Grassland,5,35404018,1130500,2715000,3258500,1051000,926000,84,-366,-408,-291,4,591,687,514,81,656,774,865,677,801,41,504,3302500,559500,LUCAS_polygon,1643500,713000,NA,
00000000000000004fbf_0,Grassland,5,35644054,1319000,2560000,3034000,1093000,1018000,67,-362,-392,-266,-14,235,590,491,385,605,695,790,558,702,5,429,3057000,741000,LUCAS_polygon,1714000,836000,NA,
000000000000000050ce_0,Grassland,5,35764054,1491500,2505000,2960000,1182000,1138000,246,-338,-437,-138,-22,397,405,304,202,461,609,733,548,456,26,297,2863500,901000,LUCAS_polygon,1518000,728500,NA,
00000000000000005249_0,Grassland,5,35664014,1343500,2864500,3434500,1122500,1049000,100,-362,-401,-326,-191,356,617,512,280,632,705,779,700,655,10,389,3555500,736500,LUCAS_polygon,1955000,938000,NA,
000000000000000056f2_0,Grassland,5,35483996,1507000,2402500,2852000,1193000,1093500,136,-426,-452,-363,-143,468,391,392,128,443,546,680,536,568,20,396,3012000,985000,LUCAS_polygon,2276500,1068500,NA,
00000000000000005a76_0,Grassland,5,35384010,1342000,2816000,3378000,1168000,1030000,96,-414,-451,-349,-156,231,554,446,309,612,723,773,613,727,27,435,3300000,753000,LUCAS_polygon,2138000,940000,NA,
0000000000000000ae1a_0,Grassland,5,35844048,1275500,2607000,3077000,1095000,1024000,99,-326,-355,-250,-83,435,662,440,162,620,716,774,559,737,33,414,3192000,710000,LUCAS_polygon,1723500,788500,NA,
0000000000000000b9d4_0,Grassland,5,35604060,1269000,2968500,3607000,1068500,1013500,98,-368,-428,-327,-257,317,710,538,432,669,759,815,679,767,17,528,3549000,645500,LUCAS_polygon,1942000,876500,NA,
0000000000000000bc8b_0,Grassland,5,35583996,1256500,2580000,3143000,1105000,1023000,116,-308,-351,-270,-161,320,349,375,245,576,647,697,552,642,28,339,3252500,808000,LUCAS_polygon,1786000,885000,NA,
0000000000000000be79_0,Grassland,5,35684056,1134000,2040000,2376000,1140000,922000,109,-357,-411,-206,234,721,500,251,4,505,656,737,398,688,32,81,2533000,660000,LUCAS_polygon,1591000,764000,NA,
0000000000000000bedd_0,Grassland,5,35784038,1169000,2962000,3995500,1046000,974500,83,-304,-332,-266,-99,317,749,596,401,695,782,822,683,747,9,401,3859500,564500,LUCAS_polygon,1686000,708000,NA,
0000000000000000c043_0,Grassland,5,35684018,1285500,2935000,3657500,1041000,982500,90,-405,-447,-350,-199,543,559,477,37,684,738,777,688,741,29,328,3891000,666500,LUCAS_polygon,2022000,961000,NA,
