system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009eab_0,Artificial land,1,47882540,3412500,3686500,3880000,3072000,3177500,111,-143,-248,-80,1,229,40,11,-16,32,43,52,25,36,13,-2,3808500,3588500,LUCAS_point,3748000,2352000,0.9733806017020324,
0000000000000000a112_0,Artificial land,1,47682526,1692500,2227000,2510000,1703500,1634000,93,-231,-253,-195,-172,55,143,90,26,124,143,192,91,138,98,82,2391000,1852500,LUCAS_point,2394500,1799500,0.9303263841421736,
0000000000000000a208_0,Artificial land,1,47922636,1588000,1850000,2046000,1480000,1319000,152,-328,-357,-288,-244,59,97,52,-30,94,112,151,95,99,95,-21,1604000,1388000,LUCAS_point,2377000,1844000,0.915552130452281,
0000000000000000a256_0,Artificial land,1,47662604,1531000,1701500,1853500,1445000,1283000,135,-270,-355,-208,-121,157,69,26,-56,49,80,125,28,54,38,-60,1397000,1246000,LUCAS_point,2001000,1651000,0.9103319630059155,
0000000000000000a276_0,Artificial land,1,47642612,1602500,2107000,2354500,1341000,1219000,87,-375,-411,-348,-312,-172,223,155,86,198,224,269,167,218,63,109,2198000,1449500,LUCAS_point,2546500,2179500,0.9087280460964874,
0000000000000000a324_0,Artificial land,1,47822540,1205500,1540000,1686000,1272000,1073500,135,-319,-364,-276,-214,168,106,69,-14,106,176,225,93,160,89,46,1459000,1162500,LUCAS_point,1868500,1444500,0.8964308396994534,
0000000000000000a37c_0,Artificial land,1,47922530,1831000,2090000,2134000,1756000,1624000,86,-290,-362,-240,-200,-56,63,5,-55,45,71,116,15,65,64,-47,1873000,1710000,LUCAS_point,2665000,2445000,0.8908142301582167,
0000000000000000a42e_0,Artificial land,1,47622668,1333000,2022000,2266000,1445000,1369000,118,-164,-217,-113,-60,357,115,85,-4,133,167,301,112,158,137,-5,1909000,1354000,LUCAS_point,1815000,1227000,0.8793222044410689,
0000000000000000a4a4_0,Artificial land,1,47922542,1473000,2093500,2393000,1258500,1128000,139,-391,-427,-365,-336,-251,283,183,98,258,309,361,236,289,158,174,2196000,1234000,LUCAS_point,2478000,1906500,0.8700114575114575,
0000000000000000a589_0,Artificial land,1,49202682,1374000,1878000,2150000,1252000,1057000,91,-366,-394,-321,-284,101,239,178,71,223,273,353,184,255,117,119,1902000,1204000,LUCAS_point,2101000,1512000,0.8540595436076067,
000000000000000073df_0,Woodland,3,47582668,774500,1920500,2520000,921000,772500,124,-284,-311,-251,-196,361,686,518,160,701,731,766,677,728,15,212,2617500,500500,LUCAS_point,1298500,560500,1,
000000000000000073e9_0,Woodland,3,47622638,711000,1635000,2076000,922000,725000,207,-314,-393,-283,-225,353,646,388,101,629,699,760,475,699,27,199,1948000,487000,LUCAS_point,1261000,557000,1,
000000000000000073ed_0,Woodland,3,47642608,659500,1487500,1838000,950000,737000,72,-128,-159,-70,2,133,577,511,405,577,621,653,551,613,12,448,1858500,476000,LUCAS_point,828500,345000,1,
000000000000000073ee_0,Woodland,3,47642634,633000,1392000,1739000,911000,675000,120,-262,-320,-165,-52,214,461,336,178,548,621,670,474,631,56,207,1575000,456000,LUCAS_point,1054000,445000,1,
000000000000000073ef_0,Woodland,3,47642646,663500,1572500,1963500,925000,706500,109,-250,-293,-202,-125,71,649,430,225,620,673,733,486,673,25,249,1829500,464000,LUCAS_point,1031500,441500,1,
000000000000000073f0_0,Woodland,3,47642648,782000,1812000,2349000,949000,757000,124,-265,-300,-223,-187,329,594,475,306,656,704,752,586,703,26,456,2358000,507000,LUCAS_point,1231000,522000,1,
000000000000000073f1_0,Woodland,3,47642654,800000,2077000,2648000,944000,791000,86,-282,-316,-254,-204,43,674,548,397,674,711,741,644,695,20,516,2528000,528000,LUCAS_point,1273000,538000,1,
000000000000000073fa_0,Woodland,3,47682670,628000,1533000,1910000,885000,697000,77,-197,-239,-139,27,354,566,503,353,628,670,724,572,670,42,465,1855000,440000,LUCAS_point,909000,388000,1,
00000000000000007403_0,Woodland,3,47702484,717000,1647000,2028000,888000,704000,95,-307,-364,-256,-69,361,664,392,172,633,709,758,536,712,30,258,1898000,425000,LUCAS_point,1171000,493000,1,
