system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
0000000000000000a525_0,Artificial land,1,35263780,958000,1068000,1203000,1338500,1088500,88,-67,-103,-19,114,305,72,43,1,57,76,125,50,66,46,37,1116500,981500,LUCAS_point,1062000,842000,0.8604540583295397,
0000000000000000a5e4_0,Artificial land,1,35783892,4224000,4410000,4971000,3463000,3118000,155,-329,-633,-264,-95,28,48,-5,-67,19,58,163,-16,14,85,21,3665000,3661000,LUCAS_point,5588000,4440000,0.8488813634862267,
000000000000000060ee_0,Woodland,3,35483798,641000,1351000,1579000,942000,684000,76,-94,-194,-28,56,350,578,469,193,568,610,667,566,647,73,364,1634000,438000,LUCAS_point,747000,333000,1,
000000000000000060f2_0,Woodland,3,35503800,663000,1534000,1859000,969000,725000,80,-107,-176,5,213,414,596,473,228,583,623,642,583,628,14,444,1772000,472000,LUCAS_point,702000,329000,1,
00000000000000008a6b_0,Shrubland,4,34923816,966000,1745500,2069500,1030000,773000,147,-392,-431,-171,449,811,338,207,2,490,585,653,556,627,39,80,2277000,617000,LUCAS_point,1123000,587500,0.7704804940859435,
00000000000000008a7c_0,Shrubland,4,34623884,936000,1574000,1858000,1035000,747000,181,-440,-495,-325,133,799,438,249,4,470,515,555,513,543,23,232,1960000,628000,LUCAS_point,1562000,722000,0.7614925813585622,
00000000000000008aab_0,Shrubland,4,34943812,997500,1721500,2066000,1056000,843500,167,-328,-406,-176,337,867,377,170,-24,440,556,655,505,596,31,101,2267000,734500,LUCAS_point,1122000,597000,0.7354087138731462,
00000000000000008ac6_0,Shrubland,4,35403842,920250,1392500,1606000,1100000,812250,179,-347,-403,-171,283,884,324,81,-103,337,474,569,390,546,17,22,1639000,664000,LUCAS_point,1107000,578333,0.7256699347526315,
00000000000000008ae6_0,Shrubland,4,34943868,883000,1567000,1824500,978500,742500,140,-426,-466,-357,33,648,476,327,20,480,545,603,495,578,18,307,1828000,592000,LUCAS_point,1610500,787500,0.7125541075381175,
00000000000000008b06_0,Shrubland,4,35603824,1071500,2028000,2386500,1015000,824000,184,-416,-474,-387,73,838,350,286,-21,447,596,617,565,596,24,99,2459500,750000,LUCAS_point,1733500,816000,0.7004998370972002,
00000000000000008b23_0,Shrubland,4,35103810,902000,1668000,1951000,1155000,820000,149,-353,-424,-31,570,844,426,39,-41,408,557,633,467,592,24,35,1938000,620000,LUCAS_point,825000,450000,0.6930118531226868,
00000000000000008b6b_0,Shrubland,4,35423878,892000,1469000,1689000,1064000,819000,169,-384,-447,-258,352,940,519,144,-30,424,539,632,494,607,24,241,1733000,621000,LUCAS_point,1241000,633000,0.673976711927744,
00000000000000008b79_0,Shrubland,4,34723810,942000,1546000,1831000,1079000,782000,174,-391,-458,-260,421,823,198,65,-26,437,543,596,454,555,33,41,1922000,639000,LUCAS_point,1134000,612000,0.6711307211715809,
00000000000000008b9a_0,Shrubland,4,34983802,835000,1329000,1582000,1039000,741000,165,-420,-457,-326,39,701,379,246,0,378,481,577,458,506,16,187,1542000,573000,LUCAS_point,1402000,728000,0.6638778647587197,
00000000000000008baa_0,Shrubland,4,35263818,1064000,1911000,2192000,1045000,865000,150,-381,-452,-240,31,726,389,288,10,447,572,619,552,576,19,245,2290500,735000,LUCAS_point,1540000,808000,0.660011619709071,
00000000000000008bcf_0,Shrubland,4,35043866,1012000,1707000,1990000,1232000,865000,159,-334,-422,28,597,807,477,131,-6,410,539,595,507,556,80,140,2151000,722000,LUCAS_point,891000,512000,0.6513756372981201,
00000000000000008bd3_0,Shrubland,4,34663828,1019000,1522500,1764000,1046500,835500,175,-415,-491,-292,245,650,225,136,-33,336,451,544,408,446,21,27,1760000,780000,LUCAS_point,1509000,777000,0.650775822463287,
00000000000000008bf5_0,Shrubland,4,35543820,1011000,1850000,2110000,957000,764000,143,-395,-447,-339,90,643,241,256,73,479,620,639,588,630,18,277,2188000,605000,LUCAS_point,1506000,724000,0.6443183296495729,
00000000000000008c09_0,Shrubland,4,35483854,867000,1536000,1755000,992000,735500,155,-414,-454,-390,-191,736,493,417,52,510,552,578,534,555,9,338,1782000,599000,LUCAS_point,1548000,756000,0.6417906957709589,
00000000000000008c4e_0,Shrubland,4,35163852,1041500,1705000,2003500,1015000,839000,159,-438,-473,-196,318,841,459,298,-95,446,537,594,479,544,14,203,2082000,681500,LUCAS_point,1405500,690000,0.6282916928486451,
00000000000000008c7d_0,Shrubland,4,35043844,956000,1575000,1859000,1000000,743500,158,-446,-472,-312,299,627,484,297,81,460,506,602,471,590,30,198,1870000,641000,LUCAS_point,1528000,745500,0.6217594244974081,
00000000000000008cb9_0,Shrubland,4,34643826,1108000,1759500,2072000,1085000,840500,211,-441,-510,-364,529,857,430,64,-44,430,533,598,500,547,18,11,2131000,721500,LUCAS_point,1734500,860500,0.610617939135111,
00000000000000008cd1_0,Shrubland,4,35203852,1024000,1639500,1863500,1198500,862500,175,-297,-469,72,511,909,389,108,-137,341,497,581,479,544,35,123,1826000,695500,LUCAS_point,910000,513000,0.6073212627790061,
00000000000000008d16_0,Shrubland,4,34863792,1088000,1807000,2143000,1032000,803000,172,-390,-470,-285,87,823,410,263,-24,438,566,663,496,597,23,354,2248000,690000,LUCAS_point,1543000,796000,0.5957235134361817,
