system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009ef0_0,Artificial land,1,48601830,2032800,2311500,2383500,2182000,2083000,83,-213,-248,-189,-138,-73,31,-12,-42,11,40,109,-8,20,15,-16,2349250,2196000,LUCAS_point,3105000,2583750,0.9674906861157868,
00000000000000009f66_0,Artificial land,1,48361718,1567000,1785500,1913500,1530667,1448000,77,-193,-249,-159,-82,191,65,22,-10,38,61,101,27,38,30,25,1743750,1579667,LUCAS_point,2085000,1738000,0.9589198065060134,
00000000000000009f9f_0,Artificial land,1,49181810,1716000,2008500,2323000,1633000,1542500,129,-293,-325,-263,-200,145,95,59,35,85,99,142,89,80,31,87,2182500,1856000,LUCAS_point,2496500,2082000,0.9555860598857545,
00000000000000009fe1_0,Artificial land,1,48581826,1947000,2331000,2580000,1763000,1741000,88,-252,-272,-233,-191,18,126,77,55,97,127,200,83,100,73,82,2341000,1921000,LUCAS_point,2786000,2142000,0.9502943142263905,
00000000000000009fe6_0,Artificial land,1,48941758,1625000,2153000,2438000,1528000,1425000,85,-313,-340,-277,-237,-158,101,71,-18,90,110,132,94,91,113,54,1914000,1564000,LUCAS_point,2421000,1762000,0.9496672700390996,
0000000000000000a03b_0,Artificial land,1,48261856,1796500,2235500,2477000,1442750,1465333,93,-321,-349,-295,-230,-74,127,96,70,113,127,148,104,119,71,87,2567000,2036500,LUCAS_point,2664000,2279000,0.9441265406204431,
0000000000000000a16e_0,Artificial land,1,49981958,1970000,2358000,2626500,1992000,2005000,87,-221,-300,-192,-161,70,87,54,24,71,107,173,63,66,86,110,2575000,2217000,LUCAS_point,3100500,2412500,0.9247358422995096,
0000000000000000a1fb_0,Artificial land,1,49301800,1758000,2113000,2338000,1708000,1670000,76,-192,-250,-138,-88,143,103,65,27,93,116,170,35,103,71,86,2308000,1913000,LUCAS_point,2245000,1997000,0.9161602161035781,
0000000000000000a216_0,Artificial land,1,49981938,1794000,2081000,2287000,1666500,1565500,61,-284,-303,-250,-186,-83,102,75,50,97,120,148,99,92,38,107,2151000,1701000,LUCAS_point,2704000,2174500,0.9143142137522784,
0000000000000000a225_0,Artificial land,1,48801752,1616500,1914000,2089000,1258000,1314500,136,-383,-399,-365,-279,391,144,82,-80,127,144,181,99,134,8,48,2060000,1558000,LUCAS_point,2753000,2376500,0.9137081217945481,
0000000000000000a2da_0,Artificial land,1,48621700,1350000,1605500,1777500,1412500,1267000,86,-246,-290,-211,-170,343,157,95,-52,127,148,206,125,131,32,105,1658000,1343500,LUCAS_point,1890000,1513500,0.9015371951227215,
0000000000000000a31f_0,Artificial land,1,48661782,1888500,2153000,2364000,1833000,1797500,66,-166,-178,-142,-104,83,64,47,8,58,83,111,47,77,132,58,2202000,1932000,LUCAS_point,2385500,1774000,0.8968363828396992,
