system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009eaa_0,Artificial land,1,40162686,1362000,1621000,1793000,1516000,1414000,62,-208,-240,-140,-102,36,135,57,2,76,119,167,55,97,115,40,1690000,1470000,LUCAS_point,1919000,1460000,0.9734850984705636,
00000000000000009ede_0,Artificial land,1,40142686,1893000,2236000,2394000,2313000,2258000,62,-10,-56,29,91,247,45,27,1,42,69,112,31,49,206,54,2713000,2461000,LUCAS_point,2167000,1543000,0.9693990936320847,
00000000000000009f09_0,Artificial land,1,39502850,1304000,1477000,1607000,1423000,1251000,87,-197,-233,-155,-129,190,119,44,12,70,105,171,54,64,18,37,1451000,1274000,LUCAS_point,1720000,1425000,0.9652554179566564,
00000000000000009f16_0,Artificial land,1,40382856,1881000,2053000,2171000,1822000,1751000,66,-159,-213,-123,-70,54,55,24,1,46,78,116,18,65,26,70,2010000,1791000,LUCAS_point,2255000,1968000,0.9642952366944303,
00000000000000009f25_0,Artificial land,1,40662772,1187500,1598500,1874500,1308000,1080000,133,-227,-301,-123,-16,312,147,61,-8,108,149,240,124,104,171,63,1356000,971500,LUCAS_point,1629500,1097000,0.9634486408724213,
00000000000000009f4c_0,Artificial land,1,40402918,1630000,1904000,2106000,1549000,1465500,79,-208,-252,-155,-112,-75,176,80,62,106,200,284,90,90,153,127,2030500,1602500,LUCAS_point,1896000,1555000,0.9607886030212006,
0000000000000000a041_0,Artificial land,1,39602692,2855000,2957000,3038000,2565000,2535000,67,-227,-246,-202,-176,-67,41,8,-10,20,38,48,11,20,16,49,2797000,2764000,LUCAS_point,3642000,3261000,0.9435077858411665,
0000000000000000a20f_0,Artificial land,1,40422910,1409000,1755000,1953000,1416000,1216000,104,-246,-280,-211,-188,23,122,88,29,105,135,191,87,112,103,89,1564000,1240000,LUCAS_point,1911000,1494000,0.915039954647353,
0000000000000000a215_0,Artificial land,1,40762772,1571000,1886000,2043000,1515000,1454000,91,-241,-320,-184,-127,261,163,68,20,98,133,294,71,101,115,242,2109000,1648000,LUCAS_point,2084000,1581000,0.9143329491634843,
0000000000000000a237_0,Artificial land,1,40482926,1454000,1865000,2037000,1279000,1170000,111,-366,-404,-339,-256,148,244,172,65,197,229,271,190,200,65,163,1987000,1310000,LUCAS_point,2324000,1883000,0.9124887498374727,
0000000000000000a245_0,Artificial land,1,40382896,1358000,2075000,2370000,1291000,1215000,63,-309,-334,-278,-228,92,205,155,59,205,254,330,216,214,148,113,2477000,1581000,LUCAS_point,2145000,1650000,0.9115188041535984,
0000000000000000a278_0,Artificial land,1,40282850,1772000,2161000,2391000,1595000,1556000,60,-248,-274,-234,-215,-161,149,97,74,127,149,193,92,137,37,112,2219000,1731000,LUCAS_point,2441000,1931000,0.9084012462193506,
0000000000000000a2d9_0,Artificial land,1,40322874,1357500,1585500,1730500,1556000,1386000,154,-223,-260,-160,-128,418,144,60,-12,94,131,168,60,100,53,49,1587500,1326000,LUCAS_point,2061500,1765000,0.9015599335495026,
0000000000000000a307_0,Artificial land,1,40762792,1130000,1300000,1367000,1288500,1058500,114,-267,-317,-236,-184,-35,90,41,-25,75,101,173,41,87,14,34,1130000,989500,LUCAS_point,1706500,1449500,0.8981677812359994,
0000000000000000a30d_0,Artificial land,1,39482772,1300000,1685000,1999000,1156000,1023000,114,-481,-488,-451,-393,-91,262,172,87,227,268,300,149,270,81,216,1661000,1121000,LUCAS_point,2632000,2065000,0.8977233582613784,
0000000000000000a45a_0,Artificial land,1,40462896,1298000,1654000,1868000,1436000,1242000,86,-190,-235,-159,-122,128,168,97,38,132,168,208,114,144,94,68,1625000,1199000,LUCAS_point,1724000,1302000,0.8758758446127104,
0000000000000000a4f4_0,Artificial land,1,40522840,1351500,1617500,1768000,1294500,1143000,95,-420,-446,-394,-340,-71,164,90,30,126,151,199,83,127,62,138,1526500,1190500,LUCAS_point,2591500,2217500,0.864103459748621,
0000000000000000a5b1_0,Artificial land,1,40422898,1254500,1608500,1795000,1345000,1212500,100,-278,-320,-240,-198,268,217,119,30,163,189,272,155,161,60,64,1734000,1245000,LUCAS_point,1983500,1497000,0.8520076533234429,
0000000000000000a5e1_0,Artificial land,1,39242860,1312500,1747500,1951000,1332500,1185500,96,-316,-357,-284,-222,103,311,179,134,222,279,348,179,238,63,202,1915000,1162000,LUCAS_point,2143000,1614500,0.8490542103312944,
0000000000000000a651_0,Artificial land,1,40382920,1086000,1213500,1285500,1222500,1043000,95,-122,-141,-63,-21,116,100,48,17,58,86,127,50,58,31,50,1208000,1053000,LUCAS_point,1218000,1014000,0.8425395870322983,
0000000000000000a68d_0,Artificial land,1,40722716,1327000,1718000,1932000,1215000,1147000,103,-407,-429,-388,-344,-137,252,188,139,218,256,289,206,238,86,164,1880000,1178000,LUCAS_point,2553000,2122000,0.8371447318570326,
00000000000000006424_0,Woodland,3,39122748,825000,1912000,2461000,874000,739000,139,-387,-435,-327,-253,-15,647,468,292,677,750,814,668,749,15,374,2450000,485000,LUCAS_point,1455000,616000,1,
00000000000000006425_0,Woodland,3,39122782,915000,2021000,2503500,933500,777500,214,-412,-465,-348,-309,-36,485,382,230,641,725,817,625,749,17,339,2310000,558000,LUCAS_point,1569500,671000,1,
00000000000000006428_0,Woodland,3,39142742,754000,1925000,2531000,910000,752000,171,-383,-419,-349,-312,277,525,404,204,704,776,811,693,776,15,352,2544000,460000,LUCAS_point,1600000,606000,1,
00000000000000006429_0,Woodland,3,39142756,905000,2159500,2687500,918000,775500,188,-386,-438,-336,-272,93,603,375,314,663,739,808,664,739,17,317,2343500,543000,LUCAS_point,1521000,667000,1,
0000000000000000642a_0,Woodland,3,39142824,819000,2205000,2896000,947000,778000,201,-367,-432,-323,-263,-153,486,458,351,707,754,807,672,750,26,364,3022000,525000,LUCAS_point,1522000,582000,1,
0000000000000000642d_0,Woodland,3,39162752,903000,2173000,2805000,896500,790000,180,-394,-432,-354,-283,-55,441,426,317,712,781,829,675,785,14,383,2730000,513500,LUCAS_point,1542000,653500,1,
0000000000000000642e_0,Woodland,3,39162782,881500,2090000,2649500,912500,767000,189,-375,-434,-316,-251,149,546,389,181,674,750,800,673,752,18,268,2521500,497000,LUCAS_point,1482500,598000,1,
00000000000000006432_0,Woodland,3,39182756,820000,2036000,2589000,913500,751000,198,-411,-442,-319,-234,-15,482,400,308,694,758,802,692,759,19,363,2786000,510500,LUCAS_point,1539000,663000,1,
00000000000000006433_0,Woodland,3,39182758,889000,2153000,2699500,915000,773000,192,-397,-459,-354,-278,367,395,390,287,691,773,828,684,779,18,364,2607000,496000,LUCAS_point,1569000,667000,1,
00000000000000006434_0,Woodland,3,39182794,819500,2249000,2890000,897000,763500,162,-332,-389,-281,-251,-19,565,518,375,720,763,814,720,763,12,403,2898000,473000,LUCAS_point,1386000,555500,1,
00000000000000006435_0,Woodland,3,39182802,806000,1843000,2327000,866000,714500,194,-361,-401,-302,-257,-29,602,462,287,660,744,819,656,746,55,348,2056000,447000,LUCAS_point,1340500,521500,1,
0000000000000000643c_0,Woodland,3,39202752,866000,2064000,2636000,910000,773000,168,-369,-419,-326,-284,-75,470,457,336,683,729,793,684,729,16,353,2431000,520000,LUCAS_point,1529000,636000,1,
0000000000000000643d_0,Woodland,3,39222756,898000,2015000,2525000,926000,790000,167,-409,-438,-360,-282,-20,512,411,305,681,730,797,688,739,26,311,2460000,527000,LUCAS_point,1660000,673000,1,
0000000000000000643e_0,Woodland,3,39222762,859000,2253000,2845000,936000,787000,184,-383,-438,-354,-279,138,382,378,160,648,751,799,724,743,23,307,2758000,501000,LUCAS_point,1645000,613000,1,
00000000000000006440_0,Woodland,3,39242752,858500,2184000,2764500,899500,738500,152,-402,-458,-351,-229,328,485,399,167,721,768,821,704,771,21,351,2855500,477000,LUCAS_point,1550000,685500,1,
00000000000000006441_0,Woodland,3,39242826,870500,2149500,2749500,921500,777000,162,-369,-413,-305,-274,-164,652,532,368,670,737,803,640,729,20,432,2687500,529000,LUCAS_point,1483000,596000,1,
00000000000000006444_0,Woodland,3,39262692,916000,1925500,2370500,894000,774000,192,-381,-436,-357,-301,-142,386,386,254,641,749,822,637,771,15,333,2328500,518000,LUCAS_point,1639500,687500,1,
00000000000000006446_0,Woodland,3,39282748,878000,2364000,2943000,870000,729000,185,-401,-429,-374,-262,-60,422,422,280,726,769,826,726,773,20,372,2569000,470000,LUCAS_point,1501000,637000,1,
00000000000000006447_0,Woodland,3,39282784,906500,2117000,2667000,917000,777000,187,-378,-470,-320,-244,74,670,388,288,673,734,814,673,722,14,358,2565000,524000,LUCAS_point,1505000,636000,1,
00000000000000006448_0,Woodland,3,39282788,773000,1986500,2570000,886500,715500,176,-382,-429,-319,-215,76,458,457,336,683,745,793,664,717,25,359,2351000,457000,LUCAS_point,1351000,535500,1,
00000000000000006449_0,Woodland,3,39282792,908000,2274500,2861000,906500,783500,194,-377,-442,-326,-271,-28,440,400,301,698,772,825,687,774,13,376,2840000,501500,LUCAS_point,1548500,679000,1,
0000000000000000644a_0,Woodland,3,39282810,827000,2011000,2574000,895000,731500,103,-338,-384,-272,-209,50,640,527,320,661,739,791,664,739,59,426,2258500,482000,LUCAS_point,1215500,524000,1,
