system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009e27_0,Artificial land,1,46861986,1879750,2051500,2228000,1644500,1558000,112,-240,-292,-186,-144,-16,48,-4,-63,28,54,94,15,29,37,-22,1909667,1822000,LUCAS_point,2372500,2007250,0.9949689440993789,
00000000000000009e28_0,Artificial land,1,46861984,2197000,2461000,2682000,1983000,1956000,90,-205,-249,-181,-149,17,81,30,1,46,64,96,40,39,48,51,2457000,2229500,LUCAS_point,2890000,2297000,0.9948701298701299,
00000000000000009e37_0,Artificial land,1,46901988,2104000,2697000,2967000,2211000,2069000,105,-29,-109,8,80,240,163,43,15,113,162,207,164,67,45,42,2740000,2127000,LUCAS_point,2134000,1380000,0.9894882201917994,
00000000000000009e49_0,Artificial land,1,46282046,1492000,1994000,2265000,1438000,1324000,72,-300,-337,-261,-210,-147,168,101,65,122,149,173,112,136,170,86,1892000,1445000,LUCAS_point,2299000,1737500,0.9839196180659595,
00000000000000009e60_0,Artificial land,1,46922132,2303000,2505800,2642125,2157000,2044400,82,-96,-147,-58,-10,49,63,14,-16,43,58,97,20,43,43,14,2402500,2172500,LUCAS_point,2314667,1663500,0.9811134342094094,
00000000000000009e73_0,Artificial land,1,47701958,2155000,2474000,2679000,1435000,1357000,126,-339,-390,-312,-243,172,122,54,0,100,123,180,54,112,55,55,2246000,1734000,LUCAS_point,2754000,2358000,0.9795189124600889,
00000000000000009e78_0,Artificial land,1,47101976,1740000,2084000,2270000,1622000,1496000,109,-206,-304,-181,-87,80,111,50,12,90,135,197,88,74,151,134,2027000,1657000,LUCAS_point,2227000,1858000,0.9787759952465835,
00000000000000009e82_0,Artificial land,1,46861988,1805667,2058000,2227000,1771500,1700400,89,-228,-264,-206,-186,40,104,75,46,88,104,128,79,87,22,85,2205000,1843000,LUCAS_point,2550000,2005667,0.9777769749407124,
00000000000000009e9f_0,Artificial land,1,46702018,2472250,2729000,2930750,2151500,2201750,101,-220,-375,-169,-126,18,80,9,-49,38,70,143,13,46,73,2,2513000,2372750,LUCAS_point,3089500,2305000,0.9748826458936573,
00000000000000009eb2_0,Artificial land,1,47321962,1705000,1857000,2004000,1771000,1679000,66,-208,-233,-177,-151,-89,14,-19,-48,-4,18,43,-17,3,65,-29,1877000,1874000,LUCAS_point,2519000,2139000,0.9729931606930393,
00000000000000009ebe_0,Artificial land,1,47021992,2309000,2636000,2820000,1909000,1862000,127,-240,-305,-197,-169,152,90,32,-3,61,84,119,32,68,40,41,2202000,1917000,LUCAS_point,2941000,2507000,0.9717139316864245,
00000000000000009f24_0,Artificial land,1,46342166,1562000,2190000,2496000,1358000,1348000,62,-337,-391,-310,-269,-166,188,150,53,185,206,309,197,198,93,88,2337000,1591000,LUCAS_point,2604000,2063000,0.963504037864503,
00000000000000009f2c_0,Artificial land,1,46862136,1732500,2129800,2433250,1592429,1588500,90,-276,-308,-222,-174,-92,114,92,69,106,119,178,95,110,93,94,2439500,1960333,LUCAS_point,2474250,1989000,0.9632523681515617,
00000000000000009f35_0,Artificial land,1,46842006,1533000,2012000,2223667,1425000,1343500,146,-397,-443,-312,-115,0,82,83,38,113,149,211,120,136,51,96,2173833,1712500,LUCAS_point,2412333,1966333,0.9624116286190589,
00000000000000009f3b_0,Artificial land,1,46901984,1538000,1705333,1830500,1445333,1276000,77,-284,-390,-205,-147,-85,80,52,16,65,80,121,70,60,36,50,1620000,1411500,LUCAS_point,1943750,1531333,0.9620749127746636,
00000000000000009f41_0,Artificial land,1,47021966,1455000,1930000,2111500,1467000,1314500,84,-224,-276,-195,-163,-41,106,79,38,115,150,186,88,148,140,66,1863500,1461500,LUCAS_point,2037000,1529000,0.961445146959558,
