system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009efc_0,Artificial land,1,43523816,1173500,1281500,1383000,1246000,1032500,72,-194,-226,-162,-136,94,83,52,-1,69,94,119,53,62,23,85,1168500,1009500,LUCAS_point,1478000,1264500,0.9665626082230877,
0000000000000000a489_0,Artificial land,1,42943676,987000,1122500,1210500,1200500,943000,144,-155,-172,-101,-24,317,78,39,-15,66,105,180,60,82,21,-1,953000,839500,LUCAS_point,1217000,955000,0.8720720871158708,
0000000000000000a6c7_0,Artificial land,1,43083766,1307000,1916000,2214500,1357500,1202500,94,-286,-345,-245,-145,158,209,134,30,196,270,353,187,206,151,68,2036500,1200000,LUCAS_point,2133500,1494000,0.8326859078624909,
000000000000000068af_0,Woodland,3,42663684,573000,1231000,1530000,894000,682500,81,-5,-72,37,262,528,557,460,284,577,620,661,569,613,8,326,1493500,420000,LUCAS_point,549000,235000,1,
000000000000000068ce_0,Woodland,3,42763682,688000,1724000,2167000,902000,704000,47,-157,-204,-109,70,278,629,581,475,648,675,720,651,676,17,558,2108000,448000,LUCAS_point,830000,340000,1,
000000000000000068f2_0,Woodland,3,42863710,870000,2920000,3830000,960000,796000,144,-378,-404,-338,-263,121,666,577,252,748,795,827,633,785,42,329,3631000,494000,LUCAS_point,1711000,677000,1,
0000000000000000691a_0,Woodland,3,42963692,720000,1804000,2249000,898000,723000,55,-52,-101,-16,95,343,663,604,400,677,704,710,631,702,12,559,2268000,438000,LUCAS_point,716000,305000,1,
00000000000000006975_0,Woodland,3,43143696,602000,1500000,2001000,909000,677000,52,12,-21,52,203,475,635,570,419,647,690,722,617,690,5,427,1914000,428000,LUCAS_point,595000,241000,1,
00000000000000006a17_0,Woodland,3,43563690,644500,1424500,1754500,932000,682500,63,-146,-184,-58,149,460,538,432,282,552,614,657,526,613,17,313,1697000,449500,LUCAS_point,816500,365500,1,
00000000000000006a3e_0,Woodland,3,43663714,715000,2060000,2640000,925500,698000,149,-336,-386,-291,-90,264,650,402,135,682,794,820,551,795,36,196,2653000,446500,LUCAS_point,1276500,513000,1,
00000000000000007c87_0,Woodland,3,43363766,671000,1827000,2562000,929000,685000,77,-192,-303,-135,-47,337,650,567,385,684,746,779,580,751,28,472,2374000,427000,LUCAS_point,960000,351000,0.9978723404255319,
000000000000000083db_0,Grassland,5,43143758,1158000,2798000,3396000,1089000,986000,169,-412,-447,-370,-311,21,805,492,281,630,754,833,683,520,26,460,3366000,639000,LUCAS_point,2126000,987000,0.9975,
000000000000000083e3_0,Grassland,5,43043732,1279000,2527000,3066000,1064000,1007000,152,-489,-516,-390,-290,-71,717,465,329,585,674,765,655,483,18,575,3087000,711000,LUCAS_point,2367000,1101000,0.9974358974358974,
00000000000000008546_0,Grassland,5,43443802,1231000,2630000,3166000,1099000,1002000,156,-447,-535,-388,-121,209,652,544,347,609,675,773,719,581,39,426,3219500,738500,LUCAS_point,2227000,1035500,0.9916507936507937,
000000000000000085ed_0,Grassland,5,43263796,1170000,2663000,3235000,1009000,987000,98,-384,-415,-341,-275,-16,659,581,403,659,697,743,638,663,27,434,3258000,650000,LUCAS_point,2033000,968000,0.9892857142857143,
0000000000000000871e_0,Grassland,5,42923716,1361000,2682500,3257000,1081500,1047000,167,-439,-546,-376,-196,221,653,454,335,557,691,756,571,476,18,548,3319500,786500,LUCAS_point,2207500,1074000,0.9859775641025641,
00000000000000008817_0,Grassland,5,43163688,1217500,2783000,3342000,1062500,1010000,147,-430,-474,-338,-213,59,702,488,275,580,682,781,647,534,19,548,3212000,765000,LUCAS_point,2050000,959000,0.9830905695611578,
000000000000000088ce_0,Grassland,5,43003740,1273000,2772000,3351000,1110000,1019000,191,-387,-498,-336,-187,91,659,474,260,627,759,830,622,636,16,564,3283000,688000,LUCAS_point,1997000,861000,0.980951509790519,
000000000000000089f3_0,Grassland,5,42963732,1144500,2614500,3199000,1085000,983000,167,-431,-504,-364,-101,394,641,515,301,644,706,833,683,680,27,406,3222500,664500,LUCAS_point,1920500,858500,0.9775868321062008,
00000000000000007e70_0,Bare land,6,42723782,2416000,2599000,2803000,1907000,2008000,72,-250,-277,-241,-206,-23,55,38,23,56,63,72,62,46,77,40,2549000,2310000,LUCAS_point,3296000,2742000,0.4460805180254286,
00000000000000007f81_0,Bare land,6,42703782,1872500,2083500,2259000,1633000,1606500,169,-225,-267,-181,-55,469,76,50,-133,86,115,142,83,102,71,-96,2141000,1837000,LUCAS_point,2452500,1856500,0.2603936176474377,
00000000000000008125_0,Bare land,6,42903746,2211000,2509500,2743000,1827500,1901500,132,-300,-340,-268,-195,49,105,94,67,104,119,185,97,103,24,153,2796000,2241500,LUCAS_point,3503500,2988000,0.09227438641930985,
0000000000000000813a_0,Bare land,6,43283672,1549500,2570500,3091000,1494500,1486000,164,-392,-406,-303,-235,343,370,219,156,307,372,441,352,221,70,109,2828500,1412000,LUCAS_point,2758500,1568500,0.08275075542227683,
000000000000000081a9_0,Bare land,6,43083818,1047000,818000,787000,1574000,1415000,196,610,466,678,787,891,-260,-338,-443,-246,-131,-55,-128,-290,22,-251,653000,1018000,LUCAS_point,327000,165500,0.0594776351480072,
00000000000000008225_0,Bare land,6,43283704,2401000,2677000,2850000,1714000,1649000,121,-327,-376,-304,-270,41,138,136,87,151,172,249,171,152,46,112,2461000,1863500,LUCAS_point,3250500,2643500,0.03366665330052058,
00000000000000009334_0,Water,7,43383826,570000,816000,928000,951000,646000,188,-6,-112,102,296,530,54,-21,-124,127,196,316,100,243,136,-86,547000,439000,LUCAS_point,519000,267000,0.8579133684661068,
000000000000000093ad_0,Water,7,42843752,455000,451000,474000,895000,683000,122,314,204,439,529,628,6,-48,-128,9,84,160,60,-6,142,-26,411000,419000,LUCAS_point,272000,144000,0.7492185998501495,
0000000000000000946a_0,Water,7,43243706,625000,603000,654000,1017000,721000,253,-31,-183,137,376,569,-61,-169,-215,-123,-67,102,-168,-120,78,-167,398000,515000,LUCAS_point,561000,429000,0.49699856296727024,
00000000000000009529_0,Water,7,42663736,763000,1474000,1668000,934000,670000,219,-257,-326,-193,-122,500,122,55,-115,347,456,658,232,443,248,-58,958000,454000,LUCAS_point,1050000,474000,0.27060425222331513,
00000000000000000077_0,Cropland,2,43343740,1198000,1800000,2052000,1197000,1032000,225,-388,-451,-337,-310,-181,181,200,161,254,430,574,351,395,90,419,1874000,944000,LUCAS_polygon,2196000,1462000,NA,
00000000000000000143_0,Cropland,2,42903756,1158500,2138000,2422000,1048000,940500,279,-398,-520,-348,-277,-124,332,318,201,537,710,771,710,555,9,241,2443000,695000,LUCAS_polygon,1944000,1006000,NA,
0000000000000000036e_0,Cropland,2,42863734,1315000,2369000,2593500,1136000,1082000,301,-392,-467,-286,-239,27,750,278,188,407,717,814,534,273,34,420,2639000,844000,LUCAS_polygon,1959500,1051000,NA,
0000000000000000069d_0,Cropland,2,42943756,1241000,1982000,2279000,1174000,1064500,254,-448,-515,-378,-314,136,343,214,139,304,492,757,338,233,17,236,2245500,1070000,LUCAS_polygon,2428000,1588000,NA,
000000000000000006f0_0,Cropland,2,43443698,1302000,2208000,2593000,1216500,1109000,187,-393,-443,-358,-285,214,346,230,136,329,423,587,258,333,49,276,2433500,1093000,LUCAS_polygon,2355000,1625000,NA,
00000000000000000bce_0,Cropland,2,42923736,1125000,2335000,2754000,1125000,1019000,252,-355,-449,-280,-216,114,772,263,104,418,656,797,397,263,17,367,2730000,770000,LUCAS_polygon,1677000,817000,NA,
00000000000000000d6e_0,Cropland,2,42843730,1116000,1818000,2066500,1106000,945000,282,-496,-567,-360,-302,-52,270,275,223,408,512,660,460,522,47,233,2077500,839500,LUCAS_polygon,2086000,1302000,NA,
00000000000000000f6f_0,Cropland,2,42883694,1468000,2449000,2811500,1199000,1147500,288,-313,-390,-165,-7,122,626,271,113,426,626,773,272,401,16,429,2822000,1019000,LUCAS_polygon,1520500,864500,NA,
00000000000000000ffc_0,Cropland,2,43623698,1289500,2358500,2778000,1238500,1111500,259,-328,-387,-274,-247,-140,234,224,139,376,642,760,557,515,89,259,2763500,916000,LUCAS_polygon,1931000,1067500,NA,
00000000000000001029_0,Cropland,2,43143676,1199000,2260000,2665000,1144000,1036000,241,-361,-413,-323,-230,226,262,249,135,334,607,667,588,525,52,323,2660000,837000,LUCAS_polygon,1948000,1116000,NA,
000000000000000010ca_0,Cropland,2,42583682,1153000,2351000,2732000,1098500,1006000,306,-406,-494,-306,-186,206,481,247,175,443,711,836,445,458,13,283,2641000,829500,LUCAS_polygon,1901500,979500,NA,
000000000000000010cc_0,Cropland,2,43403798,1239000,2363500,2832500,1162500,1070500,206,-371,-404,-319,-240,226,429,295,146,480,620,730,510,480,86,170,2770500,871500,LUCAS_polygon,1967500,1083500,NA,
000000000000000011e1_0,Cropland,2,43163818,1127500,1688000,1933000,1125000,973333,280,-428,-482,-350,-260,151,232,209,111,257,441,743,229,526,67,173,1959000,959750,LUCAS_polygon,2162750,1447000,NA,
000000000000000011ff_0,Cropland,2,43303764,1166000,1716000,1906000,1207000,1031000,285,-370,-421,-300,-232,-43,203,190,150,332,486,697,389,476,19,166,1888000,908000,LUCAS_polygon,1936000,1378000,NA,
0000000000000000123c_0,Cropland,2,42663676,946000,1731000,1998000,1035000,906000,336,-445,-495,-372,-151,193,259,181,77,467,667,814,385,738,37,102,2255000,683000,LUCAS_polygon,1946000,1195500,NA,
000000000000000012e2_0,Cropland,2,42943744,1258500,2275000,2755500,1191000,1084500,338,-411,-471,-244,-172,115,265,247,196,500,645,753,645,469,19,575,2699000,866500,LUCAS_polygon,1820000,884500,NA,
00000000000000001312_0,Cropland,2,43323828,1132000,1968000,2261000,1103500,956000,281,-419,-500,-333,-209,-102,378,279,199,424,656,793,428,551,25,429,2182000,789000,LUCAS_polygon,1837000,1011500,NA,
00000000000000001325_0,Cropland,2,42963738,1337000,2686000,3106000,1229000,1131000,227,-334,-436,-229,-188,12,573,249,146,522,653,751,671,306,68,438,3131000,830000,LUCAS_polygon,1904000,987000,NA,
00000000000000001479_0,Cropland,2,43323738,1318000,1860000,2066000,1180000,1131000,354,-354,-393,-256,-44,95,167,181,78,283,707,779,245,750,19,392,1973000,918000,LUCAS_polygon,1825000,1079000,NA,
00000000000000001527_0,Cropland,2,43503712,1208000,2132000,2438500,1183000,1055000,346,-413,-433,-348,-295,-224,164,180,127,401,762,803,459,766,31,232,2348500,838500,LUCAS_polygon,2099500,1215500,NA,
00000000000000001546_0,Cropland,2,43343724,1279000,2241000,2691000,1192000,1044000,340,-388,-459,-288,-184,-44,372,225,161,380,704,765,712,258,41,467,2713000,871000,LUCAS_polygon,1947000,1095000,NA,
000000000000000016f2_0,Cropland,2,43243762,893000,1754000,2012000,1149000,947000,233,-304,-416,-247,-116,66,550,248,76,358,528,718,329,282,29,347,1887000,729000,LUCAS_polygon,1458000,891000,NA,
000000000000000019a4_0,Cropland,2,43243672,1315000,2473000,2890000,1202000,1089000,215,-366,-404,-321,-254,108,227,197,125,388,589,636,535,338,70,319,2857000,944000,LUCAS_polygon,2118000,1301000,NA,
