system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009ea0_0,Artificial land,1,50221930,1927667,2171000,2359000,1639750,1545750,112,-331,-362,-311,-262,-33,103,75,39,86,103,132,79,90,40,86,2044500,1707500,LUCAS_point,3052500,2440600,0.9748609571322986,
00000000000000009f91_0,Artificial land,1,50201936,1759250,1989500,2230000,1534667,1468000,97,-356,-385,-335,-282,-7,116,90,41,102,121,152,95,99,36,104,2025000,1645167,LUCAS_point,2993500,2423500,0.9565932330557977,
0000000000000000a146_0,Artificial land,1,50101936,3005000,3251000,3502000,2009000,2294000,95,-289,-345,-243,-202,-50,81,33,14,49,66,92,37,44,63,54,3304000,2842000,LUCAS_point,4180000,3418000,0.9268689177899704,
0000000000000000a1f2_0,Artificial land,1,50341924,1882400,2132500,2355667,1739000,1709000,114,-322,-339,-287,-215,186,105,89,51,101,120,161,94,101,69,128,2341667,1894000,LUCAS_point,3130500,2465000,0.9166358835548527,
0000000000000000a2b2_0,Artificial land,1,50161930,1443714,1771571,1909500,1434333,1331000,125,-359,-382,-324,-254,118,144,97,20,142,161,216,153,131,33,154,1768000,1375429,LUCAS_point,2507000,1901000,0.9037483248458859,
0000000000000000a478_0,Artificial land,1,50201956,1811250,2038000,2266000,1720333,1607500,99,-283,-302,-256,-227,78,84,51,8,64,82,117,39,69,63,60,2127333,1787000,LUCAS_point,2853000,2440000,0.873349068749367,
00000000000000008235_0,Bare land,6,50281908,2471333,2925000,3238500,1515500,1629833,101,-423,-466,-393,-351,-96,188,151,97,177,213,252,188,159,34,241,3023833,2053000,LUCAS_point,3930375,2866000,0.03119975191479045,
00000000000000000542_0,Cropland,2,50281938,1243333,1848000,2090000,1128000,1044000,197,-433,-475,-375,-294,-78,497,276,197,331,447,665,313,335,29,281,2116000,980000,LUCAS_polygon,2305000,1434333,NA,
0000000000000000098d_0,Cropland,2,51981896,1083000,2040000,2507000,989000,887000,55,-416,-447,-372,-341,-268,501,469,379,533,600,642,531,607,89,457,2388000,691000,LUCAS_polygon,1987000,1054000,NA,
00000000000000000a4f_0,Cropland,2,50341930,1474000,1965000,2217000,1217000,1136000,292,-448,-476,-350,-250,-33,630,154,82,215,537,741,129,178,9,537,2127000,1161000,LUCAS_polygon,2291000,1694000,NA,
00000000000000001356_0,Cropland,2,50101934,1589000,2224000,2518000,1262000,1261000,148,-403,-431,-367,-292,-165,258,194,160,247,358,467,213,221,23,454,2407000,1426000,LUCAS_polygon,2825000,2075000,NA,
00000000000000001df5_0,Cropland,2,50081950,1366500,2135000,2492500,1135500,1116000,255,-410,-427,-380,-253,-30,287,268,181,324,527,749,345,293,22,731,2390000,1175000,LUCAS_polygon,2604500,1682500,NA,
0000000000000000305a_0,Cropland,2,50301954,1553250,2080917,2378000,1221000,1168500,156,-466,-484,-442,-360,-250,361,233,174,270,323,556,268,245,14,296,2338250,1306000,LUCAS_polygon,2962000,2057750,NA,
