system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009e40_0,Artificial land,1,28302392,1768000,1907000,2085000,1835000,1714000,100,-77,-134,-46,-4,360,51,14,-27,29,52,93,19,43,127,16,1919000,1768000,LUCAS_point,1895000,1568000,0.9862706093189963,
00000000000000009e8f_0,Artificial land,1,28402432,1822143,1942923,2020100,1646250,1489167,99,-240,-308,-193,-161,-33,31,9,-5,27,44,77,15,15,41,53,1822800,1696333,LUCAS_point,2152000,1798000,0.9766742772218366,
0000000000000000a035_0,Artificial land,1,29622428,1506000,1780000,1927000,1478000,1371500,63,-181,-219,-165,-122,262,111,79,-23,97,132,161,97,94,88,97,1879000,1472000,LUCAS_point,1974000,1532500,0.9444991227523197,
0000000000000000a4e3_0,Artificial land,1,29262396,1481500,1892000,2062500,1350500,1213000,98,-379,-417,-336,-312,-276,190,135,110,171,197,221,135,180,204,153,1674000,1205500,LUCAS_point,2461500,1994500,0.8652279528052854,
0000000000000000a54a_0,Artificial land,1,28622438,2390000,2624000,2830000,2025000,2014000,138,-235,-289,-178,-142,-4,67,31,10,53,73,107,33,56,96,55,2503000,2208000,LUCAS_point,2867000,2429000,0.8581150701766584,
0000000000000000a59f_0,Artificial land,1,28982390,1247000,1499000,1594000,1479000,1334000,115,-164,-233,-119,-49,86,111,51,29,83,125,203,56,94,57,69,1633000,1254000,LUCAS_point,1812000,1473000,0.8528201668792244,
0000000000000000a691_0,Artificial land,1,28882432,1019500,1236000,1372500,1248000,1037000,165,-194,-247,-138,-35,348,106,31,-8,65,98,170,49,86,73,38,1099500,951000,LUCAS_point,1398000,1112500,0.836906365163739,
00000000000000006073_0,Woodland,3,28862398,595000,1606000,2108000,793000,584000,80,-223,-307,-141,-11,349,636,645,478,677,705,734,699,687,17,654,2063000,397000,LUCAS_point,736000,274000,1,
00000000000000008ad9_0,Shrubland,4,28682374,897500,1923000,2272500,846500,716500,64,-360,-387,-332,-307,226,555,562,394,599,638,704,612,666,11,567,2325000,547500,LUCAS_point,1418000,617000,0.7187841671537185,
00000000000000008baf_0,Shrubland,4,28742410,836000,1593000,1907000,876000,724000,68,-384,-420,-356,-299,-110,474,496,430,529,573,614,537,569,27,502,1936000,569000,LUCAS_point,1482500,736000,0.6591698115146434,
00000000000000008c48_0,Shrubland,4,29542332,902000,1592000,1810000,839000,742500,70,-398,-420,-387,-367,41,475,477,305,512,541,600,535,504,13,552,1805500,589000,LUCAS_point,1676000,869000,0.6291314533281835,
00000000000000008c6b_0,Shrubland,4,29142426,817500,1575500,1873000,906500,724500,89,-397,-439,-332,-47,287,437,433,234,508,580,619,575,586,20,352,1962500,580000,LUCAS_point,1366000,689000,0.623745585763633,
00000000000000008c73_0,Shrubland,4,28722416,902500,1692000,1986000,919500,727200,84,-386,-409,-365,-252,395,458,427,144,503,550,612,515,557,15,406,1848500,579000,LUCAS_point,1563000,822000,0.6229556661014461,
00000000000000008c91_0,Shrubland,4,28762424,975000,1828000,2211000,943000,794000,87,-443,-480,-423,-359,292,459,478,250,512,549,604,543,515,41,516,2134000,683000,LUCAS_point,1925000,953000,0.6179786127444166,
