system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000007adf_0,Woodland,3,53222838,749000,2090000,2575500,925000,752000,138,-314,-365,-239,20,303,748,308,110,676,756,819,562,758,45,120,2686500,498500,LUCAS_point,1294500,534000,1,
00000000000000007b26_0,Woodland,3,53422834,707000,1785500,2248500,898500,702000,96,-282,-342,-201,90,448,513,444,202,629,724,785,590,726,31,202,2248500,449500,LUCAS_point,1107000,490000,1,
000000000000000087c5_0,Grassland,5,53242776,1242000,2620500,3209000,1039000,988500,139,-489,-535,-455,-417,-139,707,537,369,606,706,753,545,688,22,486,3215000,717500,LUCAS_point,2592500,1235500,0.9839611104316986,
0000000000000000817f_0,Bare land,6,54142828,1089000,1569000,1503000,1177000,1032000,194,-133,-299,181,718,930,81,-12,-123,161,383,516,224,441,88,-125,1517000,920000,LUCAS_point,601000,352000,0.06710748566179141,
0000000000000000831b_0,Bare land,6,52902826,909000,2121000,2590000,1014000,886000,186,-253,-290,-228,-196,162,486,404,108,528,699,781,420,708,122,46,2339000,619000,LUCAS_point,1402000,657000,0.0052668052668052665,
000000000000000091ff_0,Water,7,52942760,518000,442000,446000,992000,853000,106,646,455,751,794,848,-165,-239,-336,-190,-116,17,-235,-150,5,-258,367500,534500,LUCAS_point,121500,70000,0.977898196737206,
0000000000000000937f_0,Water,7,52982842,1127500,890000,966500,1189500,1260500,133,639,454,739,801,852,-173,-148,-203,-104,-18,155,-89,-44,100,-75,776000,942000,LUCAS_point,194000,84000,0.7969938200108978,
000000000000000094e0_0,Water,7,53842776,1088000,1085000,1200000,1235500,1152000,119,229,-33,297,365,475,-29,-49,-189,-20,64,104,-45,56,216,-270,992000,1043500,LUCAS_point,649000,377000,0.35734048665536866,
0000000000000000e52f_0,Artificial land,1,52662764,1335000,2012500,2394000,1121000,1048000,90,-422,-462,-379,-332,-139,493,395,170,462,529,614,401,513,102,190,2545000,920500,LUCAS_polygon,2441500,1829000,NA,
00000000000000000abf_0,Cropland,2,53202836,1213500,2146000,2516000,1076500,986000,186,-452,-511,-436,-376,203,630,355,127,486,575,711,371,545,23,236,2428500,809500,LUCAS_polygon,2448500,1361000,NA,
00000000000000000bae_0,Cropland,2,53222802,1706000,2425000,2822000,1415000,1413500,183,-354,-399,-337,-310,-218,244,149,109,265,404,519,235,452,18,163,2840500,1502000,LUCAS_polygon,2785000,1894000,NA,
00000000000000000ea8_0,Cropland,2,53702780,1063500,2409500,3005000,984500,902500,194,-395,-447,-348,-318,-14,792,494,399,651,783,813,494,728,23,354,3053000,657500,LUCAS_polygon,1838500,820500,NA,
00000000000000000f93_0,Cropland,2,52902762,1275500,2269500,2707500,1197500,1099500,221,-375,-452,-336,-304,-13,175,139,52,210,512,693,164,537,22,70,2626000,1119000,LUCAS_polygon,2512000,1607500,NA,
00000000000000000fda_0,Cropland,2,52482850,1141500,2931500,3618000,1082000,1010500,182,-406,-468,-358,-289,38,770,484,300,677,725,839,710,602,32,250,3466000,679000,LUCAS_polygon,2075500,949000,NA,
000000000000000011d9_0,Cropland,2,52722754,1146000,2045000,2398500,1031000,963000,212,-471,-505,-439,-386,-131,707,317,266,535,644,757,315,611,74,261,2488500,754000,LUCAS_polygon,2432500,1226000,NA,
000000000000000018ca_0,Cropland,2,53482780,1152000,1927000,2288500,1128500,988500,286,-365,-419,-320,-289,-132,206,162,81,284,579,770,228,713,51,17,2220500,941500,LUCAS_polygon,1989000,1223000,NA,
00000000000000001f16_0,Cropland,2,53322800,1029000,2202000,2643000,1003000,903000,228,-395,-443,-347,-295,74,725,416,119,583,697,809,472,684,21,149,2657000,656000,LUCAS_polygon,1864000,857000,NA,
0000000000000000281b_0,Cropland,2,53542848,1093500,2421500,2978000,965500,910000,154,-385,-421,-366,-321,284,689,434,99,658,734,768,550,740,19,218,3017000,618500,LUCAS_polygon,1907000,887500,NA,
00000000000000002c0a_0,Cropland,2,53062792,2008000,2529000,2869000,1503000,1509000,256,-369,-407,-346,-324,-237,725,137,111,177,421,740,143,257,36,177,2855000,1742000,LUCAS_polygon,2901000,2216000,NA,
00000000000000002de3_0,Cropland,2,52922846,1204500,1995000,2383500,1138500,1065500,106,-370,-388,-328,-253,-21,486,387,289,420,486,575,420,402,34,399,2264000,941000,LUCAS_polygon,2143000,1390000,NA,
0000000000000000364e_0,Cropland,2,52862826,1348500,2122000,2380500,1240500,1149000,239,-374,-400,-350,-319,39,188,198,119,275,532,745,256,651,40,74,2323000,1153000,LUCAS_polygon,2429000,1575000,NA,
00000000000000003850_0,Cropland,2,52702842,1277000,2003000,2309500,1212000,1088500,261,-429,-452,-327,-265,232,620,281,128,301,557,632,181,295,14,315,2387000,1019000,LUCAS_polygon,2005000,1350500,NA,
00000000000000004144_0,Cropland,2,53162810,1284000,2194000,2621000,1120000,1046000,193,-460,-500,-432,-383,237,623,331,43,441,517,657,339,484,28,172,2545000,941000,LUCAS_polygon,2619000,1454000,NA,
00000000000000004657_0,Cropland,2,52542820,976000,1410000,1604000,1083000,948000,334,-337,-386,-304,-200,-121,238,139,57,292,515,781,98,614,52,-3,1489000,772000,LUCAS_polygon,1725000,961000,NA,
0000000000000000c259_0,Cropland,2,52962854,815500,2171500,2862000,946000,806500,188,-299,-345,-260,-204,-80,723,390,176,633,704,766,402,697,51,123,2608500,533500,LUCAS_polygon,1352500,554000,NA,
0000000000000000c269_0,Cropland,2,52962758,1116000,2119000,2481000,1010000,951000,152,-393,-426,-352,-316,-214,625,380,186,510,579,686,333,515,21,293,2371000,763000,LUCAS_polygon,2042000,1043000,NA,
0000000000000000c29a_0,Cropland,2,53162802,1135000,2226500,2628000,1076500,959000,203,-453,-506,-405,-348,454,687,367,84,509,687,749,381,640,32,84,2577500,776500,LUCAS_polygon,2312500,1202500,NA,
0000000000000000c360_0,Cropland,2,52922840,1431000,2577000,2909000,1313000,1135000,263,-348,-394,-286,-246,-99,134,117,69,211,531,666,211,580,35,119,2766000,1130000,LUCAS_polygon,2296000,1492000,NA,
0000000000000000c7c6_0,Cropland,2,53282804,1019000,1838500,2116500,1012500,893500,193,-410,-451,-340,-290,88,697,410,301,502,670,763,424,648,7,203,2101000,666000,LUCAS_polygon,1864500,962000,NA,
0000000000000000caf4_0,Cropland,2,53022774,1106500,1731500,1933500,1136500,1030500,261,-344,-364,-318,-288,371,179,125,41,194,536,676,129,621,127,54,1736000,938500,LUCAS_polygon,1965500,1152500,NA,
0000000000000000d14c_0,Cropland,2,53162792,1261500,2141000,2504000,1107000,1008500,175,-428,-465,-395,-359,113,540,303,144,389,508,571,298,420,31,227,2269500,945000,LUCAS_polygon,2336000,1428000,NA,
0000000000000000d14e_0,Cropland,2,53902836,1069500,2419000,2973500,955000,883000,172,-417,-470,-369,-317,-21,701,544,337,665,702,789,570,697,11,194,2809500,585500,LUCAS_polygon,1889000,816500,NA,
