system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009ef2_0,Artificial land,1,26681956,2075200,2493250,2614000,1397000,1360400,112,-434,-468,-410,-381,-329,134,73,18,97,128,165,91,108,76,83,2212400,1764333,LUCAS_point,3159250,2590250,0.9671045649313901,
00000000000000009f05_0,Artificial land,1,26621940,1722000,1984125,2126500,1683600,1591250,92,-263,-294,-225,-169,-25,118,82,51,107,124,151,89,109,42,111,2212000,1823167,LUCAS_point,2502333,2019500,0.9655612908007339,
00000000000000009f45_0,Artificial land,1,26721940,2589000,2711000,2764000,2581500,2695500,136,-20,-149,42,124,229,17,-4,-21,6,14,30,-6,4,13,11,3081500,3022500,LUCAS_point,2501500,1915000,0.9612104967378801,
00000000000000009f7d_0,Artificial land,1,26701952,1708750,1948500,2004500,1574750,1445333,59,-273,-302,-241,-135,-46,87,43,-11,67,101,130,50,75,18,61,2173500,1855000,LUCAS_point,2358500,1877000,0.9575481322849744,
0000000000000000a16d_0,Artificial land,1,26661956,1395500,1521000,1674000,1404000,1253500,79,-253,-298,-224,-197,60,92,32,-13,52,80,113,29,52,14,53,1587000,1379000,LUCAS_point,1976333,1730000,0.9247679018639604,
0000000000000000a1d3_0,Artificial land,1,26561996,2268000,2616000,2790000,1772000,1840000,90,-272,-321,-240,-200,-122,117,87,26,100,118,146,91,97,121,108,2609000,2145000,LUCAS_point,2982500,2260500,0.918173218985576,
0000000000000000a32f_0,Artificial land,1,26601950,1401000,1719000,1842000,1518000,1406000,87,-213,-255,-193,-124,6,151,69,6,91,122,206,79,85,64,75,1898000,1454000,LUCAS_point,2081000,1569000,0.8956400382484302,
0000000000000000a335_0,Artificial land,1,26781942,2483000,2855000,3151000,1753000,1775000,78,-347,-387,-326,-299,-131,123,89,65,114,145,211,101,92,61,182,2898000,2232000,LUCAS_point,3606000,2697000,0.8954322652604764,
0000000000000000a371_0,Artificial land,1,26661928,1745000,2263000,2507000,1565500,1523500,78,-272,-306,-247,-208,41,150,97,52,128,150,170,110,126,102,120,2386000,1829000,LUCAS_point,2568000,1898667,0.891485395845861,
0000000000000000a37e_0,Artificial land,1,26641966,1953000,2583000,2819500,1584500,1523000,74,-298,-358,-240,-165,-3,210,135,90,183,241,348,143,149,106,194,2487500,1629500,LUCAS_point,2571500,1932000,0.8907420109144247,
