system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000008b81_0,Shrubland,4,46524894,2715000,2713500,2598500,3918000,3324000,194,-71,-305,568,880,948,-60,-63,-109,-22,305,674,-30,419,22,-58,2816000,2998000,LUCAS_point,790000,560500,0.6680393359214573,
00000000000000008c9d_0,Shrubland,4,45964750,3627000,3875000,3958000,3455000,3153000,205,-361,-493,608,817,930,-9,-13,-86,50,537,678,50,617,29,15,3596000,3256000,LUCAS_point,1103000,773000,0.6158054335974247,
00000000000000008cd9_0,Shrubland,4,46104824,3727500,3915000,3951000,3535500,3098500,245,-378,-452,606,867,941,-20,-37,-92,11,599,747,-3,704,17,-28,3968500,3132500,LUCAS_point,863500,735500,0.6056561124742281,
00000000000000008d11_0,Shrubland,4,46324912,3821500,4008500,4235500,4566000,3464000,212,-351,-405,682,779,878,-21,-20,-100,9,516,664,63,615,23,-10,3884000,3605500,LUCAS_point,915000,750000,0.5970352137828824,
00000000000000008d7f_0,Shrubland,4,46444912,2284000,2261000,2548000,4154000,2837000,176,-49,-277,620,880,961,-72,-89,-173,-33,409,654,-33,542,11,-49,2586000,2311000,LUCAS_point,756000,507000,0.5824795022652952,
00000000000000008dc6_0,Shrubland,4,45964760,4719000,4695000,4732000,5182000,4130000,237,-401,-510,642,801,932,-20,-24,-89,41,532,698,31,615,22,47,4361000,4473000,LUCAS_point,1577000,1029000,0.573187364350155,
00000000000000008e17_0,Shrubland,4,46124902,8266000,8491000,8482000,7581000,6874000,211,-392,-514,649,799,880,0,-4,-61,18,438,645,31,614,8,16,7369000,7242000,LUCAS_point,1501000,1155000,0.5627260469531331,
00000000000000008eef_0,Shrubland,4,46124842,2361000,2548500,2963500,1501000,1391500,220,-428,-461,-93,760,869,-6,-7,-72,225,534,616,38,559,75,-36,2846000,1396000,LUCAS_point,1669000,1029000,0.5376945834607125,
00000000000000008f2c_0,Shrubland,4,46464858,3413000,3522000,3611000,3823500,3390500,176,-208,-378,641,860,943,-53,-63,-116,-18,471,717,-8,637,10,-75,3375000,3244500,LUCAS_point,695500,512000,0.5313930669623269,
00000000000000008f42_0,Shrubland,4,46004762,3397000,4098000,4551000,3651000,2689000,202,-379,-483,501,685,907,10,8,-54,102,434,646,62,615,10,48,3502000,2748000,LUCAS_point,1616000,1084000,0.5292923241583383,
