system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
0000000000000000a15b_0,Artificial land,1,42521930,1784000,2135000,2315000,1207000,1190000,97,-476,-497,-447,-413,-108,180,112,35,138,160,203,143,135,20,106,2237000,1668500,LUCAS_point,3115000,2595500,0.9257605026315863,
0000000000000000a166_0,Artificial land,1,42821944,2048500,2458000,2635000,1301000,1383500,87,-425,-444,-407,-382,73,115,91,49,112,125,176,127,101,40,102,2422500,1931500,LUCAS_point,3213000,2703500,0.9250497057126564,
0000000000000000a6af_0,Artificial land,1,42961960,2123000,2592000,2896500,1280500,1290500,73,-486,-512,-463,-429,-34,169,146,79,164,188,226,188,161,37,171,2748500,1937500,LUCAS_point,3592000,2937000,0.8342609682417506,
0000000000000000686b_0,Woodland,3,42442074,628500,1560250,2036500,864000,650000,98,-218,-278,-140,29,341,547,490,297,621,682,713,634,683,59,493,1795500,430000,LUCAS_point,879000,407500,1,
00000000000000006888_0,Woodland,3,42542074,585500,1348000,1579000,833000,652500,95,-120,-204,55,306,457,489,482,288,572,619,650,607,609,76,503,1499500,407000,LUCAS_point,583500,272000,1,
00000000000000007f96_0,Bare land,6,42821932,2449500,3001000,3359500,2037000,2081000,46,-396,-406,-374,-339,80,226,191,59,224,230,313,206,228,57,199,3549500,2273500,LUCAS_point,4501000,3171500,0.24517055447046104,
0000000000000000808e_0,Bare land,6,42502080,1863000,2419000,2660000,1457000,1518000,232,-340,-353,-323,-107,750,157,155,-20,205,264,356,206,299,54,158,2632000,1603000,LUCAS_point,2863000,2138000,0.13957468982705357,
0000000000000000815d_0,Bare land,6,42422128,1716714,2350000,2643333,1355500,1355500,292,-403,-445,-379,84,797,34,68,-18,192,251,305,213,284,28,80,2340000,1427000,LUCAS_point,2568000,1831000,0.07441292677846785,
00000000000000008167_0,Bare land,6,42482110,1067000,1823000,2052000,918000,816000,294,-414,-497,-346,-242,701,309,152,-35,400,515,628,402,556,28,128,1761000,605000,LUCAS_point,1654000,984000,0.07280080213903743,
00000000000000008205_0,Bare land,6,42502056,844000,1257000,1404000,962000,801000,161,-353,-385,-250,3,656,259,196,-24,278,390,441,303,396,51,86,1285000,681000,LUCAS_point,1392000,925000,0.03869601482504708,
