system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009e61_0,Artificial land,1,43203442,1250000,1447000,1612000,1458000,1276000,134,-215,-252,-157,-98,342,132,28,-48,97,169,264,99,91,76,-100,1697000,1199000,LUCAS_point,1858000,1540000,0.9809428092407825,
0000000000000000a2d4_0,Artificial land,1,42683670,988000,1379000,1592000,1266000,1049000,134,-263,-320,-232,-5,475,187,118,-6,156,193,245,119,150,152,128,1300000,954000,LUCAS_point,1622000,1170000,0.9018279060940855,
0000000000000000a2dc_0,Artificial land,1,43443586,1057000,1490000,1692000,1276000,1079000,109,-249,-271,-223,-170,189,223,121,57,200,256,310,172,169,101,123,1507000,1019000,LUCAS_point,1638000,1287000,0.9014895097164032,
0000000000000000a45c_0,Artificial land,1,43243466,1527000,1761000,1897000,1518000,1352000,95,-176,-211,-130,-97,284,130,38,-9,91,141,202,82,93,207,0,1668000,1345000,LUCAS_point,1726000,1240000,0.8758058800660805,
0000000000000000a515_0,Artificial land,1,42883572,1074000,1252000,1359000,1235000,1044000,112,-273,-314,-236,-174,118,115,63,10,96,135,172,61,88,53,69,1538000,1243000,LUCAS_point,1710000,1508000,0.8615633918884693,
0000000000000000a54c_0,Artificial land,1,43463584,1129000,1500000,1629000,1313000,1048000,111,-193,-231,-176,-69,309,220,140,-67,204,263,325,-25,266,165,72,1546000,1001000,LUCAS_point,1522000,1101000,0.8580707947346073,
0000000000000000a586_0,Artificial land,1,43423584,1284000,1471000,1585000,1390000,1207000,124,-232,-248,-191,-147,410,201,92,9,141,190,299,97,134,100,71,1551000,1157000,LUCAS_point,1882000,1398000,0.8543500556537039,
0000000000000000a5f0_0,Artificial land,1,43483578,2635000,2977000,3160000,2870000,2800000,150,-39,-150,-5,86,483,131,30,-35,62,135,208,76,32,31,121,3143000,3068000,LUCAS_point,2527000,1844000,0.8481707660399072,
0000000000000000a61b_0,Artificial land,1,42883596,1441000,1723000,1901000,1824000,1521000,145,-112,-193,-11,65,358,61,-5,-48,27,61,174,-11,16,112,8,1607000,1434000,LUCAS_point,1692000,1269000,0.8458129770470313,
0000000000000000a675_0,Artificial land,1,42963534,1245000,1423000,1556500,1291500,1067500,101,-252,-293,-208,-120,265,139,63,-34,129,154,213,62,151,68,-32,1435500,1128000,LUCAS_point,1716000,1346500,0.8390162398159076,
0000000000000000a6b2_0,Artificial land,1,43443588,1027000,1358000,1560500,1170000,1011000,117,-225,-264,-160,2,421,300,176,52,353,376,443,310,374,114,114,1757500,920500,LUCAS_point,1515500,1103000,0.8341136530677253,
00000000000000006893_0,Woodland,3,42563516,707500,1984500,2491000,923500,726500,49,-198,-237,-104,95,379,717,643,428,704,741,789,624,738,31,663,2698000,435000,LUCAS_point,895500,362000,1,
000000000000000068b3_0,Woodland,3,42683494,845500,2626500,3661000,953000,802000,182,-391,-430,-352,-234,45,752,460,324,752,797,823,678,794,16,411,3429500,483000,LUCAS_point,1574000,619500,1,
000000000000000068be_0,Woodland,3,42723660,693500,1643500,2065500,896500,716500,82,-123,-163,-68,153,614,632,458,130,635,669,701,539,672,13,435,1879000,442000,LUCAS_point,820500,352000,1,
000000000000000068db_0,Woodland,3,42803544,810000,2248000,3012000,930000,739000,174,-403,-459,-334,-211,-60,699,403,253,706,788,833,600,777,22,275,2921000,456000,LUCAS_point,1478000,574000,1,
00000000000000006903_0,Woodland,3,42903446,763500,2026500,2581000,957000,756500,145,-353,-404,-246,112,416,507,390,189,658,782,833,678,788,41,347,2722000,490500,LUCAS_point,1264500,554000,1,
00000000000000006909_0,Woodland,3,42923668,606000,1522000,1959000,927000,697000,44,-21,-65,47,252,547,639,505,241,639,664,698,566,664,15,277,1853000,409000,LUCAS_point,634000,250000,1,
00000000000000006910_0,Woodland,3,42943434,666500,1485500,1908000,947000,705500,70,-189,-258,-101,177,341,594,459,363,587,683,739,570,687,37,437,1685000,457500,LUCAS_point,895000,362000,1,
00000000000000006919_0,Woodland,3,42963620,726000,2328000,3043000,915000,730000,176,-382,-414,-319,-166,211,748,384,226,756,802,827,574,801,16,246,3184000,444000,LUCAS_point,1464000,575000,1,
00000000000000006923_0,Woodland,3,42983436,711000,1805000,2171000,947000,718000,129,-316,-401,-263,-21,297,504,347,193,566,693,729,559,695,40,193,1939000,499000,LUCAS_point,1259000,503000,1,
00000000000000006924_0,Woodland,3,42983582,693000,1927000,2657000,911000,701000,93,-186,-240,-117,26,286,629,549,332,677,751,799,663,753,26,478,2252000,424000,LUCAS_point,929000,361000,1,
