system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000008096_0,Bare land,6,49925290,3027000,3794000,4075000,3145000,2817000,263,-420,-469,390,773,874,-15,-19,-94,118,397,435,400,405,58,11,3782000,2986000,LUCAS_point,1441000,1113000,0.13776358344073364,
00000000000000008142_0,Bare land,6,49805282,1142000,1716000,1867000,1342500,1140500,227,-314,-421,62,768,859,-75,-77,-193,157,472,604,317,472,35,-150,1820000,772000,LUCAS_point,1013000,670000,0.08104734704008087,
000000000000000081b7_0,Bare land,6,49805268,1402500,2406500,2777000,1287500,1058000,173,-390,-434,-245,705,860,6,14,-73,406,532,585,499,557,16,37,2808500,948000,LUCAS_point,1698000,1008000,0.05679087479290319,
00000000000000009370_0,Water,7,49805284,711000,733500,747000,1190000,823000,217,570,15,675,726,934,-27,-118,-190,-57,1,79,-89,-64,21,21,579500,628000,LUCAS_point,173000,141000,0.8090031494000289,
0000000000000000947c_0,Water,7,49985268,1140000,1197000,1253500,1507000,1169500,213,673,239,762,809,957,-41,-257,-315,-107,-18,15,-237,-261,7,12,1187000,1063000,LUCAS_point,171500,130500,0.4800379597713687,
00000000000000009a54_0,Wetland,8,49905270,1334000,1987000,2292000,1296000,1085000,198,-327,-373,-2,696,896,-11,-4,-72,231,493,550,332,503,28,-8,2378000,1056000,LUCAS_point,1294000,891000,0.7302042708443487,
00000000000000009be7_0,Wetland,8,50285270,2585000,2833000,3309500,2726000,2251500,237,-259,-396,441,742,853,-4,-2,-59,77,431,523,352,504,39,7,3046500,2403500,LUCAS_point,1218000,824000,0.618081453994936,
00000000000000009c3d_0,Wetland,8,50185286,956000,1152000,1316000,1214000,906000,177,-46,-196,154,660,916,-19,0,-100,114,283,391,133,313,87,6,1328000,788000,LUCAS_point,831000,483000,0.5923902764980299,
00000000000000009c4c_0,Wetland,8,49985260,1055500,1917500,2303000,1242500,880500,206,-354,-465,47,672,929,-16,-10,-72,295,565,638,379,596,20,-6,2340500,819000,LUCAS_point,1285500,797000,0.5863193402694536,
00000000000000009c85_0,Wetland,8,50185264,2511000,3179000,3140000,2232000,1872000,246,-408,-463,130,807,957,-45,-26,-108,262,497,562,464,517,67,15,3060000,1910000,LUCAS_point,1338000,947000,0.5691299982350296,
00000000000000009c97_0,Wetland,8,50245260,5664500,5564500,5658500,5467000,4601000,252,-389,-473,630,783,925,-15,-12,-81,15,401,484,321,460,12,11,4527500,4932000,LUCAS_point,1179500,1002500,0.5641523725123008,
00000000000000009cd6_0,Wetland,8,50205268,2419500,2610500,2898000,1719000,1405000,237,-391,-436,234,731,869,-12,-10,-50,164,388,421,322,404,35,-4,2295500,1477000,LUCAS_point,1259000,962000,0.5488268585524384,
00000000000000009d00_0,Wetland,8,50005266,1344000,2035000,2349000,1417000,1068000,205,-351,-420,0,663,925,-9,-3,-87,171,544,606,360,584,37,18,2442000,1124000,LUCAS_point,1508000,884000,0.5379928350556507,
00000000000000009d01_0,Wetland,8,49845266,2100000,2486000,2820000,2639000,2392000,197,-246,-338,358,780,938,-17,-17,-86,93,429,494,370,460,34,8,2851000,2337000,LUCAS_point,1088000,829000,0.5375525816470089,
00000000000000009d14_0,Wetland,8,50185266,2846000,2806000,2737000,3108000,2963000,289,-348,-405,562,800,907,-24,-16,-90,100,352,410,295,392,37,-5,2518000,2881000,LUCAS_point,931000,899000,0.5329563388370718,
00000000000000009d19_0,Wetland,8,50205272,1736000,2259000,2648000,1718500,1336500,215,-353,-407,221,773,957,-34,-20,-99,175,461,508,316,496,21,4,2900500,1334500,LUCAS_point,1247000,959500,0.5310499835232088,
00000000000000009d49_0,Wetland,8,49885272,1102000,1555500,1806000,1237500,1033500,232,-267,-386,-68,694,916,-7,3,-143,201,387,472,362,366,30,16,1900000,910500,LUCAS_point,1295500,897000,0.5183091553836234,
00000000000000009d94_0,Wetland,8,50325268,1540000,2108000,2404000,1743000,1274000,201,-378,-427,282,757,872,-13,-12,-86,196,500,607,421,585,30,10,2515500,1177000,LUCAS_point,1319000,898000,0.4948621736077871,
00000000000000009da4_0,Wetland,8,50285274,1362000,2053000,2435000,1411000,1075000,229,-353,-427,384,786,954,-33,-25,-84,84,456,539,306,489,23,14,2498000,1080000,LUCAS_point,1191000,867000,0.4916376306620209,
00000000000000009df1_0,Wetland,8,50145266,1763000,2305000,2523000,1760500,1492500,232,-364,-443,53,772,935,-18,-9,-96,149,485,627,298,602,17,-8,2553500,1451000,LUCAS_point,1290000,864000,0.4713894112476119,
00000000000000009df6_0,Wetland,8,49845278,1223000,1947000,2230000,1306000,1056000,250,-406,-479,15,794,903,-22,-11,-85,269,459,530,383,496,23,-3,2270000,1005000,LUCAS_point,1265000,928000,0.469816514120419,
