system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009f18_0,Artificial land,1,54681798,1851000,2315000,2590000,1580000,1528000,63,-330,-385,-287,-233,-126,159,113,67,136,177,240,131,138,77,86,2295000,1632000,LUCAS_point,2887000,2215000,0.9640149731613146,
0000000000000000a02f_0,Artificial land,1,54361904,2288000,2541000,2794000,1686000,1687000,57,-296,-351,-269,-238,-128,114,78,47,101,114,131,84,96,23,85,2637000,2161000,LUCAS_point,2994500,2481000,0.9450091338453408,
0000000000000000a0ba_0,Artificial land,1,53841996,1574500,1888500,2087000,1424000,1372000,53,-326,-351,-294,-256,-220,124,106,50,122,136,170,130,134,42,61,2121000,1560500,LUCAS_point,2519500,2168500,0.9356038584458557,
0000000000000000a0c3_0,Artificial land,1,54021966,1665000,2010500,2214000,1247000,1112000,98,-472,-510,-442,-416,-148,144,104,54,134,157,176,134,137,43,110,1909000,1448000,LUCAS_point,2921000,2546000,0.9350538669520867,
00000000000000007b69_0,Woodland,3,53881962,629500,1450500,1886000,790000,657500,85,-70,-155,7,259,832,602,569,291,647,717,748,680,722,60,548,1943000,420000,LUCAS_point,527500,250500,1,
00000000000000007b6b_0,Woodland,3,53921966,680000,1482000,1897000,840000,615000,82,-245,-313,-171,-96,489,542,434,147,542,621,731,563,664,21,364,1436000,396000,LUCAS_point,933000,421000,1,
00000000000000007b8b_0,Woodland,3,54481792,596000,1330000,1638000,810000,618333,115,-72,-205,9,236,520,625,528,256,620,648,687,588,637,22,489,1731000,403500,LUCAS_point,605000,298333,1,
00000000000000008bea_0,Shrubland,4,54641782,1324333,1967000,2265600,1178000,1084000,63,-433,-446,-413,-369,-304,353,294,255,309,364,382,305,289,31,375,2246571,1163000,LUCAS_point,2613667,1725500,0.6457588010484352,
00000000000000008c95_0,Shrubland,4,54701780,1880500,2508600,2829125,1469500,1463233,65,-459,-480,-453,-440,-373,331,254,212,271,346,378,271,252,20,365,2879750,1607875,LUCAS_point,3883667,2745300,0.6168732391083742,
00000000000000008d00_0,Shrubland,4,55901868,1978000,2583000,2903000,1401000,1448000,58,-400,-418,-387,-369,-332,298,219,200,235,304,331,225,222,39,317,2862000,1752000,LUCAS_point,3346000,2252000,0.6004826659194183,
00000000000000008d77_0,Shrubland,4,54521778,1204500,1621833,1867333,1251000,1106000,97,-377,-398,-333,-228,-27,285,227,173,248,285,342,258,228,19,263,1795500,1094000,LUCAS_point,2251500,1504000,0.583249907365249,
00000000000000008da7_0,Shrubland,4,54541778,1369750,1908000,2179333,1228500,1137333,77,-442,-458,-414,-363,-290,327,268,257,292,360,417,296,269,11,406,2171500,1195000,LUCAS_point,2748000,1863000,0.5781974238080995,
00000000000000008dcd_0,Shrubland,4,54481780,1273667,1984667,2318500,1185500,1068250,70,-424,-438,-385,-350,-263,424,366,327,387,430,467,393,373,19,455,2266500,999000,LUCAS_point,2420000,1556000,0.5723790323951853,
00000000000000008e06_0,Shrubland,4,54621780,1649500,2111000,2378200,1316000,1274000,72,-459,-467,-435,-403,-319,253,184,165,206,260,292,198,182,11,266,2296250,1496500,LUCAS_point,3260667,2280500,0.5643784505695338,
00000000000000008e13_0,Shrubland,4,54581788,1272250,2391500,2801000,1109500,1052000,60,-385,-396,-369,-354,-220,509,481,423,505,521,557,509,488,24,530,2777000,933400,LUCAS_point,2227000,1348000,0.5629996848758527,
00000000000000008e23_0,Shrubland,4,55901866,1516500,1971000,2230500,1233000,1180500,81,-381,-405,-358,-299,-13,330,190,47,209,274,369,190,198,41,322,2186500,1381000,LUCAS_point,2572500,1742500,0.5607488297729086,
00000000000000008f7f_0,Shrubland,4,54561776,1198500,1578917,1751000,1261500,1162000,118,-358,-386,-306,-190,117,247,197,169,209,228,269,214,201,16,213,1801000,1162250,LUCAS_point,2159000,1502000,0.5222955522271862,
000000000000000090b0_0,Shrubland,4,54741808,1259000,1946333,2250667,1176500,1056000,64,-436,-452,-420,-401,-334,394,336,312,357,410,462,364,330,26,447,2227500,1011000,LUCAS_point,2564500,1691000,0.49365125662184484,
00000000000000008131_0,Bare land,6,55401926,1597000,1756000,1926000,1540000,1404000,83,-235,-260,-207,-180,117,82,53,-126,74,87,107,54,82,28,-37,1752000,1453000,LUCAS_point,2237000,1715000,0.08525769774470413,
00000000000000009202_0,Water,7,54801802,399950,370333,370000,1024000,751292,197,508,121,665,791,887,-112,-245,-347,-169,-111,-5,-178,-159,5,-305,313429,448000,LUCAS_point,167000,95500,0.9776205330617095,
00000000000000009283_0,Water,7,54241914,636500,383000,370000,1071000,1071500,152,772,488,841,901,949,-336,-386,-436,-332,-285,-144,-372,-291,6,-347,303000,636000,LUCAS_point,80500,50500,0.9482652151769799,
000000000000000092af_0,Water,7,54261914,631000,370000,355000,1073500,1044500,185,757,450,870,917,947,-337,-405,-465,-348,-274,-140,-404,-306,10,-312,286000,629000,LUCAS_point,63000,53500,0.9311801268568186,
000000000000000094e5_0,Water,7,53961936,1366000,1612000,1807000,1254000,1209500,172,-285,-368,-189,-100,294,74,-141,-346,15,86,184,22,32,197,-149,969000,954500,LUCAS_point,1917500,1328500,0.34402354637778343,
000000000000000004b4_0,Cropland,2,54502014,1755000,2449000,2787000,1289500,1299500,140,-436,-463,-419,-377,-211,359,198,128,264,329,575,243,313,38,194,2649667,1514667,LUCAS_polygon,3136000,2101667,NA,
00000000000000000547_0,Cropland,2,53961906,1200500,1878500,2148500,1110500,1029000,99,-368,-396,-343,-321,-123,426,300,189,363,431,512,311,315,14,431,2105500,968000,LUCAS_polygon,2169500,1435000,NA,
0000000000000000063a_0,Cropland,2,54201920,1191000,2483000,2927000,1182000,1069000,274,-375,-416,-311,-239,-173,720,254,139,436,698,808,367,308,81,314,2826000,965000,LUCAS_polygon,2260000,1326000,NA,
00000000000000000664_0,Cropland,2,54021934,1176000,1713000,1964000,1159000,1046000,357,-451,-486,-383,-255,-141,774,165,83,316,624,838,104,206,43,479,1965000,1021000,LUCAS_polygon,2471000,1556000,NA,
00000000000000000669_0,Cropland,2,54541802,1138000,1659000,1954500,1145583,999500,308,-374,-410,-346,-310,-55,119,96,42,209,582,769,529,665,15,72,1802500,858000,LUCAS_polygon,2074000,1274000,NA,
00000000000000000870_0,Cropland,2,54041928,1386000,1872000,2121000,1320000,1247000,178,-327,-382,-288,-235,-197,352,96,75,202,345,381,90,126,43,364,1994000,1280000,LUCAS_polygon,2172000,1588000,NA,
00000000000000000d6d_0,Cropland,2,54221912,1711000,2572000,2990000,1555000,1509000,261,-330,-355,-314,-299,-253,113,113,97,168,510,642,535,402,12,81,2802000,1449000,LUCAS_polygon,2961000,2171000,NA,
