system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
0000000000000000a52c_0,Artificial land,1,53642024,1677000,2445000,2757000,1638000,1604000,80,-298,-342,-257,-227,-195,175,121,82,181,232,292,168,248,83,88,2573000,1708000,LUCAS_point,2807000,2099000,0.8599906343656344,
0000000000000000a539_0,Artificial land,1,53602048,1509000,2021000,2368000,1360000,1230000,58,-371,-402,-346,-326,-294,210,189,165,236,322,374,219,327,38,172,2188000,1266000,LUCAS_point,2619000,1998000,0.8590902073589214,
0000000000000000a59b_0,Artificial land,1,53682052,1258000,1493000,1611000,1256000,1077000,94,-328,-343,-278,-223,-61,83,34,-113,102,135,190,93,133,52,-55,1321000,1026000,LUCAS_point,1957000,1608000,0.8531909824127262,
00000000000000007a2e_0,Woodland,3,52722012,776833,1706000,1992500,844667,709000,91,-222,-267,-162,-99,433,579,560,319,600,627,665,613,588,110,632,1990500,490333,LUCAS_point,984000,513000,1,
00000000000000007ae5_0,Woodland,3,53242026,565000,1340000,1604000,822500,636500,63,-98,-155,-10,170,498,587,519,286,574,617,660,575,611,60,482,1612000,428167,LUCAS_point,638000,293667,1,
00000000000000007af8_0,Woodland,3,53282022,677000,1613000,2045000,833000,664000,87,-221,-285,-167,-20,426,610,504,304,616,658,694,616,650,45,483,1960000,446000,LUCAS_point,927000,387000,1,
00000000000000008031_0,Bare land,6,52481996,1552000,1923000,2091000,1677000,1607000,89,-96,-134,-66,-44,320,62,62,36,96,122,182,104,112,151,53,1940000,1575000,LUCAS_point,1894000,1326000,0.17940103921030442,
00000000000000009186_0,Water,7,52582032,381800,302000,290000,938000,753500,208,694,268,809,893,943,-270,-342,-394,-278,-214,-75,-330,-232,4,-368,228667,425000,LUCAS_point,72500,55000,0.9922402159244265,
0000000000000000919f_0,Water,7,52562034,396500,346000,333000,965333,781667,201,571,274,787,865,908,-217,-311,-388,-254,-162,-56,-283,-195,5,-337,267200,459000,LUCAS_point,93000,62500,0.9892527142527142,
000000000000000091db_0,Water,7,52982022,557625,510000,527000,952333,814617,149,541,271,705,756,824,-26,-195,-324,-78,0,94,-90,-37,7,-242,437250,513667,LUCAS_point,139333,82000,0.9816873915558126,
000000000000000091e8_0,Water,7,53182042,359750,325000,307667,946000,715000,205,650,232,791,862,890,-199,-275,-349,-226,-169,-42,-242,-187,4,-294,253500,403000,LUCAS_point,79500,50500,0.980524193548387,
000000000000000091f5_0,Water,7,53162042,371000,346250,340000,960000,738500,226,621,266,787,859,904,-217,-273,-352,-222,-155,-71,-232,-197,4,-264,282500,432000,LUCAS_point,95625,58000,0.9789213397354007,
000000000000000092b9_0,Water,7,53082036,539500,463500,469000,975000,879000,178,641,357,752,829,905,-237,-290,-427,-183,-90,-32,-82,-150,7,-365,397750,518500,LUCAS_point,121333,78000,0.9270669945379698,
00000000000000000b0f_0,Cropland,2,53222034,1228500,1901000,2162667,1101333,1044000,228,-433,-458,-387,-292,-101,587,193,33,245,402,728,232,242,13,66,2123333,1064000,LUCAS_polygon,2065000,1372000,NA,
00000000000000001a03_0,Cropland,2,53482034,1236000,2428000,2938000,1060000,977000,190,-419,-448,-398,-359,-300,502,408,244,555,658,719,550,665,53,293,2881000,797000,LUCAS_polygon,2250000,1263000,NA,
00000000000000001e5f_0,Cropland,2,53302064,1201333,2406500,2919000,1100000,1019000,184,-436,-458,-403,-377,-175,504,371,197,537,640,694,443,640,60,251,2851000,842000,LUCAS_polygon,2384500,1331000,NA,
0000000000000000243e_0,Cropland,2,52982024,1250000,2793000,3344000,1044000,990000,212,-474,-502,-405,-322,-43,725,459,320,591,702,792,490,584,23,500,3219500,790000,LUCAS_polygon,2343000,1236000,NA,
00000000000000002704_0,Cropland,2,53022026,1348000,2732250,3305000,1081000,1056000,219,-471,-517,-432,-362,-42,684,377,238,550,670,748,513,529,135,291,3243333,884000,LUCAS_polygon,2607500,1401250,NA,
00000000000000002708_0,Cropland,2,52682002,1500286,2002400,2270667,1234667,1197300,155,-379,-423,-347,-299,94,333,171,105,263,346,463,216,324,57,138,2184700,1249222,LUCAS_polygon,2560500,1871000,NA,
00000000000000002770_0,Cropland,2,53702028,1155000,2505000,3185000,1096000,975000,199,-400,-437,-369,-346,-162,457,290,218,524,631,691,628,614,30,245,2971000,845000,LUCAS_polygon,2212000,1172000,NA,
0000000000000000286f_0,Cropland,2,52842048,1330000,2124000,2438000,1153667,1093000,269,-433,-478,-399,-322,-239,349,209,116,304,471,753,209,706,23,207,2402000,980000,LUCAS_polygon,2453333,1546000,NA,
000000000000000030df_0,Cropland,2,53382072,1252000,2599500,2982500,1142500,1057500,208,-455,-486,-386,-334,-290,643,383,218,559,662,738,557,637,75,270,3028000,826500,LUCAS_polygon,2491000,1411500,NA,
00000000000000003107_0,Cropland,2,52722006,1291000,2773500,3345500,1115000,1056000,186,-401,-460,-334,-283,-252,301,311,193,453,669,812,546,656,68,208,2794667,971000,LUCAS_polygon,2205000,1309000,NA,
000000000000000036eb_0,Cropland,2,53102026,1352000,1878000,2106000,1158500,1074000,176,-399,-423,-354,-301,-176,517,162,37,248,382,556,193,248,19,100,2136500,1102750,LUCAS_polygon,2231500,1522000,NA,
0000000000000000c46e_0,Cropland,2,53022018,1361400,1842250,2098000,1068500,1008571,147,-466,-495,-444,-403,-292,359,183,129,279,347,418,191,318,14,135,2070750,1159200,LUCAS_polygon,2614667,1684500,NA,
0000000000000000c7df_0,Cropland,2,53422066,1472500,2239000,2575500,1254500,1164000,153,-423,-437,-395,-317,53,533,251,127,320,391,577,331,283,47,154,2459500,1255500,LUCAS_polygon,2721500,1817500,NA,
0000000000000000c80e_0,Cropland,2,53702064,1327500,2753500,3298000,1133500,1069000,176,-447,-467,-425,-397,-321,713,383,228,508,644,740,374,568,67,501,3149000,1018500,LUCAS_polygon,2756000,1519000,NA,
0000000000000000cb4d_0,Cropland,2,53542080,1238500,2172500,2452500,1033000,961000,251,-395,-451,-336,-167,598,349,196,50,367,491,700,372,546,75,145,2383500,1034000,LUCAS_polygon,1895000,1159500,NA,
0000000000000000cc69_0,Cropland,2,53082046,1357000,2167500,2461000,1080000,1042500,209,-436,-463,-398,-271,330,353,210,56,322,475,674,322,475,18,192,2651500,1104500,LUCAS_polygon,2403000,1448500,NA,
0000000000000000cca8_0,Cropland,2,52681998,1417800,2322000,2688667,1137083,1142167,210,-385,-426,-304,-246,-157,395,222,38,342,444,603,389,413,18,79,2609500,1104857,LUCAS_polygon,2145333,1403000,NA,
0000000000000000d145_0,Cropland,2,52842008,1159000,2594000,3178250,1042500,968000,176,-420,-447,-393,-358,-192,491,459,253,604,667,737,661,642,59,311,3161000,821500,LUCAS_polygon,2232000,1171667,NA,
0000000000000000d28a_0,Cropland,2,53102030,1283667,2001500,2259000,1066750,1020000,186,-419,-480,-361,-332,-270,502,246,155,367,490,569,246,419,35,232,2231750,941500,LUCAS_polygon,2144500,1353000,NA,
0000000000000000d2af_0,Cropland,2,52641998,1576571,2078125,2468750,1228727,1262091,198,-394,-418,-270,-217,508,353,80,-14,236,315,545,82,276,76,75,2398000,1370875,LUCAS_polygon,2303000,1576000,NA,
