system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009e32_0,Artificial land,1,35442964,1999500,2142500,2249500,2520000,2468000,63,42,-33,74,93,249,3,-29,-56,-9,7,39,-27,-11,40,14,2479000,2539000,LUCAS_point,2104000,1666000,0.9905940005940006,
00000000000000009ee7_0,Artificial land,1,34522846,1224000,1437000,1579000,1506000,1274000,96,-176,-203,-163,-133,277,89,33,-44,56,84,127,33,56,52,91,1373000,1210000,LUCAS_point,1773000,1463000,0.9684169814889818,
00000000000000009f2a_0,Artificial land,1,34542742,1372000,1496500,1604000,1455500,1271000,86,-284,-325,-263,-238,-76,125,79,57,96,127,147,81,93,49,136,1518000,1245000,LUCAS_point,2188500,1888500,0.9633048177995995,
0000000000000000a066_0,Artificial land,1,34562754,1603000,1820000,2298000,1688000,1537000,116,-276,-336,-236,-199,182,134,84,37,111,150,229,95,113,59,96,2157000,1637000,LUCAS_point,2606000,2006000,0.9411662510083941,
0000000000000000a076_0,Artificial land,1,34542846,885000,1031000,1068000,1279000,1020000,127,-69,-215,-2,81,350,92,29,-27,55,90,129,31,84,202,55,1046000,933000,LUCAS_point,1110000,858000,0.9402231560626342,
0000000000000000a0a3_0,Artificial land,1,35622952,1581000,1762000,1940000,1613000,1474000,95,-337,-351,-322,-301,-5,163,96,64,115,152,175,96,124,17,108,1874000,1501000,LUCAS_point,2823000,2521000,0.937246537658437,
0000000000000000a0f5_0,Artificial land,1,34982974,1655000,1910500,1956500,1617500,1500500,108,-164,-226,-125,-79,313,148,67,-17,96,142,193,71,90,56,59,1991000,1556000,LUCAS_point,2017500,1643500,0.9318426907979663,
0000000000000000a14a_0,Artificial land,1,35602734,1097000,1335000,1500500,1273500,1050500,87,-257,-307,-230,-122,128,178,92,43,124,159,217,92,139,151,89,1273500,979000,LUCAS_point,1647500,1300000,0.9265824068861994,
0000000000000000a185_0,Artificial land,1,34942866,1096500,1340500,1462500,1535500,1300000,103,-86,-134,-24,74,238,119,49,19,84,125,155,46,82,160,98,1392500,1176000,LUCAS_point,1425500,1050000,0.9237244314129744,
0000000000000000a1e9_0,Artificial land,1,34502832,1402000,1596000,1741000,1535000,1368000,107,-151,-183,-95,-21,231,102,38,-24,66,100,135,18,91,54,67,1603000,1429000,LUCAS_point,1777000,1491000,0.9170858046322442,
0000000000000000a210_0,Artificial land,1,34482746,1222500,1558000,1803500,1298000,1077500,148,-226,-296,-140,-40,215,70,40,-23,58,132,324,115,48,148,38,1304000,1012000,LUCAS_point,1594000,1148000,0.9148121303483105,
0000000000000000a22c_0,Artificial land,1,34002762,1345500,2058000,2423500,1469000,1392000,83,-177,-226,-128,-79,121,214,121,38,153,247,318,184,135,113,174,2154500,1401000,LUCAS_point,1951000,1279500,0.913091367979658,
0000000000000000a2ba_0,Artificial land,1,34542750,1227500,1384000,1475000,1607500,1503500,99,-161,-262,-108,-48,63,68,42,7,55,72,96,51,55,61,40,1692500,1495000,LUCAS_point,1970500,1566000,0.9032458657241135,
0000000000000000a318_0,Artificial land,1,35702948,1031500,1360500,1536500,1220000,973500,98,-318,-364,-274,-213,120,253,161,95,204,258,340,219,218,93,128,1415500,916500,LUCAS_point,1784500,1371500,0.8970916631429667,
0000000000000000a34a_0,Artificial land,1,35322764,1014000,1204000,1274000,1306000,1048000,98,-320,-358,-286,-208,-116,157,91,48,107,131,181,100,105,98,85,1221000,984000,LUCAS_point,1937000,1547000,0.8939750744472107,
0000000000000000a3ba_0,Artificial land,1,34362748,1186000,1650000,1876000,1460000,1311000,92,-179,-235,-151,-79,141,165,84,41,108,145,237,76,117,152,106,1469000,1233000,LUCAS_point,1789000,1198000,0.8870334019689857,
0000000000000000a472_0,Artificial land,1,34502744,972000,1293000,1335000,1339000,1110000,101,-196,-243,-162,1,333,220,100,5,135,209,305,114,153,82,53,1538000,1045000,LUCAS_point,1629000,1148000,0.8736825037151316,
0000000000000000a483_0,Artificial land,1,34122752,2467000,2628000,2684000,2107000,2101000,147,-276,-481,-209,-116,3,24,-30,-57,6,59,79,-32,33,10,59,2193000,2164000,LUCAS_point,3106000,2608000,0.8723208299698237,
0000000000000000a4c4_0,Artificial land,1,35742962,1485000,1871500,2096000,1500000,1414000,72,-234,-259,-191,-128,-20,201,147,47,173,212,273,195,164,101,123,2142500,1480500,LUCAS_point,2063500,1593500,0.8677325130106349,
0000000000000000a4ef_0,Artificial land,1,35102752,1079500,1563500,1739000,1266500,1050000,94,-282,-315,-257,-163,-67,215,138,72,172,188,240,147,176,109,136,1345500,958000,LUCAS_point,1811500,1294000,0.8645006249030869,
0000000000000000a511_0,Artificial land,1,35122758,1019500,1281000,1433500,1334000,1142500,82,-164,-206,-137,-88,26,142,66,44,88,112,156,76,86,159,74,1314500,1058500,LUCAS_point,1538500,1224500,0.8617199635078892,
0000000000000000a52d_0,Artificial land,1,35162800,1389000,2037000,2374000,1383000,1224000,116,-298,-346,-268,-221,-161,297,165,110,250,300,361,176,206,77,334,1921000,1181000,LUCAS_point,2072000,1375000,0.8599388527214549,
0000000000000000a575_0,Artificial land,1,35662784,1172000,1466000,1635000,1383000,1193000,73,-179,-225,-157,-132,19,132,100,70,128,153,202,120,134,143,100,1468000,1113000,LUCAS_point,1645000,1240000,0.8553000868604532,
0000000000000000a5a8_0,Artificial land,1,35702952,1708000,2126500,2268500,1645000,1651500,74,-83,-124,-37,73,199,109,39,-18,76,112,164,73,91,87,0,2062500,1697000,LUCAS_point,1756000,1513000,0.8523420778567837,
0000000000000000a66b_0,Artificial land,1,34182802,1065000,1507000,1783000,1209000,1012000,141,-325,-343,-281,-245,-15,308,172,133,284,335,465,172,250,181,357,1602000,893000,LUCAS_point,1942000,1447000,0.8397442464090223,
0000000000000000a6c8_0,Artificial land,1,34602854,1341500,1721500,1922500,1356000,1215500,88,-306,-340,-280,-184,100,248,187,115,247,272,315,218,265,85,244,1898500,1140000,LUCAS_point,2159500,1599500,0.8325880285449572,
0000000000000000609e_0,Woodland,3,34122830,683000,1732500,2222500,945000,719000,118,-297,-340,-197,-128,12,564,576,460,671,743,768,671,747,43,484,2313000,470500,LUCAS_point,1139000,478000,1,
000000000000000060a5_0,Woodland,3,34202836,763000,1942000,2518000,948000,742000,196,-316,-368,-250,-211,117,441,429,319,687,722,791,699,785,25,428,2661000,494000,LUCAS_point,1277000,507000,1,
000000000000000060a6_0,Woodland,3,34202842,731000,1780000,2204000,927000,735000,73,-237,-291,-190,-111,239,583,542,371,636,678,719,636,688,29,575,2156000,492000,LUCAS_point,1118000,441000,1,
000000000000000060a7_0,Woodland,3,34242828,737000,1817000,2192000,956000,787000,144,-281,-338,-192,-102,249,449,449,353,650,722,799,680,782,36,420,2844000,550000,LUCAS_point,1178000,525000,1,
000000000000000060ac_0,Woodland,3,34342850,834000,1979000,2703000,943000,792000,196,-339,-399,-283,-228,-166,752,423,359,705,783,820,653,783,19,360,2577000,505000,LUCAS_point,1402000,529000,1,
000000000000000060ba_0,Woodland,3,34622886,797500,1955500,2511500,925000,748000,156,-364,-403,-289,-221,-35,673,483,401,639,774,807,624,781,22,419,2370000,500500,LUCAS_point,1377000,600500,1,
000000000000000060bb_0,Woodland,3,34682840,809000,2188000,2781000,924000,764000,189,-368,-397,-321,-273,96,668,461,355,700,747,803,694,760,17,372,2654000,495000,LUCAS_point,1498000,616000,1,
000000000000000060bc_0,Woodland,3,34702792,804500,1759000,2219000,960500,786000,171,-326,-418,-270,-200,164,484,408,344,638,727,791,642,757,22,357,2481500,562000,LUCAS_point,1385000,560000,1,
000000000000000060bf_0,Woodland,3,34782748,769000,2136000,2801000,910000,740000,161,-345,-385,-311,-233,-72,749,522,357,745,774,806,685,777,18,360,2822000,482000,LUCAS_point,1391000,561000,1,
000000000000000060c1_0,Woodland,3,34802742,788000,2123000,2730000,908000,755000,182,-373,-401,-329,-229,189,508,464,312,688,750,790,678,763,16,341,2664000,497000,LUCAS_point,1462000,584000,1,
000000000000000060c3_0,Woodland,3,34842796,718000,1744000,2115000,921000,730000,68,-207,-256,-131,67,295,602,581,411,621,662,698,626,674,18,584,2231000,492000,LUCAS_point,954000,407000,1,
000000000000000060c6_0,Woodland,3,34862788,832000,1956000,2495000,921000,744000,191,-384,-435,-327,-256,69,493,405,229,621,731,808,629,735,37,375,2358000,535000,LUCAS_point,1497000,614000,1,
000000000000000060c7_0,Woodland,3,34862814,759000,2084000,2684000,916000,721000,173,-342,-383,-294,-220,73,710,423,327,680,754,788,607,765,26,365,2573000,470000,LUCAS_point,1323000,540000,1,
000000000000000060d6_0,Woodland,3,35182802,631000,1626000,2038000,883500,689000,37,-183,-234,-134,4,150,678,596,437,660,709,752,645,709,17,571,2051000,424500,LUCAS_point,861000,349000,1,
000000000000000060d8_0,Woodland,3,35202918,766500,1914000,2527000,931000,753000,131,-270,-325,-233,-166,215,676,488,363,680,774,814,615,786,26,479,2591000,488000,LUCAS_point,1214000,507000,1,
000000000000000060da_0,Woodland,3,35222854,785000,2228000,2901000,891000,736000,170,-383,-432,-329,-285,-141,730,445,320,719,763,805,703,780,19,412,2649000,449000,LUCAS_point,1423000,604000,1,
000000000000000060e2_0,Woodland,3,35382842,758000,2135000,2752000,913500,737500,174,-366,-417,-320,-278,-181,665,504,355,712,755,800,712,765,13,381,2723000,464000,LUCAS_point,1377000,524000,1,
000000000000000060e3_0,Woodland,3,35382848,797500,1979500,2593500,910500,751500,164,-361,-416,-324,-237,150,766,397,159,671,768,797,654,770,13,383,2737500,481000,LUCAS_point,1448000,575500,1,
000000000000000060e7_0,Woodland,3,35402848,836500,1933000,2519500,893000,755000,148,-369,-421,-339,-252,-131,729,457,363,674,761,793,631,774,17,415,2636000,476000,LUCAS_point,1459500,592500,1,
000000000000000060e9_0,Woodland,3,35422910,826000,2313000,3033000,911000,770000,141,-329,-374,-262,-178,143,740,489,383,725,803,833,681,815,17,414,3204000,480000,LUCAS_point,1365000,528000,1,
000000000000000060eb_0,Woodland,3,35462844,778000,1829000,2242000,897000,749000,174,-357,-385,-313,-220,70,707,413,265,678,767,806,662,770,15,344,2358000,447000,LUCAS_point,1393000,535000,1,
000000000000000060ec_0,Woodland,3,35462922,714500,1900500,2434500,915000,736500,145,-326,-392,-237,-97,98,776,437,257,703,778,819,680,779,14,306,2516500,470500,LUCAS_point,1235500,488500,1,
000000000000000060ed_0,Woodland,3,35482812,736000,2164000,2931000,924000,740000,186,-365,-390,-315,-188,-6,772,395,252,696,757,811,643,756,43,336,2728000,492000,LUCAS_point,1376000,537000,1,
000000000000000060ef_0,Woodland,3,35502768,701000,1681000,2012000,894000,702000,89,-251,-287,-209,-97,52,526,526,407,607,656,674,647,658,44,526,1972000,479000,LUCAS_point,1076000,428000,1,
000000000000000060f0_0,Woodland,3,35502892,705500,1854500,2359500,897500,707000,76,-243,-304,-166,4,447,639,588,394,680,778,814,665,788,20,540,2434500,435000,LUCAS_point,1056500,422000,1,
000000000000000060f3_0,Woodland,3,35522774,741000,1840000,2348000,877000,729000,154,-341,-394,-290,-146,266,710,405,354,681,783,809,714,782,35,361,2559000,427000,LUCAS_point,1342000,543000,1,
000000000000000060f4_0,Woodland,3,35542768,849000,2273000,2890000,923000,765000,159,-351,-380,-324,-225,-146,730,428,357,737,769,804,712,769,24,372,3068000,505000,LUCAS_point,1468000,583000,1,
000000000000000060f5_0,Woodland,3,35542866,821000,1976500,2474000,900500,757000,151,-351,-395,-308,-219,-69,647,468,347,682,787,819,667,794,35,456,2634500,480000,LUCAS_point,1417500,581500,1,
000000000000000060f6_0,Woodland,3,35542882,731000,1891000,2381000,847000,707000,203,-379,-432,-297,-214,28,717,375,238,711,791,831,674,797,19,269,2497000,409000,LUCAS_point,1286000,510000,1,
000000000000000060f9_0,Woodland,3,35582786,705500,1732000,2119500,880500,717000,57,-200,-250,-130,46,157,609,551,451,623,654,682,650,654,18,519,2034500,452500,LUCAS_point,929500,388500,1,
000000000000000060fa_0,Woodland,3,35582796,752500,1986500,2631500,894000,736000,167,-383,-424,-330,-244,-39,642,433,313,701,758,782,649,765,19,318,2546000,453000,LUCAS_point,1447000,578500,1,
000000000000000060fb_0,Woodland,3,35602836,771500,2027500,2586500,918500,761000,132,-310,-361,-264,-189,163,568,484,311,694,765,803,696,780,12,456,2699000,493500,LUCAS_point,1286000,518500,1,
000000000000000060fc_0,Woodland,3,35642876,708500,1678500,2078500,928500,724000,95,-162,-236,-100,21,354,590,561,275,613,648,688,617,651,14,562,2051500,487500,LUCAS_point,872000,368500,1,
000000000000000060fd_0,Woodland,3,35642880,772000,2020000,2464000,890000,761000,147,-351,-413,-305,-148,241,699,479,290,652,737,782,612,741,95,356,2264000,506000,LUCAS_point,1383000,602000,1,
000000000000000060ff_0,Woodland,3,35662764,718000,1946000,2482000,886000,737000,153,-263,-297,-217,-73,162,640,480,315,627,718,755,627,718,22,431,2222000,479000,LUCAS_point,1089000,430000,1,
00000000000000006100_0,Woodland,3,35662796,759000,2141000,2625000,888000,750000,151,-320,-349,-253,-57,317,610,374,182,706,760,808,702,756,79,297,2827000,452000,LUCAS_point,1303000,527000,1,
00000000000000006102_0,Woodland,3,35682800,703000,1879500,2382500,901000,736500,50,-214,-261,-185,-75,292,680,586,442,683,700,719,652,690,48,579,2473500,470000,LUCAS_point,1046000,439000,1,
00000000000000006103_0,Woodland,3,35682828,811000,2332000,2941000,900000,753000,170,-363,-401,-328,-243,-47,771,433,365,720,780,817,718,778,23,367,2887000,462000,LUCAS_point,1473000,589000,1,
00000000000000006105_0,Woodland,3,35702778,738000,1859000,2362000,902000,751000,95,-297,-342,-254,-114,97,733,514,434,670,741,784,650,748,26,491,2326000,468000,LUCAS_point,1239000,499000,1,
00000000000000006106_0,Woodland,3,35702798,731000,1668500,2031500,899000,719000,76,-196,-226,-156,-35,236,608,601,434,621,638,651,623,636,12,500,2054000,471000,LUCAS_point,982000,430000,1,
00000000000000006107_0,Woodland,3,35702858,687000,2131000,2803000,881000,706000,39,-195,-239,-137,21,345,724,664,470,735,768,803,744,780,11,650,2663500,429000,LUCAS_point,858500,324500,1,
0000000000000000610b_0,Woodland,3,35722802,703500,1532000,1831000,865000,698000,118,-336,-376,-274,12,186,747,488,277,600,744,792,539,740,31,206,1755500,420000,LUCAS_point,1217500,497500,1,
00000000000000006114_0,Woodland,3,35762840,758000,2225500,2831500,902000,734000,179,-322,-368,-266,-117,262,742,301,188,721,778,825,725,769,54,196,2673000,444500,LUCAS_point,1353000,505000,1,
00000000000000007c19_0,Woodland,3,35602768,843000,2011000,2726000,937000,785000,168,-353,-392,-288,-217,233,754,361,254,681,765,808,691,765,76,318,2302000,529000,LUCAS_point,1434000,600000,0.9980769230769231,
00000000000000007c34_0,Woodland,3,34462840,766000,1843000,2247000,950000,770000,158,-295,-362,-226,-158,130,575,404,268,579,722,782,561,761,41,376,1993000,475000,LUCAS_point,1276000,521000,0.9979591836734694,
00000000000000007cb7_0,Woodland,3,35822878,556000,1183000,1471500,838500,623000,68,-204,-254,-109,108,457,600,510,260,605,648,671,598,649,42,316,1650000,396000,LUCAS_point,806500,339000,0.9978260869565218,
00000000000000008394_0,Grassland,5,35482872,1190000,2444000,2888000,1034000,983000,160,-424,-466,-384,-293,-38,760,493,414,632,716,791,480,526,50,679,3129000,732000,LUCAS_point,2238000,1109000,1,
000000000000000083bd_0,Grassland,5,35382928,1174000,2848000,3442000,1029000,955000,138,-430,-480,-360,-277,95,839,602,456,652,734,852,643,585,8,666,3455000,628000,LUCAS_point,1947000,885000,0.9977272727272727,
000000000000000083dd_0,Grassland,5,35662878,1198000,2828000,3439000,1026000,951000,186,-465,-502,-378,-236,131,775,539,354,675,745,818,583,583,19,709,3387000,655000,LUCAS_point,2154000,997000,0.9974358974358974,
000000000000000083eb_0,Grassland,5,35462850,1209500,2783000,3456500,1047000,960000,174,-465,-516,-418,-342,-46,698,531,389,674,726,776,504,651,26,723,3310500,648000,LUCAS_point,2350500,1095000,0.9972972972972973,
00000000000000008401_0,Grassland,5,34802844,1241000,2756000,3340000,1042000,987000,173,-458,-498,-395,-320,58,812,514,408,629,758,825,482,591,7,748,3418000,727000,LUCAS_point,2180000,1062000,0.9970588235294118,
0000000000000000841d_0,Grassland,5,35262890,1288000,2959000,3544000,1008000,979000,149,-415,-458,-365,-260,-171,767,572,334,638,751,795,602,580,30,621,3566000,692000,LUCAS_point,2097000,985000,0.9967741935483871,
00000000000000008438_0,Grassland,5,35642930,1240000,2755500,3321000,1069500,1002000,165,-457,-511,-382,-298,17,791,529,391,636,701,844,554,610,33,694,3293000,688500,LUCAS_point,2122000,1016000,0.9951631701631701,
00000000000000008471_0,Grassland,5,34882970,1190000,2673000,3162000,1018000,991000,139,-427,-490,-375,-335,-314,752,575,479,643,730,764,668,530,11,575,3063000,655000,LUCAS_point,2085000,1017000,0.9946969696969697,
00000000000000008506_0,Grassland,5,35482902,1244000,2565000,3121000,1034000,981000,126,-465,-517,-417,-348,-47,766,529,375,618,742,795,517,709,33,645,3039000,700000,LUCAS_point,2431000,1137000,0.9922136422136422,
00000000000000008549_0,Grassland,5,35542898,1132000,2711000,3239500,1021500,923000,142,-441,-487,-383,-315,-209,773,528,378,634,713,818,625,633,24,597,3120500,660000,LUCAS_point,2093000,966500,0.9916138125440451,
0000000000000000856b_0,Grassland,5,35242862,1226000,2488500,2925000,1044000,983000,177,-451,-484,-402,-346,-128,731,456,364,585,719,785,445,691,16,550,2922000,743500,LUCAS_point,2248500,1043000,0.9912555568905442,
0000000000000000856f_0,Grassland,5,34362890,1211000,2436000,2841000,1062000,965000,183,-456,-524,-389,-207,185,612,451,414,583,702,754,550,581,20,754,2763000,652000,LUCAS_point,2117000,975000,0.9911764705882353,
0000000000000000859e_0,Grassland,5,35402886,1230000,2752000,3401500,1032500,1001500,119,-464,-494,-375,-335,-86,677,517,396,623,688,725,629,533,66,518,3231000,746500,LUCAS_point,2302000,1146000,0.9901032542336891,
000000000000000085de_0,Grassland,5,35742910,1263000,2696000,3195500,1053000,1025000,146,-439,-460,-356,-290,-9,778,551,403,587,757,811,560,735,12,554,3265000,752000,LUCAS_point,2057500,952500,0.9893862612612613,
000000000000000085ea_0,Grassland,5,35702832,1200500,2851000,3404000,1089500,984500,195,-472,-488,-428,-310,-219,805,440,357,606,681,822,462,602,32,546,3379500,794000,LUCAS_point,2499000,1160000,0.9892898315452663,
00000000000000008627_0,Grassland,5,35402972,1241000,2699500,3195000,1037500,996000,122,-387,-429,-341,-281,-27,785,568,506,639,703,803,636,577,9,630,3208000,680000,LUCAS_point,2092000,996500,0.988782562466773,
00000000000000008636_0,Grassland,5,35022928,1151000,2424500,2919500,1003500,954500,148,-403,-496,-351,-178,143,664,534,453,655,727,783,654,661,11,658,2913500,610500,LUCAS_point,2089500,960500,0.9886713776419659,
00000000000000008656_0,Grassland,5,35142942,1134000,2309000,2813000,1045000,955000,116,-361,-418,-334,-242,-71,693,545,407,621,684,802,629,500,79,615,3018000,625000,LUCAS_point,1958000,980000,0.9882122751462374,
0000000000000000868d_0,Grassland,5,35002864,1159000,2672000,3232000,1047000,956000,205,-457,-502,-364,-316,-157,795,468,378,635,759,815,525,628,9,662,3223000,637000,LUCAS_point,2105000,979000,0.9872902500809477,
0000000000000000868e_0,Grassland,5,35482850,1219000,2877000,3540500,1071000,1016500,184,-477,-523,-420,-332,15,737,476,382,669,722,775,468,668,17,749,3478000,719000,LUCAS_point,2468000,1140000,0.9872789731260496,
000000000000000086a1_0,Grassland,5,35582878,1224000,3020000,3765000,1026000,960000,170,-479,-516,-397,-320,-11,754,551,296,686,746,793,455,684,61,725,3545000,667000,LUCAS_point,2214000,1041000,0.9870177776188006,
000000000000000086a4_0,Grassland,5,35122948,1152000,2470000,2977000,1075500,1001000,157,-425,-496,-367,-268,89,734,457,376,621,694,857,679,457,23,578,3080000,684500,LUCAS_point,2191000,1002500,0.9870022079324405,
000000000000000086b8_0,Grassland,5,35282828,1165000,2333500,2868000,1076000,959500,128,-377,-452,-335,-238,-168,676,498,352,632,683,752,496,677,96,643,3034000,716000,LUCAS_point,1907000,986500,0.9868211068211068,
000000000000000086c0_0,Grassland,5,35142976,1250500,2880500,3583500,1043500,1006000,119,-401,-454,-338,-283,-92,781,578,464,633,749,791,588,656,8,691,3431000,702000,LUCAS_point,2027500,915000,0.9867454835196771,
000000000000000086d9_0,Grassland,5,35302922,1184000,2506000,3024000,1036000,966000,137,-438,-509,-354,-243,47,633,552,420,601,655,778,581,557,8,669,2876000,714000,LUCAS_point,2075000,1056000,0.9865135671385672,
000000000000000086e4_0,Grassland,5,35442918,1180500,3156500,3844500,988500,959500,119,-419,-486,-350,-294,40,762,635,505,696,761,806,680,626,7,750,3765500,635500,LUCAS_point,1999500,855000,0.9864160401002506,
00000000000000008714_0,Grassland,5,35322868,1167000,2837000,3494000,1051000,988000,182,-420,-475,-381,-306,-143,813,538,415,714,804,843,484,794,33,727,3534000,615000,LUCAS_point,2110000,960000,0.9860461760461761,
00000000000000008715_0,Grassland,5,35562940,1190000,2858000,3517000,1049000,991000,187,-415,-528,-354,-289,-1,795,581,301,663,732,826,661,475,7,647,3354000,650000,LUCAS_point,1981000,944000,0.986038961038961,
00000000000000008719_0,Grassland,5,34682852,1228000,2546000,2959000,1071000,986000,161,-460,-533,-423,-367,-41,685,504,387,621,680,746,539,621,79,615,3099000,747000,LUCAS_point,2484000,1300000,0.9860116477446388,
0000000000000000871f_0,Grassland,5,35662926,1172000,2684000,3202000,1047000,969000,150,-439,-497,-352,-259,31,681,521,334,632,681,810,632,431,15,701,3176000,669000,LUCAS_point,2081000,975000,0.9859641148325359,
0000000000000000875f_0,Grassland,5,35362814,1295000,2854000,3471000,1106000,1024000,228,-457,-511,-371,-300,-172,769,401,305,648,733,814,380,576,19,733,3353000,720000,LUCAS_point,2302000,1085000,0.9851768962744573,
0000000000000000878f_0,Grassland,5,35522948,1143000,2534000,3059000,1100000,983000,182,-420,-479,-338,-255,263,786,501,333,625,718,827,605,406,20,633,2987000,641000,LUCAS_point,1922000,941000,0.9846354012438253,
0000000000000000879e_0,Grassland,5,34862976,1182000,2968000,3594000,1033000,990000,96,-366,-435,-338,-264,-158,716,624,593,718,748,797,724,652,9,700,3619000,634000,LUCAS_point,1808000,854000,0.9844630156472262,
000000000000000087a3_0,Grassland,5,35662870,1198500,2725500,3238500,1081000,1001000,211,-436,-491,-376,-252,-188,796,431,357,617,761,811,490,666,33,651,3085500,715000,LUCAS_point,2094000,942000,0.9844252765208648,
000000000000000087bb_0,Grassland,5,35262860,1233000,2650000,3298000,1050000,1003000,143,-440,-476,-383,-305,77,777,505,421,615,746,803,494,614,34,715,3210000,710000,LUCAS_point,2208000,1030000,0.9840951471439277,
000000000000000087c8_0,Grassland,5,35502852,1148500,2571000,3113000,996500,904000,149,-478,-510,-393,-313,47,795,497,366,633,721,812,516,667,40,647,2904000,625500,LUCAS_point,2144000,1009500,0.9839460748763075,
000000000000000087cc_0,Grassland,5,35082854,1190000,2655000,3257000,1056000,976000,144,-444,-476,-389,-294,19,735,533,360,585,688,815,561,579,27,779,3172000,747000,LUCAS_point,2388000,1227000,0.9839186489914962,
000000000000000087d8_0,Grassland,5,34982894,1221000,2595000,3174000,1047000,1014000,129,-403,-450,-337,-282,-108,709,523,434,627,675,787,564,628,106,682,3128000,708000,LUCAS_point,2089000,1030000,0.9838162063162064,
0000000000000000880c_0,Grassland,5,35622822,1264000,2518000,3076000,1100000,1018000,217,-488,-532,-425,-294,-166,648,443,347,606,685,836,485,536,11,753,3126000,840000,LUCAS_point,2653000,1333000,0.9832495022966645,
0000000000000000885f_0,Grassland,5,35042840,1275000,2979000,3654000,1045000,1011500,174,-434,-485,-358,-264,125,788,538,353,646,726,810,535,646,16,722,3777500,721000,LUCAS_point,2219500,1066500,0.9820823914172523,
00000000000000008890_0,Grassland,5,35482842,1227000,3028000,3709000,1026000,993000,66,-422,-461,-390,-326,-233,733,662,595,700,737,761,723,662,89,701,3670000,648000,LUCAS_point,2254000,1029000,0.9815952506422502,
000000000000000088a3_0,Grassland,5,34942858,1140000,2832000,3396000,1020000,952000,151,-415,-481,-357,-267,142,762,551,343,632,759,839,574,576,21,727,3405000,654000,LUCAS_point,1940000,921000,0.9814021164021164,
