system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009e91_0,Artificial land,1,35683354,1321500,1459000,1521500,1557500,1355500,80,-43,-80,-15,56,253,70,7,-42,20,46,99,13,22,62,20,1415500,1313000,LUCAS_point,1360500,1119000,0.9760497835497836,
00000000000000009ee0_0,Artificial land,1,35943306,1130000,1310000,1510000,1330000,1163000,124,-191,-218,-141,7,253,143,26,-72,92,132,262,48,130,55,24,1316000,1147000,LUCAS_point,1496000,1277000,0.9692490832564362,
00000000000000009ef4_0,Artificial land,1,35663424,1184000,1461000,1607000,1328000,1189000,123,-238,-268,-206,-113,108,227,90,3,155,277,415,292,92,102,3,1625000,1125000,LUCAS_point,1760000,1406000,0.9670653403101221,
00000000000000009ef9_0,Artificial land,1,36423456,1338000,1455500,1599500,1402500,1170500,98,-241,-291,-191,-90,191,89,23,-111,52,82,123,32,52,19,-18,1433000,1145000,LUCAS_point,1943500,1579000,0.9666403087443218,
00000000000000009f1e_0,Artificial land,1,35063396,1457000,1595000,1671500,1577500,1436000,103,-140,-160,-100,12,192,62,18,-17,44,72,127,32,57,24,47,1626000,1501500,LUCAS_point,1796000,1453500,0.9637744436506046,
00000000000000009f3d_0,Artificial land,1,35523476,1432000,1704000,1898000,1496000,1426000,147,-213,-257,-147,-18,442,199,64,-33,95,130,327,81,95,69,20,2011000,1509000,LUCAS_point,1713000,1316000,0.9617764590790907,
00000000000000009f3f_0,Artificial land,1,35763372,1919000,2347500,2583500,2162500,2183500,70,-54,-131,4,77,168,85,49,2,72,95,155,52,84,137,69,2713500,2360500,LUCAS_point,2157500,1503000,0.9615613451589061,
00000000000000009f63_0,Artificial land,1,35103334,1368500,1708500,1803000,1614500,1411500,92,-90,-150,-24,35,447,105,42,-61,74,95,144,58,65,69,59,1693500,1390500,LUCAS_point,1579000,1224500,0.959062957385538,
00000000000000009f71_0,Artificial land,1,36063276,2659000,2941000,3075000,2599000,2463000,49,-68,-114,-49,-23,81,118,30,24,56,98,137,30,69,126,60,2932000,2573000,LUCAS_point,2796000,2241000,0.9584918694124044,
00000000000000009fa0_0,Artificial land,1,35223330,1513000,1653000,1769000,1490000,1275000,96,-145,-186,-103,-30,174,99,18,-22,60,77,108,16,69,68,56,1482000,1322000,LUCAS_point,1634000,1350000,0.9555324599657722,
00000000000000009fb9_0,Artificial land,1,35103338,1171500,1363000,1450500,1394500,1136500,69,-217,-256,-189,-125,-29,150,92,38,109,128,160,92,119,54,83,1367000,1050000,LUCAS_point,1736000,1492500,0.9531677066336887,
0000000000000000a006_0,Artificial land,1,35463300,1247000,1579000,1838000,1261000,1111000,84,-268,-311,-230,-168,56,276,120,43,162,247,291,121,165,111,165,1590000,1080000,LUCAS_point,1818000,1344000,0.9479179305959492,
0000000000000000a012_0,Artificial land,1,35223324,903000,1078000,1167500,1202500,961500,109,-232,-289,-181,-17,168,216,62,18,126,199,285,73,178,117,62,1070500,831500,LUCAS_point,1315000,1021000,0.9469344479453174,
0000000000000000a086_0,Artificial land,1,35863436,947000,1032000,1125000,1323000,1101000,88,-89,-115,-75,-7,206,91,44,5,57,84,145,40,57,25,48,1199000,1038000,LUCAS_point,1256000,1070000,0.9392095467007651,
