system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009e6a_0,Artificial land,1,38842498,1658000,1864000,1915000,1890000,1814000,103,-98,-144,-54,-18,170,35,-8,-51,11,30,66,-8,14,48,8,1987000,1939000,LUCAS_point,2040000,1677000,0.9800578149920255,
00000000000000009e8a_0,Artificial land,1,38082670,1272000,1405000,1524000,1427000,1327000,65,-179,-220,-137,-76,118,86,45,-13,77,102,149,34,96,18,71,1668000,1405000,LUCAS_point,1824000,1500000,0.9770337608727702,
00000000000000009f38_0,Artificial land,1,38102626,1152500,1607000,1855000,1368500,1240000,94,-238,-269,-184,-101,306,168,91,9,115,168,244,92,134,125,90,1624000,1227000,LUCAS_point,1730000,1190000,0.9622203193250649,
00000000000000009f6f_0,Artificial land,1,38102628,1122000,1304000,1382000,1257000,1057000,68,-242,-300,-200,-142,-9,152,88,0,120,142,183,82,129,83,102,1320000,1017000,LUCAS_point,1588000,1289000,0.9585456762897621,
00000000000000009fe0_0,Artificial land,1,37382690,1022000,1177500,1289000,1290000,1109500,132,-204,-231,-189,-152,62,133,37,-29,82,116,184,35,85,100,36,1244500,1069000,LUCAS_point,1640000,1312500,0.950346723824665,
0000000000000000a08a_0,Artificial land,1,38882636,1980500,2484000,2670500,1547500,1427500,62,-274,-342,-213,-132,-52,162,87,29,187,260,340,150,228,174,103,2095000,1364000,LUCAS_point,2273000,1559000,0.93896119524796,
0000000000000000a137_0,Artificial land,1,38242550,1265000,1800500,2043500,1473000,1352500,150,-250,-317,-185,-148,61,127,78,0,112,130,160,108,122,154,37,1828500,1427000,LUCAS_point,2071000,1510000,0.9277465728606562,
0000000000000000a240_0,Artificial land,1,37902538,1205000,1273000,1347500,1547000,1309000,63,-189,-346,-160,-100,68,31,-12,-81,13,46,97,-11,33,14,-41,1240500,1216000,LUCAS_point,1782500,1101500,0.9116684851630672,
0000000000000000a379_0,Artificial land,1,37942518,1325000,1586000,1778000,1444000,1282000,102,-322,-347,-302,-260,138,144,90,25,109,142,167,90,140,121,78,1711000,1348000,LUCAS_point,2397000,2029000,0.8910047931100563,
0000000000000000a3ac_0,Artificial land,1,38822496,1287000,1505000,1654000,1396000,1256000,77,-173,-190,-157,-57,188,83,34,5,69,83,118,60,73,60,14,1485000,1318000,LUCAS_point,1694000,1372000,0.8877686621118629,
0000000000000000a3dc_0,Artificial land,1,37462692,1276000,1801000,2082000,1420000,1265000,115,-251,-268,-220,-153,162,206,130,56,172,254,321,135,201,87,76,1777000,1211000,LUCAS_point,1943000,1387000,0.8845105668046844,
0000000000000000a40f_0,Artificial land,1,37862546,1307750,1794000,2020000,1212000,1122000,78,-258,-287,-231,-154,177,153,116,40,146,181,237,134,164,100,66,1941333,1414333,LUCAS_point,1799800,1379667,0.8812656583689416,
0000000000000000a44c_0,Artificial land,1,38602518,1386000,1578000,1707000,1463000,1366000,122,-171,-204,-158,-138,103,147,62,0,72,133,214,68,78,103,76,1708000,1395000,LUCAS_point,1879000,1518000,0.8770099541423071,
0000000000000000a46c_0,Artificial land,1,37342506,869000,1022000,1111000,1108000,858000,128,-226,-266,-211,-131,169,153,78,29,112,150,196,92,131,58,53,1022000,764000,LUCAS_point,1290000,1037000,0.8741260096405491,
0000000000000000a4f3_0,Artificial land,1,37942516,1511000,1873000,2068000,1145000,1100000,99,-447,-481,-396,-359,113,161,131,70,149,166,213,137,162,94,131,1946000,1430000,LUCAS_point,2633000,2311000,0.8641178898860623,
0000000000000000a522_0,Artificial land,1,37322684,1178500,1720500,1931500,1219500,1119500,138,-306,-336,-256,-198,213,273,143,55,191,273,314,155,247,101,96,1848000,1154000,LUCAS_point,1973000,1429500,0.8608484425589196,
0000000000000000a56b_0,Artificial land,1,37662590,1534000,1822000,2057000,1262333,1201250,132,-410,-439,-387,-354,107,194,131,25,174,194,246,147,179,94,186,2223857,1546500,LUCAS_point,2745500,2219333,0.8561112751485024,
0000000000000000a5c0_0,Artificial land,1,37862544,1348000,1941500,2223500,1311750,1233333,69,-260,-279,-236,-153,109,198,135,57,188,228,300,158,232,150,116,2160000,1454000,LUCAS_point,1974000,1460000,0.8513384948706665,
0000000000000000a5c4_0,Artificial land,1,37842542,1317000,1784000,1995000,1321000,1182000,70,-292,-328,-258,-214,60,179,171,104,203,226,252,200,222,61,162,1886000,1242000,LUCAS_point,2042000,1509000,0.8507964575539948,
0000000000000000a61e_0,Artificial land,1,38822494,1166000,1541000,1728000,1147000,1002000,132,-279,-302,-260,-180,126,179,126,-40,173,199,233,120,177,82,19,1440000,1019000,LUCAS_point,1676000,1345000,0.8456552641285163,
000000000000000061e5_0,Woodland,3,37142506,679000,1711000,2204000,836000,678000,125,-242,-285,-211,-44,335,554,430,192,681,729,757,672,729,18,234,2191000,432000,LUCAS_point,1019000,420000,1,
00000000000000006206_0,Woodland,3,37262492,772000,1853000,2160000,853000,707000,136,-385,-416,-340,-229,98,635,436,233,648,738,790,468,738,26,266,2061000,465000,LUCAS_point,1411000,621000,1,
00000000000000006216_0,Woodland,3,37302524,665000,1613500,2111000,825500,664500,61,-212,-247,-160,-106,350,621,614,306,647,669,693,663,660,11,397,2072000,452000,LUCAS_point,926000,411000,1,
