system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009f9b_0,Artificial land,1,27201748,1926000,2112000,2339000,1798000,1743000,68,-199,-263,-162,-110,-68,73,40,9,59,74,120,38,50,129,78,2189000,1948000,LUCAS_point,2520000,2025000,0.9557170005864143,
0000000000000000a046_0,Artificial land,1,27581860,2038000,2314000,2409000,1468000,1444000,63,-398,-435,-374,-336,-170,125,84,58,102,122,139,92,97,23,115,2334000,1845000,LUCAS_point,3231000,2668000,0.9433199238133448,
0000000000000000a481_0,Artificial land,1,27141748,2199000,2561000,2817000,1913000,1953000,59,-196,-232,-178,-117,-36,127,91,71,112,125,150,92,113,103,107,2693000,2193000,LUCAS_point,2777000,2072000,0.8725031018635669,
0000000000000000a48a_0,Artificial land,1,26881766,1929500,2106500,2436500,1449500,1373500,157,-404,-455,-325,-235,-3,72,12,-32,42,71,115,28,64,11,9,1931500,1714500,LUCAS_point,2670000,2035000,0.8720586243032064,
0000000000000000a545_0,Artificial land,1,27781850,2269000,2673000,2851000,1369000,1426000,96,-501,-513,-478,-439,-298,116,83,61,97,117,204,84,89,103,165,2434000,2016500,LUCAS_point,3875500,3198000,0.8586024704759405,
0000000000000000a657_0,Artificial land,1,28221734,2245500,2436500,2612000,1673000,1751000,54,-239,-263,-220,-197,-135,59,34,8,51,59,76,31,47,49,53,2217500,1986000,LUCAS_point,2768500,2155000,0.842215635241951,
00000000000000008b15_0,Shrubland,4,28361782,2260000,2588000,2785000,1565000,1800000,54,-342,-377,-326,-296,-215,124,108,84,121,136,154,100,112,44,142,2717000,2140000,LUCAS_point,3569000,2426500,0.6954790565321874,
00000000000000008bc0_0,Shrubland,4,28381786,1214500,1555000,1728000,1137000,1056000,81,-352,-377,-317,-250,-157,350,178,153,223,263,412,187,193,27,246,1717500,1022500,LUCAS_point,2043500,1352000,0.655970907925931,
00000000000000008c0e_0,Shrubland,4,27641758,1070167,1468000,1620200,1054000,889000,108,-420,-445,-393,-337,-105,372,173,128,216,328,411,162,199,54,321,1482500,874667,LUCAS_point,2084000,1347000,0.6400172872253131,
00000000000000008c4b_0,Shrubland,4,27581764,1076000,1379000,1545500,1000500,848500,104,-444,-470,-400,-295,-182,429,227,166,285,382,468,228,256,52,365,1452000,799000,LUCAS_point,1993000,1203500,0.628954431496464,
00000000000000008c71_0,Shrubland,4,28181800,940500,1340500,1542000,1010000,842000,102,-486,-502,-459,-425,-210,396,231,173,277,372,420,258,232,22,324,1444500,774000,LUCAS_point,2296000,1433000,0.6231328158202262,
00000000000000008cda_0,Shrubland,4,26541768,821500,1212000,1396500,941000,743000,82,-395,-434,-366,-287,-62,462,315,257,364,407,498,314,379,40,363,1379000,641000,LUCAS_point,1676000,866500,0.6056312500241509,
00000000000000008d49_0,Shrubland,4,28241796,1014500,1397750,1531750,1032750,889500,90,-494,-521,-473,-420,-252,305,208,161,255,306,346,241,213,23,301,1472750,863500,LUCAS_point,2471000,1531500,0.5890153379477797,
00000000000000008d98_0,Shrubland,4,27861762,1158000,1484667,1633500,1061000,966500,85,-423,-440,-393,-339,-238,314,195,160,240,309,333,198,211,22,314,1516250,948000,LUCAS_point,2242000,1517500,0.5804069888504128,
00000000000000008dab_0,Shrubland,4,27381780,992000,1353000,1538000,979000,860000,105,-443,-468,-412,-367,-141,372,222,179,267,342,402,222,246,27,336,1428000,841000,LUCAS_point,2168000,1307000,0.5775238645826881,
00000000000000008de9_0,Shrubland,4,26501766,775000,1187000,1355000,931000,729000,117,-376,-411,-328,-255,-36,499,279,203,345,444,561,275,382,18,344,1322500,603500,LUCAS_point,1487000,801000,0.5689551844203007,
00000000000000008df2_0,Shrubland,4,27941760,964000,1346000,1481333,985500,835333,111,-423,-449,-395,-335,47,449,253,96,309,396,475,259,287,19,376,1457833,742500,LUCAS_point,1949500,1139750,0.5674428521344681,
00000000000000008df6_0,Shrubland,4,26861798,1040000,1466000,1713000,1008000,865000,117,-449,-478,-419,-384,-245,447,241,193,303,420,468,237,281,31,416,1659000,838000,LUCAS_point,2164000,1328000,0.5662961419700934,
00000000000000008e21_0,Shrubland,4,27841786,1170000,1494667,1639500,1066500,972000,120,-417,-447,-394,-303,-135,306,180,151,224,287,351,179,198,22,283,1595000,1003500,LUCAS_point,2248000,1533000,0.5615697310819262,
00000000000000008e28_0,Shrubland,4,27641750,1187000,1653800,1851000,1163000,1084000,118,-380,-422,-333,-287,-194,361,166,105,208,311,450,167,175,58,274,1878000,1131250,LUCAS_point,2215500,1427500,0.5600677690008814,
00000000000000008e78_0,Shrubland,4,27661778,1052500,1430250,1617000,1015500,850000,127,-476,-493,-445,-381,-208,433,240,162,331,379,483,240,305,65,366,1556500,806000,LUCAS_point,2227250,1406333,0.5514648041187029,
00000000000000008e92_0,Shrubland,4,28461792,1176000,1370000,1510000,1121000,1070500,58,-275,-306,-246,-202,-100,200,130,82,152,175,261,141,141,95,166,1541000,1119000,LUCAS_point,1770500,1193000,0.5484642888687006,
00000000000000008ea1_0,Shrubland,4,28141780,1018833,1434000,1590500,1004250,870500,117,-447,-475,-406,-352,-107,406,222,161,301,404,441,222,258,60,405,1618500,844000,LUCAS_point,2083500,1259000,0.5467275306142395,
