system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000001646_0,Artificial land,1,51942584,1112000,1467000,1672000,1326000,1158000,87,-185,-202,-157,-100,3,123,71,32,143,203,284,119,215,125,57,1475000,1078000,LUCAS_polygon,1582000,1064000,NA,
0000000000000000e527_0,Artificial land,1,52182736,1964000,2304000,2508000,1693000,1746000,131,-168,-200,-141,-84,132,79,34,-5,59,78,126,38,56,52,46,2184000,1943000,LUCAS_polygon,2345000,1764000,NA,
0000000000000000035e_0,Cropland,2,52042698,1387400,2113450,2371500,1203200,1104857,315,-388,-468,-292,-164,90,668,190,78,377,533,699,120,354,37,405,2316500,1011500,LUCAS_polygon,1966500,1227250,NA,
0000000000000000036a_0,Cropland,2,52062696,1151500,2092000,2360000,1171000,1027000,287,-377,-449,-329,-287,-132,158,158,131,240,717,827,186,768,9,236,2373000,1009000,LUCAS_polygon,2003500,1171500,NA,
000000000000000003d6_0,Cropland,2,52022684,1324000,2042000,2402000,1191000,1079000,240,-419,-455,-320,-248,-146,701,194,108,342,437,746,141,352,27,283,2263000,1045000,LUCAS_polygon,2177000,1406000,NA,
000000000000000003ea_0,Cropland,2,52062538,1058000,1453000,1646000,1150000,973000,257,-339,-379,-303,-248,-26,175,122,19,239,486,690,89,618,13,131,1604000,923000,LUCAS_polygon,1794500,1060000,NA,
00000000000000000434_0,Cropland,2,52182700,1375000,2125000,2493000,1214500,1129500,252,-352,-388,-302,-211,-12,169,165,81,311,423,736,334,634,45,91,2419000,1123000,LUCAS_polygon,2220000,1238500,NA,
000000000000000008d6_0,Cropland,2,51482612,1272500,1790000,2023500,1206500,1072000,269,-381,-412,-316,-226,-151,694,155,94,288,423,729,123,288,13,299,1942000,1074500,LUCAS_polygon,2140500,1306500,NA,
0000000000000000106c_0,Cropland,2,51122656,1129000,1394000,1561000,1168000,1037000,296,-402,-437,-323,-227,-41,221,98,18,177,318,700,105,513,6,61,1562000,979000,LUCAS_polygon,2098000,1429000,NA,
00000000000000001187_0,Cropland,2,51322718,1228500,1627625,1839667,1292750,1075667,287,-307,-357,-244,-173,236,626,73,30,107,415,673,74,108,7,75,1757667,1086500,LUCAS_polygon,1656000,1177500,NA,
00000000000000001577_0,Cropland,2,52582568,1153000,2115000,2351000,1130000,1003000,254,-359,-423,-341,-290,306,193,147,32,238,577,746,205,674,77,69,2305000,924000,LUCAS_polygon,1928000,1055000,NA,
0000000000000000157d_0,Cropland,2,51802590,1088000,2018000,2314000,1137000,995000,264,-418,-461,-389,-329,41,272,256,9,301,564,772,327,596,66,40,2219000,847000,LUCAS_polygon,2204000,1506000,NA,
00000000000000001738_0,Cropland,2,51782586,1100000,1677000,1958000,1180000,995000,335,-421,-468,-342,-250,-148,753,119,51,201,541,783,114,233,10,55,1880000,1035000,LUCAS_polygon,2105000,1513000,NA,
000000000000000018f4_0,Cropland,2,52142646,1268000,2360000,2783000,1136000,1002000,201,-455,-497,-418,-349,34,624,394,165,563,716,799,330,665,78,403,2881000,832000,LUCAS_polygon,2511000,1379000,NA,
00000000000000001a77_0,Cropland,2,52262654,1288000,1804000,2059000,1206000,1124000,306,-406,-501,-343,-287,244,735,202,147,322,458,752,187,253,56,502,1932000,1044000,LUCAS_polygon,2284000,1532000,NA,
00000000000000001ade_0,Cropland,2,51062638,1047000,1846250,2097500,1271875,1036500,340,-310,-401,-255,-194,-68,762,81,22,159,630,802,65,170,5,517,1986500,977500,LUCAS_polygon,1658500,1200500,NA,
00000000000000001d7b_0,Cropland,2,52622630,1181000,2912500,3642000,976000,920000,167,-449,-496,-409,-336,201,711,513,154,655,721,809,521,711,76,154,3409500,646500,LUCAS_polygon,2186500,1074000,NA,
00000000000000002031_0,Cropland,2,52322586,1262000,2166000,2482000,1217500,1056500,255,-357,-422,-314,-259,90,248,214,126,353,560,771,204,665,49,341,2388500,977500,LUCAS_polygon,1920500,1061500,NA,
000000000000000020ae_0,Cropland,2,51842632,1269000,1976000,2294000,1149000,1011667,205,-409,-440,-331,-216,147,615,281,139,383,472,704,256,391,37,347,2222400,895000,LUCAS_polygon,2115000,1148000,NA,
00000000000000002164_0,Cropland,2,51362726,1140429,1255500,1392000,1231833,1072250,208,-310,-341,-287,-206,198,406,58,10,100,249,476,58,111,3,33,1353500,972111,LUCAS_polygon,1845000,1284000,NA,
000000000000000022e8_0,Cropland,2,51282676,1199400,2302333,2725750,1161500,1037875,189,-422,-473,-385,-328,2,523,356,226,481,566,777,495,521,34,391,2685500,829500,LUCAS_polygon,2358000,1389500,NA,
0000000000000000231f_0,Cropland,2,51002676,1052500,1306500,1487000,1112500,987000,286,-300,-367,-261,-157,482,155,63,22,157,404,677,111,557,6,56,1430000,829000,LUCAS_polygon,1690000,979500,NA,
0000000000000000237d_0,Cropland,2,51442598,1245250,2179000,2558833,1126875,1042200,260,-412,-443,-345,-205,-126,701,202,47,403,571,753,153,429,24,268,2430333,844000,LUCAS_polygon,2149500,1110250,NA,
00000000000000002392_0,Cropland,2,52102718,1071125,1571500,1806000,1133000,973667,305,-402,-434,-344,-288,-108,193,182,108,246,576,733,233,634,20,129,1813333,958500,LUCAS_polygon,1949500,1318500,NA,
000000000000000023af_0,Cropland,2,51682568,1155000,2193000,2670000,1121000,1023000,270,-364,-422,-315,-245,-34,689,134,66,422,659,714,129,515,28,84,2557000,833000,LUCAS_polygon,2049000,1028000,NA,
00000000000000002422_0,Cropland,2,52242650,1102000,1735000,2049000,1126000,987000,144,-352,-381,-325,-258,-106,433,248,62,393,431,506,121,420,43,279,1981000,879000,LUCAS_polygon,1875000,1218000,NA,
000000000000000024f2_0,Cropland,2,51182608,955500,1065000,1146500,1130500,953000,282,-314,-363,-225,-161,-63,122,60,-3,147,272,721,69,529,6,9,1152000,775000,LUCAS_polygon,1544500,1044500,NA,
0000000000000000270b_0,Cropland,2,52722550,1178500,2337000,2719500,1038000,961500,193,-426,-486,-401,-329,202,676,381,195,566,680,749,437,629,43,323,2833500,744000,LUCAS_polygon,2270500,1069500,NA,
00000000000000002916_0,Cropland,2,52282592,1275000,2359000,2772000,1188000,1057500,282,-337,-434,-272,-220,189,735,132,100,371,580,775,159,271,8,551,2673500,901000,LUCAS_polygon,1696500,928500,NA,
000000000000000029ea_0,Cropland,2,51182618,1253000,1546500,1771500,1221500,1128000,248,-286,-369,-241,-183,177,186,79,51,144,251,713,79,346,4,65,1630000,1049000,LUCAS_polygon,1877000,1284000,NA,
00000000000000002cd4_0,Cropland,2,52022584,1254500,2190000,2543000,1103000,1050000,246,-413,-442,-360,-247,-194,746,258,164,458,628,791,207,473,67,462,2548000,880000,LUCAS_polygon,2291000,1217000,NA,
00000000000000002ed4_0,Cropland,2,52062596,1167000,1400000,1583000,1139000,1032500,288,-350,-377,-325,-287,-135,315,107,69,139,457,664,86,461,6,99,1476000,1012500,LUCAS_polygon,2048500,1520500,NA,
00000000000000002ed6_0,Cropland,2,51622602,1105714,1356200,1658333,1162429,1005375,301,-424,-469,-382,-246,-117,202,100,33,190,243,703,108,340,8,61,1539000,973500,LUCAS_polygon,2246000,1737000,NA,
00000000000000002f8e_0,Cropland,2,51382596,1116750,1862250,2102000,1168857,987375,326,-419,-449,-370,-286,-152,164,139,28,175,528,739,164,676,3,50,2077750,974333,LUCAS_polygon,2157000,1507500,NA,
00000000000000002fb8_0,Cropland,2,51082626,1232500,1533500,1662500,1258000,1064500,258,-258,-296,-217,-151,309,142,77,10,150,479,659,91,575,17,24,1582000,981500,LUCAS_polygon,1701000,1101500,NA,
0000000000000000300e_0,Cropland,2,51602692,902000,1080500,1214000,1143500,931000,276,-374,-457,-302,-226,12,509,79,18,167,297,536,73,181,87,171,1226500,834000,LUCAS_polygon,1705000,1237000,NA,
00000000000000003101_0,Cropland,2,51262612,1266857,2193000,2590000,1223000,1068333,171,-365,-395,-327,-273,252,584,244,88,398,514,637,201,478,58,387,2463000,938800,LUCAS_polygon,2087000,1127000,NA,
0000000000000000313f_0,Cropland,2,51562602,1225333,1737000,2055000,1165917,1045889,280,-404,-450,-347,-278,-157,338,153,83,280,454,720,132,472,89,256,1792000,978000,LUCAS_polygon,2199500,1502000,NA,
00000000000000003266_0,Cropland,2,52162716,1319500,2044500,2373500,1156000,1078500,165,-424,-449,-362,-262,-145,536,267,138,351,461,588,218,403,14,267,2272500,996500,LUCAS_polygon,2297000,1274000,NA,
00000000000000003746_0,Cropland,2,52122732,1284000,1872000,2143000,1170000,1082000,288,-372,-427,-344,-291,-119,217,172,104,226,572,746,172,682,28,107,2050000,1109000,LUCAS_polygon,2197000,1663000,NA,
0000000000000000381f_0,Cropland,2,52382602,1227000,2419500,2948000,1025000,971000,130,-460,-484,-415,-385,42,688,398,266,571,686,717,458,648,27,309,2824500,718500,LUCAS_polygon,2324500,1063500,NA,
00000000000000003a67_0,Cropland,2,51742596,1130500,1786000,2075000,1129714,1006500,315,-371,-458,-291,-151,-7,534,91,17,212,513,696,71,320,8,111,2064000,911250,LUCAS_polygon,1786000,1276000,NA,
00000000000000003ac1_0,Cropland,2,52722502,1199000,2393000,2781000,1074000,1026000,279,-388,-448,-309,-258,777,203,178,-4,523,588,728,288,600,45,66,2725000,823000,LUCAS_polygon,1878000,974000,NA,
00000000000000003bf6_0,Cropland,2,52882518,1238000,2653000,3140000,1037429,980200,197,-457,-499,-411,-356,-95,655,397,174,618,713,739,464,709,25,230,3122000,695000,LUCAS_polygon,2325000,1025000,NA,
00000000000000003c1c_0,Cropland,2,50982722,1345000,2161000,2476000,1206000,1121000,242,-430,-453,-395,-316,646,468,243,10,317,496,654,258,335,24,206,2507000,1113000,LUCAS_polygon,2648000,1682000,NA,
00000000000000003c5c_0,Cropland,2,51482710,1075000,2364000,2823000,1119500,975500,262,-386,-422,-361,-330,-74,558,300,97,517,706,800,448,670,21,272,2719000,771000,LUCAS_polygon,1972500,970000,NA,
00000000000000003c61_0,Cropland,2,52222700,1217000,2082000,2438000,1073000,991000,161,-410,-443,-397,-348,-167,574,256,162,426,532,678,235,459,52,238,2325000,827000,LUCAS_polygon,2261000,1283000,NA,
