system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000000456_0,Woodland,3,49105042,941000,1603000,1864500,1311500,949000,147,-213,-343,285,652,741,127,119,55,253,481,565,415,542,23,89,1808000,767500,LUCAS_polygon,652500,498000,NA,
00000000000000000716_0,Woodland,3,48585070,857500,1484250,1719500,1269500,934000,177,-203,-358,248,694,830,49,41,-15,222,470,569,244,536,25,-12,1627000,709500,LUCAS_polygon,615500,402667,NA,
00000000000000000c0d_0,Woodland,3,48664984,868000,1769000,2039500,1252000,836000,149,-222,-285,254,667,849,140,116,20,324,599,658,428,633,24,62,2025000,615500,LUCAS_polygon,732000,364500,NA,
00000000000000000d05_0,Woodland,3,48845030,1020000,2025000,2416000,1239500,972000,119,-226,-348,256,728,818,103,110,65,426,630,693,493,687,48,123,2537000,756000,LUCAS_polygon,732000,476000,NA,
0000000000000000166f_0,Woodland,3,48525072,1168000,1808000,2076000,1200000,981000,227,-362,-465,-74,708,855,33,45,-13,319,490,540,454,499,28,97,2250000,857000,LUCAS_polygon,1070000,855000,NA,
0000000000000000339c_0,Woodland,3,48505068,908000,1689000,2035000,1118000,796000,171,-329,-428,24,611,725,105,110,31,311,537,592,408,549,35,159,1891000,607000,LUCAS_polygon,810000,564000,NA,
00000000000000003582_0,Woodland,3,49284984,980000,1599000,1810000,1240000,942000,199,-299,-342,-90,620,790,159,155,72,349,468,514,461,469,35,103,1780000,778000,LUCAS_polygon,919000,469000,NA,
00000000000000003bd7_0,Woodland,3,48445084,1230000,2202500,2593500,1235000,926000,175,-373,-470,167,663,845,21,37,-40,367,570,665,405,621,26,60,2597000,800500,LUCAS_polygon,1344500,785500,NA,
00000000000000004306_0,Woodland,3,48985004,1067000,1967000,2240000,1204000,962500,160,-313,-367,-34,689,800,135,143,72,415,590,634,520,614,14,144,2233500,744500,LUCAS_polygon,961000,569500,NA,
0000000000000000438d_0,Woodland,3,48865014,844000,1740000,2070500,1250500,864000,113,-178,-292,273,673,782,106,106,51,305,597,661,353,627,38,89,2135500,610500,LUCAS_polygon,593000,402000,NA,
0000000000000000484d_0,Woodland,3,48724996,1298000,2541000,3031000,1318000,1035000,151,-302,-393,-85,717,840,52,52,-6,347,601,648,485,628,66,35,2825000,847000,LUCAS_polygon,1054000,682000,NA,
000000000000000048f2_0,Woodland,3,48985022,1169000,2211000,2644000,1260000,929000,123,-225,-331,210,668,790,119,117,64,387,656,729,509,688,13,100,2522000,811000,LUCAS_polygon,781000,529000,NA,
0000000000000000c66c_0,Woodland,3,48785026,1149000,1887000,2199000,1351000,1019000,162,-233,-335,438,775,894,86,78,-19,247,579,651,377,631,31,21,2163000,766000,LUCAS_polygon,613000,406000,NA,
0000000000000000cf1d_0,Woodland,3,49064982,1089000,2193000,2639000,1131000,853000,98,-327,-398,-164,527,669,64,69,3,408,676,745,408,707,29,71,2634000,686000,LUCAS_polygon,1230000,622000,NA,
0000000000000000d3dd_0,Woodland,3,49425006,978000,2441500,2950500,1013500,835500,91,-276,-342,88,563,675,134,134,69,419,726,785,428,739,22,95,2896000,604500,LUCAS_polygon,917500,488000,NA,
0000000000000000d48c_0,Woodland,3,49445008,943667,1888500,2235200,1309000,952750,148,-266,-369,183,735,816,90,96,26,376,576,652,448,555,22,59,2239333,614667,LUCAS_polygon,672000,496000,NA,
0000000000000000d49f_0,Woodland,3,49385002,838000,1807000,2147000,1473000,1072000,97,-181,-254,389,594,780,142,130,33,210,665,719,478,687,19,89,2178000,811000,LUCAS_polygon,740000,389000,NA,
0000000000000000d4da_0,Woodland,3,49205012,1260000,2191000,2603000,1071000,885000,156,-323,-436,9,709,859,57,62,-7,418,559,602,513,569,11,78,2556000,814000,LUCAS_polygon,992000,693000,NA,
0000000000000000d5c9_0,Woodland,3,48785014,1018000,1446000,1715000,1371000,1019000,179,-195,-326,285,573,824,208,154,87,263,479,521,425,497,17,102,1763000,824000,LUCAS_polygon,692000,398000,NA,
0000000000000000d8d6_0,Woodland,3,48685050,1283000,2359000,2810000,1328000,1043000,167,-338,-409,-86,705,885,55,64,-32,420,571,632,472,603,43,97,2632000,888000,LUCAS_polygon,1191000,801000,NA,
0000000000000000de6d_0,Woodland,3,48665052,1075000,1668000,1932000,1468000,1060000,196,-247,-397,87,650,754,108,108,58,228,427,504,371,490,35,108,1971000,975000,LUCAS_polygon,797000,578000,NA,
0000000000000000e2f7_0,Woodland,3,48805084,965000,1706000,1949000,1359000,976000,173,-190,-350,247,697,788,124,101,34,205,468,573,378,542,46,83,1913000,778000,LUCAS_polygon,678000,454000,NA,
0000000000000000e8cd_0,Woodland,3,48665056,974000,1602500,1881000,1264500,960000,166,-264,-367,151,627,731,138,138,76,337,480,546,436,531,29,117,1849500,725000,LUCAS_polygon,900000,519500,NA,
0000000000000000ec54_0,Woodland,3,48805052,960500,1603000,1920500,1437000,1040500,138,-128,-298,295,577,820,187,137,81,262,498,546,400,520,49,92,1701000,796500,LUCAS_polygon,626500,354500,NA,
0000000000000000f6ac_0,Woodland,3,48964996,999500,1747000,2043500,1177500,912000,174,-306,-366,29,606,783,187,170,52,377,504,546,479,504,18,112,1874000,723000,LUCAS_polygon,852000,492500,NA,
0000000000000000f839_0,Woodland,3,49205016,974000,1582000,1847000,1299000,965000,185,-303,-413,192,661,801,97,113,41,247,485,548,427,500,33,132,1857500,756000,LUCAS_polygon,772000,524500,NA,
0000000000000000fad4_0,Woodland,3,48745020,1037000,1692000,1964000,1314000,993000,185,-281,-375,14,695,782,115,129,55,297,516,555,500,524,41,146,2092000,799000,LUCAS_polygon,915000,546000,NA,
0000000000000001017c_0,Woodland,3,49104984,1216000,1929500,2227500,1206500,985000,221,-407,-480,-69,661,814,67,77,4,327,480,509,337,483,12,87,2212500,880000,LUCAS_polygon,1135500,794000,NA,
00000000000000010504_0,Woodland,3,49045086,865000,1699000,1875000,1272000,874000,152,-125,-269,285,627,752,141,128,89,219,534,613,430,587,36,117,1882000,689000,LUCAS_polygon,590000,374000,NA,
000000000000000106bb_0,Woodland,3,49165040,1329000,2134000,2413000,1543000,1260000,140,-214,-338,335,724,822,50,69,14,200,590,671,305,632,24,72,2232000,974000,LUCAS_polygon,735000,484000,NA,
00000000000000010aee_0,Woodland,3,48965050,1041000,1835000,2150000,1302000,960000,142,-240,-361,-87,597,726,137,155,87,387,526,560,487,550,27,176,2083000,766000,LUCAS_polygon,957000,634000,NA,
00000000000000010c6b_0,Woodland,3,48905022,966000,1924000,2266000,1298500,905000,120,-221,-334,164,608,726,128,109,38,302,606,688,445,658,30,109,2096000,749500,LUCAS_polygon,841500,486500,NA,
00000000000000011069_0,Woodland,3,48565074,1105500,1932000,2257000,1159750,917333,189,-325,-403,-193,656,870,53,69,-12,373,496,563,420,537,48,95,2214750,784750,LUCAS_polygon,1251000,759000,NA,
0000000000000001107d_0,Woodland,3,48585066,947333,1807000,2124000,1305000,885000,162,-229,-393,262,734,838,96,96,30,328,538,623,402,577,27,90,2087500,630000,LUCAS_polygon,701500,463000,NA,
0000000000000000d90c_0,Wetland,8,48685068,933000,1337000,1626000,1129000,852000,280,-333,-437,41,757,838,14,21,-45,204,344,457,247,398,29,30,1662000,730000,LUCAS_polygon,1223000,818000,NA,
0000000000000000f242_0,Wetland,8,49024980,930500,1285500,1558000,1116000,823500,297,-400,-488,-19,735,839,7,14,-52,208,368,451,296,400,23,28,1378000,694000,LUCAS_polygon,1183500,785500,NA,
0000000000000000fc69_0,Wetland,8,48725044,1431000,2424000,2933000,1349000,1050000,175,-260,-400,251,763,916,1,10,-70,237,515,640,378,605,44,22,2876000,932000,LUCAS_polygon,1090000,799000,NA,
