system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009f60_0,Artificial land,1,44343594,1483000,1707000,1871000,1628000,1400000,66,-132,-151,-116,-47,138,108,73,-9,109,134,148,119,95,25,97,1796000,1448000,LUCAS_point,1854000,1493000,0.9594857678752065,
00000000000000009ff3_0,Artificial land,1,44943660,1779000,1920000,2042000,1814000,1628000,126,-55,-123,2,125,364,46,32,-15,48,85,125,46,64,24,45,1960000,1778000,LUCAS_point,1697000,1275000,0.9487667961703655,
0000000000000000a025_0,Artificial land,1,44363594,1549000,1623000,1700000,1669000,1455000,175,-128,-165,-35,118,422,48,-7,-44,23,52,104,-10,25,44,-15,1530000,1444000,LUCAS_point,1791000,1480000,0.9456525788230284,
0000000000000000a0fa_0,Artificial land,1,44603444,1113667,1516667,1703500,1242400,950750,172,-230,-292,-161,27,559,196,64,-77,162,233,404,64,216,91,42,1322500,856800,LUCAS_point,1419000,1033000,0.9315910726394597,
0000000000000000a162_0,Artificial land,1,45223626,1403500,1680000,1866000,1192500,996500,120,-298,-346,-276,-180,262,69,12,-36,48,73,105,9,50,91,4,1558500,1416500,LUCAS_point,1755500,1330000,0.9252520000233415,
0000000000000000a1bd_0,Artificial land,1,44443582,1772000,2104000,2291000,1607000,1460000,126,-212,-258,-179,-103,215,139,74,41,112,145,250,112,93,123,117,2051000,1547000,LUCAS_point,2123000,1624000,0.9198652399242344,
0000000000000000a1e7_0,Artificial land,1,45283642,893500,1045000,1122500,1192500,973000,107,-139,-177,-122,-87,7,39,-7,-56,27,55,108,-5,38,90,-58,905500,860000,LUCAS_point,1187000,963500,0.9173143153047725,
0000000000000000a1f9_0,Artificial land,1,45323674,1999000,2298000,2486000,1488000,1315000,186,-275,-311,-89,90,597,129,55,-15,122,163,263,123,137,55,52,1983000,1366000,LUCAS_point,2108000,1456000,0.916366393060546,
0000000000000000a21e_0,Artificial land,1,44743626,2382000,2475000,2585000,2046000,2503000,71,50,3,99,152,283,30,-5,-30,20,45,82,-5,8,58,56,2780000,2692000,LUCAS_point,2031000,1717000,0.9138794726091214,
0000000000000000a25a_0,Artificial land,1,44383612,1179500,1431500,1648000,1488000,1345500,82,-127,-198,-89,-39,73,143,77,35,113,137,182,120,93,105,112,1698500,1330500,LUCAS_point,1639000,1194500,0.9101256762744503,
