system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000008001_0,Bare land,6,55862914,1571000,1650000,1848500,1500000,1529500,260,-208,-274,-75,409,841,12,-40,-263,115,170,454,146,97,54,13,1856000,1511500,LUCAS_point,1272500,928500,0.19942057827213375,
0000000000000000928a_0,Water,7,56182850,909000,776000,825000,1095000,1028000,142,549,299,682,773,884,2,-162,-296,-51,9,193,-150,-67,10,-51,716000,783000,LUCAS_point,199000,113000,0.9454794830027028,
000000000000000093aa_0,Water,7,56322860,677000,620000,697500,1082500,972000,113,529,392,585,664,864,-51,-178,-262,-113,-45,78,-136,-78,136,-140,613500,723500,LUCAS_point,238000,114000,0.7513687082649865,
0000000000000000943e_0,Water,7,56042878,1036000,1099000,1201000,1049000,889000,250,-29,-149,168,356,824,217,-37,-160,49,132,326,-24,129,122,-84,828000,650000,LUCAS_point,764000,449000,0.5652425464344969,
00000000000000009505_0,Water,7,56242856,1049000,1191000,1338000,1105000,1007000,205,116,-242,358,577,792,134,60,-40,129,216,386,181,103,18,1,1199000,832000,LUCAS_point,504000,317000,0.30106617766187005,
00000000000000009e06_0,Wetland,8,56102854,916000,1690000,1961000,1026000,877000,176,-257,-291,-134,106,746,268,178,2,495,560,621,509,553,49,9,1987000,662000,LUCAS_point,1178000,622000,0.46439307818618164,
0000000000000000059c_0,Cropland,2,56042852,1146500,2071000,2427000,1143000,977500,281,-445,-492,-414,-326,844,497,209,-12,356,560,695,240,543,48,49,2307000,943500,LUCAS_polygon,2191500,1260500,NA,
00000000000000001249_0,Cropland,2,56302828,1111500,1958500,2261000,1079000,976500,372,-463,-478,-375,-237,844,185,61,-25,309,523,764,332,743,12,2,2217500,891500,LUCAS_polygon,2135000,1251500,NA,
000000000000000013f2_0,Cropland,2,55802900,1220000,1901000,2160000,1159000,1020500,305,-468,-494,-419,-212,755,328,197,-11,270,507,723,220,602,61,24,2010500,995500,LUCAS_polygon,2452500,1705000,NA,
00000000000000001446_0,Cropland,2,55922880,1320500,1984500,2260000,1172500,1058000,379,-423,-480,-376,-214,837,127,96,-16,188,383,701,241,643,8,-9,2251000,1086000,LUCAS_polygon,2245000,1389000,NA,
000000000000000014bd_0,Cropland,2,56122836,1275000,1768000,1977000,1174000,1045000,311,-403,-440,-359,-163,796,220,103,-12,213,402,602,153,469,30,-3,1731000,994000,LUCAS_polygon,2127000,1478000,NA,
00000000000000001c8c_0,Cropland,2,56102844,1103000,1876000,2255000,1165000,1026000,346,-370,-407,-331,-114,840,141,76,-75,205,479,639,391,540,16,-22,2027000,948000,LUCAS_polygon,1843000,1054000,NA,
00000000000000001f09_0,Cropland,2,56182860,1224000,2340000,2734000,1180000,1100000,365,-410,-442,-389,-310,847,167,131,-25,355,740,792,614,722,16,-20,2650000,1092000,LUCAS_polygon,2340000,1304000,NA,
00000000000000001fa1_0,Cropland,2,56062880,934500,1327000,1508500,1123000,923000,401,-351,-419,-302,-165,824,691,71,-9,129,284,759,78,177,9,0,1472000,879500,LUCAS_polygon,1660500,1194500,NA,
00000000000000002261_0,Cropland,2,55862892,1355500,2012500,2273000,1195500,1099000,347,-428,-464,-375,-170,825,200,157,-13,233,338,622,233,513,55,-10,2274500,1086500,LUCAS_polygon,2308500,1562500,NA,
000000000000000025ba_0,Cropland,2,55862856,1161000,1595000,1770000,1201000,1066000,323,-365,-393,-319,-254,839,408,87,-15,210,318,494,117,228,7,-2,1795000,1052000,LUCAS_polygon,2028000,1495000,NA,
00000000000000002d07_0,Cropland,2,55822910,1213500,1495000,1673500,1185000,1030000,367,-447,-470,-392,-201,823,174,71,-30,152,246,666,125,347,32,1,1544000,1058500,LUCAS_polygon,2177500,1788500,NA,
00000000000000003186_0,Cropland,2,55822914,1258000,1898000,2158000,1141000,1031000,269,-378,-426,-301,-36,822,442,198,-12,266,471,657,254,549,8,10,2146000,973000,LUCAS_polygon,1901000,1214000,NA,
00000000000000003244_0,Cropland,2,55902886,1213000,1922000,2257000,1173000,1053000,305,-414,-441,-367,-167,824,244,176,-11,262,495,757,230,573,90,5,2044000,1024000,LUCAS_polygon,2286000,1386000,NA,
0000000000000000351f_0,Cropland,2,55982828,1015000,2197000,2697000,1064000,955000,362,-440,-471,-332,-271,837,126,126,-20,310,547,726,264,680,19,-9,2692000,896000,LUCAS_polygon,1964000,1126000,NA,
00000000000000003854_0,Cropland,2,56242836,1174000,1803000,2177500,1149000,1057500,329,-401,-434,-339,-242,817,153,123,-20,316,538,681,390,626,41,2,2176500,969500,LUCAS_polygon,2018000,1083500,NA,
000000000000000039a6_0,Cropland,2,56202866,1122000,2005000,2415000,1157000,1004000,379,-421,-514,-328,-256,838,147,53,-24,237,604,737,291,676,13,-15,2332000,1023000,LUCAS_polygon,1818000,1064000,NA,
00000000000000003af9_0,Cropland,2,56542838,1395000,2181000,2537000,1231000,1154000,300,-348,-393,-321,-209,854,152,116,-31,284,415,609,303,529,26,17,2428000,1175000,LUCAS_polygon,2162000,1306000,NA,
00000000000000003b6d_0,Cropland,2,56082858,1072000,2069000,2549000,1142000,995000,341,-432,-457,-351,-194,843,171,143,-38,233,461,713,233,584,55,-26,2351000,967000,LUCAS_polygon,2040000,1179000,NA,
00000000000000003c6d_0,Cropland,2,55882884,1141500,1939500,2271500,1168000,1030000,319,-405,-432,-375,-294,812,278,150,-16,265,483,711,156,551,38,-3,1912500,982500,LUCAS_polygon,2219000,1587500,NA,
00000000000000003f02_0,Cropland,2,56242830,962500,1389500,1522000,1146000,951500,298,-263,-307,-249,-176,854,501,60,-28,175,261,617,189,206,18,5,1424000,908500,LUCAS_polygon,1557500,1081500,NA,
00000000000000003ff8_0,Cropland,2,55922844,1175000,1858000,2273000,1113000,991000,357,-432,-462,-327,-182,839,174,129,-22,231,446,718,240,648,6,-12,2252000,1078000,LUCAS_polygon,1795000,1002000,NA,
000000000000000040d6_0,Cropland,2,55822892,1141000,2244000,2546000,1097000,1009000,390,-434,-477,-369,-261,828,175,170,-16,202,661,829,202,786,28,-1,2657000,939000,LUCAS_polygon,2157000,1114000,NA,
0000000000000000444e_0,Cropland,2,56122850,1074500,1373000,1551000,1137000,984000,388,-402,-467,-338,-239,833,174,113,-48,203,316,738,150,474,15,-28,1509000,866500,LUCAS_polygon,1937000,1310500,NA,
00000000000000004683_0,Cropland,2,55922866,1352500,1977000,2241000,1205000,1099500,310,-405,-434,-371,-208,846,171,117,-20,235,427,646,221,493,22,-11,2351500,1073500,LUCAS_polygon,2300500,1637000,NA,
0000000000000000c58e_0,Cropland,2,55922862,1057000,1860500,2165000,1138000,951000,366,-383,-447,-338,-157,822,170,128,-31,261,589,771,292,635,10,-9,2020000,919500,LUCAS_polygon,1902000,1028500,NA,
0000000000000000c881_0,Cropland,2,56462844,1128500,1880000,2225000,1116500,968500,301,-403,-422,-376,-314,861,151,125,-32,304,495,617,371,552,54,15,2059500,933500,LUCAS_polygon,2032500,1234000,NA,
0000000000000000cfd5_0,Cropland,2,56082862,1034000,1815000,2355000,1093000,949000,363,-439,-480,-349,-188,842,122,106,-81,198,509,680,205,533,9,-33,2186000,985000,LUCAS_polygon,2097000,1344000,NA,
0000000000000000d3c2_0,Cropland,2,56162872,1166000,2314000,2799000,1164000,1025000,373,-464,-483,-365,-199,833,130,61,-22,236,605,758,363,701,33,-13,2842000,958000,LUCAS_polygon,1900000,971000,NA,
0000000000000000d63b_0,Cropland,2,55822898,1130500,1683000,1896000,1153500,1035000,345,-454,-484,-377,-267,807,195,161,-26,231,388,716,241,659,16,-15,1926500,968000,LUCAS_polygon,2274500,1445000,NA,
0000000000000000d69e_0,Cropland,2,55922892,1056500,1730000,1989500,1110000,978500,393,-418,-471,-333,-257,831,161,136,-21,197,513,776,182,727,17,-16,2102500,939500,LUCAS_polygon,1889500,1035000,NA,
0000000000000000dbf8_0,Cropland,2,56002844,1094000,1949000,2275000,1171000,1017000,377,-414,-443,-329,-181,830,128,110,-28,197,423,680,283,588,8,-24,2223000,1017500,LUCAS_polygon,1760000,1319000,NA,
0000000000000000dca2_0,Cropland,2,55942824,1345000,1971000,2265000,1220000,1148000,365,-412,-452,-295,-23,831,578,104,-10,229,433,653,250,221,12,8,2305000,1090000,LUCAS_polygon,2082000,1405000,NA,
0000000000000000dca4_0,Cropland,2,55842884,1201500,1473000,1685500,1184500,1077500,398,-418,-470,-353,-182,805,152,92,-18,152,269,776,117,589,8,-15,1714500,1004500,LUCAS_polygon,2180000,1654500,NA,
0000000000000000ddcb_0,Cropland,2,56302842,1184000,1751000,2095000,1083000,965000,352,-433,-488,-374,-132,856,169,109,-29,215,411,679,316,551,87,0,2182000,992000,LUCAS_polygon,2137000,1239000,NA,
0000000000000000ddd1_0,Cropland,2,56242848,1197000,1959000,2422000,1139000,1026000,384,-455,-505,-376,-306,856,157,110,-20,183,428,709,175,634,8,-11,2254000,1027000,LUCAS_polygon,2275000,1397000,NA,
0000000000000000df6c_0,Cropland,2,55982884,1100000,1643000,1942000,1094000,970000,377,-438,-490,-361,-254,818,140,125,-12,216,450,696,234,615,14,0,1902500,966000,LUCAS_polygon,2116500,1392500,NA,
0000000000000000e3cf_0,Cropland,2,55902908,1278000,2136000,2319000,1204000,1117000,465,-397,-458,-284,30,797,704,83,3,152,551,763,97,214,10,26,2271000,989000,LUCAS_polygon,1922000,1318000,NA,
0000000000000000e44a_0,Cropland,2,56162846,1104000,1689000,1950000,1136000,992500,417,-420,-461,-349,-169,820,173,70,-40,133,419,740,110,578,9,-16,1946000,917500,LUCAS_polygon,2101000,1382000,NA,
0000000000000000e80f_0,Cropland,2,55942864,1131000,1761000,2058500,1183000,1009000,450,-397,-461,-327,-223,853,780,79,-20,122,200,827,86,146,42,-6,2009500,1078000,LUCAS_polygon,1996000,1484000,NA,
0000000000000000eb3f_0,Cropland,2,55882862,1126500,2170000,2478500,1087000,994000,313,-346,-407,-307,-95,817,153,75,-11,283,580,645,493,597,61,-2,2463000,747000,LUCAS_polygon,1790000,985500,NA,
0000000000000000ebd2_0,Cropland,2,55942860,1359000,1774000,2060000,1235000,1105000,342,-406,-442,-318,-106,856,629,114,-27,170,362,706,141,211,7,-16,1918000,1258000,LUCAS_polygon,1895000,1065000,NA,
0000000000000000ecab_0,Cropland,2,56262858,1093500,1686500,1930500,1124500,987500,378,-449,-476,-391,-188,824,194,109,-29,192,411,643,156,534,172,-22,1714000,963500,LUCAS_polygon,2263000,1503000,NA,
0000000000000000ecad_0,Cropland,2,55962874,973000,1387000,1566000,1142000,968000,365,-342,-396,-280,-198,842,455,84,-14,157,215,617,94,174,7,3,1455000,897000,LUCAS_polygon,1657000,1276000,NA,
0000000000000000eec9_0,Cropland,2,55902894,1007000,2192000,2632000,1068000,929000,288,-404,-458,-346,-203,799,535,137,-65,372,613,760,284,613,142,-43,2658000,802000,LUCAS_polygon,1768000,1067000,NA,
0000000000000000eee4_0,Cropland,2,56022858,1061000,1880000,2053000,1154000,999000,351,-423,-440,-361,-273,820,150,130,-48,176,392,636,221,570,21,-43,1988500,986500,LUCAS_polygon,2117000,1440000,NA,
