system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000007594_0,Woodland,3,48984160,634000,1325000,1572000,888000,672000,105,-77,-115,-27,196,417,535,416,199,538,573,607,496,570,11,381,1475000,431000,LUCAS_point,695000,316000,1,
000000000000000075b7_0,Woodland,3,49444192,767000,1463000,1753000,905000,718000,94,-227,-259,-159,241,540,529,426,225,544,581,604,570,571,37,289,1729000,481000,LUCAS_point,939000,469000,1,
000000000000000075c6_0,Woodland,3,49804200,736500,1406167,1629875,978000,733000,116,-215,-262,-76,379,665,462,268,72,461,544,594,268,536,36,196,1509333,483600,LUCAS_point,908500,423000,1,
000000000000000075d7_0,Woodland,3,49944192,705000,1495000,1740000,1004000,782000,100,-99,-140,-15,380,626,510,405,148,515,567,597,444,570,44,377,1750000,519000,LUCAS_point,797000,376000,1,
000000000000000075e8_0,Woodland,3,50104180,697500,1436500,1694000,948000,731000,101,-103,-139,-37,434,534,512,406,226,534,583,627,470,583,18,378,1701000,484000,LUCAS_point,770000,347000,1,
0000000000000000762d_0,Woodland,3,50423988,703000,1701000,2093000,910000,717000,89,-228,-291,-146,245,571,542,395,82,556,660,696,415,666,27,411,1928000,478000,LUCAS_point,933000,408000,1,
00000000000000007fc4_0,Bare land,6,48844190,1191000,1176000,1231000,1370000,1227000,271,-62,-149,46,405,799,17,-18,-123,9,60,88,31,18,59,-14,1333000,1191000,LUCAS_point,1015000,874000,0.22570688774406644,
000000000000000081a5_0,Bare land,6,48944180,1122000,1422000,1596000,1224000,1041000,354,-416,-437,-383,467,762,223,80,11,207,229,249,201,207,41,50,1587000,1032000,LUCAS_point,2321000,1671000,0.05975904456160786,
000000000000000081aa_0,Bare land,6,49304172,964000,1633000,1865000,1029000,867000,150,-385,-418,-333,50,472,395,262,117,448,564,718,453,560,62,170,2066000,680000,LUCAS_point,1666000,944000,0.05940679284981545,
000000000000000081be_0,Bare land,6,49284194,1092806,1631625,1943625,1165444,1004900,279,-346,-379,-324,656,764,303,89,-30,280,334,379,237,305,46,58,1829833,926278,LUCAS_point,1940000,1178500,0.05534758625027903,
00000000000000008208_0,Bare land,6,49304200,1095000,1484000,1684000,1193000,1009500,329,-362,-393,-306,617,803,280,67,-2,247,279,298,184,253,70,62,1622500,946000,LUCAS_point,1893000,1293000,0.038444288444288446,
00000000000000008252_0,Bare land,6,49404184,891500,1697000,1950500,1073500,888500,192,-329,-353,-284,429,728,394,155,50,373,450,561,328,397,67,107,1735500,745000,LUCAS_point,1506000,816500,0.027282715087593137,
0000000000000000826b_0,Bare land,6,49564208,1073000,1633000,1883000,1095000,925000,245,-347,-397,-261,546,769,374,111,45,355,397,452,388,362,70,88,1794000,802500,LUCAS_point,1530000,871000,0.023363318591977128,
000000000000000082f4_0,Bare land,6,50384030,1117000,2062000,2505000,1099000,953000,188,-336,-386,-272,369,668,178,98,19,399,593,656,369,593,69,34,2554000,765000,LUCAS_point,1671000,860000,0.008160173160173161,
00000000000000008339_0,Bare land,6,49804214,857000,1561000,1796000,1060200,859000,125,-230,-259,-151,402,593,392,292,104,413,463,503,363,461,26,221,1774000,679833,LUCAS_point,1118000,579000,0.0027777777777777775,
000000000000000097a5_0,Wetland,8,50423990,815000,957000,1145000,955000,716000,385,-649,-685,-394,-109,795,221,122,0,237,262,293,166,257,10,11,1200000,716000,LUCAS_point,1939000,1056000,0.8777303028908138,
0000000000000000f178_0,Cropland,2,49984222,1460000,1816000,2021000,1336000,1248000,279,-156,-294,-101,132,834,88,60,9,128,195,619,93,262,61,28,1937000,1357000,LUCAS_polygon,1428000,897000,NA,
00000000000000000249_0,Woodland,3,49024148,704000,1652000,1976000,880000,694000,76,-210,-242,-141,18,381,559,507,332,567,625,661,612,619,36,421,1926000,459000,LUCAS_polygon,937000,436000,NA,
00000000000000000337_0,Woodland,3,49844176,962667,1703000,2008400,1000333,803750,200,-387,-424,-333,442,751,343,117,27,440,553,597,318,553,52,56,1961000,646833,LUCAS_polygon,1557000,832000,NA,
000000000000000011ba_0,Woodland,3,49384220,618000,1413000,1720500,881000,682500,84,-113,-152,-46,337,589,605,505,318,603,638,675,598,637,43,431,1802500,426000,LUCAS_polygon,698500,312000,NA,
00000000000000001fb6_0,Woodland,3,49784172,779000,1527250,1802000,969083,762500,129,-254,-286,-161,367,705,480,352,69,544,627,662,483,629,33,214,1948750,540500,LUCAS_polygon,1077500,508333,NA,
00000000000000002ef1_0,Woodland,3,48924164,664000,1400000,1671000,891000,694000,74,-74,-125,4,348,623,549,387,114,549,594,636,354,589,26,421,1633000,441000,LUCAS_polygon,675000,319000,NA,
00000000000000003871_0,Woodland,3,49844212,831550,1556250,1849000,1022917,825000,124,-235,-275,-145,218,509,426,342,199,439,507,554,390,500,38,245,1800500,630500,LUCAS_polygon,1145000,572500,NA,
00000000000000004678_0,Woodland,3,49744224,795500,1641200,1808000,982500,778500,112,-176,-219,-143,389,613,422,239,103,513,650,685,513,659,101,122,1883000,539000,LUCAS_polygon,950000,467500,NA,
0000000000000000cccb_0,Woodland,3,49584216,757500,1398000,1663500,993500,768125,153,-257,-293,-156,397,727,436,213,70,412,484,534,316,460,35,170,1574083,594000,LUCAS_polygon,1067000,518000,NA,
0000000000000000d889_0,Woodland,3,49924192,663000,1336000,1596000,954000,725000,99,-115,-176,-35,475,645,452,287,104,469,540,585,343,546,51,162,1436000,487000,LUCAS_polygon,732000,351000,NA,
0000000000000000e7f5_0,Woodland,3,49964200,819000,2012000,2481000,999000,818000,111,-203,-286,-147,458,557,426,218,122,502,704,757,273,716,41,218,2420000,524000,LUCAS_polygon,1029000,464000,NA,
0000000000000000eb6b_0,Woodland,3,49784208,775857,1707000,2056000,1025000,788500,126,-232,-267,-146,436,588,298,170,91,414,602,708,365,660,62,114,1790000,581000,LUCAS_polygon,1041000,493500,NA,
0000000000000000ee15_0,Woodland,3,50124168,745000,1629500,1902000,974500,767000,103,-186,-230,-112,356,529,457,240,121,493,678,742,372,680,50,209,1878000,513000,LUCAS_polygon,882500,396000,NA,
0000000000000000f7d5_0,Woodland,3,49924188,738000,1361000,1592000,950000,736000,136,-182,-243,-100,437,719,444,303,100,447,561,615,357,575,55,205,1462000,489000,LUCAS_polygon,865000,435000,NA,
0000000000000000fa12_0,Woodland,3,49564214,725000,1351000,1602000,982000,773000,149,-206,-247,-144,462,712,383,207,76,447,521,565,207,501,48,76,1585000,562000,LUCAS_polygon,986000,486000,NA,
0000000000000000fc7e_0,Woodland,3,49404212,764000,1607000,1875000,928000,748000,107,-211,-244,-156,355,548,571,391,229,572,612,641,429,609,41,393,1924000,505000,LUCAS_polygon,966000,457000,NA,
0000000000000000fcb2_0,Woodland,3,49064146,712000,1305000,1523000,887000,678000,115,-205,-241,-121,380,633,444,241,115,462,522,576,511,473,42,143,1349000,485000,LUCAS_polygon,899000,452000,NA,
