system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009e58_0,Artificial land,1,47281436,2399000,2617500,2807500,2110625,2170000,90,-126,-183,-92,-17,188,53,27,-13,41,57,75,26,38,14,52,2727333,2508750,LUCAS_point,2747000,2089500,0.982287014621535,
00000000000000009fe5_0,Artificial land,1,47261434,2253000,2497000,2713000,1946333,2074000,81,-221,-244,-194,-120,-21,83,62,40,73,91,131,68,69,88,103,2713000,2377500,LUCAS_point,3115500,2414000,0.9496677244045665,
0000000000000000a026_0,Artificial land,1,47261440,2417250,2606750,2763000,2316750,2366750,88,-130,-157,-111,-28,80,43,14,-13,32,47,74,44,18,24,37,2838333,2643000,LUCAS_point,2881000,2208500,0.9456037518432597,
0000000000000000a05c_0,Artificial land,1,47281438,2218000,2457500,2713000,2121500,2124000,104,-134,-158,-77,28,164,74,35,-9,56,73,101,40,54,45,46,2727000,2340000,LUCAS_point,2551500,1839000,0.9419768547228482,
0000000000000000a05d_0,Artificial land,1,47341434,2206000,2405667,2616000,1766000,1731000,77,-241,-272,-221,-185,7,72,20,-30,50,78,105,9,50,58,54,2156500,1913000,LUCAS_point,2731500,2087000,0.9419731617346055,
0000000000000000a18d_0,Artificial land,1,47221436,2379000,2599000,2788500,2124000,2115667,77,-156,-200,-115,-55,151,82,33,-12,50,80,118,33,59,67,40,2697667,2389000,LUCAS_point,2726000,2061500,0.9232040888176667,
0000000000000000a2ac_0,Artificial land,1,47281440,2689500,2969200,3213000,2568500,2665000,91,-159,-191,-123,-87,18,57,10,-14,31,57,94,25,20,81,38,3221000,2970750,LUCAS_point,3502500,2864250,0.9042180966852019,
0000000000000000a368_0,Artificial land,1,47201434,2510000,2829000,3043000,2031571,2112667,104,-230,-267,-204,-141,187,112,68,35,93,118,167,85,81,41,126,2905750,2438000,LUCAS_point,3258000,2369500,0.8923158704131289,
0000000000000000a504_0,Artificial land,1,47301438,2138000,2434000,2658000,1781000,1782333,68,-220,-244,-205,-178,-32,119,81,6,105,129,184,97,85,99,114,2475667,1976000,LUCAS_point,2708000,2069000,0.8630753474251927,
00000000000000008154_0,Bare land,6,47261430,2589000,3022000,3416000,1897000,2045000,77,-396,-411,-385,-360,-169,189,126,92,143,185,290,147,133,7,295,3348000,2345000,LUCAS_point,4607000,3162000,0.07615267586830257,
00000000000000002219_0,Cropland,2,47201440,2012000,2717000,3089000,1363000,1475000,105,-356,-414,-327,-302,-188,297,207,156,253,342,500,232,215,59,347,2928000,1703000,LUCAS_polygon,2963000,2007000,NA,
000000000000000028cc_0,Cropland,2,47221438,2253500,2927917,3342500,1694500,1811000,252,-334,-380,-282,-191,16,343,116,99,164,490,710,163,110,26,643,3281250,2097750,LUCAS_polygon,3386000,2171000,NA,
0000000000000000f8a8_0,Cropland,2,47341436,1843000,2300000,2536750,1370000,1369000,288,-393,-412,-348,-236,22,157,84,53,109,412,746,93,86,95,167,2406000,1731000,LUCAS_polygon,3046000,2235000,NA,
0000000000000000fd73_0,Cropland,2,47321434,1740500,2528000,2950000,1313667,1300667,157,-408,-425,-370,-339,-283,279,244,176,294,372,717,373,258,26,393,2871000,1465000,LUCAS_polygon,2951000,2063000,NA,
00000000000000001910_0,Shrubland,4,47241440,1749667,2519000,2853000,1360000,1333333,180,-401,-425,-349,-295,95,347,241,107,284,455,651,321,255,71,618,2722000,1421500,LUCAS_polygon,2985500,1992000,NA,
000000000000000013e0_0,Grassland,5,47301436,1718000,3519500,4308000,1245000,1392000,92,-342,-357,-328,-295,42,617,504,349,547,657,752,672,530,39,553,4237000,1122000,LUCAS_polygon,2686500,1380500,NA,
0000000000000000473f_0,Grassland,5,47221432,2250250,2751000,3065000,1699000,1789000,172,-389,-428,-357,-297,14,222,128,120,146,287,419,165,129,17,396,3040000,2110000,LUCAS_polygon,3851000,2793333,NA,
0000000000000000d132_0,Grassland,5,47321430,1443500,2269000,2592000,1219500,1179000,232,-360,-388,-319,-228,-160,403,237,129,282,623,713,273,247,104,682,2484000,1265000,LUCAS_polygon,2423000,1604000,NA,
