system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
0000000000000000a145_0,Artificial land,1,45803666,1409500,1569500,1607500,1356500,1147000,89,-211,-230,-175,-138,4,39,4,-48,31,47,65,13,31,23,-19,1191000,1137500,LUCAS_point,1636000,1433000,0.9268909040971022,
0000000000000000a695_0,Artificial land,1,46123670,1152000,1312000,1409000,1355000,1134000,138,-220,-248,-193,-166,55,99,86,33,98,113,143,103,89,46,48,1287000,1071000,LUCAS_point,1680000,1335000,0.8365739588087067,
00000000000000006e6b_0,Woodland,3,45443670,741500,1618500,1908000,973500,740500,103,-271,-297,-141,-29,255,513,408,213,567,669,760,522,700,61,408,1907000,503500,LUCAS_point,1060500,446500,1,
00000000000000006e75_0,Woodland,3,45463652,560000,1335500,1732500,929500,691500,76,47,-34,75,273,543,577,506,361,600,674,730,582,702,18,441,1756500,419000,LUCAS_point,512500,200500,1,
00000000000000006e85_0,Woodland,3,45483654,583000,1351000,1655000,914000,690000,65,-43,-90,110,271,526,601,523,374,602,673,709,591,691,11,472,1707000,410000,LUCAS_point,583000,258000,1,
00000000000000006e8c_0,Woodland,3,45503622,761500,1637500,2023500,953500,743000,81,-250,-278,-165,52,478,477,458,219,563,604,630,548,599,40,560,2064500,561000,LUCAS_point,1087500,475000,1,
00000000000000006e8d_0,Woodland,3,45503624,723000,1617000,1975000,949000,739000,88,-212,-258,-126,142,582,531,497,202,569,608,639,543,616,13,391,1873000,516000,LUCAS_point,912000,397000,1,
00000000000000006e8e_0,Woodland,3,45503648,816500,1841500,2103500,974000,741500,102,-322,-363,-211,190,398,487,342,157,539,759,792,421,772,33,193,2059000,560000,LUCAS_point,1203000,483500,1,
00000000000000006e8f_0,Woodland,3,45503654,748000,1621000,1812500,952500,747000,93,-295,-310,-230,-30,410,507,422,259,542,669,713,467,679,21,272,1806500,515500,LUCAS_point,1185000,492500,1,
00000000000000006e98_0,Woodland,3,45523624,586000,1383000,1769000,917000,682000,89,-27,-100,3,222,433,516,477,319,591,657,698,550,653,18,376,1669000,425000,LUCAS_point,597000,246000,1,
00000000000000006e99_0,Woodland,3,45523650,663000,1629500,2019000,936500,699000,55,-119,-153,-5,281,589,600,471,237,614,739,764,555,744,34,286,1975500,430500,LUCAS_point,731000,290000,1,
00000000000000006e9a_0,Woodland,3,45523652,665000,1458000,1805000,922000,669500,90,-133,-214,-73,175,526,582,489,268,572,669,708,543,672,11,363,1660500,437000,LUCAS_point,703000,285000,1,
00000000000000006e9b_0,Woodland,3,45523662,684000,1637500,2013500,969500,736500,94,-223,-285,-112,107,456,518,364,215,583,757,783,474,768,23,339,1968500,466500,LUCAS_point,902000,369000,1,
00000000000000006eb5_0,Woodland,3,45563660,715000,1656000,1906000,923000,722000,147,-316,-372,-202,-16,235,367,354,233,637,776,813,497,779,40,299,2164000,480000,LUCAS_point,1093000,447000,1,
00000000000000006eb6_0,Woodland,3,45563664,618000,1487000,1859000,957000,693000,73,-91,-133,76,296,548,594,524,320,599,675,720,599,661,25,508,1926000,467000,LUCAS_point,626000,273000,1,
00000000000000006ec3_0,Woodland,3,45583662,755500,1936000,2326000,931000,752500,162,-322,-360,-259,-129,276,411,355,215,630,795,835,561,802,36,230,2722000,523500,LUCAS_point,1262500,485000,1,
00000000000000006ec4_0,Woodland,3,45583664,836000,1952500,2251000,924000,778500,141,-353,-390,-275,-83,144,441,361,265,613,789,817,580,799,70,291,2359500,540500,LUCAS_point,1317000,540000,1,
00000000000000006ec5_0,Woodland,3,45583670,670000,1438500,1762500,904000,727000,113,-249,-300,-66,169,447,502,293,145,528,763,800,413,763,63,221,1781500,473000,LUCAS_point,872000,367500,1,
00000000000000006ec6_0,Woodland,3,45583674,607000,1313000,1598000,914000,654000,79,-161,-221,-23,250,649,586,350,176,566,677,749,444,690,20,327,1503000,408000,LUCAS_point,709000,298000,1,
00000000000000006ed0_0,Woodland,3,45603638,736500,1828500,2335000,951000,735500,86,-228,-251,-146,219,525,593,424,233,619,762,804,570,770,29,332,2295000,469000,LUCAS_point,926500,363000,1,
00000000000000006ed1_0,Woodland,3,45603662,586500,1192500,1468000,911500,672500,74,-84,-132,82,272,521,543,428,273,557,641,672,486,650,30,420,1445000,428000,LUCAS_point,541500,260500,1,
00000000000000006eee_0,Woodland,3,45643652,853000,2197000,2660000,975000,786000,131,-318,-375,-244,179,464,481,356,141,644,791,828,551,801,28,260,2738000,526000,LUCAS_point,1227000,470000,1,
00000000000000006eef_0,Woodland,3,45643666,582500,1355500,1702500,918000,667000,75,-69,-108,32,214,517,602,455,248,597,681,742,514,688,18,455,1559000,409000,LUCAS_point,628000,252500,1,
00000000000000006ef0_0,Woodland,3,45643668,747000,1914000,2397000,928000,734000,90,-284,-342,-177,88,397,639,387,262,639,740,797,419,743,62,350,2326000,480000,LUCAS_point,1071000,423000,1,
00000000000000006efc_0,Woodland,3,45663668,752000,1935000,2609000,928000,718000,111,-360,-401,-273,-128,240,593,395,252,678,779,815,526,781,23,306,2540000,508000,LUCAS_point,1234000,493000,1,
00000000000000006f08_0,Woodland,3,45683640,758000,2125000,2702000,926000,732000,100,-233,-264,-158,130,615,632,416,215,654,793,822,573,816,38,293,2205000,452000,LUCAS_point,1038000,408000,1,
00000000000000006f09_0,Woodland,3,45683646,543500,1467000,1883000,862000,621500,74,-15,-70,39,271,609,622,535,205,649,699,721,681,695,39,377,1849500,361000,LUCAS_point,548000,227000,1,
