system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000008b19_0,Shrubland,4,34523900,997000,1633000,1928000,1095000,840000,161,-348,-448,-179,159,846,409,198,-2,392,480,558,455,496,27,135,2105000,745000,LUCAS_point,1336000,758000,0.6945114828471293,
00000000000000008f5e_0,Shrubland,4,34343890,1000000,1476000,1639000,1099000,822000,177,-380,-467,-121,463,673,257,37,-132,298,467,507,357,473,23,-60,1509000,689000,LUCAS_point,1234000,753000,0.5258045031425966,
00000000000000008f60_0,Shrubland,4,34263832,1153000,1943500,2171500,1225000,924500,215,-336,-427,217,766,963,243,-64,-233,174,435,636,194,594,41,-130,2329000,915500,LUCAS_point,851000,432500,0.525356542085453,
00000000000000008fad_0,Shrubland,4,33943892,808500,1225000,1403500,1152500,759500,130,-331,-410,101,503,759,431,149,-19,305,466,597,226,515,62,149,1418500,602000,LUCAS_point,691500,378500,0.5187440110126484,
00000000000000007f2f_0,Bare land,6,34563992,1589000,1917000,2115000,1591000,1418000,409,-450,-461,-342,529,830,144,36,-58,137,154,191,130,147,30,36,2006500,1440000,LUCAS_point,3188000,2461500,0.3001015029667781,
00000000000000008043_0,Bare land,6,34123884,5135000,4989000,5004000,5652000,5121000,276,-119,-445,692,845,902,-36,-36,-71,-10,136,439,136,432,49,-12,5414000,5824000,LUCAS_point,1014000,780000,0.16965165757331593,
00000000000000008090_0,Bare land,6,34483992,1414000,1934000,2268000,1261000,1165000,273,-441,-460,-290,476,714,223,47,-9,211,303,342,199,332,36,35,2309000,1209000,LUCAS_point,2234000,1680000,0.13898617739391325,
000000000000000080a3_0,Bare land,6,34123956,1255500,1717500,1983500,1270500,1074500,224,-479,-490,-421,-53,445,243,134,-19,265,316,343,-19,334,31,163,2000000,1063500,LUCAS_point,2773500,1791500,0.13417381213788931,
000000000000000080cb_0,Bare land,6,34143822,617500,693000,702500,1112000,716500,333,-15,-224,411,739,905,-48,-74,-134,-24,71,129,-25,96,15,-120,614500,561500,LUCAS_point,345500,220500,0.12160511619132854,
000000000000000080e1_0,Bare land,6,34383988,1339000,1848000,2129000,1192000,1047000,228,-495,-519,-471,10,699,240,88,17,282,353,393,61,361,46,273,2166000,1054000,LUCAS_point,2911000,1800000,0.11483439485034008,
00000000000000008105_0,Bare land,6,33583908,1345000,2189000,2568000,1407000,1187000,190,-388,-410,-181,325,789,310,116,-19,290,364,434,-1,422,71,185,2650000,1093000,LUCAS_point,1530000,1056000,0.10450833796887053,
0000000000000000811f_0,Bare land,6,34524012,1338000,1721000,1931000,1381000,1147000,131,-395,-450,-346,-206,34,189,168,20,205,244,324,207,266,55,170,1917000,1154000,LUCAS_point,2514000,1714000,0.09440029923776054,
00000000000000008220_0,Bare land,6,33823794,1693500,2740500,3221500,1334000,1202000,179,-382,-442,-227,439,868,401,216,58,392,484,633,489,583,21,139,3496500,1248500,LUCAS_point,1901500,1028500,0.03458295467153517,
00000000000000008243_0,Bare land,6,34383880,798500,1000500,1121000,1274000,939500,236,-148,-204,85,533,834,299,58,-160,283,359,425,395,295,159,-37,1417500,755500,LUCAS_point,938500,617000,0.029369747899159665,
0000000000000000828a_0,Bare land,6,34243980,581000,633000,665000,1069000,720000,146,44,-167,116,508,651,172,55,-47,148,288,394,45,255,197,48,914000,604000,LUCAS_point,550000,328000,0.020290837678945094,
00000000000000008317_0,Bare land,6,34163978,1370000,2386000,2805000,1132500,1045500,146,-383,-434,-329,-261,325,406,368,88,435,574,708,381,616,39,119,2921000,935500,LUCAS_point,2001000,1097000,0.005357142857142857,
000000000000000091c4_0,Water,7,34223858,453000,427000,402000,1112000,709000,197,534,222,785,848,907,-151,-237,-281,-152,-80,94,-179,71,12,-269,323500,497000,LUCAS_point,102500,63000,0.9844403361733272,
