system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009ea8_0,Artificial land,1,39683268,1589000,1709000,1783000,1793000,1653000,32,-57,-88,-44,-23,50,43,10,-24,29,45,51,5,42,19,48,1783000,1676000,LUCAS_point,1797000,1544000,0.9738527700369806,
00000000000000009eae_0,Artificial land,1,39463248,1150500,1255500,1370500,1424000,1203500,106,-113,-152,-65,90,230,84,37,-33,56,79,115,30,55,23,34,1333500,1164000,LUCAS_point,1476000,1267500,0.9732666449793971,
00000000000000009ecf_0,Artificial land,1,39963232,1138000,1299000,1481000,1362000,1125000,133,-167,-219,-130,-21,464,120,63,-103,105,124,172,91,123,82,33,1291000,1059000,LUCAS_point,1428000,1214000,0.9704465306748589,
00000000000000009eeb_0,Artificial land,1,39863232,1070000,1173000,1246000,1317000,1051000,119,-133,-179,-88,24,361,59,11,-58,53,79,107,8,74,28,13,1088000,1002000,LUCAS_point,1288000,1082000,0.968345375927682,
00000000000000009f0e_0,Artificial land,1,39523200,1310000,1550000,1636000,1677000,1569000,94,-38,-84,-21,8,544,78,59,-78,70,91,135,61,90,44,55,1784000,1536000,LUCAS_point,1658000,1393000,0.9647997958070553,
00000000000000009f55_0,Artificial land,1,39463230,1286500,1356500,1440000,1374000,1177000,108,-128,-172,-61,68,261,56,-5,-56,25,56,64,33,17,18,-48,1187000,1115000,LUCAS_point,1455500,1222500,0.9600690781196813,
00000000000000009fed_0,Artificial land,1,40383352,1202000,1352000,1532000,1502000,1251000,118,-226,-249,-190,-87,219,83,48,-24,81,110,154,79,95,85,35,1357000,1143000,LUCAS_point,1848000,1398000,0.9492824352667806,
0000000000000000a00a_0,Artificial land,1,39563266,1022000,1186000,1277000,1189000,977000,90,-235,-278,-191,-51,227,57,23,-64,52,100,126,3,70,39,72,1132000,1018000,LUCAS_point,1313000,1183000,0.9478172277546352,
0000000000000000a00b_0,Artificial land,1,40583260,1117500,1445500,1641500,1236000,1032500,119,-305,-335,-263,-177,230,221,148,57,196,234,289,166,219,55,126,1470000,969500,LUCAS_point,1770500,1436000,0.9477416860258605,
0000000000000000a033_0,Artificial land,1,41003372,1405500,1592000,1711500,1527500,1339000,77,-187,-226,-162,-126,19,112,81,35,106,130,171,89,114,83,83,1675500,1382500,LUCAS_point,1929000,1639500,0.9445640757825415,
0000000000000000a03d_0,Artificial land,1,39943198,1341000,1895000,2112000,1343500,1172000,99,-259,-288,-229,-191,-155,136,59,7,117,142,180,120,117,89,42,1392000,1073000,LUCAS_point,1831500,1379500,0.9439027671954501,
0000000000000000a04a_0,Artificial land,1,40143276,886000,932000,967000,1252000,1002000,77,-59,-88,-21,53,251,41,-6,-41,24,40,65,-1,22,25,-23,965000,922000,LUCAS_point,1046000,895000,0.9431046379575742,
0000000000000000a087_0,Artificial land,1,40463326,1234000,1408000,1518000,1442000,1334000,98,-166,-263,-131,-70,182,98,57,19,90,109,141,76,95,57,45,1563000,1301000,LUCAS_point,1769000,1529000,0.9391482459748713,
0000000000000000a097_0,Artificial land,1,39963190,1044500,1317000,1422500,1187000,941500,150,-208,-247,-160,11,310,143,70,-62,123,151,186,111,147,62,56,1268500,923500,LUCAS_point,1319500,1069000,0.9385747460220325,
0000000000000000a09b_0,Artificial land,1,40803256,965500,1187000,1287000,1168000,919500,119,-243,-283,-207,-99,145,133,87,48,129,166,208,116,162,97,73,1068000,817000,LUCAS_point,1398000,1175000,0.9383807141125883,
0000000000000000a09d_0,Artificial land,1,39783258,997000,1230000,1346000,1281000,1021000,119,-140,-192,-76,-18,382,130,80,-47,110,151,167,107,102,114,27,1182000,944000,LUCAS_point,1219000,912000,0.938101592944818,
0000000000000000a0be_0,Artificial land,1,40463242,989000,1424000,1579000,1213000,976000,112,-225,-289,-165,-73,172,152,71,-16,133,162,219,104,150,97,47,1211000,904000,LUCAS_point,1365000,1050000,0.9353086395312005,
0000000000000000a0eb_0,Artificial land,1,40223222,1105500,1188500,1309500,1359000,1092500,93,-49,-93,-6,65,313,49,-16,-134,20,48,91,-23,27,15,-16,1092000,1020500,LUCAS_point,1162000,966000,0.9326005031597137,
0000000000000000a118_0,Artificial land,1,39843210,1607000,1808000,1910000,1882000,1750000,97,-62,-135,-9,58,201,71,41,23,54,85,111,41,58,30,48,1964000,1749000,LUCAS_point,1740000,1368000,0.9299973207208644,
0000000000000000a11d_0,Artificial land,1,40483242,1077000,1448000,1569000,1285000,1057000,101,-231,-267,-198,-97,162,183,87,40,141,185,239,84,169,74,71,1328000,974000,LUCAS_point,1583000,1267000,0.9296972351900532,
0000000000000000a12d_0,Artificial land,1,39963254,1188000,1521000,1689000,1212000,1046000,120,-332,-375,-271,-209,148,168,113,68,163,207,247,163,208,52,117,1719000,1232000,LUCAS_point,1978000,1579000,0.9286829092316897,
