system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000007c15_0,Woodland,3,49585000,825000,1557500,1818333,1125000,821000,119,-173,-270,55,456,705,210,212,88,331,535,596,422,562,26,109,1655500,577000,LUCAS_point,786000,410500,0.9981481481481481,
00000000000000007f13_0,Bare land,6,50185030,1335000,1462000,1654000,1600000,1436000,445,-264,-292,-135,737,942,4,4,-111,40,62,108,45,62,9,22,1507000,1349000,LUCAS_point,1558000,1284000,0.326256947295917,
00000000000000007fa7_0,Bare land,6,49785030,1277000,1462000,1537000,1533000,1190000,436,-372,-392,-162,769,859,6,11,-64,80,118,141,84,120,16,36,1454000,1149000,LUCAS_point,1778000,1348000,0.2383808529100688,
00000000000000007fd5_0,Bare land,6,50125020,1310000,1541500,1677500,1579500,1317000,450,-380,-406,106,768,944,-4,-4,-83,39,102,123,67,103,10,18,1575500,1284000,LUCAS_point,1155500,1044500,0.2197108166381422,
00000000000000008049_0,Bare land,6,49705134,2311000,2405667,2507000,2698500,2192000,392,-433,-456,498,740,857,-2,0,-75,56,254,340,167,265,31,42,2408500,2130000,LUCAS_point,1550000,1481750,0.16691043494390176,
0000000000000000805c_0,Bare land,6,49665228,1279000,1525000,1601000,1651000,1212000,364,-316,-378,613,848,928,-38,-69,-161,-21,212,253,10,221,12,-125,1623000,1091000,LUCAS_point,655000,555000,0.15709244526661761,
00000000000000008178_0,Bare land,6,50025046,1135000,1775000,2061000,1427000,1065000,285,-284,-361,-66,758,891,11,12,-57,195,357,430,283,375,68,18,1980000,904000,LUCAS_point,1009000,794000,0.06858263663602929,
00000000000000008187_0,Bare land,6,49445090,1420000,2167000,2456000,1373000,1113000,264,-412,-480,108,788,906,5,6,-56,263,446,497,381,441,14,42,2481000,1020000,LUCAS_point,1346000,1100000,0.06547627416373655,
000000000000000081a2_0,Bare land,6,49825204,1340000,2139500,2466000,1474500,1108000,241,-405,-451,-49,769,893,-7,4,-75,299,500,526,398,510,27,22,2398500,993000,LUCAS_point,1456500,1015500,0.06087750517371081,
00000000000000008279_0,Bare land,6,49785238,1178000,1932000,2268000,1492500,1058500,222,-341,-398,1,764,836,-14,-7,-116,257,490,561,332,509,59,9,2213000,886000,LUCAS_point,1172000,847500,0.02241981157422334,
0000000000000000837d_0,Bare land,6,50105084,1237000,2204000,2652000,1288000,1103000,223,-298,-377,-125,733,960,-2,3,-81,307,586,631,458,609,16,6,2804000,916000,LUCAS_point,1425000,899000,0,
000000000000000092b1_0,Water,7,49465034,538500,553500,579500,1199000,787000,207,610,361,752,812,934,-12,-213,-282,-71,10,46,-246,-109,13,31,563500,534500,LUCAS_point,184500,132000,0.9307424194074594,
00000000000000009314_0,Water,7,50205072,531500,534500,504000,1179500,776000,243,667,316,777,905,966,-11,-279,-316,-117,-11,14,-283,-205,18,16,469000,567000,LUCAS_point,120500,90000,0.8834692574617001,
0000000000000000954c_0,Wetland,8,50025076,731500,1025000,1206000,1075000,786500,248,-229,-369,95,737,949,0,6,-74,155,324,416,202,383,16,25,1262500,633500,LUCAS_point,879000,674500,0.985430239300021,
00000000000000009555_0,Wetland,8,50365022,765000,1076000,1298000,1118000,763000,298,-348,-416,-113,719,934,3,4,-67,189,353,463,163,414,55,11,1447000,624000,LUCAS_point,1099000,768000,0.9830906593406593,
00000000000000009560_0,Wetland,8,50085108,726000,977000,1164000,1166000,771000,331,-346,-477,61,724,949,1,3,-80,90,285,343,205,311,15,8,1125000,646000,LUCAS_point,1088000,833000,0.9799770971722191,
0000000000000000956f_0,Wetland,8,50245058,951000,1343000,1539000,1103000,860000,297,-367,-469,-220,745,952,0,3,-72,275,410,470,340,443,23,-7,1544000,729000,LUCAS_point,1309000,834000,0.9759502854696542,
00000000000000009570_0,Wetland,8,50205040,1516500,2321000,2874500,1190500,953000,127,-263,-325,-43,698,903,6,14,-56,356,520,560,435,537,17,27,3131000,1003500,LUCAS_point,1289000,746000,0.9758896634870976,
