system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000008c44_0,Shrubland,4,44584426,2239500,2894000,3177000,2387500,2087500,174,-403,-463,245,715,870,-6,-6,-33,152,654,699,35,679,74,13,2921000,1963000,LUCAS_point,1486500,833000,0.6294504492788696,
00000000000000008dcc_0,Shrubland,4,44624458,1354000,2419000,2799000,1284000,1010000,196,-446,-479,-49,745,844,-11,-17,-64,354,588,638,-13,612,21,-40,2681000,754000,LUCAS_point,997000,777000,0.5724094954794421,
00000000000000008e95_0,Shrubland,4,44924438,1377667,2389750,2776000,1276500,1137250,194,-414,-468,-140,680,888,6,6,-56,322,581,639,139,586,68,27,2808667,1015000,LUCAS_point,1709500,945500,0.5482533539850613,
00000000000000008fc9_0,Shrubland,4,44624436,3149500,3378000,3393000,1919000,1637000,205,-374,-450,283,758,831,2,1,-49,125,459,561,61,462,129,-24,3183500,1900000,LUCAS_point,1158000,851000,0.5156946452670137,
00000000000000009034_0,Shrubland,4,44844448,1414500,2383000,2760000,1332000,1071500,201,-395,-440,-58,726,829,13,2,-99,335,522,575,-3,536,46,-10,2689000,929500,LUCAS_point,1102000,956000,0.5050557162469801,
0000000000000000903c_0,Shrubland,4,44624440,1510000,2543000,3051000,1295000,1094000,175,-423,-464,221,701,833,5,6,-19,322,583,674,121,621,83,20,3136000,967000,LUCAS_point,1833000,1039000,0.5044965377612814,
0000000000000000903e_0,Shrubland,4,44784484,2885000,2829000,2948000,4138000,3139000,168,-363,-451,520,765,842,-12,-17,-66,19,554,664,257,565,123,-51,3116000,2914000,LUCAS_point,989000,691000,0.5042035933428769,
0000000000000000907c_0,Shrubland,4,44864528,3492000,3722000,3877000,5107000,4233500,221,-442,-501,598,798,913,-14,-20,-74,33,551,653,37,570,33,27,4385000,4393000,LUCAS_point,1255000,919500,0.49958728988107715,
000000000000000090ca_0,Shrubland,4,44304480,3127000,3384000,3222000,3576000,2778000,205,-354,-401,485,796,928,-6,-23,-83,27,479,548,-21,491,36,-28,2889000,2967000,LUCAS_point,1186000,750000,0.49101246065505333,
00000000000000007d54_0,Bare land,6,44824534,4565500,4559500,4445000,5478500,4444000,363,-427,-510,682,818,925,-12,-14,-93,6,317,419,-15,373,33,-3,3733000,4482000,LUCAS_point,1126000,1004500,0.6933510705841073,
00000000000000007d67_0,Bare land,6,44504444,2027500,2315000,2610000,1402500,1279000,239,-431,-475,-90,787,936,-13,-24,-246,218,470,543,-10,516,115,-30,2527500,1269500,LUCAS_point,1558000,1082000,0.6793684906912898,
00000000000000007d6f_0,Bare land,6,44404430,1451000,2452000,2873000,1174000,1120000,230,-470,-504,-166,679,852,3,6,-81,365,513,557,-16,511,13,27,2890000,1070000,LUCAS_point,2130000,1456000,0.6722656694754248,
00000000000000007d79_0,Bare land,6,44344454,3876500,4128500,4163000,3432500,3413500,258,-448,-502,367,804,874,-13,-17,-73,62,503,555,-37,508,79,-3,3678500,3596000,LUCAS_point,1551000,1011500,0.6677718513645288,
00000000000000007d81_0,Bare land,6,44344422,1485000,2120000,2377000,1218000,1126000,269,-478,-540,-326,714,910,-15,-15,-82,276,494,541,17,490,41,-54,2323000,1010000,LUCAS_point,2081000,1108000,0.6612383006480055,
00000000000000007dc2_0,Bare land,6,44584520,2483000,2784000,2958500,3184500,2513500,324,-476,-518,550,780,848,7,-5,-48,28,377,405,-22,391,8,27,2805500,2391500,LUCAS_point,1384500,1259000,0.6076125628757207,
00000000000000007ddb_0,Bare land,6,44344446,1403000,2011000,2284500,1319000,1154000,276,-478,-521,-97,760,846,-11,-18,-70,295,480,533,-8,500,120,-15,2353000,1122500,LUCAS_point,1239000,1093000,0.5775035412619924,
00000000000000007de6_0,Bare land,6,44644426,1315000,1997000,2320000,1215000,1018500,250,-447,-503,-215,706,893,121,-11,-72,272,437,493,-11,437,13,-11,2428500,974000,LUCAS_point,1676000,1089500,0.564439466182085,
00000000000000007e00_0,Bare land,6,44504526,5317000,5575000,5244000,4005000,3424000,328,-467,-536,378,819,910,4,-10,-83,36,424,535,-2,441,99,4,4016000,3725000,LUCAS_point,1540000,1208000,0.5358815005873829,
00000000000000007e08_0,Bare land,6,44804528,5400000,5302000,5402000,5701000,4972000,326,-475,-551,573,820,891,0,-16,-64,3,368,458,-18,371,62,-10,4836000,5463000,LUCAS_point,1391000,1154000,0.5302038693571874,
00000000000000007e0a_0,Bare land,6,44484448,1499500,2698500,3181500,1329000,1129500,222,-510,-523,-8,758,953,-3,8,-42,374,599,642,33,609,83,25,3368000,1132000,LUCAS_point,1975000,1236000,0.5290989361713045,
00000000000000007e0e_0,Bare land,6,44904550,3582500,3762500,3881000,4732000,4390500,287,-457,-529,611,752,884,-11,-19,-90,-2,380,467,-29,392,4,-11,3937000,4256000,LUCAS_point,1158000,953000,0.5221279788729001,
00000000000000007e2b_0,Bare land,6,44764544,4303000,4323000,4259000,5682000,5020000,375,-224,-383,724,854,959,-38,-72,-163,-11,183,238,-15,221,29,-28,4843000,5198000,LUCAS_point,804000,663000,0.5030741159909022,
00000000000000007e3e_0,Bare land,6,44864440,1375000,1937200,2193333,1413250,1231500,257,-348,-427,-107,792,890,22,-35,-145,271,416,507,10,463,83,-107,2100000,1131000,LUCAS_point,1398500,886000,0.4888099733767473,
00000000000000007e50_0,Bare land,6,44724458,1254000,1932000,2160000,1155000,976000,263,-422,-456,-55,714,944,121,-18,-253,214,461,511,-20,470,110,-144,2277000,922000,LUCAS_point,1408000,1174000,0.47559349306838544,
00000000000000007e55_0,Bare land,6,44764484,1397500,1684000,1782500,1452500,1330000,435,-423,-467,-167,774,919,5,1,-86,121,227,255,-12,228,33,20,1960500,1363500,LUCAS_point,1963500,1665000,0.4716173042643631,
00000000000000007e5b_0,Bare land,6,44724426,1326500,2080500,2414500,1282000,1116000,290,-394,-443,-125,761,901,-11,-22,-73,265,417,465,16,435,56,-11,2260000,1003500,LUCAS_point,1577000,1171500,0.4641511266511267,
00000000000000007e5c_0,Bare land,6,44504452,2241000,2178000,2410000,1783500,1704500,386,-389,-410,-120,804,892,-4,-16,-78,92,265,315,-33,267,38,-21,1987500,1784500,LUCAS_point,1858000,1456000,0.46360141908417274,
00000000000000007e63_0,Bare land,6,44804534,4275500,4392000,4412000,5522500,4720500,250,-397,-452,558,837,934,-9,-16,-79,6,481,600,-8,500,53,-13,4684500,4919500,LUCAS_point,1202000,915500,0.45875180545194894,
00000000000000007e66_0,Bare land,6,44684430,1384000,1958000,2152000,1338000,1212000,311,-406,-471,-9,680,843,15,7,-36,204,311,379,3,325,34,9,2200000,1162000,LUCAS_point,1750000,1393000,0.45637915961445374,
00000000000000007e86_0,Bare land,6,44504446,1487500,2031500,2422000,1355500,1154500,224,-408,-468,144,719,856,-19,-20,-63,188,490,545,23,497,57,-12,2530000,1173500,LUCAS_point,1254500,989000,0.43007532621347466,
00000000000000007e92_0,Bare land,6,44524434,2248500,2828000,3190000,1656500,1521000,274,-474,-517,112,741,908,-27,-10,-63,187,475,544,-3,470,84,23,3121000,1590500,LUCAS_point,1452500,1258500,0.41701256183053986,
00000000000000007e99_0,Bare land,6,44464452,1360000,2248000,2591000,1173000,1038000,236,-455,-473,-234,760,837,7,-1,-22,398,483,536,83,496,19,-14,2605000,970000,LUCAS_point,1757000,1074000,0.4149496435204239,
00000000000000007e9d_0,Bare land,6,44884540,2686000,2818500,3155500,2681500,2451500,312,-402,-482,330,755,861,2,-7,-60,55,335,387,22,346,23,18,2594500,2418500,LUCAS_point,1159000,1082500,0.4107523286576371,
00000000000000007ea0_0,Bare land,6,44384442,1164000,1905500,2108500,1061500,905500,255,-418,-477,-283,771,922,-18,-17,-69,364,461,491,134,466,20,-18,2075000,840000,LUCAS_point,1405000,908500,0.4091930264839857,
00000000000000007ea2_0,Bare land,6,44564446,1239000,2020000,2348000,1148000,1003000,238,-413,-474,-330,749,881,-26,-27,-77,364,482,564,164,500,22,-51,2289000,887000,LUCAS_point,1689000,950000,0.4084281134629475,
00000000000000007eaf_0,Bare land,6,44444430,1115000,1939000,2187000,1007000,909000,249,-463,-476,-370,719,937,197,-23,-210,373,537,580,-19,537,80,-26,2275000,788000,LUCAS_point,1797000,1008000,0.4007941854881583,
00000000000000007eb7_0,Bare land,6,44604520,1287500,1968500,2188500,1175000,989500,249,-425,-470,-158,809,902,-27,-42,-170,299,529,558,-32,535,84,-82,2264000,916000,LUCAS_point,1138000,733000,0.3914413209607718,
00000000000000007eba_0,Bare land,6,44684428,1332500,2150500,2513500,1183000,1066500,240,-441,-477,-167,728,898,-10,-13,-72,370,484,533,-20,486,52,-13,2532000,967500,LUCAS_point,1572000,1127500,0.39040951364696774,
