system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009f70_0,Artificial land,1,35703200,2045500,2235500,2269500,1634000,1658500,113,-173,-283,-3,106,207,63,38,9,61,106,129,108,73,164,31,2153000,1798500,LUCAS_point,2015500,1669000,0.9585268892439787,
00000000000000009fb7_0,Artificial land,1,35043226,1329000,1510000,1642000,1539000,1349000,78,-97,-126,-54,9,304,104,50,-30,71,101,149,53,61,153,92,1553000,1342000,LUCAS_point,1519000,1204000,0.9533228252598644,
00000000000000009fcf_0,Artificial land,1,36023206,1656000,1876000,2013000,1792000,1697000,115,-259,-296,-227,-193,314,115,72,-41,85,107,134,77,82,34,38,2118000,1774000,LUCAS_point,2690000,2416000,0.9513236921131658,
00000000000000009fde_0,Artificial land,1,36123216,1164000,1451000,1574000,1285000,1046000,137,-193,-233,-155,-88,301,115,13,-94,75,104,178,8,98,56,53,1265000,1035000,LUCAS_point,1434000,1120000,0.950395143596083,
0000000000000000a018_0,Artificial land,1,36163208,1037000,1289500,1408000,1278000,995000,73,-178,-204,-120,-17,176,110,24,-53,67,108,146,32,96,97,15,1121500,931500,LUCAS_point,1292000,1014000,0.9466483101142922,
0000000000000000a01a_0,Artificial land,1,36063210,1106500,1347000,1476000,1417500,1256500,104,-156,-202,-106,8,318,131,33,-72,66,96,176,57,68,79,-21,1396000,1217000,LUCAS_point,1510000,1137000,0.9464415356149227,
0000000000000000a021_0,Artificial land,1,35983204,1411000,1675000,1797000,1552000,1395000,75,-137,-182,-98,-38,201,155,52,8,79,138,193,56,73,142,59,1766000,1377000,LUCAS_point,1804000,1374000,0.9459410859925734,
0000000000000000a045_0,Artificial land,1,35983202,2054500,2250000,2305000,1791500,1796500,69,-133,-175,-125,-99,257,26,-12,-88,-1,18,47,-6,-2,9,-5,1961000,1961500,LUCAS_point,2248500,1680000,0.9433770826757037,
0000000000000000a05b_0,Artificial land,1,35063228,1914000,2210500,2339500,1914500,1791000,62,-131,-219,-77,-15,116,152,70,24,100,156,189,85,87,68,65,2410000,1823500,LUCAS_point,2280000,1746000,0.9420188266845368,
0000000000000000a085_0,Artificial land,1,35383138,1691000,1920000,1971000,1439000,1223000,111,-243,-307,-207,-178,339,105,22,-33,70,95,155,22,93,115,31,1501000,1265000,LUCAS_point,2068000,1542000,0.9392702304912057,
0000000000000000a0c8_0,Artificial land,1,34923208,1670000,2128000,2410000,1465000,1246000,103,-226,-262,-185,-111,97,215,75,19,138,211,345,52,173,138,121,1803000,1235000,LUCAS_point,1904000,1437000,0.9347382562321587,
0000000000000000a0d8_0,Artificial land,1,36203204,1260500,1330500,1375500,1485500,1294500,55,-81,-104,-45,3,79,-15,-64,-100,-32,0,25,-64,-8,41,-70,1113500,1156500,LUCAS_point,1405000,1253000,0.9334581008593313,
0000000000000000a103_0,Artificial land,1,36263202,2423500,2622500,2732500,2805500,2824500,55,92,49,148,172,290,0,-16,-60,-3,9,36,-11,2,38,-9,3060000,3022500,LUCAS_point,2197500,1790000,0.931308830294568,
0000000000000000a10c_0,Artificial land,1,35363128,980000,1198000,1384000,1273000,1061000,137,-238,-291,-188,-62,370,147,72,-30,107,143,197,106,113,80,47,1249000,964000,LUCAS_point,1419000,1110000,0.9306685216757812,
0000000000000000a134_0,Artificial land,1,36043198,1541000,1767000,1845500,1551000,1349000,95,-104,-210,-20,128,350,148,14,-43,61,140,188,15,121,103,6,1689500,1354500,LUCAS_point,1518000,1120000,0.9283122100788509,
0000000000000000a19e_0,Artificial land,1,36083160,1095000,1424000,1638000,1209000,981000,99,-291,-347,-240,-134,151,222,151,73,188,229,269,170,206,77,156,1511000,966000,LUCAS_point,1766000,1269000,0.9220209317433445,
0000000000000000a205_0,Artificial land,1,36183206,981500,1168000,1210500,1233000,932500,93,-144,-197,-89,9,194,83,-40,-104,13,63,107,-36,55,84,-55,830500,792000,LUCAS_point,1143000,928500,0.9156701749761316,
0000000000000000a24a_0,Artificial land,1,34903136,890000,971000,1021000,1184000,934000,77,-157,-205,-111,-36,86,87,13,-40,43,77,121,33,53,39,0,930000,837000,LUCAS_point,1200000,954000,0.9113425219239173,
0000000000000000a2a3_0,Artificial land,1,35943130,1152500,1360000,1504000,1303500,1027000,94,-280,-309,-228,-144,82,127,70,-5,100,125,152,72,119,83,85,1150500,911000,LUCAS_point,1722000,1348000,0.9046560712710282,
0000000000000000a2af_0,Artificial land,1,36223200,1249500,1524500,1665000,1562500,1458500,80,-236,-272,-202,-122,-22,116,53,-3,102,126,175,61,125,119,27,1684000,1357000,LUCAS_point,2258500,1965000,0.9038985851033003,
0000000000000000a2ce_0,Artificial land,1,35983198,1114000,1380000,1548000,1207000,970000,70,-286,-334,-247,-195,11,239,145,33,173,220,260,165,170,126,142,1320000,897000,LUCAS_point,1665000,1300000,0.9021491061797733,
0000000000000000a37d_0,Artificial land,1,35943210,1359000,1586000,1742000,1630000,1357000,107,-158,-230,-98,-44,60,107,20,-44,48,125,193,22,69,43,28,1505000,1254000,LUCAS_point,1852500,1387000,0.8907884004395632,
0000000000000000a385_0,Artificial land,1,36063216,933000,1064500,1149000,1229500,931500,114,-221,-268,-185,-53,175,163,39,-7,85,134,187,44,125,43,38,967500,777500,LUCAS_point,1330500,1095000,0.8902257731388699,
0000000000000000a3bf_0,Artificial land,1,34723138,1309000,1642000,1817500,1307000,1107000,101,-265,-301,-180,-103,317,231,155,63,209,274,358,192,270,111,141,1725500,1110500,LUCAS_point,1740500,1240500,0.8867566340945567,
0000000000000000a3d1_0,Artificial land,1,35103190,1098000,1529500,1864000,1333000,1153500,95,-192,-241,-145,6,294,238,173,61,209,245,297,167,216,75,141,1674000,1097000,LUCAS_point,1568000,1128500,0.8851654180918742,
0000000000000000a467_0,Artificial land,1,36283196,991000,1537000,1776000,1257000,1008000,115,-210,-241,-145,-1,339,243,125,17,184,270,380,160,258,97,93,1487000,961000,LUCAS_point,1324000,1005000,0.8745439314727418,
0000000000000000a46d_0,Artificial land,1,34743198,1103000,1697500,2007000,1207000,1051000,87,-264,-330,-190,-116,67,310,195,116,234,301,391,199,271,134,155,1654000,952500,LUCAS_point,1520000,1086000,0.8740089807515165,
0000000000000000a49c_0,Artificial land,1,36123166,1208000,1621000,1791000,1426000,1250000,85,-136,-166,-96,-9,262,142,65,-9,119,146,224,126,99,71,107,1530000,1203000,LUCAS_point,1550000,1141000,0.8708860036162668,
0000000000000000a4bd_0,Artificial land,1,36003196,981500,1256500,1367500,1199000,963500,124,-220,-260,-174,-83,319,222,117,28,176,220,278,132,189,127,142,1270500,849000,LUCAS_point,1385500,1028000,0.8680679204012127,
0000000000000000a4fc_0,Artificial land,1,35503188,1203000,1663000,1891000,1411000,1231000,99,-148,-182,-125,-78,-39,172,109,32,146,214,309,161,157,94,55,1632000,1188000,LUCAS_point,1635000,1150000,0.863669462129828,
0000000000000000a51f_0,Artificial land,1,35443226,1395000,1790000,1937000,1226000,1019000,136,-294,-352,-239,-69,207,188,66,15,152,244,344,153,182,101,66,1732000,1133000,LUCAS_point,1749000,1219000,0.8609937264072602,
0000000000000000a526_0,Artificial land,1,36203214,1441000,1673000,1795000,1418000,1306000,126,-218,-254,-185,-148,228,129,70,-4,101,129,212,84,113,199,45,1695000,1362000,LUCAS_point,1829000,1563000,0.8604473046733109,
0000000000000000a599_0,Artificial land,1,36263214,1049000,1224000,1300000,1299000,1023000,122,-160,-203,-121,-35,334,84,14,-42,35,61,131,28,37,115,-8,1065000,950000,LUCAS_point,1393000,1089000,0.8532772711894229,
0000000000000000a5ad_0,Artificial land,1,34783136,1059000,1201000,1310500,1210500,962000,126,-191,-217,-156,-43,139,106,32,-57,97,145,220,50,109,61,104,1071000,856000,LUCAS_point,1324000,1008500,0.8521605794374674,
0000000000000000a613_0,Artificial land,1,35623206,1058500,1307500,1354500,1545500,1300500,95,26,-1,54,189,396,87,15,-24,52,65,103,18,59,89,-8,1323500,1216500,LUCAS_point,1162000,842000,0.8461886552327729,
0000000000000000a624_0,Artificial land,1,35103228,1009500,1403000,1546500,1171000,946500,108,-304,-326,-199,-57,125,258,127,16,155,234,312,141,199,137,66,1306000,881500,LUCAS_point,1533000,1143500,0.8454692513785761,
0000000000000000a65f_0,Artificial land,1,36083196,985000,1368000,1474500,1173000,937000,135,-216,-254,-185,-74,244,261,178,67,225,295,447,191,275,145,74,1451500,850500,LUCAS_point,1377000,1099000,0.8413245221139958,
0000000000000000a676_0,Artificial land,1,36063132,1084000,1617000,1883000,1243000,1056000,78,-299,-332,-247,-169,17,251,177,66,212,260,304,192,219,130,190,1604000,1041000,LUCAS_point,1793000,1250000,0.8388686063157699,
0000000000000000a67a_0,Artificial land,1,35683206,1047000,1361000,1465000,1198000,994000,74,-225,-305,-166,-97,308,348,177,64,218,298,354,191,298,66,181,1454000,838000,LUCAS_point,1443000,1026000,0.838718829443274,
000000000000000060d0_0,Woodland,3,35043170,856000,2136000,2783000,944500,774500,147,-332,-388,-293,-240,225,612,491,330,707,777,823,705,780,23,444,2894500,500500,LUCAS_point,1445000,598500,1,
000000000000000060d1_0,Woodland,3,35063010,645500,1585000,1951500,925000,705000,68,-137,-241,-103,48,245,542,507,415,583,617,647,594,609,13,486,1921000,483000,LUCAS_point,825500,348500,1,
000000000000000060d3_0,Woodland,3,35123172,841000,2036000,2616500,934000,799000,180,-331,-379,-291,-230,93,564,383,292,641,725,799,639,728,55,359,2644500,517500,LUCAS_point,1497000,624500,1,
000000000000000060e4_0,Woodland,3,35383174,823000,2167000,2873000,972000,793000,195,-297,-333,-234,-161,-108,641,410,303,713,768,812,715,768,26,341,2797000,503000,LUCAS_point,1283000,525000,1,
000000000000000060f1_0,Woodland,3,35503196,763000,1863000,2412000,942000,747000,160,-308,-360,-247,-224,271,740,423,328,697,759,823,683,770,18,357,2534000,473000,LUCAS_point,1265000,524000,1,
000000000000000060f7_0,Woodland,3,35543172,787000,1772000,2198000,919000,718500,115,-312,-351,-253,-213,237,597,346,197,568,657,691,557,656,27,269,1787500,469500,LUCAS_point,1262500,552000,1,
00000000000000006115_0,Woodland,3,35763196,691500,1498500,1779000,927000,696500,78,-207,-258,-111,-26,247,490,514,242,558,609,654,580,615,15,538,1784500,486500,LUCAS_point,874000,395500,1,
00000000000000007cb8_0,Woodland,3,35963150,885000,2294000,2938000,967000,807000,192,-342,-370,-285,-243,-39,719,510,328,692,771,814,683,779,27,355,2775000,477000,LUCAS_point,1425000,596000,0.9978260869565218,
00000000000000008e66_0,Shrubland,4,34923146,974000,1475000,1732000,1032000,814000,88,-428,-471,-384,-227,2,425,380,267,425,452,519,399,448,29,404,1705000,691000,LUCAS_point,1830000,954000,0.5531120308328891,
0000000000000000838f_0,Grassland,5,35043230,1317000,2830000,3384000,1104000,1014000,193,-427,-488,-350,-285,-66,771,462,258,587,760,805,475,587,10,593,3474000,822000,LUCAS_point,2204000,1029000,1,
00000000000000008391_0,Grassland,5,35263180,1201000,2613000,3133500,1060000,959000,123,-435,-457,-394,-338,-42,719,498,345,616,708,788,616,526,21,504,3094500,668500,LUCAS_point,2147500,1020500,1,
00000000000000008392_0,Grassland,5,35283168,1285500,2906000,3465000,1042000,1021000,115,-410,-433,-363,-283,111,727,539,384,626,695,800,652,602,14,583,3613000,742000,LUCAS_point,2216000,1144000,1,
00000000000000008395_0,Grassland,5,35543166,1184500,2671500,3192500,1032000,963500,94,-384,-466,-350,-289,-211,768,652,500,689,721,773,687,609,81,689,3296000,641000,LUCAS_point,1894000,964000,1,
00000000000000008398_0,Grassland,5,35763138,1329500,3129500,3800000,1089000,1049500,203,-432,-514,-388,-347,-239,789,471,283,675,726,797,676,430,7,690,3755000,734000,LUCAS_point,2466000,1143500,1,
0000000000000000839a_0,Grassland,5,35883170,1194000,2822000,3468000,1070000,993000,153,-471,-511,-394,-314,63,711,492,350,598,716,747,708,456,21,537,3424000,737000,LUCAS_point,2214000,1025000,1,
000000000000000083c9_0,Grassland,5,36163168,1285500,2641000,3177000,1121000,999500,173,-437,-497,-350,-284,-100,821,507,285,589,649,841,598,492,26,568,3125500,762500,LUCAS_point,2057500,1038000,0.9976190476190476,
000000000000000083d1_0,Grassland,5,35563144,1216000,3298000,4109000,1027000,978000,154,-371,-406,-349,-334,-159,766,523,295,747,785,806,779,698,20,470,3923000,567000,LUCAS_point,2025000,827000,0.9975,
000000000000000083ea_0,Grassland,5,35063188,1298000,2782000,3308000,1090000,1017000,110,-445,-493,-400,-371,-37,727,503,402,564,670,745,653,504,8,525,3365000,818000,LUCAS_point,2356000,1129000,0.9972972972972973,
000000000000000083ed_0,Grassland,5,36023136,1357000,3188000,3854000,1070000,1056000,158,-419,-474,-378,-334,125,775,493,380,700,768,824,706,505,5,447,3829000,675000,LUCAS_point,2388000,1120000,0.9972972972972973,
000000000000000083f5_0,Grassland,5,34663128,1235000,2456000,2999000,1071000,966000,102,-425,-476,-367,-289,-113,658,558,418,610,653,760,622,608,14,590,3017000,714000,LUCAS_point,2072000,970000,0.9972222222222222,
00000000000000008402_0,Grassland,5,35323206,1283500,2797000,3349500,1126500,1044000,147,-407,-469,-366,-310,-101,686,526,286,627,687,769,657,487,46,586,3451000,763500,LUCAS_point,2183000,1092500,0.9970588235294118,
00000000000000008405_0,Grassland,5,36183140,1280000,2917000,3588000,1074000,1008000,123,-429,-505,-385,-298,214,660,528,399,669,711,791,696,525,13,643,3512000,703000,LUCAS_point,2214000,982000,0.9970588235294118,
0000000000000000840e_0,Grassland,5,34783208,1239500,3108000,3760000,1091000,1024000,118,-389,-447,-349,-263,-152,762,617,333,695,748,790,702,707,11,619,3687000,639000,LUCAS_point,2049500,947000,0.996969696969697,
00000000000000008427_0,Grassland,5,35183170,1330000,3007000,3590000,1036500,1020000,113,-391,-434,-345,-304,-88,776,582,489,643,768,837,622,691,32,533,3668500,697500,LUCAS_point,2082500,995000,0.9964285714285714,
0000000000000000842e_0,Grassland,5,34843226,1141000,2606000,3102000,1090000,968000,156,-391,-493,-326,-229,-52,779,529,394,630,691,854,629,508,12,624,3108000,654000,LUCAS_point,1765000,854000,0.9953488372093023,
0000000000000000844d_0,Grassland,5,34883212,1254000,2776000,3353000,1078000,1013000,191,-405,-510,-338,-268,179,741,431,343,663,733,771,623,401,19,719,3450000,674000,LUCAS_point,2022000,960000,0.9949358974358974,
