system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
000000000000000073d5_0,Woodland,3,47544550,709000,1576500,1826500,1004000,771000,92,-151,-237,142,501,616,323,303,182,489,606,669,529,660,139,220,1744000,507000,LUCAS_point,537500,251000,1,
00000000000000007408_0,Woodland,3,47704544,709000,1398000,1622250,1017750,725000,84,-92,-162,54,389,590,361,335,136,471,543,592,527,543,13,278,1557000,489000,LUCAS_point,658000,324500,1,
00000000000000007409_0,Woodland,3,47704584,748000,1521250,1846250,1030500,737500,115,-89,-200,59,476,754,295,253,105,483,579,662,515,591,22,117,1789500,488250,LUCAS_point,610000,313000,1,
00000000000000007417_0,Woodland,3,47744582,778000,1689500,1928000,1048000,777000,92,-129,-231,164,549,752,295,266,144,498,630,686,530,659,36,144,1943000,503000,LUCAS_point,564000,290000,1,
00000000000000007443_0,Woodland,3,47844628,793000,1482000,1688000,1107750,801500,144,-168,-251,12,462,792,196,190,58,402,502,595,458,551,39,31,1590500,577750,LUCAS_point,757500,378167,1,
00000000000000007462_0,Woodland,3,47944570,825333,1913000,2343333,1000000,796000,88,-177,-223,-65,323,581,434,397,266,591,657,725,615,683,11,285,2341000,556333,LUCAS_point,882500,387200,1,
000000000000000074b8_0,Woodland,3,48144586,660500,1363500,1644667,979000,731333,69,-61,-118,59,288,538,454,395,235,527,584,639,558,612,20,354,1627500,493000,LUCAS_point,642000,298000,1,
00000000000000007fff_0,Bare land,6,47664650,1673000,1834000,1912000,1724000,1604000,356,-108,-195,6,661,800,12,2,-46,16,29,63,11,15,13,16,1710000,1645000,LUCAS_point,1407000,1284000,0.2011066435244742,
000000000000000080bb_0,Bare land,6,47884588,1608667,1856208,1968250,1481750,1440625,351,-175,-197,-107,737,913,25,17,-54,67,113,167,116,101,107,38,1871333,1560000,LUCAS_point,1451500,1143750,0.12700616462040865,
000000000000000082e6_0,Bare land,6,47664626,1207500,1747500,1989000,1274000,997500,303,-422,-473,-204,615,934,12,37,-63,316,366,397,367,359,13,43,1954500,922000,LUCAS_point,1631000,1058500,0.010266805266805267,
